@relation data

@attribute id string
@attribute 2147 numeric
@attribute 2153 numeric
@attribute 2159 numeric
@attribute 2162 numeric
@attribute 2165 numeric
@attribute 2243 numeric
@attribute 2244 numeric
@attribute 2266 numeric
@attribute 462 numeric
@attribute 5196 numeric
@attribute 5197 numeric
@attribute 5624 numeric
@attribute 5627 numeric
@attribute 7056 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.1416186203,-0.0778901179,-0.1369267239,-0.1277063448,-0.2132457116,-0.1656292359,-0.1719056596,0.0336981885,-0.1241596089,0.5938912730,0.0235915046,-0.0759037073,0.0961782113,0.1641596750,BRCA
GSM480985,-0.1930294107,-0.1168086505,-0.1818814427,-0.1156697529,-0.0702787184,-0.1399053064,-0.1414716702,-0.1039856565,-0.1138877182,0.1325432052,-0.0514797397,0.0068099968,0.7560304203,0.0293156992,BRCA
GSM480986,-0.1844459021,-0.0523004893,-0.1714548822,0.0274892185,-0.1653549650,-0.1307385198,-0.1693826518,-0.0985185886,-0.0754465288,0.5336656322,0.4964890969,-0.0205501456,0.9260113440,0.1134323275,BRCA
GSM480987,-0.2081336734,-0.0970778973,-0.1903443559,-0.0870671465,-0.1080639353,-0.1241824412,-0.1801341795,-0.0734953539,-0.0924255777,1.0435507497,0.0639150982,-0.0385757888,1.4566698077,0.5640758112,BRCA
GSM480988,-0.1149176441,-0.0598716753,-0.2460147383,-0.1040945816,-0.1368478366,-0.1254562038,-0.0697009560,-0.0722382591,-0.1351055478,0.4513889625,-0.0188432411,-0.1030989439,0.1936642627,0.0289676886,BRCA
GSM480989,-0.2880127502,-0.1084222351,-0.2578305271,-0.0899616130,-0.1827228941,-0.0890212768,-0.0415871689,-0.0443032894,-0.0801328133,0.3944587602,0.2431927226,-0.0880852347,-0.0587394690,0.0554379234,BRCA
GSM480990,-0.2131876319,-0.0862737163,-0.2380189619,-0.0967207664,-0.1302493343,-0.1062551705,-0.1248791599,-0.0118424829,-0.0783059521,0.5305388892,-0.0506649743,0.0281497152,0.6356451510,1.0417370575,Control
GSM480991,-0.2291514151,-0.0793001612,-0.2618975292,0.0336822659,-0.1682135579,-0.1222378157,-0.1140544591,0.0338303222,-0.0747391831,0.4605433295,0.0988147340,0.0469998581,0.7143725950,0.1469417866,Control
GSM480992,-0.2514961897,-0.0447709296,-0.2505336391,-0.0627910891,-0.1191499827,-0.0956035698,-0.1278102932,0.0068018640,-0.1104176641,0.8707856733,0.0328986987,-0.0164755788,0.6206464670,0.2456735518,Control
GSM480993,-0.1717529876,-0.0738548184,-0.1747551502,-0.1166510960,-0.1203943630,-0.1153795761,-0.1456406611,-0.0714208433,-0.1186280231,0.6229327670,0.1101705631,0.0203040938,0.2602036893,0.2365202573,Control
GSM480994,-0.1927203970,-0.0665412072,-0.2563681209,-0.0626608946,-0.0936510161,-0.1166281658,-0.1134079662,-0.0238408994,-0.1068574719,0.5352148413,0.2963512771,-0.0277980704,0.0812109347,0.0423674071,Control
GSM480995,-0.2196804989,-0.1089964168,-0.1893415731,-0.0688549340,-0.2240150316,-0.1455464876,-0.1614347002,-0.0822574599,-0.1416761474,0.5095059425,0.1008325077,-0.0120957836,1.2816987037,0.8367008912,Control
GSM480996,-0.1724216322,-0.0716689322,-0.2715825620,-0.0465711399,-0.1862009647,-0.0968548707,-0.1420785118,0.0336778160,-0.0950748942,1.1274874808,-0.0881276228,-0.0863989711,1.0753542187,0.4327678100,BRCA
GSM480997,-0.1862050473,-0.0907724539,0.1781199089,-0.0057194905,-0.1082622179,-0.0779125212,-0.0798545567,0.0407539849,-0.1623014229,0.2150789470,-0.2444360303,-0.0432990469,1.5861747263,0.1143557995,BRCA
GSM480998,-0.1641045208,-0.0363230764,-0.1604455891,-0.0062434266,-0.1242571211,-0.0807038440,-0.0668437885,-0.0037381808,-0.0836556542,0.6746312503,-0.0603018152,-0.0239483987,0.0674990017,-0.0612519746,BRCA
GSM480999,-0.2116027020,-0.0990125893,-0.1964895709,-0.0692451904,-0.1631998797,-0.1907549482,-0.0794408619,-0.0573080895,-0.0747096876,0.1869530603,-0.0491395024,-0.0312055392,0.6024382017,0.0474233470,BRCA
GSM481000,-0.1751550464,-0.0722133134,-0.2184113202,-0.1270203848,-0.0348550470,-0.0932197583,-0.1643152582,-0.1248491626,-0.0974855822,0.0241693365,0.0921564753,0.0705096498,0.1524467690,-0.0478899579,BRCA
GSM481001,-0.1986475898,-0.0409201471,-0.1653113441,-0.0814830458,-0.1542930054,-0.0989990905,-0.1331040788,-0.0297002042,-0.1107734657,0.3461721425,-0.0940670006,0.0093151722,1.5370480617,0.4391908956,BRCA
