@relation data

@attribute id string
@attribute 1437 numeric
@attribute 290 numeric
@attribute 3456 numeric
@attribute 3458 numeric
@attribute 3562 numeric
@attribute 3565 numeric
@attribute 3567 numeric
@attribute 3586 numeric
@attribute 3592 numeric
@attribute 3593 numeric
@attribute 3596 numeric
@attribute 3687 numeric
@attribute 51284 numeric
@attribute 54106 numeric
@attribute 7097 numeric
@attribute 7099 numeric
@attribute 914 numeric
@attribute 921 numeric
@attribute 924 numeric
@attribute 945 numeric
@attribute 958 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.0995073779,0.7517795999,-0.0765595098,-0.1280158754,-0.0178495133,-0.2027328952,0.0127114221,-0.2486633961,-0.1095083857,-0.2430928978,-0.0840812914,0.0733406608,-0.1858537384,-0.0664558089,-0.1099566451,0.0593719746,0.1012033703,-0.0865949056,0.0610713277,-0.0553175818,-0.0944000360,BRCA
GSM481003,-0.1960046216,0.3895851531,-0.0320325630,-0.1236682045,-0.0765174750,-0.1808650321,-0.0190007393,-0.1257941105,-0.1299268159,-0.1419386838,-0.0543713750,0.0370552308,-0.1650580419,-0.0716271501,-0.1016684996,0.1131282425,0.0149457140,-0.0585473684,0.1897626710,-0.0303988393,0.1128028248,BRCA
GSM481004,0.0166177656,1.1136212200,-0.0809765638,-0.1066800437,-0.0381071386,-0.1681409277,0.0046471892,-0.1977293875,-0.2246398431,-0.1927705000,0.0425960776,0.0299266201,-0.0771531412,-0.0003620527,-0.0486927830,0.0708280785,0.0547877369,-0.1020735919,-0.0180363466,-0.1205867013,0.0367485628,BRCA
GSM481005,-0.2197902050,0.2281151835,-0.0306531701,-0.1683066803,0.0504073964,-0.1635580101,0.0441278708,-0.2033722807,-0.1439297993,-0.1125736402,-0.0997576411,0.0203093827,-0.1147388830,-0.0973110587,-0.0665274850,0.1918886058,-0.0331311966,-0.1160869382,0.0494175486,-0.0126633070,0.0770583563,BRCA
GSM481006,-0.1641713104,0.2513129445,-0.1508883867,-0.2032751216,-0.0354233446,-0.2067404358,-0.0116900326,-0.1049547011,-0.1509048072,-0.1688726571,-0.0221030360,0.0461871086,-0.1224833112,-0.0106408464,-0.0274221951,0.0774115979,-0.1143870599,-0.1127335011,0.1644841389,-0.1402228785,0.1071480134,BRCA
GSM481007,-0.1757316024,0.1324073782,-0.0492152067,-0.1352403009,-0.1021307824,-0.1542351009,0.0073881931,-0.1695612810,-0.1511262000,-0.1798202869,0.0722521155,0.2866679903,-0.1125906017,-0.0579688576,-0.0349783328,-0.0378676735,0.0499042900,-0.1057512574,0.1017784921,0.1102172473,0.0036272553,BRCA
GSM481008,0.3109835955,2.4334105551,-0.0616991531,-0.2036045082,-0.0274456507,-0.1944486666,-0.0449356602,-0.1578689768,-0.0432277814,-0.1796682819,-0.0122994950,0.0689848669,-0.1551202779,-0.0964413439,-0.0688331930,0.0077770210,-0.0823487298,-0.1582629651,-0.0269442917,-0.0461593740,0.0942950695,Control
GSM481009,-0.2666411584,0.7901227976,-0.0367782738,-0.2011497214,0.1083741087,-0.1727654666,-0.1201731059,-0.2203453198,-0.1940156351,-0.1676231830,-0.0348780382,0.0061263982,-0.1736543342,-0.1029173690,-0.0637761413,0.0715685539,-0.0305082104,-0.2225289306,-0.0032111824,-0.1911288863,-0.0703402315,Control
GSM481010,-0.1030195266,0.0226994641,-0.1134077050,-0.1147065031,-0.0778213033,-0.1556283878,0.0210424410,-0.1438307749,-0.1489029545,-0.0178994006,-0.0184666414,-0.0077773408,-0.0815405784,-0.0688042777,0.0407279982,0.3634714415,-0.0671264859,-0.1077371225,0.0064952513,-0.1664135703,0.0569735571,Control
GSM481011,-0.2106334986,0.2015644595,-0.0754183352,-0.0782974666,-0.1111286889,-0.2382253656,-0.0164073991,-0.1425343341,-0.0954395305,-0.2198452753,0.0439800650,0.0489917260,-0.0810519515,-0.0975409582,-0.1487344496,-0.0516900792,0.1606687040,-0.0768118504,0.0574682683,-0.0194042853,0.0428327815,Control
GSM481012,-0.1833798065,0.8232829794,-0.1441127111,-0.1929259235,-0.0758638756,-0.1896803332,-0.0708368557,-0.2140746042,-0.2230207250,-0.2426535558,-0.1119649983,0.0322034642,-0.1110381036,-0.0850336864,-0.0710529586,0.0131607379,0.0575464741,-0.1158362432,0.1156253292,-0.0046799710,0.0390213489,Control
GSM481013,0.6074453389,2.0392621606,-0.1161812398,-0.1717615265,-0.0664141561,-0.1382876285,-0.0173143134,-0.1285571037,-0.1142303314,-0.2023819023,0.0373882981,0.0463018110,-0.1174997789,-0.0184540588,-0.0576498063,-0.0630960222,-0.0617182706,-0.1391870483,0.0098608667,-0.0524086518,0.0476264092,Control
GSM481014,0.6177845617,0.8837295770,-0.0368181732,-0.1365949749,-0.1180271517,-0.1450088528,0.0216107353,-0.2052468386,-0.0876530751,-0.1822413699,-0.0182434290,0.1119479876,-0.1672206985,0.0198839583,-0.0262395943,0.3043526203,-0.0574112032,-0.0993951905,0.0384868075,-0.0607202213,-0.0202321486,BRCA
GSM481015,-0.0519994606,2.3964030445,-0.0726501383,-0.1233211155,0.0336531569,-0.1539525163,-0.0155638003,-0.1792762107,-0.1091972801,-0.1287809747,-0.0369198726,0.0394294614,-0.1276888232,0.0447559640,-0.1207458134,0.1122435678,0.0233194016,-0.0963049366,0.0210795806,-0.0089979988,0.0830024846,BRCA
GSM481016,-0.1442226569,1.1284707636,-0.1350944410,-0.0436189190,-0.0003961197,-0.1381481816,0.0395465461,-0.2144684588,-0.2152331061,-0.1901483999,0.0058691820,0.0141023308,-0.1528637406,-0.0174877921,-0.1294003026,0.1908909219,0.0415326116,-0.1944240301,0.0461723366,-0.1212450798,-0.0594016098,BRCA
GSM481017,-0.1911082312,0.8178024591,-0.0557547716,-0.0945593516,-0.0270248804,-0.1530978298,-0.0431500038,-0.1196281850,-0.1261358471,-0.1564699786,-0.1316462811,0.0090117781,-0.1198533804,-0.0989498900,-0.0832948999,0.1735061481,-0.0863178848,-0.1395655404,-0.0143534184,-0.0908401385,0.0100664846,BRCA
GSM481018,-0.2326416173,1.9898696021,-0.1009488974,-0.1329033871,0.0055237950,-0.1861421062,0.0082851061,-0.3168845176,-0.2021803670,-0.1822506141,-0.1617591805,0.0469302245,-0.3206722866,-0.0595663594,-0.0747713660,-0.0564568728,0.0383119738,-0.0994289185,0.1582320785,-0.0768117268,0.0157139631,BRCA
GSM481019,-0.1521318131,1.6401624680,-0.1315593804,-0.1126363849,-0.0389095801,-0.1501857708,-0.0681322792,-0.1375687054,-0.0894924696,-0.1697494424,0.0023012285,0.2151604484,-0.1812988250,-0.0272196490,0.0886981309,0.1047742365,-0.0866481348,-0.0860774586,0.4743728792,-0.0328361973,0.1012053899,BRCA
