@relation data

@attribute id string
@attribute 1026 numeric
@attribute 2776 numeric
@attribute 4082 numeric
@attribute 4772 numeric
@attribute 4773 numeric
@attribute 4775 numeric
@attribute 4776 numeric
@attribute 5335 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 6667 numeric
@attribute 6670 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,3.3594499677,0.4478188096,2.5398500924,0.0886515304,0.0434628459,0.0288073119,0.0472211881,0.8370002049,0.6486776985,1.4788247029,1.0400522820,0.2608651281,-0.0981862237,0.0595711066,0.4063897337,1.3564936234,0.8265591783,2.7038153726,BRCA
GSM481003,3.0403829142,0.2624370770,2.4898812218,0.1072291716,-0.0071023582,0.0284779953,0.1099821702,0.9900261754,0.5260021543,1.4940092098,0.8106030215,0.2829620648,-0.0518483993,-0.0351264818,0.1095982283,1.1557139689,0.7173366560,2.6004273182,BRCA
GSM481004,3.0274459125,0.3193705141,2.3250939846,0.2462961586,0.0134470427,0.0473546795,0.3676690033,1.0766678804,0.5568734760,1.5397735213,1.2435202534,0.4684481415,-0.1085750333,0.0548720956,0.3236489614,1.0442493542,0.7713027104,2.5539644831,BRCA
GSM481005,3.2873637975,0.5904648845,2.5850147221,0.1025759120,-0.0190676901,0.1093474198,0.3299111068,0.8211322722,0.8398691173,1.6021617843,1.1356134855,0.3166812967,-0.0871069950,0.0303003707,0.3869519293,1.5244798356,0.8702989420,2.5885585249,BRCA
GSM481006,3.2162807881,0.6643883944,2.8819458824,0.1656357026,0.0079189933,0.0428417770,0.1709810107,0.9354205676,0.6594483865,1.5006651944,1.0245994510,0.2588561041,-0.1044239603,0.1612338818,0.3693962183,1.3858446989,0.8328808705,2.7229726611,BRCA
GSM481007,3.1362124086,0.3499374598,2.1484262943,0.1427702047,-0.0179671429,0.0187811776,0.1696192184,1.0210435065,0.4920493394,1.1625167250,1.0916134130,0.2214731303,-0.0580448157,-0.0017480281,0.3697645498,0.8527704083,0.7908645495,2.4574012124,BRCA
GSM481008,2.8834402039,0.3171693577,2.1577518157,0.0974889337,0.0118374048,-0.0084585631,0.1422189982,0.8990125299,0.7504032691,1.5366616944,0.8087446459,0.2738108856,-0.1056714096,0.0078846254,0.3429712276,0.9964291379,0.7930964681,2.4189842773,Control
GSM481009,3.1617967563,0.4197121219,2.8825462759,-0.0915473821,0.0488742741,-0.0390010705,-0.0762975945,0.4572595951,0.6549914120,1.4563478480,0.4472229415,0.3586061170,-0.1066654161,0.0614860544,0.1530224672,1.0664309090,0.7962288941,2.6979478374,Control
GSM481010,2.8992610497,0.6331500416,2.6276666735,0.1015663457,-0.0298674571,0.0293902383,0.1907716952,0.7915824455,0.7335124992,1.3844987064,1.0618852462,0.3844459151,-0.1128206664,0.1369810397,0.3791496302,1.4629609655,0.8582563715,2.5320026251,Control
GSM481011,3.6372286978,0.2530173084,2.2737220314,0.1526722096,0.0004197034,0.0062426176,0.2919988107,0.8280705125,0.4358141350,1.4936494496,0.7789269015,0.2189997299,-0.0728182171,-0.0164723152,0.2295058910,1.0243768138,0.8445791476,2.9243183808,Control
GSM481012,3.1253992766,0.4109057278,2.2162021816,0.1304930804,-0.0254113089,0.0676812535,0.1356591156,0.8961387801,0.6955331180,1.4652730437,0.8448196011,0.3012960630,-0.0738986904,0.0372804345,0.3325859848,1.0350838136,0.8589350590,2.5896558716,Control
GSM481013,2.6682964415,0.2674850104,2.3299373431,0.1210438250,-0.0064154917,0.0168722025,0.1669803876,0.8020540474,0.6718631029,1.6054443946,0.5795165059,0.2869227106,-0.0820605647,0.0613393660,0.2269997645,0.9169964850,0.6837183268,2.6777486242,Control
GSM481014,3.2114973665,0.4187796614,2.3808872232,0.0419213701,-0.0033216676,0.1497260291,0.1758625687,0.8919377841,0.6274462265,1.2964119851,1.1839603328,0.3662355639,-0.0366185473,0.0963484574,0.4111366004,1.0528122538,0.6023636418,2.0596510786,BRCA
GSM481015,3.6075988710,0.4045521151,2.1538614226,0.0597577429,-0.0209443946,0.0711039595,0.6981644358,0.9676776741,0.5929589122,1.3759122319,0.5311020842,0.5592342077,-0.1075610523,0.0913848894,0.2360419652,0.7939822677,0.7765762232,2.4933094754,BRCA
GSM481016,2.9940343796,0.5248303094,2.6030784461,0.0800885834,-0.0267591524,0.0585044539,0.1633388713,0.7186530775,0.7682086094,1.7805436885,1.2098183930,0.3925376143,-0.0964053414,0.1053554333,0.3848900481,1.8409216555,0.8102190690,2.7567682379,BRCA
GSM481017,2.4443219974,0.7364961723,2.6309907331,-0.0047482800,-0.0390255453,0.0677825041,0.0515439540,0.5380615876,1.0260523042,1.4915040956,1.0888749927,0.3875305197,-0.1181952647,0.1333385542,0.5233212715,1.6657177777,0.8645940797,1.9843709954,BRCA
GSM481018,3.3114707096,0.4016638539,2.1561981823,0.0746158996,0.0226254647,-0.0009773834,0.4371442779,0.7656023544,0.3809976589,1.7564486177,0.9886145162,0.2355220466,-0.0891170487,0.1027898354,0.2274318734,1.0688812178,0.6059489858,3.2016238050,BRCA
GSM481019,3.0739026516,0.5944219031,2.2434689743,0.1040845239,-0.0450685084,-0.0395312546,0.0925860408,0.8776032864,0.7396580716,1.2848118101,0.9502533068,0.3113696513,-0.0435891431,0.0969094872,0.3767059035,1.2506611721,0.8304526571,2.4942457974,BRCA
