@relation data

@attribute id string
@attribute 1026 numeric
@attribute 2056 numeric
@attribute 2057 numeric
@attribute 2902 numeric
@attribute 3091 numeric
@attribute 3717 numeric
@attribute 405 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 5970 numeric
@attribute 6648 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,11.459753229,5.26866948,6.690805113,6.288309337,7.02395790633,8.378404463,6.803731389,12.34771002,15.00532806,8.69026092,10.0686847377,Control
GSM427159,8.288611166,5.376786337,6.190817922,6.079541724,7.00825358233,7.325982508,6.2524962125,12.34109771,13.91249272,8.669346719,9.162561416,BRCA
GSM427160,8.320702773,5.194176951,6.737352562,6.23418041267,7.09945860967,7.458490947,6.437723049,12.51631937,14.51605303,9.073024297,9.25043909033,BRCA
GSM427162,8.2000896335,5.268575917,7.267655467,6.45691638667,6.388136421,6.114997467,6.3554571175,12.26985874,14.35403309,7.67194989,8.527925954,Control
GSM427163,7.875076566,5.234397132,6.11239324,6.003456948,7.610990417,7.364180901,6.5052205,12.37603319,13.73047547,9.268495874,9.436329922,BRCA
GSM427164,10.112371314,4.83277771,5.820696739,6.12810835567,8.723292873,8.052107626,6.330849513,12.87483063,13.77694807,9.673230059,9.916006976,BRCA
GSM427165,7.8281740715,5.602595877,7.649114461,6.32230220733,7.18961462433,6.705498046,6.0159459725,12.52075501,15.02279519,7.262755244,9.28549456133,BRCA
GSM427166,9.436657679,5.110625549,6.633507953,6.325284749,7.45076398967,8.158535374,6.183346325,12.20475003,14.22362506,9.194320487,9.18973716167,Control
GSM427167,8.6840196725,5.26866948,6.394639001,6.57114183333,7.73495430767,7.011789475,6.415835082,12.42766909,14.37348409,9.012625324,10.4409552987,BRCA
GSM427169,8.5305745065,5.181511332,7.113901335,6.591071042,6.74119401433,7.088605737,6.8084445505,12.09766027,13.54172225,8.33670864,8.446618179,BRCA
GSM427170,8.836754421,5.511287161,6.350944152,6.37665759367,6.50383993467,7.660782339,7.027867064,12.2590489,13.43573605,8.687254178,8.68197894233,BRCA
GSM427171,9.0515115425,5.495784089,6.37868989,6.09051144533,7.76212393767,7.948076801,6.561041041,12.38541089,14.39776555,8.875473781,10.236238508,Control
GSM427172,9.93093261,5.018602184,6.489491255,6.40003173433,7.189161001,7.573687183,6.9182819665,12.24889125,14.10537413,8.978067698,9.780426115,Control
GSM427178,9.024549301,5.712603517,7.763745393,6.431251972,6.13770606633,8.115591386,6.8343707065,12.29388695,14.13459319,9.226388785,8.45792254367,BRCA
GSM427181,8.423284332,5.520116743,6.871046216,6.06765298567,6.29091191233,8.41854957,6.833182467,12.41257918,13.98232431,8.761435816,8.52162648333,BRCA
GSM427182,8.254945825,5.862086362,7.40164993,6.69733073267,5.978005477,7.821265561,6.9094566635,12.40655986,13.70909946,8.629266563,8.28868104867,BRCA
GSM427183,9.9223698205,5.287261033,7.416419918,6.463463362,5.79530986033,8.145615208,6.622572621,12.32574401,13.58466312,9.515749664,8.41047459767,BRCA
GSM427187,8.2659789275,5.36790503,6.469646395,6.33787006533,6.166198936,7.912322211,7.2819365525,12.39966386,13.75810714,8.496794995,9.119475133,BRCA
GSM427189,8.414155895,5.564234295,7.070285,6.217912006,6.12383909133,8.111841355,6.8962140275,12.00382718,12.88068749,9.61434228,8.09457324233,BRCA
GSM427193,8.570169323,5.842294551,5.744168665,7.094015865,5.489018913,6.034420016,6.91384472,12.05629403,10.54750216,9.315772892,9.25168226733,BRCA
