@relation data

@attribute id string
@attribute 2534 numeric
@attribute 3635 numeric
@attribute 3685 numeric
@attribute 3690 numeric
@attribute 3932 numeric
@attribute 4067 numeric
@attribute 5175 numeric
@attribute 5335 numeric
@attribute 5777 numeric
@attribute 5781 numeric
@attribute 6714 numeric
@attribute 7525 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.4023514937,-0.1193558042,0.3657026856,0.1012585052,-0.0762471060,0.3161357614,-0.0489916427,0.8370002049,0.0470554000,0.2761137816,-0.0124092440,0.3087368856,BRCA
GSM481003,0.4055141435,-0.0801793431,0.3869180783,0.6416629085,-0.0751021558,0.1219394536,-0.0421273370,0.9900261754,0.4993370962,0.0626567465,-0.0016825477,0.3015425486,BRCA
GSM481004,0.6183126943,-0.0795753457,0.3344272605,0.1920933733,-0.0586939262,0.3341139361,-0.0777788476,1.0766678804,0.0360935164,0.0687684595,-0.0060122215,0.2554892373,BRCA
GSM481005,0.4258142904,-0.0870296289,0.4803772003,0.0977961318,-0.0613186934,0.1698534251,-0.0867446095,0.8211322722,0.0269206680,0.2919591999,0.0075601748,0.4529013385,BRCA
GSM481006,0.4241999837,-0.1502535146,0.4419262721,0.4037492653,-0.1271773895,0.3630817666,-0.1171489896,0.9354205676,0.1963789132,0.3084470431,-0.0179128214,0.4033989467,BRCA
GSM481007,0.3561066310,-0.1095179278,0.3823322751,0.1081938795,-0.1056098652,0.3024995799,-0.0401979054,1.0210435065,0.5863196452,0.0113657976,0.0468923578,0.4439487985,BRCA
GSM481008,0.5704126423,-0.0895309923,0.4044812041,0.1811905690,-0.1128407006,0.2535372900,0.1781776670,0.8990125299,-0.0404729063,0.2813343574,-0.0086323968,0.5145754243,Control
GSM481009,0.1867759509,-0.0994991177,0.4654109701,-0.0225474585,-0.0767853803,0.1738289398,-0.0994077928,0.4572595951,0.0173634809,0.0240920140,-0.0607615665,0.3678799485,Control
GSM481010,0.7505683312,-0.0830957172,0.5484455742,0.2973005544,-0.0627768678,0.5541188944,-0.1017693667,0.7915824455,0.0461772423,0.3278113926,-0.0237400801,0.4962191377,Control
GSM481011,0.2638565085,-0.0850995498,0.3337490326,0.0853694100,-0.1187003686,0.1055537684,-0.0445245766,0.8280705125,0.0494558051,0.0029051673,0.0394449375,0.1673858481,Control
GSM481012,0.5053003297,-0.1307487050,0.4765938105,0.1887197545,-0.1802938942,0.2065362660,-0.0871464876,0.8961387801,0.1572296184,0.2333052336,-0.0168233594,0.5167428500,Control
GSM481013,0.3244512499,-0.1263901692,0.2814019855,0.2032876405,-0.1092737571,0.3131716978,0.0906285907,0.8020540474,-0.0275734051,0.1850374117,0.0861050577,0.5766138117,Control
GSM481014,0.4565880785,-0.0174893596,0.3963558491,0.3351282744,-0.0825059718,0.1578708318,-0.0062827389,0.8919377841,0.0083820471,0.2345321617,0.0158902815,0.6944171468,BRCA
GSM481015,0.3263746346,-0.1089611042,0.3652080760,0.2519410991,-0.1224176909,0.5117873584,-0.0904771483,0.9676776741,0.0544453243,0.2805546328,0.0181228693,0.4341573875,BRCA
GSM481016,0.3551377050,-0.0712852920,0.3807490013,0.2104981054,-0.1115442259,0.2431975798,0.1885885161,0.7186530775,0.0047498098,0.2083982689,-0.0277622203,0.4986253208,BRCA
GSM481017,0.5065160892,-0.0873026317,0.6774860152,0.1353427700,-0.1252358491,0.2874109277,-0.0229883332,0.5380615876,0.0186426963,0.5717938541,-0.0174622540,0.7668559179,BRCA
GSM481018,0.5307765908,-0.1076940962,0.1412493972,-0.0033982442,-0.1418809786,0.1513330281,0.0774490046,0.7656023544,0.0723211143,-0.0348666877,0.0063542866,0.1442901831,BRCA
GSM481019,0.3458688945,-0.1243398338,0.5765370951,0.4810429449,-0.1142434662,0.4161726558,-0.1100926805,0.8776032864,0.6140498097,0.4013579448,0.0115189316,0.6284905040,BRCA
