@relation data

@attribute id string
@attribute 10209 numeric
@attribute 1964 numeric
@attribute 1965 numeric
@attribute 1967 numeric
@attribute 1968 numeric
@attribute 1994 numeric
@attribute 2321 numeric
@attribute 2324 numeric
@attribute 3091 numeric
@attribute 3265 numeric
@attribute 3791 numeric
@attribute 405 numeric
@attribute 4846 numeric
@attribute 5290 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5335 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5747 numeric
@attribute 5829 numeric
@attribute 6464 numeric
@attribute 7422 numeric
@attribute 7428 numeric
@attribute 8890 numeric
@attribute 8892 numeric
@attribute 8893 numeric
@attribute 8894 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,14.24390588,7.491517143,9.04464761,10.92212743,12.54698855,7.939933417,5.309623002,6.63706652725,7.02395790633,7.4423513115,7.166266353,6.803731389,8.903363049,6.685313404,6.299304767,7.0703331436,7.6745180755,8.688181342,6.21136540967,9.55016911,7.441203595,9.15105029633,7.08564090233,9.33255960233,9.40475260767,9.98739233,10.257176,8.011871746,Control
GSM427159,13.49883304,7.52201113033,9.062600116,10.63522863,12.41355925,9.078305028,5.521373712,6.13091472175,7.00825358233,7.8897640555,6.590291838,6.2524962125,8.765461089,7.098719371,7.09127967,7.6111323212,7.862876923,9.433471275,6.479820979,9.45642471,7.229350286,8.42779587067,7.023588809,10.2124164527,9.410315636,10.26509376,10.52792683,8.206820391,BRCA
GSM427160,13.53124563,7.46186956433,8.757715954,10.90549628,12.58650212,9.175762306,4.47893856,6.10791197225,7.09945860967,7.856102429,6.329935892,6.437723049,7.420257374,6.212526175,6.323194968,7.448654099,7.7021225845,8.48506563,5.889051372,8.9981409465,7.347468842,8.45925672733,6.75117246167,10.3401601237,9.605456086,10.36162065,10.81229788,8.451284404,BRCA
GSM427162,13.11183912,7.40046677867,9.881236778,10.30716697,12.32689017,8.84970309,6.022706945,6.114021768,6.388136421,8.398114105,6.617949048,6.3554571175,7.314019254,5.584068992,6.299945779,7.6522265588,8.054801422,9.211511834,6.312672729,9.0133211855,7.84508404,7.73867912133,6.94236106367,9.744029807,9.76511732567,9.869682949,11.22557215,8.088365735,Control
GSM427163,13.62353635,7.92156834767,9.021133451,10.4297627,12.61750082,8.588340915,6.16591759,5.965803975,7.610990417,7.697637374,6.732646124,6.5052205,7.122365029,7.405441727,7.300126299,7.950268865,7.930765467,8.977409535,7.50900425433,9.0250253645,7.615006311,8.10318445333,6.83736035933,10.3190386777,9.437464555,10.08429722,10.49650957,8.132963791,BRCA
GSM427164,14.12251745,7.66904226933,9.234303192,10.96132689,12.56435203,8.690112479,5.76368461,6.50948529175,8.723292873,7.3388634815,6.306066817,6.330849513,8.804696631,7.460253403,6.725540512,7.4183463498,7.6687152575,8.467749328,6.98490046733,9.420287121,7.335951076,8.70127661067,7.082736173,9.405990297,9.678652418,10.4004902,10.37781545,8.582933341,BRCA
GSM427165,11.88331926,7.812048658,10.27966894,9.285732293,11.89363345,9.991267129,4.759703782,5.82755284675,7.18961462433,7.9742866725,6.28540742,6.0159459725,7.657248993,6.662423158,7.476910459,8.3350079456,8.590203577,9.024558716,6.81582852467,8.8796586,7.91692611,8.36198243367,7.03127811267,10.4100445637,9.52974179933,10.30631839,11.08484843,7.481256805,BRCA
GSM427166,13.68255687,7.684917063,8.729128822,10.93087057,12.82346582,7.932570767,5.427112717,6.1256669025,7.45076398967,7.7095138065,6.547747191,6.183346325,7.356058229,6.020263967,6.726903149,7.757716558,7.7549264415,8.419813926,6.87117032933,9.585335464,7.737283051,8.53051419067,6.954021827,9.52576590667,9.558063798,10.55403266,10.27966894,7.476667486,Control
GSM427167,13.87385551,7.66442430367,8.943233566,10.78010524,12.62461163,8.79005612,5.821079567,6.25045743675,7.73495430767,7.94496816,6.425472417,6.415835082,7.29075873,7.205282841,6.426437217,7.6719006758,8.1175343725,8.419971893,6.13414385767,9.2675642675,7.766232595,8.16926655967,6.49244811067,10.2091877753,9.49577716333,9.837261744,10.51763522,8.36573313,BRCA
GSM427169,13.29267684,7.911450455,9.041249229,10.61251863,12.52393564,8.938984917,5.259094728,6.15722853325,6.74119401433,8.148239231,6.210871602,6.8084445505,7.784080438,7.606018576,6.76752611,7.3060563712,8.2287174245,8.01888328,6.39658479233,8.984597332,7.647892114,8.39504068233,6.623727165,10.3011780143,9.49202824933,10.11313043,10.80520803,7.620111894,BRCA
GSM427170,13.71343219,7.15454072767,8.700908799,10.95382925,12.02694363,8.097520105,5.555057842,7.0869934705,6.50383993467,8.198599078,6.83763148,7.027867064,8.130108627,6.657000843,6.847562044,6.9076540764,8.709822916,8.202296649,6.39932068633,8.7160245685,8.041222615,8.62624266567,6.35833293533,8.351187465,9.6215956,10.49490585,10.67427198,8.469917638,BRCA
GSM427171,13.55093015,7.402280551,8.798262085,10.86805107,12.34260121,8.298945933,5.532793245,6.141067433,7.76212393767,7.4409667175,6.870460665,6.561041041,8.107872385,6.822223857,6.739109305,7.509195938,7.877739246,8.474558864,6.68769140167,9.5799510855,6.876459007,8.601359139,6.85849471967,9.87833747733,9.469288839,10.21491439,10.36808656,7.889977115,Control
GSM427172,13.8452715,7.37679594167,8.735937695,10.99053322,12.51631937,8.065202205,5.607190661,6.45148024475,7.189161001,7.6537280945,7.277522502,6.9182819665,8.882277076,6.672535396,6.521369295,7.3656981534,7.919144247,8.584390499,6.24070564267,9.807955308,7.126500894,8.523978557,7.233892223,9.34068221633,9.54517899033,10.16250498,10.44585319,7.772530879,Control
GSM427178,13.78304532,5.949464551,7.356850554,11.59799678,12.65253473,7.959539971,5.507962085,6.3574749495,6.13770606633,8.1909422715,6.570049694,6.8343707065,9.452334495,4.904979261,5.09930704,7.1534205814,7.988942668,7.646632733,6.35314852433,9.6749751715,7.476667486,9.16094315833,6.81664442867,9.27361178533,9.92931727,10.90549628,10.95523962,8.091145926,BRCA
GSM427181,13.37610779,6.23907221867,8.580617665,11.34927862,12.26795863,8.449087887,5.524354632,6.07301578625,6.29091191233,7.2806843915,7.583047264,6.833182467,9.123811749,5.472171943,6.107798352,7.0222287176,7.9147536295,7.883225397,6.73899581333,9.2641454985,7.061023135,8.789516499,7.44082350167,8.54638045,9.62846827367,10.21155408,11.15442592,8.334453331,BRCA
GSM427182,13.59555882,6.38720504767,7.698359359,11.74013292,12.94317143,8.101399429,4.643307374,6.07212267025,5.978005477,8.539009948,6.70134502,6.9094566635,7.846651776,4.944168843,6.07692847,6.9209080238,7.7272309565,8.420129842,6.39469361333,9.278094081,7.18631515,8.419142242,7.368807487,8.51365015367,9.84971994,10.6161723,10.72626524,8.11816389,BRCA
GSM427183,13.86388477,6.192455052,7.382107644,11.62416272,12.89271362,7.937346047,5.328685023,6.09170822775,5.79530986033,8.146852134,6.440292493,6.622572621,8.26545228,5.538546893,5.439300032,6.8965544166,7.5975884795,7.621284726,6.135427533,9.5786882385,7.089003169,8.58330978467,6.79477560367,8.732207941,9.81801840933,10.48418878,10.76332881,8.043931078,BRCA
GSM427187,13.73047547,6.20491623067,7.86996565,11.37751302,13.02126635,8.12639619,5.435804628,5.76843152875,6.166198936,8.041917075,6.60674248,7.2819365525,7.995118605,5.070616072,6.101508918,6.895239566,7.531468856,7.779918143,6.82794277033,9.21652246,6.949625755,8.49027171233,6.968456404,8.96535312733,9.72344819033,10.62124171,10.68336774,8.28785217,BRCA
GSM427189,13.46969908,6.22312114833,7.437629589,11.58210918,12.90226493,7.670481212,5.440131024,6.6760775865,6.12383909133,7.888636145,6.192002396,6.8962140275,7.619066537,5.353156751,5.379907907,7.0040046146,7.8558007155,7.098719371,6.69079792733,9.337026401,6.913790365,8.95843216133,5.96185351633,8.91142935633,9.947900308,10.3854637,10.4984955,8.063477494,BRCA
GSM427193,13.85986526,6.564269378,8.730980488,11.92126273,12.90606669,8.997123808,4.830371028,6.38667548,5.489018913,8.85628218,8.081351779,6.91384472,9.882139059,5.027033758,5.039808741,7.4112322548,7.6793168875,7.791197286,6.127634878,9.6546657745,7.767226277,8.67313689733,7.76283651767,9.58909033667,9.049555476,10.61443405,11.2089234,8.704639545,BRCA
