@relation data

@attribute id string
@attribute 10092 numeric
@attribute 10093 numeric
@attribute 10094 numeric
@attribute 10095 numeric
@attribute 10109 numeric
@attribute 10376 numeric
@attribute 10381 numeric
@attribute 10382 numeric
@attribute 10383 numeric
@attribute 10552 numeric
@attribute 10971 numeric
@attribute 112714 numeric
@attribute 113457 numeric
@attribute 1499 numeric
@attribute 2017 numeric
@attribute 203068 numeric
@attribute 23643 numeric
@attribute 25 numeric
@attribute 2534 numeric
@attribute 3059 numeric
@attribute 347688 numeric
@attribute 347733 numeric
@attribute 3688 numeric
@attribute 387 numeric
@attribute 3875 numeric
@attribute 4690 numeric
@attribute 4691 numeric
@attribute 4950 numeric
@attribute 51807 numeric
@attribute 5578 numeric
@attribute 56604 numeric
@attribute 60 numeric
@attribute 6093 numeric
@attribute 653888 numeric
@attribute 7099 numeric
@attribute 71 numeric
@attribute 7100 numeric
@attribute 7277 numeric
@attribute 7278 numeric
@attribute 7280 numeric
@attribute 7430 numeric
@attribute 7454 numeric
@attribute 7534 numeric
@attribute 7846 numeric
@attribute 79861 numeric
@attribute 81027 numeric
@attribute 81873 numeric
@attribute 8440 numeric
@attribute 84617 numeric
@attribute 84790 numeric
@attribute 8976 numeric
@attribute 9076 numeric
@attribute 9181 numeric
@attribute 929 numeric
@attribute 9475 numeric
@attribute 998 numeric
@attribute 999 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,10.89786457,9.499690458,11.71972476,10.09238094,8.15422259167,14.1941174,6.801873633,5.398154738,11.65291678,12.1820747,13.50065522,8.943043048,7.121780497,6.94578590514,10.0739040023,12.44246648,10.93816836,8.477645733,9.2289642325,10.58354379,5.209464331,11.80723024,9.30169669467,12.37603319,8.68886287333,10.98495975,10.33211648,5.06812332625,4.602195245,8.688181342,7.837046205,14.7883179233,8.331209336,10.50407936,8.456252884,14.665256985,10.33984475,7.482104333,5.37574431,7.899660725,12.41104094,9.100426551,10.0952864045,13.072443805,6.080503777,4.884855828,10.45974951,8.433473539,10.718289445,13.41290062,11.4461297,8.407417683,11.83642135,12.48380266,12.232557025,7.16387589625,12.00989343,Control
GSM427159,11.05968771,9.417554013,11.47931054,9.837261744,8.15676343467,14.25434036,6.528419434,5.696558124,11.40523204,12.12614151,13.29267684,6.833462944,5.6994159315,6.96887473943,10.1522071207,12.42498107,10.51616813,8.14341671633,8.8907159655,10.51270618,4.708480413,11.30388933,8.828078384,12.57624761,8.40715857833,10.84149381,10.074227995,5.0207250725,5.214524337,9.433471275,7.418044703,13.8159086333,8.399610251,10.54691402,6.966306806,14.318888115,10.8133766,8.517473661,5.34066129,6.301135476,12.7347446,9.110745023,9.889935938,12.79617952,6.322474074,5.576228285,10.41695085,8.724393685,9.998851935,13.20290364,11.4951169,11.4035182,11.86434298,12.773988575,12.3160764435,7.17118701125,12.20475003,BRCA
GSM427160,10.9723177,9.38985602133,11.78498046,9.537097584,7.847913727,14.23655206,7.261603975,5.088959125,11.56729791,12.20235811,13.56248158,6.480512034,6.1586145725,7.126093946,10.012650556,12.862480425,9.696107356,7.833762168,8.275073194,9.804115337,5.001702332,11.47795694,8.9042892375,12.07257321,9.72524363767,10.64831289,10.5012893,5.17524123025,5.070616072,8.48506563,7.903823301,14.49928798,7.854652002,9.820243246,6.90941648,14.52431873,10.89259805,8.770202293,5.122477305,6.615081971,12.91499054,9.515168153,9.9154335515,12.980355135,7.192492866,5.283469238,10.50841903,8.9589157885,8.8367880875,13.54762602,11.70577504,10.24378721,11.64258438,12.912822165,11.8573344895,7.03238297825,12.80365393,BRCA
GSM427162,11.11140976,8.56583278567,10.5789154,7.800869372,8.030097108,14.29545473,7.465997159,6.555360353,11.48413324,11.976813,13.18898907,8.32993211,6.995704449,6.25068708814,9.609811212,12.463633735,10.56679164,8.03563056533,8.08464112175,10.29729206,5.423251451,11.48628211,8.75186424133,12.17972416,8.32650319733,10.73945599,10.381736538,5.28455863825,5.114378737,9.211511834,7.021399564,11.1284900313,7.179165475,9.033919273,6.225261069,12.912810505,11.19501551,8.99094148,5.545127619,7.56639873,13.25089354,9.057775928,9.348023424,12.245734715,6.771658241,4.845002284,10.81174016,8.508698179,8.260153639,12.27296951,11.19831015,9.151968584,12.14617574,12.50286316,11.581178851,6.55593589375,12.55838012,Control
GSM427163,11.43117909,9.710707035,12.001308,9.705036667,8.34836942533,14.25942553,7.103002192,6.418532045,11.38910174,12.26795863,13.29757193,7.551671977,6.1552991135,7.18244667671,9.97809598733,12.56996462,10.36033166,7.73201711767,8.34620788925,10.50876069,5.397641479,10.56653005,9.13491446,12.74633592,9.30002734133,10.86805107,10.6840696995,5.2071634425,4.824273041,8.977409535,7.56287418,14.66759481,7.894031227,10.50042393,7.753252064,14.515533555,10.88836296,9.298601687,5.185877691,5.806975681,12.63069834,9.305475333,10.0235137525,12.856054365,6.617471597,5.418368122,10.62937509,9.1700397085,9.4396665595,13.71793344,11.62848212,11.39527989,11.49963678,13.176504155,12.51727103,6.99171327025,12.44726543,BRCA
GSM427164,11.83572685,9.555607159,11.44205205,10.63394452,8.00584487167,14.5197155,7.468056067,5.641409649,12.7347446,12.07225833,14.10257573,7.165387221,6.307885276,7.271366378,10.518768703,13.067456365,8.97466634,8.347844869,8.716652398,10.88347212,4.867663307,11.40976762,9.489530799,13.08540943,9.68700601667,10.69407078,10.576719939,5.271321113,4.856999696,8.467749328,8.074062668,15.0760746733,9.001704532,11.23348204,8.209345068,14.9749406,10.66888523,9.118098254,5.066316611,8.22222873,13.74850791,9.216237264,10.8386970845,13.77264423,6.190027732,5.144465785,10.4246495,9.2483995865,11.162534375,14.37348409,12.05670215,13.07564465,11.42649031,13.286500315,12.441328291,7.00999639125,13.02343475,BRCA
GSM427165,11.68668229,9.01311569333,10.27097304,7.950470054,8.45268306967,14.39263877,8.628446565,6.292326809,11.04525817,11.42040518,12.51339458,8.17951245,8.6539353945,6.587592285,9.43065557467,12.31689829,12.44988381,8.06255483,8.39165280725,10.4944859,5.155031965,11.53930922,9.251714595,12.27941189,7.31476250433,10.66366508,9.872988017,5.259758242,5.197326058,9.024558716,7.982781325,10.2940315303,8.073955593,9.25803663,5.606746643,13.05627132,11.48104019,9.185154884,5.682019293,6.365014999,13.34320241,9.490330011,9.2605399885,11.906436665,6.754958049,5.315069158,10.98367433,8.534541428,8.4261246795,11.9684077,10.73380366,8.22256686,11.9128857,12.250297535,12.1160117875,7.10702874775,11.40859261,BRCA
GSM427166,11.27693876,9.50779215367,12.28941816,10.25218676,8.14682343433,14.07409548,7.60485179,5.655646098,11.34927862,12.31403378,13.71343219,7.995599168,6.80397072,7.12159637657,10.1609357657,12.522197665,10.7538521,8.098905571,8.80415305075,10.65722043,4.846005888,11.6923846,9.23773095817,11.89259415,9.28016104033,10.92270353,10.0584271225,5.6739400935,5.261917434,8.419813926,6.853313064,14.9143649833,7.856831861,10.41744146,7.833192323,14.795549445,9.892869539,8.216698727,4.867045482,5.532793245,12.46971692,9.600610375,10.193168701,13.058642555,5.956063188,5.826809832,10.49226909,8.850359256,10.304747614,13.73376056,11.5141002,9.706263374,11.46940666,12.88118256,11.963258885,7.09973287325,12.40979539,Control
GSM427167,11.35175104,9.783309259,11.7987959,9.467045646,7.95081237733,14.40827668,7.156085921,5.46083367,12.26341894,12.11639279,13.52549699,7.715775208,6.4255607725,7.27824373014,10.183452797,12.97769962,9.303998235,7.97372860733,8.0162301535,10.31313278,6.047457275,10.97179879,9.05065703483,12.60350703,10.0005797197,10.77967445,10.959330774,5.4688584855,5.503993644,8.419971893,7.795310977,15.0102008533,7.307431087,10.29486801,6.888990144,14.61562869,10.47248806,9.111501597,5.758164072,6.943455835,12.84191128,8.933366916,9.9899662245,13.136039135,5.993510911,5.139562862,10.69117233,9.2112986685,9.317154837,13.88031822,11.6557522,9.125000832,11.42258795,12.657291755,12.3255748965,7.18183415025,12.47414328,BRCA
GSM427169,10.87489706,9.42874441367,11.39008041,9.076816348,8.07697553667,14.08845827,6.659179352,6.198941611,11.53000404,12.25102085,13.21182067,7.904094356,5.636546836,6.66799436186,9.94513281367,11.991282385,10.11144907,7.55814684467,8.42904151725,10.09113158,5.2209212,11.08816233,9.06946628383,12.28213433,8.77919950167,9.980729078,10.028817601,5.190712451,5.34483848,8.01888328,7.646128672,14.4683583733,7.897680799,10.37227772,6.819352447,14.06674172,11.06200921,8.819932474,4.715635629,7.250680065,13.04989878,8.952028549,9.7911964135,12.487072675,5.841099622,5.211996552,10.58403965,8.5559283345,9.4820278265,12.98742218,11.21515091,8.587403553,11.94269603,12.19871781,12.275687156,7.09000222,12.68293541,BRCA
