@relation data

@attribute id string
@attribute 10189 numeric
@attribute 1022 numeric
@attribute 1025 numeric
@attribute 10250 numeric
@attribute 10914 numeric
@attribute 10921 numeric
@attribute 10978 numeric
@attribute 11051 numeric
@attribute 11198 numeric
@attribute 11338 numeric
@attribute 1477 numeric
@attribute 1478 numeric
@attribute 1479 numeric
@attribute 2068 numeric
@attribute 2071 numeric
@attribute 22916 numeric
@attribute 25920 numeric
@attribute 2957 numeric
@attribute 2958 numeric
@attribute 2959 numeric
@attribute 2960 numeric
@attribute 2961 numeric
@attribute 2962 numeric
@attribute 2963 numeric
@attribute 2965 numeric
@attribute 2966 numeric
@attribute 2967 numeric
@attribute 2968 numeric
@attribute 29894 numeric
@attribute 4116 numeric
@attribute 4331 numeric
@attribute 4686 numeric
@attribute 4799 numeric
@attribute 51362 numeric
@attribute 51497 numeric
@attribute 51585 numeric
@attribute 51692 numeric
@attribute 53981 numeric
@attribute 5430 numeric
@attribute 5431 numeric
@attribute 5432 numeric
@attribute 5433 numeric
@attribute 5435 numeric
@attribute 5436 numeric
@attribute 5437 numeric
@attribute 5438 numeric
@attribute 5439 numeric
@attribute 5440 numeric
@attribute 5441 numeric
@attribute 6426 numeric
@attribute 6427 numeric
@attribute 6428 numeric
@attribute 6429 numeric
@attribute 6430 numeric
@attribute 6431 numeric
@attribute 6432 numeric
@attribute 65109 numeric
@attribute 6749 numeric
@attribute 6827 numeric
@attribute 6829 numeric
@attribute 6872 numeric
@attribute 6874 numeric
@attribute 6875 numeric
@attribute 6877 numeric
@attribute 6878 numeric
@attribute 6880 numeric
@attribute 6881 numeric
@attribute 6882 numeric
@attribute 6883 numeric
@attribute 6884 numeric
@attribute 6908 numeric
@attribute 6917 numeric
@attribute 6921 numeric
@attribute 6923 numeric
@attribute 6924 numeric
@attribute 7307 numeric
@attribute 7469 numeric
@attribute 7936 numeric
@attribute 79869 numeric
@attribute 8106 numeric
@attribute 8178 numeric
@attribute 8683 numeric
@attribute 8731 numeric
@attribute 8732 numeric
@attribute 902 numeric
@attribute 904 numeric
@attribute 905 numeric
@attribute 9150 numeric
@attribute 9295 numeric
@attribute 9785 numeric
@attribute 9939 numeric
@attribute Class {Control,BRCA}

@data
GSM427170,8.22629228433,9.6014742,10.73155687,11.70577504,10.48635768,10.141140676,8.739916541,7.4061050705,11.87223249,8.8176146935,5.69896750125,8.490831953,8.38020334225,9.204131621,10.65722043,7.79970309167,9.11777579,6.18872641367,10.325896,9.938499406,8.110550027,11.62774602,10.79666855,10.90796116,6.858718118,5.171538364,7.676452764,10.34768534,10.25937581,9.900855914,7.173305173,8.627160965,8.4616146785,10.5358394,11.162488095,9.610111812,10.66477195,9.3986738585,11.4243108,9.486624446,9.636870305,9.720120732,12.18094263,11.4744083,11.13855038,11.42772678,6.402078871,6.755291951,9.66947024,11.59799678,12.21133327,7.159423477,12.35583566,13.165696105,13.18898907,11.37306376,8.657829719,8.845098843,10.82924727,11.63348356,8.001455187,8.613551105,5.603041174,8.228339065,7.902886268,5.8706972455,11.29445435,5.787779337,8.897755568,10.236088035,9.676966886,6.49976480333,9.846082676,11.111514089,8.498431517,9.470052751,7.76437589,9.036799417,6.82419862,11.93859466,9.162423509,12.75717127,10.18746996,9.65374576,8.174296834,8.27137096,7.012734177,7.37892838867,7.337602112,9.413057256,6.658286918,BRCA
GSM427171,8.04211853267,9.65659519,10.13087976,12.12152875,11.13074769,9.604246865,8.488313278,7.519117707,11.62609927,9.471872742,5.82904310025,8.67256777,9.05502104575,7.815256994,10.16944939,8.12538379433,8.51521500375,6.66739253233,10.91785336,9.905613067,8.649382947,11.27693876,10.27729935,10.82131183,6.7861813475,5.37574431,8.933248873,9.399502844,9.859325559,10.05503195,7.443588263,8.94526175,8.598018257,10.30263925,11.23150106,10.00910118,10.49951734,9.047905292,11.55629063,9.811543731,9.355641581,9.578863787,12.08367055,11.48188533,11.28537059,11.28199972,6.104971499,6.326074949,8.91062109,11.69911488,12.66384721,7.84153763,12.42907592,13.527799245,13.074006,11.36217961,8.6399303195,7.763645816,10.92743375,10.64202486,7.594880712,10.07718328,5.461570507,7.199626033,7.482110082,6.647844913,11.04197755,5.586773185,9.603413599,7.417907274,9.878403925,7.895663993,10.610476212,10.5738760075,8.119526238,8.847168067,7.03452697,8.360672771,5.679488016,11.82274022,8.767076337,13.0583047,9.948462553,9.386455921,8.4740299995,8.203569621,7.25891879033,7.05079206433,6.213644369,8.215534365,6.411854672,Control
GSM427172,7.90933980433,9.597587563,10.32564307,12.00831666,10.60821349,9.8263898165,8.482224233,7.451015844,11.5343468,9.4681403765,5.72020384725,8.557617943,8.8598701745,8.343586732,10.08514084,7.94777078533,8.4743960065,6.611321398,10.89786457,10.0362427,8.621302014,11.62374676,10.38624004,10.75314175,6.421656707,4.988697465,8.832795987,9.933941823,9.984319163,10.0481807,7.108370574,8.413100175,8.47997578475,10.2159337,10.74113891,9.440080724,10.25576659,8.340414702,11.66558698,9.493665908,9.6358129485,9.601752743,12.19128143,11.16768802,10.97608812,11.15088665,6.382499203,6.547978484,9.180550154,11.36448778,12.53522562,8.100447105,12.44389288,13.544191545,13.17957018,11.17748823,8.490118018,8.062452471,10.93958309,10.7304916,8.136971065,9.664661106,5.40889121,7.541331155,7.9089913135,6.4494654445,11.03036559,5.88179384,9.597587563,7.8635533895,9.64691917,7.77843482767,10.636314754,10.616399227,8.81079744,8.9851584535,7.487359976,8.259214953,6.21014104,11.83642135,8.575275572,12.83993603,10.01897944,9.366858275,8.5940360615,8.296848686,7.17931615267,7.08224194833,6.405912077,8.640083234,6.517083235,Control
GSM427178,7.565709867,9.617614907,10.82965558,12.3793121,9.439779534,10.5463097655,8.70215634,7.318978508,12.20536419,9.8524245665,6.09104138625,9.25803663,9.182953627,9.167193021,10.93024227,7.86579001867,8.676235756,5.532633969,10.75119697,10.27390663,8.809061578,10.8441842,10.41629907,10.26546887,5.456076664,5.292792099,8.194979796,10.39216207,10.41110342,9.880571175,5.771628945,8.634194938,7.91776161125,10.36439217,11.25158137,9.746254447,9.515749664,9.0127074755,12.19128143,9.214775128,9.9907375325,9.330368553,12.38074251,11.36217961,11.73219511,11.33051934,6.185178351,6.114268757,9.410849402,11.09730811,13.12663112,7.403304156,12.6218253,14.16852811,13.591191,11.81310789,9.1728338105,8.140013152,11.21259383,11.65493594,6.5096630735,9.932695001,4.764223297,7.53621054,8.503611181,5.567906116,11.09339134,6.146294365,9.949994866,6.315257659,10.21839405,7.36587860467,9.795833979,10.516066184,8.115591386,8.0691422925,8.246623189,8.455040631,6.5739922,12.5708958,8.966845087,13.04201932,10.08608351,9.058033085,7.1655308455,7.970941527,7.366283695,7.432896607,6.0664182,9.461173034,6.073504957,BRCA
GSM427181,7.87444804233,10.07000053,10.50534045,12.45384813,10.10480876,10.0394737835,8.692197997,7.501323971,12.15837941,8.935019442,5.9374754535,8.955374654,8.47632447475,9.101470918,11.10864878,7.92189120167,8.44966380175,5.76435993667,9.969494854,10.17328397,8.501002294,11.29154789,10.04182378,10.46916384,5.544020716,4.788047896,8.73696091,10.23091542,11.19776361,8.702805674,5.902683368,8.7754466,8.091043774,10.76155147,11.382138615,10.25287861,10.01526211,9.245197702,11.14770754,9.426286314,9.683055312,9.259561518,11.50362218,10.87659774,11.25995523,10.16197619,6.723562401,6.092128797,8.426475613,11.22892405,12.97797754,7.445891568,12.83366697,13.91978853,14.17314893,11.70152102,8.7551738165,8.337634305,10.76657469,11.02462046,7.9992084575,9.794773703,5.076613872,7.553957774,7.632016503,5.488639607,10.32429902,5.775321383,9.318577337,7.002108506,9.772562477,7.46873679533,9.285516308,10.302435602,8.81729638,7.7611686765,7.784227701,8.782311189,5.760760691,12.13627672,9.257317784,13.18229429,10.44466839,9.444156179,7.126664761,7.520699455,7.42010655267,7.17593437867,5.895551805,9.19777027,5.964982644,BRCA
GSM427182,7.957705743,10.12919321,10.61911518,12.49713337,9.417336261,10.4308296955,9.115603659,7.3465208585,12.16931758,9.341754095,5.55354459375,9.265123395,9.19928350825,9.228344402,10.88769302,7.704054153,8.47928568075,5.68797612733,10.66644619,10.45289528,9.069960645,11.30449979,10.80422,10.49127719,5.44209646,5.258529523,8.461204311,10.54330281,10.63563676,9.861979055,6.196042028,8.217813694,7.968982717,10.39216207,11.451104685,9.819365272,9.62089845,9.280760217,11.96009799,9.136613813,10.0054039915,9.374426115,12.54548466,11.53262879,11.67585684,11.68597092,6.764676316,6.016480301,9.227195422,11.08223906,13.14121392,7.528725991,12.72627038,13.76499321,13.48222565,11.64198185,9.2113615035,8.315298042,11.69812525,11.65981099,7.293611673,9.791635483,4.969485815,8.049278334,8.372869433,5.8225642365,11.06473959,6.24317934,10.10988324,6.319694091,10.26730203,6.82128937267,9.9734791535,10.480290843,8.384234542,8.3163910215,8.11647539,8.763263105,6.0664182,12.36549278,9.096966204,13.09561052,10.51270618,9.423662793,7.207971487,7.877132455,7.24965035233,7.13802204433,5.853877943,9.211511834,6.215781112,BRCA
GSM427183,7.59650558,10.19591385,10.980761,12.46187723,9.281014944,10.475278206,8.898632467,7.095375512,12.11775357,9.724109558,5.98073217525,9.443410392,9.0901231735,9.230129219,10.61346285,8.021174851,8.7950772585,5.68737918733,10.74066222,10.7304916,9.096966204,10.91383956,10.86526952,10.32819838,5.5223939415,5.533727829,8.260097569,10.42417183,10.29339725,9.852381692,6.101719008,8.266787858,7.93708405075,10.74815115,11.184368605,10.17560604,9.421265976,9.112059712,12.44988381,9.151492997,10.266338858,9.560027603,12.57220763,11.56134298,11.58990637,11.74803988,7.461215696,6.083857569,9.319763063,10.81174016,13.03973478,7.802191444,12.48900128,14.007905805,13.55093015,11.64933041,9.043457461,8.191603516,11.53538974,11.81532136,6.2559533555,9.878603173,5.098043929,7.695647856,8.516978346,5.851401107,11.20780763,6.104971499,10.21419195,5.8719675625,10.29166028,7.21432997467,9.902222107,10.222187605,8.149392911,8.1233197735,8.441762661,8.718842038,6.313659102,12.35200901,9.213761077,13.19976669,10.38218389,9.357079711,7.3753302775,7.754388358,7.23078005367,7.21968344067,5.908279272,9.151492997,6.251156317,BRCA
GSM427187,8.01162467867,10.21780056,10.42177586,12.13627672,9.383110854,10.337582237,8.845945624,7.2293503555,12.10354363,9.321718893,5.8687237215,9.50460109,9.41126739625,9.21184032,10.55979796,7.97594459867,8.33016453525,5.66673193633,10.98687328,10.58303601,9.182779884,11.3382407,10.72254311,10.85319669,5.5364636575,5.358089615,8.26545228,10.32995358,10.71605229,10.04336266,5.913853554,8.794043061,7.8559090795,10.65453335,11.366034325,9.627643826,9.776844695,9.600703265,11.89363345,9.14242692,10.1308165865,9.353875227,12.69228318,11.72083647,11.66436963,11.77806492,6.773307786,6.67359573,9.38991153,11.06502412,12.97187766,7.8530890995,12.35733627,13.35941783,13.58212966,11.68740205,9.035920511,8.216941185,11.49745034,11.36612562,6.8233046055,9.820626194,5.080243265,7.916478324,7.9607632885,5.8535803325,11.30872029,5.980317403,10.31961599,6.337928816,10.09627409,7.189610274,10.219585132,10.5831067445,8.419813926,8.166182069,8.231294544,8.958930467,6.153811034,12.30454677,8.813172827,13.2860567,10.60309338,9.449035705,7.5514060975,7.504284952,6.96408852567,7.37319981933,5.500970312,9.164744253,6.173632793,BRCA
GSM427189,7.53985346133,10.13564553,10.24730484,12.19504004,9.378501395,10.6361310425,8.774162024,7.0805532545,12.13627672,9.9694334985,5.9990123905,9.432949558,8.9780825095,8.758440706,10.83660293,8.11810553467,8.99918270825,5.66898314867,11.06986277,10.49005891,9.118948289,11.17484162,10.84822018,10.60533161,5.15457292,5.286429541,8.169525606,10.54869216,10.11070551,9.546605663,5.669530862,8.485971282,7.570555329,10.48064156,11.360219095,9.659657526,9.6831969,9.1220206095,12.2142175,9.583727381,10.185310385,9.517335308,12.51339458,11.67615115,11.62683849,11.8267889,6.977855527,6.104132849,9.598481115,10.80850192,13.0288437,7.3846553455,12.29328779,13.62724298,13.45687162,11.37148006,8.9359344845,8.01368714,11.62333067,11.71081731,6.2511141275,9.686960543,4.698514237,7.351604314,8.4428349015,5.77208709,11.42258795,6.083219352,10.41126499,5.752067338,10.30144507,7.41929702967,9.968129813,10.777725243,7.970452678,7.8261510905,8.537219493,8.344585666,5.877014897,12.33696264,8.849890707,13.40233131,9.717377026,8.963388234,7.2303432025,7.606111137,7.31865843567,7.40786895833,5.897247233,8.877515073,6.109888752,BRCA
GSM427193,7.63561587967,8.777182254,10.7116199,9.226822258,8.765229007,10.4145259685,9.051678743,6.704301737,11.65291678,9.957873685,5.655621217,9.030143702,8.8357239415,9.785984134,10.83158062,7.85652075367,8.80146232775,5.634660947,11.082442,8.982823296,8.280493715,11.73450229,11.03013967,6.387591412,5.321608753,5.052688948,8.512346531,10.32910148,11.93178472,10.41961292,5.781235931,8.170802781,8.70890101275,10.45645738,9.3596569505,9.989636156,10.29305807,9.5870150065,12.06768485,9.797410704,10.509973745,9.443980125,12.94317143,11.40065415,11.67585684,7.91898414,6.337002435,7.371212794,9.391867114,11.18378596,12.61421528,7.454799409,12.45954952,13.882006925,13.91614961,11.6604752,6.8565885325,9.001704532,11.51581946,11.1581191,7.2855589845,9.925925682,4.522411849,6.387591412,7.86446929,5.7447864355,11.58795809,5.901899413,10.08992748,6.5610379715,8.402085935,7.05964141433,8.596813159,11.464866038,9.57788249,8.621319833,9.532570767,10.49423086,5.852005861,13.01560762,9.920167156,10.21801255,11.4486069,6.656071297,7.3442798615,8.633341407,7.31015261033,7.68656767567,5.577739426,9.969027107,6.501563046,BRCA
