@relation data

@attribute id string
@attribute 10076 numeric
@attribute 10401 numeric
@attribute 1154 numeric
@attribute 3716 numeric
@attribute 3717 numeric
@attribute 3718 numeric
@attribute 5967 numeric
@attribute 6646 numeric
@attribute 8554 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.3245636639,1.9181347222,0.1271158535,0.5082450581,0.0485487563,-0.1298386080,0.0289958751,0.7093551361,0.3440446701,BRCA
GSM481003,0.1187233908,2.1482870711,0.1268698784,0.4776535522,0.0121588141,-0.0583250998,-0.0502169841,0.6015771547,0.1768349806,BRCA
GSM481004,0.3367731174,2.0352854662,0.0425533058,0.5671119911,0.1063429446,-0.0912097394,-0.0152131415,0.9473487095,0.1077177401,BRCA
GSM481005,0.2467392221,1.9037032260,0.0839721501,0.5830370403,0.0221718806,-0.0796489555,-0.0560040417,0.8790851306,0.3412626055,BRCA
GSM481006,0.2467862758,2.2623300288,0.0105735481,0.5490418825,0.0171736931,-0.0806952232,-0.0622251789,0.9878180679,0.3666838662,BRCA
GSM481007,0.4491090524,2.1140631172,0.1678762083,0.2825788311,0.0266022543,-0.1316772176,0.0003528190,0.9189658873,0.1317295540,BRCA
GSM481008,0.0802802566,2.0730937984,0.1786039099,0.4309778051,0.0374788624,-0.1384186480,0.0374997551,0.7995955475,0.3217190273,Control
GSM481009,0.0296357002,1.4140142368,0.1376081983,0.4693481246,0.0230332860,-0.2643748682,0.0256226424,0.7423970532,0.1734985496,Control
GSM481010,0.4587298317,1.7412976489,0.0269297579,0.6016551096,-0.0186596700,-0.0452238933,-0.0965258449,1.0065386481,0.3771930934,Control
GSM481011,0.2629265306,2.0141289964,0.1403948479,0.3680541691,0.0504960761,-0.1287815349,0.0079628350,0.9390321730,0.1259183850,Control
GSM481012,-0.0121448810,1.8684233691,0.2273787880,0.5566328427,0.0850258547,-0.0816690961,0.0418456241,0.8525143830,0.2351875395,Control
GSM481013,-0.0162958782,2.2493174871,0.1530910153,0.3336732206,-0.0107482306,-0.1207121072,0.0270148436,0.5740398687,0.1730476345,Control
GSM481014,0.4117200911,1.8978948063,0.3945600313,0.4573446206,0.0364320597,-0.0754416699,-0.0436986682,1.2293069623,0.4543830150,BRCA
GSM481015,0.1654414569,2.4651263554,0.2742225785,0.4442043349,0.0352191013,-0.0895976315,-0.0194014202,0.4031570573,0.2133267705,BRCA
GSM481016,-0.0351557322,1.9502061606,0.1411369040,0.5840072209,0.0166699116,-0.1306282567,-0.0034042936,1.1667670519,0.1794037047,BRCA
GSM481017,0.0290358984,1.7495809662,0.0430914606,0.5594045820,0.2420565581,-0.1144400142,-0.0347992246,1.2330168738,0.4578722547,BRCA
GSM481018,0.5056456237,2.0170813536,0.3895459248,0.5066691867,0.0515010548,-0.1151118760,-0.0094189316,0.4742124756,-0.0053476662,BRCA
GSM481019,0.2815411672,2.0221262377,0.0679439930,0.4720759611,0.0446857553,-0.0795518603,-0.0369275460,0.7692201571,0.4286691962,BRCA
