@relation data

@attribute id string
@attribute 10672 numeric
@attribute 107 numeric
@attribute 128272 numeric
@attribute 2147 numeric
@attribute 2149 numeric
@attribute 2185 numeric
@attribute 22899 numeric
@attribute 23229 numeric
@attribute 23236 numeric
@attribute 23365 numeric
@attribute 23370 numeric
@attribute 27237 numeric
@attribute 2768 numeric
@attribute 2770 numeric
@attribute 2776 numeric
@attribute 2782 numeric
@attribute 2792 numeric
@attribute 387 numeric
@attribute 4660 numeric
@attribute 50649 numeric
@attribute 50650 numeric
@attribute 5290 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 6093 numeric
@attribute 6885 numeric
@attribute 7984 numeric
@attribute 8874 numeric
@attribute 9138 numeric
@attribute 9181 numeric
@attribute 9459 numeric
@attribute 9639 numeric
@attribute 9828 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.4578120967,-0.0680557761,0.0685380816,-0.1416186203,0.3371361091,0.2269297111,-0.0258955656,0.9565618547,0.4097788456,0.1632467478,1.8863806724,0.0716985433,0.5775514417,0.9581370279,0.5726595125,0.7260348580,-0.1126273656,1.9894220193,-0.0684259127,0.4212707203,0.6195913662,0.6502234032,-0.1624264398,0.7694715564,0.1474579691,-0.1072664774,0.0312767470,0.9587464938,0.8876254336,0.2835764761,0.2810486104,0.7482905053,0.0305017218,0.2933343165,0.5913626477,BRCA
GSM480985,0.4435243180,-0.1146877620,0.1326205526,-0.1930294107,0.3332767281,0.3187140897,0.0600467036,0.9189526334,0.7330552477,0.1718886270,1.8078909781,0.1492221510,0.3887221783,0.9909502640,0.6760796893,0.6644044377,-0.1372473919,1.8852531751,0.0340692135,-0.0108915325,0.6624622522,0.8534231111,-0.1454714285,1.5476133191,0.0900841358,-0.0931613796,0.0755929606,0.8959703881,1.0186495891,0.3055398635,0.2840447733,0.6650590904,0.8273559293,0.5285857731,0.8509251103,BRCA
GSM480986,0.4806629056,-0.0866454035,0.0286784763,-0.1844459021,0.2808904654,0.2534925254,0.0382722184,0.7208466320,0.5153439700,0.1408613691,2.0888578627,0.0839416788,0.5784748885,1.1200479176,0.5903858004,0.6901387549,-0.0677840849,2.0062507787,-0.0694685169,0.4313248786,0.7453682704,0.3758222094,-0.1337267348,0.9370587028,0.1559347632,-0.1167993353,0.0069230790,0.6764137213,1.0716939049,0.2336263930,0.2176363620,0.5656618335,0.0169443934,0.3282032191,0.6993938461,BRCA
GSM480987,0.5034895418,0.0948443130,0.1799330717,-0.2081336734,0.1564254856,0.0220875726,0.0040099529,0.1297122511,0.1668422063,0.1640715872,2.0355137853,0.0165234698,0.8382643457,1.4479325302,0.6081153182,0.7412058433,-0.0742860082,1.8972162525,-0.0250203873,0.0650273779,0.2619530231,0.4246866423,-0.1022734639,0.9460729968,0.0835026311,-0.1432857454,0.0234027272,0.5847795974,0.2602732116,0.1425570575,0.2749360428,1.0064479825,1.0348463968,0.2125580746,0.5341026839,BRCA
GSM480988,0.4307299531,-0.1114876393,0.1783535549,-0.1149176441,0.1770760837,0.1364912806,0.0294671507,0.9321638409,0.4406262552,0.1365992489,2.1217031943,-0.0030211766,0.5397468795,0.7840176249,0.4102926908,0.5931581249,-0.1394877574,1.6231118301,-0.0634999532,0.2955096020,0.6097535133,0.5025178531,-0.0889533257,0.6583551200,0.0817065693,-0.0806064152,0.0022991031,0.5952524423,1.0120209066,0.1392812521,0.1233313408,0.3987811088,0.3858037989,0.1975718941,0.8552181646,BRCA
GSM480989,0.2197947438,-0.0620193510,0.2533580099,-0.2880127502,0.3635552958,0.1775155949,0.0392513384,0.6734174375,0.1935005427,0.0371562667,2.2892196047,0.1339521102,0.5813003221,0.4984121071,0.5169472916,0.7107484369,-0.2168419232,2.4842128198,-0.0789885944,0.1477551517,0.4619134499,0.3040667095,-0.1893403782,0.5104212239,0.0811992555,-0.1211765001,0.0616616788,0.3143859178,1.0145314671,0.1886101777,0.1443725150,0.7482872327,0.0056937418,0.0816286149,0.7793102638,BRCA
GSM480990,0.4218256780,-0.0744136228,0.1114430772,-0.2131876319,0.0029791925,0.3475599620,0.0427058559,0.3082292599,0.0480474158,0.0654089239,2.5931033096,0.0256118882,0.7352022278,1.2059587278,0.5721652171,0.8782710590,-0.1018510503,2.3151370526,-0.0625151575,0.5640215036,0.6544813586,0.4307222246,-0.1406402458,0.5701667320,0.1371517299,-0.1211324487,0.0384436129,0.4204747106,1.1020745410,0.1346650283,0.2186215561,0.7746485568,0.2112568687,0.1591882174,0.5964649915,Control
GSM480991,0.3797784107,-0.0467888096,0.0905180266,-0.2291514151,0.2079766272,0.2744439769,0.0168513331,0.6014430216,0.2907817717,0.0983325845,2.3270406326,0.1378906891,0.6233100427,0.8869519606,0.6132513040,0.7888649646,-0.1039781785,2.0687043151,-0.0845288320,0.4812814961,0.7022818492,0.3718392522,-0.1590461786,0.6246844594,0.0569693500,-0.0960165404,0.0374511476,0.5598204840,1.2940112651,0.1336797186,0.2126436373,0.6429997678,0.0334029134,0.1458929845,0.6660773494,Control
GSM480992,0.4350302649,-0.0848685851,0.1475339664,-0.2514961897,0.0639579646,0.2888478639,0.0651616710,0.5221393989,0.0814318765,0.1196216665,2.5069358282,0.1456888070,0.5561985397,0.8968451944,0.4795048717,0.7672556795,-0.1357910544,2.4234709023,-0.1009846598,0.6060283448,0.5879104644,0.3555988693,-0.1480111448,0.5310987036,0.1225340664,-0.1356904655,-0.0010797481,0.4415234548,1.4944034740,0.1687993814,0.2537113111,0.8432679789,-0.0657502839,0.1185196419,0.8691876941,Control
GSM480993,0.4619793950,-0.0384183934,0.2924099590,-0.1717529876,0.4986232755,0.2887215831,0.0489527321,0.7879212411,0.2383615070,0.1102057849,2.1565765539,0.1306535832,0.6535304152,0.9020118648,0.5834782023,0.7363728955,-0.0948902335,2.1975401044,-0.0502933783,0.2887290293,0.6452624021,0.3556248992,-0.1081225405,0.7338769277,0.1051260916,-0.1144585606,0.0340418489,0.4999517977,1.2691988313,0.1593855326,0.2435712339,0.7187899938,0.1967417030,0.2245412214,0.7020622566,Control
GSM480994,0.3251078802,-0.0883792896,0.1160986331,-0.1927203970,0.4603695544,0.2233702306,0.0952712311,0.5763474194,0.2284014675,0.0807725285,1.9823181762,0.0783249280,0.4771005835,0.5319497713,0.4947699059,0.7768758721,-0.1136539294,2.5272347848,-0.0861846004,0.2700787022,0.5291719861,0.3275596730,-0.1228451207,0.5206810317,0.1282837399,-0.1302939479,0.0345375247,0.4916964170,1.0077695586,0.0952729727,0.1920957963,0.7602756716,-0.0100771740,0.1393294566,0.5962248669,Control
GSM480995,0.4463828500,0.0311854949,0.0653781717,-0.2196804989,0.0576404807,0.4005807029,0.0202540931,0.3360237249,0.2389674408,0.1585844519,2.7068317597,0.0969898738,1.0164055267,1.2081114893,0.6575045561,0.9547445849,-0.1619426049,2.4257646243,-0.0810640208,0.3722563580,0.8224626215,0.4566130469,-0.0955196354,0.5458690926,0.1549260844,-0.1366150506,-0.0266048582,0.5966209030,0.7921377719,0.2548337714,0.2054111337,0.8689416238,0.2928021592,0.2138085408,0.8243241423,Control
GSM480996,0.4381089798,0.0989847566,0.0860536721,-0.1724216322,0.0795188780,0.4694852746,0.1138267424,0.6128678539,0.0815557936,0.1288001649,2.4130487906,0.1303214704,0.6529934302,1.4230873362,0.5177001104,0.8073802172,-0.1722013422,2.2180271069,-0.0973940035,0.9892274218,0.8954400807,0.3066054066,-0.1319222984,0.4963641018,0.1266842851,-0.1023722273,-0.0457660437,0.6740782752,1.2486368716,0.1777440613,0.3558539797,0.8772486712,0.1938552766,0.1343400471,0.3503954332,BRCA
GSM480997,0.3610225479,-0.1048189792,0.3575244670,-0.1862050473,0.2380082598,0.2676825064,-0.0094910491,0.2094277124,0.4908198788,0.1069418912,2.4410407808,-0.0146447628,1.0632020679,1.1283741817,0.5036468079,0.8037562291,-0.1599742272,2.4668474355,0.0077641435,0.4457676051,0.7898715204,0.2881597711,-0.1672660582,0.1188000013,0.3052101101,-0.0603807799,-0.0453751971,0.5683034472,0.7276622895,0.0216472988,0.0883216782,1.1170089962,0.6574170704,0.1437702530,1.1525475086,BRCA
GSM480998,0.3406713253,-0.0800781135,0.1298595167,-0.1641045208,0.3509443884,0.3430412505,0.0393088209,0.7605226486,0.3538282335,0.1093792290,2.2241664133,0.1397811641,0.5077347380,0.9261753662,0.4583889345,0.6919206055,-0.0815921242,1.8991035700,-0.1093666335,0.3475894334,0.6198032726,0.2050712937,-0.0914625534,0.6106414951,0.2023127026,-0.0860605537,0.0820538429,0.6939278738,0.8946676925,0.1005698696,0.3138420266,0.7065258521,0.0477838298,0.1367072265,0.8106972091,BRCA
