@relation data

@attribute id string
@attribute 119391 numeric
@attribute 124975 numeric
@attribute 2539 numeric
@attribute 2678 numeric
@attribute 2686 numeric
@attribute 2687 numeric
@attribute 26873 numeric
@attribute 2729 numeric
@attribute 2730 numeric
@attribute 2877 numeric
@attribute 2878 numeric
@attribute 2879 numeric
@attribute 2880 numeric
@attribute 2882 numeric
@attribute 290 numeric
@attribute 2936 numeric
@attribute 2937 numeric
@attribute 2938 numeric
@attribute 2940 numeric
@attribute 2941 numeric
@attribute 2947 numeric
@attribute 2948 numeric
@attribute 2949 numeric
@attribute 2950 numeric
@attribute 2952 numeric
@attribute 2954 numeric
@attribute 3417 numeric
@attribute 3418 numeric
@attribute 373156 numeric
@attribute 4257 numeric
@attribute 4258 numeric
@attribute 4259 numeric
@attribute 4953 numeric
@attribute 50484 numeric
@attribute 51056 numeric
@attribute 51060 numeric
@attribute 6240 numeric
@attribute 6241 numeric
@attribute 6723 numeric
@attribute 79017 numeric
@attribute 9446 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.2871968024,-0.1965552097,0.4960087411,0.0492333884,0.0714589140,-0.1206031229,-0.0947869271,0.4079444837,0.4962523743,-0.0934432563,0.1800197673,2.0818147884,-0.0713479757,1.4737838936,0.7517795999,0.7929056358,1.7168086048,-0.0645749750,-0.1674627581,0.7235316092,1.2900987227,0.0754495595,0.5898664068,3.0324918032,0.4365172578,0.9395131395,1.1980544046,1.0037058204,0.8027391701,0.6833649149,1.4313971996,0.8491748477,2.0152948238,0.8082222765,1.1657413693,2.3853702412,0.2423665931,0.8121203617,2.3014333182,0.2104803949,3.0878336827,BRCA
GSM481003,0.6053804811,-0.1595818030,0.8905086600,0.0563030989,0.0727006719,-0.0852208941,0.0024920543,0.3460799571,0.5119265533,-0.0791331802,0.0970629734,2.4317145199,-0.1357232097,0.5915467948,0.3895851531,0.5663155325,1.8448677460,1.5765786022,-0.1301341234,0.5812151789,1.3475071891,0.0777414320,-0.1665700966,3.2733086745,-0.1354123021,1.1483629123,1.0847901962,1.3177307136,0.9910572724,0.7216033130,2.1507091524,0.9791663661,2.2141531259,0.6690220103,1.1469122370,2.1832564672,0.1661094380,1.6702819305,2.6961813768,0.2961232531,3.3585660988,BRCA
GSM481004,0.5861253571,-0.1534364847,1.1256550390,0.0684379240,0.0586428504,0.0985939238,-0.0864044094,0.4978389056,0.6400916121,-0.0660231472,0.0308373947,2.4104199112,-0.0710981288,1.2194846752,1.1136212200,0.6715617807,1.8700126792,-0.1565946837,-0.1730953976,0.3957744540,1.1279311243,0.1614834163,0.0373933017,2.5708290735,0.2778376603,0.7132488500,1.0591863099,1.0098025477,0.9127013914,0.6514737495,1.5372133926,0.9231776259,2.3447798416,0.5064344630,1.1801274767,2.3817077346,0.2077636715,1.8583687327,2.5530556176,0.2361890455,3.2913744979,BRCA
GSM481005,0.2515850984,-0.1943502081,0.4097076884,0.1108870594,0.0796147484,-0.1441247781,-0.1194152894,0.9261486027,0.7218517606,-0.0516490557,-0.0289244837,2.1661548912,-0.0539918806,1.0218469152,0.2281151835,0.4150156884,1.6340367164,-0.0337624953,-0.0900181431,0.6689937415,1.2629191918,0.0141258122,0.7389497161,2.9548474550,0.2918841280,0.6578700376,0.9998788873,1.1721289531,0.8504860158,1.1099973139,1.5855797456,0.8683534997,1.9556439967,1.2872040967,1.1575040867,2.0873754290,0.3223270768,0.3412802213,2.1638051537,0.2693480187,2.8794106643,BRCA
GSM481006,0.4445812414,-0.1734556500,0.1351263440,0.0464452730,0.1069125818,0.0443164714,-0.1184371069,0.7814411181,0.6522844806,-0.0798398251,0.0236422704,2.4007521718,-0.1135379819,1.1057887971,0.2513129445,0.5910774465,1.3196450744,0.0379432075,-0.1321361279,0.5336723185,1.2691511857,0.0898171258,-0.0496254207,3.5155734023,-0.1378100211,1.0643834956,1.0648320712,1.1659828099,0.8411193122,1.2837436007,1.6803067921,0.8798222710,2.0880676434,1.1290011685,1.3739738463,2.0705552368,0.1728623840,0.9720055950,1.8046853278,0.2866539792,2.7503366602,BRCA
GSM481007,0.1206142091,-0.1186690941,0.5851489593,0.0242505454,0.0541935222,0.2946690530,0.0645412149,0.4867370786,0.5090586171,-0.0496551449,0.6866966511,3.3089652955,-0.1126031602,0.5377802943,0.1324073782,0.8594218063,1.4359567647,0.1914886362,-0.0660563426,0.6273536583,1.0136418911,0.2195099760,-0.0565266959,3.3267954192,0.3234848400,0.9248790181,0.8694527719,0.6159584747,0.9599149746,1.1558250193,2.3467192351,1.0506644813,1.8229401744,1.2232353463,1.2799815338,1.2912494839,0.1366298697,-0.1518646541,1.9940638872,0.5332956366,2.4736842313,BRCA
GSM481008,0.0735217189,-0.0758946243,1.0459180106,0.1712634300,0.0356225157,-0.1320250562,-0.0260607580,0.3440839613,0.9710358195,-0.0886872276,0.2237250144,2.6509368123,-0.1140821047,0.2446994814,2.4334105551,0.6037069142,1.8247550909,-0.1048934502,-0.1165593553,0.3664562252,0.6602728483,0.1208596925,0.0208272412,3.1949354410,0.0267324713,0.8017106932,0.9288300608,1.1073818021,0.7671741003,0.6343656884,0.7879048195,0.7532638147,2.1030443051,0.8041075563,1.3897879812,1.5355737938,0.5675334222,3.6379127718,2.9296332730,0.5709659131,2.8314743307,Control
GSM481009,0.1274033058,-0.2876007896,0.2078343792,0.0738890599,-0.1788573149,-0.2611528257,-0.4400983117,0.5122649288,0.3162564803,-0.1323422881,0.0175598176,1.9040395694,-0.1062031977,0.8609542303,0.7901227976,0.5703692140,1.0322109808,-0.2110481308,-0.2092095391,0.4818306970,1.0716222626,-0.1033275068,0.7586115700,2.9631728730,0.1302732684,0.6324392874,1.3487466084,0.6504592499,0.8895446044,1.1880085426,1.2531525676,0.7764151155,2.1792926341,1.0639213795,0.9964223108,2.2504222659,0.1458449541,1.8720873270,1.6555876236,0.0711128265,2.6578508848,Control
GSM481010,0.3546320464,-0.1098885016,0.9001770467,0.0301321373,0.1634075679,-0.0611636645,-0.0646589083,0.8619743953,1.3469459286,-0.0623149385,-0.0576613616,1.8017601893,-0.1056655061,0.2696589984,0.0226994641,0.6692413586,1.4786642189,0.2900697653,-0.1107601541,0.7096368441,1.7895016297,0.2747934574,-0.0083309240,2.9571587640,0.2336557153,0.8935827463,1.1680132760,1.1222084975,0.8103014695,1.1010034873,1.4071667644,0.8617870488,2.2195994406,1.2554678545,1.3049828335,2.4565595257,0.4901880296,1.7722310045,2.0267984338,0.3108985015,2.9120071598,Control
GSM481011,0.3136596290,-0.0985479879,1.1744132141,0.0590844058,0.0066764836,-0.0973770966,-0.1270703472,0.4792406870,0.5191272395,-0.0744177047,0.0625287259,2.4645563810,-0.0746393124,1.6405061748,0.2015644595,0.5239767313,1.8861239884,-0.1507767677,-0.0995877786,0.5895036292,1.1120933639,0.1773938203,0.9709620699,3.2838686707,0.3981703213,1.2148902156,0.9398657280,1.2732929057,1.0305843881,1.2240768454,2.2494151594,1.0687776043,2.1609702411,0.8546634875,0.9147654895,2.0246658989,0.0682633888,1.3705193022,3.0003034008,0.3438313950,2.9254122709,Control
