@relation data

@attribute id string
@attribute 10564 numeric
@attribute 10565 numeric
@attribute 10945 numeric
@attribute 11014 numeric
@attribute 11015 numeric
@attribute 1212 numeric
@attribute 1314 numeric
@attribute 26286 numeric
@attribute 27128 numeric
@attribute 2822 numeric
@attribute 375 numeric
@attribute 55738 numeric
@attribute 8729 numeric
@attribute 8853 numeric
@attribute 9265 numeric
@attribute 9266 numeric
@attribute 9267 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.6535419159,0.8205629788,1.9029577201,2.1360352151,0.1760545680,1.1314834352,0.2124309752,0.8823150949,-0.1172480864,-0.1200162635,0.5565806307,0.2418456329,0.0560338434,1.1961416603,0.1382729279,0.4122258754,0.2306823525,BRCA
GSM480985,0.8121524477,0.9113545079,1.9635075711,2.1150252410,0.4510740811,0.6391484147,0.3681712553,1.1416038521,-0.1351539886,-0.1369071853,0.4381162637,0.2344108345,0.0705479921,1.1348902485,0.0920496646,0.2619358055,0.2720068933,BRCA
GSM480986,0.6142053236,0.6902868585,1.9449194703,2.0535234883,0.4888573008,1.0619463432,0.2348137150,0.8732127453,-0.1114553280,-0.0927452401,0.4480022348,0.1954260759,-0.0210025714,1.0788870895,0.1405510220,0.3537338155,0.1929791462,BRCA
GSM480987,0.6103825328,0.3643052223,1.9502546754,2.3873952702,0.5144669761,0.3991383267,0.2939802300,0.8107863092,-0.0735550498,-0.1082536394,0.4711683532,0.1367527726,-0.0011560884,0.7907383334,0.1625993616,0.2540395451,0.1225982663,BRCA
GSM480988,0.6106718762,0.6253354131,1.4358749840,1.8959625745,0.2304677648,0.4196553928,0.2057199250,0.6430522264,-0.0862227154,-0.0834234333,0.2954098738,0.0812512686,0.0566816453,0.9474193001,0.0921674271,0.2132652721,0.0989103128,BRCA
GSM480989,0.4476534380,0.4150340602,2.2532178859,2.4196590576,0.2720922439,1.1025918848,0.1825776122,0.7002632917,-0.1995821971,-0.0911755243,0.5821658545,0.1683923792,-0.0426072954,0.8294886519,0.1350916519,0.3718877451,0.2055537490,BRCA
GSM480990,0.5506067222,0.5000051815,2.5591907236,2.3109726645,0.2420888134,1.1913729861,0.0996303201,0.6176598929,-0.0817012481,-0.1168934908,0.5786951939,0.2260883067,0.0309214258,1.1196748298,0.1231080388,0.2650037664,0.2062599314,Control
GSM480991,0.5536966739,0.5187995864,2.1801816071,2.0513756545,0.3965598370,1.3150380452,0.2307741863,0.9260252097,-0.1395836280,-0.0981455043,0.5024416536,0.1360980597,0.0209508327,1.0157638493,0.1280456137,0.4395397983,0.2192003006,Control
GSM480992,0.5531547017,0.4775964088,2.5941615998,2.0600638929,0.1195041977,1.3967628189,0.1429496483,0.7152081414,-0.0953841223,-0.1217949853,0.5279573448,0.2415032696,0.0769054383,1.1179685869,0.1538595114,0.5133555453,0.2166297207,Control
GSM480993,0.5915622367,0.4899849327,2.1536435766,2.2110755630,0.3439486478,0.9267996791,0.2438565304,0.8054103091,-0.0916432253,-0.1425305045,0.4610399691,0.1994344263,0.0552720859,1.0819106638,0.1645064432,0.4346889029,0.1604532145,Control
GSM480994,0.5357120000,0.4117430100,2.6664021281,2.3014738177,0.2846471440,0.9785580425,0.2059871956,0.8708196224,-0.1559533904,-0.1189175484,0.6060395644,0.1212303052,-0.0041329499,0.9830831197,0.1548673878,0.3692583947,0.1758628837,Control
GSM480995,0.5726162633,0.5476863794,2.3154983487,2.4626075010,0.6427978281,1.5734881072,0.3366626057,0.9571724224,-0.1213874304,-0.1375884545,0.8086682521,0.3831371320,0.0512811756,1.2466108968,0.2195199070,0.3804613424,0.4278312183,Control
GSM480996,0.4604109589,0.3828456175,2.3948399754,2.2143237655,0.4706605141,1.7760409875,0.3264979751,0.8139338380,-0.1303569364,-0.1403390097,0.6104647744,0.3254697088,0.0354996074,0.9526588281,0.2583295203,0.4448807191,0.2476725177,BRCA
GSM480997,0.3594992798,0.2625336552,2.6565682921,2.8703085314,1.3603858638,0.7617910369,0.2859903267,0.7684227793,-0.1365924207,-0.1123649099,0.6582497666,0.3961915412,0.0156566829,0.8411886301,0.1730323525,0.3893973390,0.1772175200,BRCA
GSM480998,0.6052740918,0.4400634377,2.4660917089,2.1780348196,0.3624049400,1.5634119173,0.3676941556,0.8001272317,-0.0680649008,-0.1255755586,0.7032512414,0.2393245330,0.0271133926,0.8548913816,0.0972747642,0.5778743806,0.0756312360,BRCA
GSM480999,0.6530253639,0.8928064374,1.9416081358,1.9406993258,0.3186530774,0.9961839209,0.3138749700,1.0159949862,-0.1228291221,-0.1064676067,0.4773226706,0.1911585885,0.0229893116,1.1829052678,0.1345493851,0.3426754308,0.2433946348,BRCA
GSM481000,0.7418112982,0.8489637949,1.9237727312,1.6956964032,0.2495074872,1.2711763718,0.2307104869,0.9903154994,-0.0799853624,-0.1286322555,0.4960975089,0.2336487994,0.0669349754,1.0747452341,0.1112006954,0.4800576954,0.1585613794,BRCA
GSM481001,0.7023014378,0.7632994345,2.5421390202,2.3689533734,0.5523603202,1.6851082751,0.2355524892,1.0040033270,-0.1157221639,-0.0902523924,0.6957173220,0.2640164706,0.0529862349,1.4950103045,0.1968097358,0.2745739295,0.3462926522,BRCA
