@relation data

@attribute id string
@attribute 10000 numeric
@attribute 10488 numeric
@attribute 10681 numeric
@attribute 107 numeric
@attribute 108 numeric
@attribute 109 numeric
@attribute 1103 numeric
@attribute 111 numeric
@attribute 112 numeric
@attribute 1128 numeric
@attribute 1129 numeric
@attribute 113 numeric
@attribute 1131 numeric
@attribute 1132 numeric
@attribute 1133 numeric
@attribute 1136 numeric
@attribute 1137 numeric
@attribute 114 numeric
@attribute 1141 numeric
@attribute 1143 numeric
@attribute 115 numeric
@attribute 1385 numeric
@attribute 148327 numeric
@attribute 196883 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 23236 numeric
@attribute 2353 numeric
@attribute 23533 numeric
@attribute 2534 numeric
@attribute 2767 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2773 numeric
@attribute 2775 numeric
@attribute 2776 numeric
@attribute 2782 numeric
@attribute 2783 numeric
@attribute 2784 numeric
@attribute 2785 numeric
@attribute 2786 numeric
@attribute 2788 numeric
@attribute 2791 numeric
@attribute 2792 numeric
@attribute 2793 numeric
@attribute 3265 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 3717 numeric
@attribute 3759 numeric
@attribute 3760 numeric
@attribute 3761 numeric
@attribute 3763 numeric
@attribute 3768 numeric
@attribute 3770 numeric
@attribute 3784 numeric
@attribute 3785 numeric
@attribute 3786 numeric
@attribute 3845 numeric
@attribute 43 numeric
@attribute 4893 numeric
@attribute 51764 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 54331 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 55970 numeric
@attribute 5613 numeric
@attribute 56479 numeric
@attribute 59345 numeric
@attribute 596 numeric
@attribute 60482 numeric
@attribute 64764 numeric
@attribute 773 numeric
@attribute 774 numeric
@attribute 775 numeric
@attribute 776 numeric
@attribute 778 numeric
@attribute 779 numeric
@attribute 814 numeric
@attribute 815 numeric
@attribute 816 numeric
@attribute 817 numeric
@attribute 818 numeric
@attribute 84699 numeric
@attribute 8503 numeric
@attribute 8973 numeric
@attribute 90993 numeric
@attribute 9132 numeric
@attribute 94235 numeric
@attribute 9586 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.3397790969,0.3815667658,0.0798089453,-0.0680557761,-0.0785590173,0.7727496513,-0.1122089874,-0.1577812994,0.3797550982,-0.1619208433,-0.1536783079,0.5154408196,-0.0026418594,-0.1532822056,-0.0690919708,-0.0649836304,-0.1974158746,-0.0726066500,0.0599111242,-0.1690088464,0.1941818817,0.3960468965,0.4324676931,-0.0095319855,1.9397812022,0.1866127024,0.4097788456,0.1948640191,-0.0448427393,-0.0119043016,0.9435579393,0.9581370279,0.2980682768,1.6708331763,-0.0385881871,0.5726595125,0.7260348580,0.4609933963,0.0313797501,0.0069233231,-0.1135279069,-0.1004975033,0.1466962866,-0.1126273656,0.0373789289,1.0380567778,0.1313168648,0.1067213277,0.5609436097,0.0567569479,0.0314446762,-0.1084673629,-0.0623453955,-0.1429366011,-0.1260623893,0.0359634154,-0.0159944514,-0.1600127006,-0.1336153760,0.4153290968,-0.1110990876,1.3243965731,-0.1072939529,0.6502234032,0.0817053106,0.1255568270,-0.1624264398,0.7694715564,0.5895123826,-0.0776044747,1.6300333739,0.0394911230,-0.0862014922,0.5931362181,0.6055969648,-0.0123531642,0.1474579691,-0.1072664774,-0.0825690696,0.5276523813,0.4586358647,1.4999495165,0.9930449004,-0.0457448836,0.7363625108,0.0813294935,-0.0974420444,0.3152622613,-0.0484405750,-0.1124662805,-0.1203116075,-0.0989742001,-0.1723870842,-0.1224714802,-0.1062511549,-0.0635502934,-0.0643923931,0.6420336235,0.1409569047,-0.1487493155,0.8580704628,0.0315586581,-0.0174615441,-0.0573709454,-0.0889600241,0.0516735649,BRCA
GSM480985,0.6712534413,0.3347815426,0.0826668575,-0.1146877620,-0.1466375627,0.5223725109,-0.1505371343,-0.1766650246,0.4228589949,-0.1306135587,-0.1575665157,0.3467999483,-0.0499261388,-0.1519479831,-0.1067520682,-0.0804800204,-0.2014129590,-0.1656008608,0.0866842378,-0.0950897456,0.2055798990,0.2730189453,0.6414855157,-0.0878300879,1.4054429928,0.2867683454,0.7330552477,0.3309724640,-0.0263181581,0.0315317513,0.7473870953,0.9909502640,0.3047061024,1.2345138497,-0.0672319856,0.6760796893,0.6644044377,0.2952377253,0.0823840736,-0.0457163846,-0.1205803433,-0.1089069453,0.7772403410,-0.1372473919,0.0545901309,0.5481084954,0.4415400387,0.5849629343,0.3553600297,0.1556939161,2.1048148125,-0.1539389659,-0.1422781332,-0.0933651216,-0.1390648763,-0.0635661760,0.0070174771,-0.1897416618,-0.1087908332,0.4587173745,-0.1607687535,0.8611773475,-0.1532745592,0.8534231111,0.1992576002,0.3438852307,-0.1454714285,1.5476133191,0.4284647065,-0.0930615631,1.0536758155,-0.0840634818,-0.0875385542,0.7376574537,0.7695002645,-0.1038192192,0.0900841358,-0.0931613796,-0.0522140021,0.4521202200,0.5649788797,1.8644070503,1.1653226431,-0.1531480815,0.4920368270,0.1096045168,-0.1415234359,0.3790893998,0.0733538507,-0.0679996171,-0.1314508866,-0.0963025578,-0.0583988496,-0.0584060038,-0.1264687864,-0.0360112713,-0.0954384340,0.7133841506,0.1554803168,-0.1609337199,1.1287610356,-0.0238072260,0.1022394958,0.0143922737,-0.1309516296,0.0775757754,BRCA
GSM480986,0.3637514705,0.4146094497,0.1311043079,-0.0866454035,-0.1313444398,0.6232914684,-0.0969282116,-0.1350317207,0.1785444665,-0.1474494587,-0.1356510210,0.5399395962,-0.0250283858,-0.0971166031,-0.0531280179,-0.0321002351,-0.2000485293,-0.1195620130,0.1057575086,-0.1265568189,0.1296261391,0.3807973232,0.5051812299,0.0055539080,1.7577156492,0.2145363198,0.5153439700,0.3619466726,-0.0236322101,0.0265829566,0.9827568145,1.1200479176,0.3719062484,1.4959124994,-0.0172120397,0.5903858004,0.6901387549,0.3422224569,0.0011673622,-0.0624810754,-0.0875566416,-0.1140261693,0.0591031552,-0.0677840849,-0.0889708259,0.9493732134,0.2835222208,0.1536485495,0.6212419597,0.0812981193,0.8798425832,-0.0967050023,-0.0891895111,-0.1382968466,-0.1195851426,-0.0956722904,0.0507715100,-0.1768360488,-0.1265751661,0.4106089262,-0.1313179274,1.3830056341,-0.0778376792,0.3758222094,0.0859145318,0.3109857890,-0.1337267348,0.9370587028,0.9117966590,-0.0521149571,1.4571645670,0.0685284909,-0.0920514730,0.6712817949,0.7078176651,-0.0887387330,0.1559347632,-0.1167993353,-0.0710934066,0.5276161861,0.5706250406,1.6156421010,0.9547375822,-0.0904919086,0.8650141478,-0.0262396362,-0.0866515958,0.2990014297,-0.0124151879,0.0407272446,-0.0977729428,-0.0699778495,-0.1236575758,-0.0708685458,-0.1107559652,-0.1068710505,-0.0770829322,0.6441054073,0.1217694167,-0.1188547389,0.9668687962,-0.0779835465,-0.0348307964,-0.0149748322,-0.0372388086,0.0308706047,BRCA
GSM480987,0.4741756265,0.3269995508,0.0622019586,0.0948443130,-0.0932495861,0.9581980763,-0.0869774941,-0.1124067577,0.0528845680,-0.1147351010,-0.1106011989,0.8650637666,-0.0959010905,-0.0855599789,-0.1105577687,-0.0991509474,-0.2019103228,-0.1120932270,0.0985374217,-0.1143508935,0.1242048581,0.2020458693,0.1715833164,0.2631349051,1.6769249506,0.2593453904,0.1668422063,-0.0610097518,-0.0190172376,0.6367091207,0.8988900241,1.4479325302,0.3169702389,1.2553548241,-0.0118605190,0.6081153182,0.7412058433,0.2116768266,0.1327404538,-0.0773168238,-0.1215972648,-0.1148385397,2.7066964706,-0.0742860082,0.0348619162,0.6616964770,0.3327935711,-0.0104492808,0.3998152808,0.0791740535,0.6107464414,-0.0881615850,-0.0964691666,-0.0737646841,-0.1301447246,0.0731597635,-0.0745208914,-0.2083626973,-0.0369111482,0.2296363310,-0.1325169436,1.3380605279,-0.1143018794,0.4246866423,-0.0142156617,0.3279566426,-0.1022734639,0.9460729968,0.7047411791,-0.1041722893,0.9919344300,0.0007446416,0.3232544249,0.4481176670,1.0939444790,-0.0234222412,0.0835026311,-0.1432857454,-0.0616863377,0.4570317386,0.5260457562,1.7940059026,0.2135299446,-0.1062793320,0.9243028046,0.1066961603,-0.1251770852,0.5076620199,0.0382031941,0.0024278860,-0.0535309027,-0.0852457030,-0.1119168406,-0.1386153157,-0.0822204906,-0.0885894268,-0.0640990646,0.8422779248,0.0131572660,-0.1063571130,0.1919102957,-0.0686507513,0.9356209931,0.0532063073,-0.1600573949,0.1920744523,BRCA
GSM480988,0.3666419161,0.2138069177,0.1375192484,-0.1114876393,-0.0557560889,0.3484778570,-0.0564230234,-0.0759397257,0.2434777927,-0.1393317472,-0.0703591080,0.2204383947,-0.0031355581,-0.0565564930,-0.0546103753,-0.0531306167,-0.2141638624,-0.0361867587,0.0087748518,-0.1364831126,0.1508974081,0.2373043370,0.5885914663,0.0293470489,1.1675294143,0.1712146028,0.4406262552,0.3942711436,-0.0933597851,-0.0273392516,0.8038834569,0.7840176249,0.1900400466,1.2965172852,-0.0596770411,0.4102926908,0.5931581249,0.0215888636,0.1052846566,-0.0282164784,-0.0825194422,-0.0999999979,-0.0600983379,-0.1394877574,-0.0426573925,0.4589619954,0.1991312819,0.2297151421,0.5623337450,0.0942390446,0.5350928420,-0.0938029768,-0.0902848551,-0.1181439617,-0.0680822903,-0.0101392071,-0.0083774732,-0.1021061348,-0.0493944334,0.2562269165,-0.1675943335,1.0662603861,-0.1443745749,0.5025178531,0.1213094126,0.3674768847,-0.0889533257,0.6583551200,0.6638981731,-0.0521348746,1.0592323652,0.0395486050,-0.0541173976,0.3137383716,0.5631931945,-0.0202760463,0.0817065693,-0.0806064152,-0.0384889170,0.4923907940,0.4829891018,1.2631580537,0.7728505326,-0.0988010370,0.6169386619,-0.0332379836,-0.0955956292,0.4309267108,-0.0419790439,-0.0682974830,-0.0822903132,-0.0242554143,-0.1667832078,-0.0314547322,-0.1005794919,-0.0432362018,-0.1012624690,0.6047102776,0.1260813951,-0.0920105386,1.0844853694,0.0106888539,-0.0643338695,0.0179830639,-0.1318603578,-0.0728814765,BRCA
GSM480989,0.2517094096,0.7048604438,0.1395655114,-0.0620193510,-0.0467369777,1.0119184052,-0.0834734071,-0.1447008381,0.2998246142,-0.2411943911,-0.2051287070,0.3220232484,-0.0173162452,-0.0957700983,-0.0454000407,-0.0131069274,-0.2397373452,-0.0685872297,0.0689914519,-0.1834517772,0.2054151728,0.1316228062,0.8300564586,-0.1595958304,2.3074461223,0.2270790681,0.1935005427,0.0513401362,-0.0318046184,-0.0600568494,1.2212249650,0.4984121071,0.4542093934,0.9037719321,-0.1098449463,0.5169472916,0.7107484369,0.4922151650,0.0310324050,-0.0245108759,-0.1035838998,-0.0584708151,-0.1600497482,-0.2168419232,-0.0442354612,1.1103506463,0.2200210720,0.0458035868,0.4976210030,0.1149073330,0.7115213126,-0.1029213505,-0.0836857687,-0.1389356072,-0.1273183021,0.0884305639,-0.0263498661,-0.2643277294,-0.2060795793,0.2400973081,-0.1577193451,1.2916537300,-0.2324207872,0.3040667095,-0.0454611126,0.2117079990,-0.1893403782,0.5104212239,0.8988893313,-0.1177975059,1.6992731094,-0.0830072642,0.0358164425,0.9056678476,0.3538124809,0.0047141360,0.0811992555,-0.1211765001,-0.1123442115,0.4168803811,0.8519349658,1.1070811011,0.8033357407,-0.1228844741,0.3556060205,0.0373846114,-0.1120834092,0.3739883590,-0.0790176572,-0.1027390032,-0.0790640901,-0.0560463325,-0.1896694854,-0.1508689637,-0.1560957574,-0.0476141433,-0.1131204681,0.5547810792,0.1083134365,-0.1536060213,1.0210926999,-0.1997494125,0.0136455202,-0.0491445400,-0.1777083731,-0.0303864510,BRCA
GSM480990,0.3166647480,0.4908841857,0.0819088728,-0.0744136228,-0.0817924930,1.0164559484,-0.0467342631,-0.1368300982,0.1709839052,-0.1883684787,-0.1954216715,0.5393573991,-0.0820140148,-0.0887573669,-0.0552342306,-0.0807634700,-0.2107678823,-0.1056272242,0.0518580103,-0.1445659561,0.2828586080,0.1244135859,0.4503709624,-0.0106996141,2.3939645291,0.2749733657,0.0480474158,0.1955064154,-0.0240894286,0.2139598701,1.2928899753,1.2059587278,0.6375199349,1.3057659769,-0.0504726552,0.5721652171,0.8782710590,0.5025454419,0.0722035417,-0.0313524033,-0.0925484677,-0.1273939656,0.4092192144,-0.1018510503,-0.0283261156,1.1067612915,0.1628782986,0.0021861719,0.5061100200,0.0679819035,0.0736285924,-0.0994331319,-0.0627918915,-0.0872846986,-0.1018446279,0.0599232089,0.0284351941,-0.1913647218,-0.1191730116,0.3191353141,-0.0802033995,0.9421872181,0.0065605761,0.4307222246,0.1950829520,0.8327552467,-0.1406402458,0.5701667320,1.2032701898,-0.0345598439,1.9801055864,-0.1134931392,0.0663741883,0.8428640298,0.7935236208,-0.0195084080,0.1371517299,-0.1211324487,-0.0606057024,0.4040678319,0.5468216389,1.3161279748,0.5710339894,-0.0916742192,0.7182087007,-0.0140931005,-0.0774262902,0.3921857966,-0.0690977746,-0.0387157144,-0.0893763078,-0.1065901060,-0.1377697349,-0.1273056988,-0.0154691427,-0.0387971694,-0.0783020266,0.5480292028,0.0558532586,-0.1508253020,0.6030732589,-0.0841777138,-0.0245269577,0.0392528134,-0.0808738950,0.0738705947,Control
GSM480991,0.2500861962,0.6921047724,0.1006723062,-0.0467888096,-0.0623631008,0.4249343571,-0.0739636377,-0.1120446003,0.2858755783,-0.1935854171,-0.0710404131,0.5548712921,-0.0352015647,-0.1058563648,-0.0682548661,-0.1086765154,-0.1930992968,-0.1251052238,0.0902964942,-0.0602145024,0.2768006893,0.1756075131,0.3233080879,-0.0189355184,1.8290236989,0.2449685031,0.2907817717,0.5429381570,0.0096481766,0.0233230338,1.1701500476,0.8869519606,0.4446749834,1.2026453590,-0.0534065351,0.6132513040,0.7888649646,0.5062835034,-0.0499887214,0.0187707844,-0.1110699204,-0.0938462643,-0.0797904123,-0.1039781785,-0.0162116344,0.9763167946,0.2311761151,0.1075655196,0.7279821927,0.0256183829,1.0009225830,-0.0974673196,-0.0634852334,-0.0942776469,-0.1395038563,0.0325083100,0.0396431991,-0.2126501147,-0.0452357838,0.3643042232,-0.1082261578,1.1985398679,-0.0443711671,0.3718392522,0.0580118667,0.4582523614,-0.1590461786,0.6246844594,0.9586069049,-0.0434485409,1.5307328514,-0.0085634497,0.0453277426,0.7147501284,0.6564376624,-0.0500267771,0.0569693500,-0.0960165404,-0.0531655469,0.5071865046,0.6482640730,1.4828155484,0.7389248726,-0.1496656905,0.5407913685,-0.0490740068,-0.1088110295,0.3321251441,-0.0352333166,-0.0588473026,-0.0855096179,-0.0575679550,-0.1331293760,-0.1331540587,-0.1178059007,-0.0434597657,-0.0664389667,0.5891530063,0.1548473247,-0.0862467503,1.0204976901,-0.0438735150,-0.0080728859,-0.0613800892,-0.0904390580,0.0730779654,Control
GSM480992,0.2476967987,0.5746289731,0.0885527289,-0.0848685851,-0.1067906695,0.8758288564,-0.0394101663,-0.1194200918,0.5049739010,-0.2077428772,-0.0748379016,0.4127616239,-0.0506951533,-0.1103926264,-0.0427721866,-0.1065343144,-0.1692577657,-0.0951718734,0.1096694956,-0.1399341462,0.4200474990,0.1568766059,0.6199766166,0.0041698367,2.3328941266,0.3295684198,0.0814318765,0.3445932802,0.0098416810,0.0886958316,1.2670981353,0.8968451944,0.4867185676,1.0801601244,-0.0462475456,0.4795048717,0.7672556795,0.6768512727,0.0298872434,-0.0393678868,-0.1060098494,-0.1138909129,-0.0873010754,-0.1357910544,0.0018078210,1.1827308424,0.0994592431,0.0161160152,0.7308892569,0.1000183866,0.0935783528,-0.0840096098,-0.0394725885,-0.0965395740,-0.1194304053,0.0847430576,0.0434340854,-0.2052005571,-0.1349439592,0.2580534183,-0.1287098941,0.6252961718,0.0178685737,0.3555988693,-0.0417928508,0.7112178834,-0.1480111448,0.5310987036,1.3458300016,-0.0266702802,1.8464471474,-0.0424288371,-0.0904213050,1.1381731691,0.5008515699,0.0557855016,0.1225340664,-0.1356904655,-0.0742785615,0.4130200728,0.9082788116,0.8826477632,0.8443388831,-0.1366366015,0.5452613432,-0.0325755605,-0.1417939861,0.4350632561,-0.0023046669,0.0078665931,-0.0923992682,-0.1025028604,-0.1115691940,-0.1337066142,-0.1482992642,-0.0718402782,-0.0227440883,0.5535295457,0.0925191902,-0.1332132256,0.7441449755,0.0194052034,0.0737559236,0.1090131750,-0.0972539801,0.0023715713,Control
GSM480993,0.3786722400,0.5301898761,0.1116843061,-0.0384183934,-0.1120296282,0.7973100805,-0.0723800203,-0.1578653891,0.2520091683,-0.1791548298,-0.1645668917,0.4410814088,-0.0085595848,-0.1106101170,-0.1262633274,0.0083344039,-0.1877430993,-0.0471520076,0.0378253828,-0.1060369134,0.3209931134,0.2239596708,0.5772579810,-0.0442055219,1.9907199673,0.3003267815,0.2383615070,0.4851258332,0.0090587195,0.0776393937,0.9880169092,0.9020118648,0.4554820714,1.2183062536,-0.0642143741,0.5834782023,0.7363728955,0.4144046013,0.0388465096,-0.0594869954,-0.1183751102,-0.0490935803,0.0096267843,-0.0948902335,0.0077307280,0.9945207685,0.1916949626,0.1179360291,0.7271375300,-0.0802424204,0.2919058296,-0.1466446378,-0.0089412901,-0.1200458954,-0.1242845300,-0.0327791832,0.0588518506,-0.2043639409,-0.1343972616,0.2800151646,-0.0965893019,1.2895348594,-0.1602199334,0.3556248992,-0.0141177758,0.3843497409,-0.1081225405,0.7338769277,0.9450695349,-0.0896386958,1.4765024371,0.0611034877,-0.0759411633,0.8387103804,0.5521481080,-0.0571271274,0.1051260916,-0.1144585606,-0.1054423138,0.4741801064,0.7940912880,1.3067279573,1.0441827782,-0.1083908265,0.7518640363,0.0269303651,-0.1058343385,0.4178303835,0.0136240125,-0.0125696733,-0.1131873764,-0.0685464153,-0.1594897452,-0.0863025429,-0.0999037584,-0.0968572793,-0.0807639728,0.6798162911,0.1127858115,-0.0949833814,1.0595477061,-0.0576470642,0.0388459695,0.0399702492,-0.1367339711,0.0852198344,Control
