@relation data

@attribute id string
@attribute 10059 numeric
@attribute 112 numeric
@attribute 115 numeric
@attribute 1173 numeric
@attribute 1175 numeric
@attribute 1211 numeric
@attribute 1212 numeric
@attribute 1213 numeric
@attribute 160 numeric
@attribute 161 numeric
@attribute 163 numeric
@attribute 1759 numeric
@attribute 1785 numeric
@attribute 2099 numeric
@attribute 23236 numeric
@attribute 23439 numeric
@attribute 26052 numeric
@attribute 2776 numeric
@attribute 2778 numeric
@attribute 3816 numeric
@attribute 3817 numeric
@attribute 476 numeric
@attribute 477 numeric
@attribute 478 numeric
@attribute 480 numeric
@attribute 481 numeric
@attribute 482 numeric
@attribute 483 numeric
@attribute 486 numeric
@attribute 490 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5613 numeric
@attribute 56302 numeric
@attribute 5745 numeric
@attribute 624 numeric
@attribute 6546 numeric
@attribute 7421 numeric
@attribute 793 numeric
@attribute 8218 numeric
@attribute 8766 numeric
@attribute 9365 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,2.1454558740,0.3797550982,0.1941818817,1.1524037090,1.3559700908,1.1994170448,1.1314834352,0.9762964896,0.2606576234,0.4948697878,0.5647716359,0.0314233159,0.3430034544,0.0200944188,0.4097788456,-0.0933970851,0.0810289118,0.5726595125,1.1579167798,-0.0258095367,-0.0210762087,2.2648673058,-0.1590702881,-0.2148991669,-0.1119884823,1.4832964392,0.0227946625,1.1287912429,-0.0077039182,1.2174170556,-0.0776044747,1.6300333739,0.0394911230,0.5931362181,0.6055969648,-0.0123531642,0.1474579691,-0.1072664774,-0.0825690696,0.9930449004,0.0375857552,-0.0503551566,-0.1067344390,-0.0867696813,0.9691682384,0.8098229591,0.2304289394,2.4664297179,-0.1556499716,BRCA
GSM480985,1.6277899558,0.4228589949,0.2055798990,1.0972410342,1.0621682248,1.0686403018,0.6391484147,0.9761699387,0.1905879892,0.4369097236,0.6130065929,0.0974047546,0.3140053197,0.0366037605,0.7330552477,-0.1104307367,0.0621594166,0.6760796893,1.3204932428,0.0577283216,-0.0736003098,2.5335551764,-0.1184174512,-0.1431674888,-0.1025529623,1.7398017653,-0.0671608138,0.9820158452,-0.1013292367,0.9769929258,-0.0930615631,1.0536758155,-0.0840634818,0.7376574537,0.7695002645,-0.1038192192,0.0900841358,-0.0931613796,-0.0522140021,1.1653226431,-0.0103906465,-0.0326860100,-0.0566931768,-0.0871612249,0.8025399741,-0.1306941352,0.3611563333,2.5510712863,-0.1143139040,BRCA
GSM480986,1.9745065935,0.1785444665,0.1296261391,1.3037325410,1.5079112994,1.1128240418,1.0619463432,0.9186360455,0.2831735210,0.5527757206,0.6778581731,0.0649218277,0.4156449989,0.0019672808,0.5153439700,-0.1210289406,-0.0001783219,0.5903858004,1.3325283364,0.0191060913,-0.0738165214,2.3745350307,-0.1079960563,-0.1444038978,-0.0935146389,1.4289510340,-0.0786688100,0.8934022577,-0.0648860453,1.0283157550,-0.0521149571,1.4571645670,0.0685284909,0.6712817949,0.7078176651,-0.0887387330,0.1559347632,-0.1167993353,-0.0710934066,0.9547375822,0.0336607734,-0.0135978699,-0.0836302262,-0.0634671660,0.9812012459,0.2003814155,0.3196731228,2.5390196815,-0.1056222797,BRCA
GSM480987,1.8293963075,0.0528845680,0.1242048581,1.3146498003,1.5145772255,1.1973683200,0.3991383267,0.8633190452,0.2687426848,0.8254703291,0.3246971715,0.1174163474,0.1814545716,-0.0358381700,0.1668422063,-0.1415792909,-0.0572662525,0.6081153182,1.2904711387,-0.1000106777,-0.1212400350,1.8120981787,-0.0782750988,-0.1487252011,-0.0861090123,0.6760050888,-0.1038088068,0.4360398824,-0.0412466089,1.4145185397,-0.1041722893,0.9919344300,0.0007446416,0.4481176670,1.0939444790,-0.0234222412,0.0835026311,-0.1432857454,-0.0616863377,0.2135299446,-0.0373014372,-0.0383719670,0.3591053056,-0.0407146201,0.6954333819,-0.0850667381,0.7448681519,1.9483775944,-0.0388330371,BRCA
GSM480988,1.8885266644,0.2434777927,0.1508974081,0.9602763783,0.6505456722,0.9692984145,0.4196553928,0.8550069128,0.1485788541,0.5611294274,0.4339244361,0.1270690214,0.3676225796,0.0315525291,0.4406262552,-0.0575695326,0.0196525245,0.4102926908,1.4781041429,0.0665309593,-0.0725022636,2.3178957767,-0.0954781781,-0.1062739395,-0.0750196000,1.4738425440,0.1134081166,0.4111864848,-0.0547835847,0.9121624219,-0.0521348746,1.0592323652,0.0395486050,0.3137383716,0.5631931945,-0.0202760463,0.0817065693,-0.0806064152,-0.0384889170,0.7728505326,0.0085328541,0.0131022858,-0.0509742122,-0.0884473948,0.9802092826,0.0342835110,0.2309859506,2.3724091723,-0.1844835399,BRCA
GSM480989,1.2689187184,0.2998246142,0.2054151728,1.5578947200,1.7629687284,1.1803665832,1.1025918848,0.7178036943,0.3444870630,0.4892268392,0.5308351245,0.1480599701,0.4657025909,0.0311914261,0.1935005427,-0.0993353447,-0.0392719361,0.5169472916,1.3912816293,0.2804334828,-0.0599646386,2.5518428220,-0.1790295165,-0.0504583876,-0.1504288017,1.4644163237,0.1020590944,0.8620225001,-0.1235038396,0.5699454208,-0.1177975059,1.6992731094,-0.0830072642,0.9056678476,0.3538124809,0.0047141360,0.0811992555,-0.1211765001,-0.1123442115,0.8033357407,0.1113383681,-0.0328025185,-0.1240823438,-0.1167953029,0.9725884551,-0.0096173021,0.2098831874,2.5628502594,-0.2680781978,BRCA
GSM480990,1.5933699792,0.1709839052,0.2828586080,1.2710338862,1.6323857997,1.1604397012,1.1913729861,0.8432761808,0.3784631827,0.7273199062,0.4113983666,0.0108983677,0.3704887947,-0.0221967580,0.0480474158,-0.1250745491,-0.0680632853,0.5721652171,1.4284008093,0.0272450962,-0.0320872849,1.9397360151,-0.1304007474,-0.0614450391,-0.0933936812,1.0188081922,0.0413098776,0.9910837904,-0.0887196400,0.7973921171,-0.0345598439,1.9801055864,-0.1134931392,0.8428640298,0.7935236208,-0.0195084080,0.1371517299,-0.1211324487,-0.0606057024,0.5710339894,0.0637402454,0.0291511765,0.0414263996,-0.0530061711,1.0555033975,0.2764812295,0.6899175100,2.2534600458,-0.1529404919,Control
GSM480991,1.6210034145,0.2858755783,0.2768006893,1.3845505780,1.6801313789,1.2246226268,1.3150380452,0.7870749709,0.4264603429,0.6834902414,0.4659834468,-0.0304844107,0.5611051288,-0.0253071047,0.2907817717,-0.0797973198,0.0732863296,0.6132513040,1.4307339596,0.1750368191,-0.0331959050,2.3992724284,-0.1155331679,-0.1010639354,-0.0352485606,1.6633671827,-0.0132385952,0.4793715525,-0.1295876506,0.7440161903,-0.0434485409,1.5307328514,-0.0085634497,0.7147501284,0.6564376624,-0.0500267771,0.0569693500,-0.0960165404,-0.0531655469,0.7389248726,0.0330858164,0.0454146853,-0.0002323736,-0.0799435011,1.0025340829,-0.0450200286,0.2873288737,2.5592668430,-0.0552499257,Control
GSM480992,1.4880001248,0.5049739010,0.4200474990,1.4126932023,1.9441385897,1.1392125174,1.3967628189,0.8327260339,0.4744916590,0.8376964311,0.4312054103,0.2187094707,0.6633116213,-0.0517618590,0.0814318765,-0.1653500808,-0.0640950700,0.4795048717,1.5164660945,0.3100739256,-0.0323320412,2.3764450816,-0.1324462807,-0.1223864961,-0.0991364921,1.3366456528,0.1053096240,0.9254199237,-0.0327881900,0.8007758152,-0.0266702802,1.8464471474,-0.0424288371,1.1381731691,0.5008515699,0.0557855016,0.1225340664,-0.1356904655,-0.0742785615,0.8443388831,0.0493026339,0.0401536291,-0.0495075427,-0.0820608756,1.1078650996,0.3066958688,0.4589779524,2.3490240686,-0.1093699600,Control
GSM480993,1.5556457455,0.2520091683,0.3209931134,1.3460859921,1.6546143043,1.0328274289,0.9267996791,0.8213512268,0.3253226646,0.6623232290,0.6197645098,0.1785747940,0.5442133550,0.0520197294,0.2383615070,-0.1282280118,0.0715776391,0.5834782023,1.3899838875,0.2300167764,-0.0623797864,2.4815238184,-0.0956217959,-0.1240317943,-0.0895808050,1.6005193650,-0.0763889235,1.1904826671,-0.0939905010,0.7381941594,-0.0896386958,1.4765024371,0.0611034877,0.8387103804,0.5521481080,-0.0571271274,0.1051260916,-0.1144585606,-0.1054423138,1.0441827782,0.0020633276,-0.0940207183,-0.0023920666,-0.0676561223,1.0976286877,-0.0905545859,0.2601383731,2.5703833550,-0.1327597602,Control
