@relation data

@attribute id string
@attribute 10497 numeric
@attribute 10815 numeric
@attribute 1103 numeric
@attribute 1621 numeric
@attribute 1644 numeric
@attribute 22999 numeric
@attribute 2744 numeric
@attribute 4128 numeric
@attribute 54874 numeric
@attribute 57030 numeric
@attribute 5864 numeric
@attribute 60482 numeric
@attribute 6505 numeric
@attribute 6511 numeric
@attribute 6512 numeric
@attribute 6571 numeric
@attribute 6582 numeric
@attribute 6616 numeric
@attribute 6804 numeric
@attribute 6812 numeric
@attribute 6844 numeric
@attribute 6853 numeric
@attribute 6854 numeric
@attribute 6857 numeric
@attribute 7054 numeric
@attribute 7166 numeric
@attribute 8224 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.2284804303,-0.0444664338,-0.1324340716,-0.1071769282,-0.0875897597,0.0252615181,0.7873428764,0.1451245776,0.0673932460,-0.0000698680,1.0522450100,-0.1210887922,0.4203945094,-0.1001435465,0.0044516339,0.3312879934,-0.0499594368,-0.0456900000,-0.0552885373,1.1388112530,1.0786292496,-0.0424858499,-0.0686600768,-0.0843706719,-0.2512615576,-0.0815516752,0.0022732103,BRCA
GSM481003,0.2145750164,0.0753224689,-0.0686369230,0.0190064174,-0.0910439536,-0.0825234746,0.5923549412,0.0484505714,0.1964373230,-0.0120252059,1.7516826259,-0.1201912766,0.2530699219,-0.1381146698,-0.0780879230,0.3100049374,0.2956095591,-0.0066594572,0.0127547525,1.1873721258,1.7364641416,0.0612210173,-0.0377812592,0.0034070281,-0.1495431560,-0.1266653358,0.0318673197,BRCA
GSM481004,0.2468847654,-0.0888542575,-0.0710035251,-0.0422159154,-0.0636410970,-0.0164021305,0.4479295157,0.2435479094,0.1020908328,-0.0405235289,1.3204679311,-0.0713303005,0.3460644549,-0.1091153453,-0.0291844984,0.4832305428,0.0797222950,-0.0633250830,0.1480868350,1.7396594435,1.2011611824,0.0734083626,-0.0776422621,-0.1521861014,-0.1139772636,-0.1699495448,0.0607622670,BRCA
GSM481005,0.2119851393,-0.0690342178,-0.0412689472,-0.0242268404,-0.1217813995,0.1825720642,1.1368004649,0.1857583780,0.3923035118,-0.0408336422,1.9416461256,-0.1068961464,0.3768772682,-0.1192944581,-0.0769762768,0.1976867524,0.1156893960,-0.1054580987,-0.0763023099,1.2436823474,1.5213370321,-0.0576449647,-0.1063302459,-0.0243736743,-0.1839957377,-0.0960581243,-0.0197197724,BRCA
GSM481006,0.3486277324,-0.0480704662,-0.1120946832,-0.0296859952,-0.0822029562,-0.0371603031,0.7782562003,0.2731100519,0.3188880600,-0.0717298468,1.4943488272,-0.1183432675,0.2835446625,-0.1136380976,-0.1116155404,-0.0197388254,0.1399838673,-0.0640055704,-0.1040697926,0.9514377564,1.4031214709,-0.0128694989,-0.0908328053,-0.1131685462,-0.1161467007,-0.1475777855,-0.0358045383,BRCA
GSM481007,0.1559658663,0.0366767199,-0.1120583271,-0.0196187584,-0.0765860844,-0.0484979307,0.7552698462,0.4147273969,0.1871052575,-0.0375288918,1.6135633952,-0.1001035062,0.0987624885,-0.0936390980,-0.0630281856,0.2496123212,0.0865724659,-0.0197325049,-0.0094139225,0.8984063305,1.4802961431,0.0270920844,-0.0593316785,0.0951437674,-0.1227744416,-0.1020623475,-0.0121504355,BRCA
GSM481008,0.0551732398,-0.0765277036,-0.0425964954,-0.0491436993,-0.0771261006,0.0026147419,0.1820090788,0.0451314856,0.1231266764,-0.0125828434,1.7650228672,-0.1431323278,-0.0340403939,-0.1616110640,-0.0588638933,0.2838958719,-0.0447829580,0.1833687913,0.2638991089,1.6709563623,1.2782856046,0.0707617271,-0.1246957413,-0.0516874238,-0.1272905630,-0.1206592271,-0.0005747781,Control
GSM481009,0.0667721600,-0.0859842336,-0.0496606141,-0.1843517235,-0.1145213829,0.0136104253,0.8007515841,-0.0830280202,0.1626390601,-0.0462979846,0.5431452904,-0.0119332355,0.1871386923,-0.1110775308,-0.0714761219,0.0223365936,0.0017785229,-0.0140995929,-0.0597365369,0.6764004546,0.8199069514,0.1154466642,-0.1487145856,-0.0475708786,-0.2682367118,-0.1802168635,0.0486396413,Control
GSM481010,0.2660489053,0.1261377278,-0.1018223188,-0.0437719781,-0.1344144997,-0.0362251676,0.8437611231,0.0537018078,0.5096350420,-0.0454618105,1.4190072517,-0.1131207672,0.4820131672,-0.1110575356,-0.1004565911,0.0048476492,-0.0412588195,-0.0657373245,-0.0987638808,1.1256585270,1.3789806104,0.2215159336,-0.0854884732,-0.0938714575,-0.0482597125,-0.1100942675,-0.0897803568,Control
GSM481011,0.1475311000,0.0072615844,-0.0549581630,-0.0616497993,-0.1056464588,-0.0044451674,0.8232015970,-0.0094730394,0.2453131157,-0.0255628578,2.5701461898,-0.0917457479,0.1834911427,-0.0856690468,-0.0474574255,0.3192068651,0.0119714705,-0.0356874147,-0.0764425730,1.4702925383,1.8174417607,0.1071747427,-0.0863747631,-0.1676502545,-0.1738262996,-0.1445481531,-0.0308991745,Control
GSM481012,0.1767984007,0.0230620598,-0.1481994374,-0.0721229189,-0.0835451103,-0.0683646449,0.6891912285,0.0814725191,0.2392573139,-0.0319125785,0.8918456299,-0.1086893455,0.1516372982,-0.1083549390,-0.0736238597,0.3955986148,0.2070396180,-0.0439259257,0.0673344469,1.4310947097,0.9728026518,0.0511742282,-0.1042741863,-0.0863751624,-0.1586221389,-0.0515171760,-0.0386917411,Control
GSM481013,0.0694884038,-0.0766030622,0.0123778906,0.0308432119,-0.0608614168,-0.0547864398,0.1532944201,-0.0005384729,0.2125669537,0.0066587978,1.7682441902,-0.1038376952,0.0208002363,-0.0922025340,-0.0614357280,0.0288666240,0.0504381300,0.0132994475,0.1300180171,1.6047504543,1.4028791246,0.0956420273,-0.0914763617,-0.0397306805,-0.0995026576,-0.1229643181,-0.1239571593,Control
