@relation data

@attribute id string
@attribute 1739 numeric
@attribute 1741 numeric
@attribute 1742 numeric
@attribute 2898 numeric
@attribute 2899 numeric
@attribute 2900 numeric
@attribute 2901 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 83988 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.5818749392,1.2045466267,0.1665452991,-0.1069397751,-0.1280991893,-0.2342373829,-0.0728367136,1.5891594400,0.9537983259,2.1997757852,-0.0306906713,BRCA
GSM480985,0.5661799941,1.2154168048,0.1851502992,-0.1348898671,-0.1314178727,-0.2125546688,-0.0947317764,1.2845784730,0.9828057632,1.9199515841,0.1267709513,BRCA
GSM480986,0.4299439512,1.2384672425,0.0373472180,-0.0761567545,-0.1136994808,-0.1370470609,-0.0635473953,1.6418533209,0.7694473286,2.1900971755,-0.0730255128,BRCA
GSM480987,0.2913734570,0.3608670740,0.1237357168,-0.0886086091,-0.1356889803,-0.2273495321,-0.1095014111,1.3375803794,0.6854064385,1.7749855086,-0.0591757725,BRCA
GSM480988,0.4063194740,1.1548012690,0.0792691462,-0.1447988310,-0.0225490663,-0.1349787982,-0.0640856158,1.4518957679,0.8568994044,2.2009519134,0.0395817163,BRCA
GSM480989,0.2111612193,1.3365304070,0.2458340079,-0.0724096879,-0.2085225936,-0.3237041666,-0.1042792729,1.5590544180,0.7983118814,2.9188919440,0.0194399388,BRCA
GSM480990,0.3276433839,0.4968311935,0.2119237644,-0.0945500056,-0.0854035899,-0.2354039532,-0.0865601961,1.4453520321,0.6829452796,2.5856389926,-0.0547461847,Control
GSM480991,0.3763607248,1.1862862032,0.1213872813,-0.0927376037,-0.1509837577,-0.2098693201,-0.0545817708,1.5451146222,0.7246558555,2.3986895680,-0.0008050757,Control
GSM480992,0.2851011068,0.9257426737,0.2280438674,-0.1298307803,-0.1287491859,-0.2350117804,-0.1163641160,1.4246134289,0.7415068230,2.6897532866,-0.0335272502,Control
GSM480993,0.4119260958,1.3300834898,0.1730288758,-0.0709204828,-0.1002276326,-0.2610974198,-0.0037741846,1.5856227239,0.8005855027,2.4490207491,0.0377508478,Control
GSM480994,0.2114469362,1.2627099277,0.1449259340,-0.1369516147,-0.1276955552,-0.2121878329,-0.0467883908,1.5541917865,0.8043518845,2.7740268455,0.0188690788,Control
GSM480995,0.5519648689,1.0334412306,0.2024889490,-0.0715967046,-0.1732191090,-0.2011831964,-0.1251673204,1.5843793040,0.9457654122,2.1464026361,-0.0497119401,Control
GSM480996,0.3186547193,0.8133493335,0.0867406594,-0.1496955815,-0.1832810762,-0.2601044731,-0.1104308621,1.6124594438,0.6485259212,2.3817085028,-0.0544134410,BRCA
GSM480997,0.2024492255,0.5807339279,0.3939571524,-0.0972944698,-0.1583547317,-0.2909957007,-0.0983644028,1.2744263483,0.8059017853,2.8542935214,-0.0671386220,BRCA
GSM480998,0.2236653166,0.9869465102,0.1547025965,-0.0972216808,-0.0797575267,-0.1744126388,-0.0506494269,1.5269277998,0.8750626656,2.5579728074,-0.0142709114,BRCA
GSM480999,0.5370281311,1.3575191452,0.0916521696,-0.1118288373,-0.0838325519,-0.2285023138,-0.1106407711,1.5838601271,1.0177537981,2.0875280909,0.0726695627,BRCA
GSM481000,0.5112710323,1.3658769983,0.1301261216,-0.0461377905,-0.1248726578,-0.2164738663,-0.0473695758,1.6113596664,0.8381175668,2.0064177178,-0.0059482596,BRCA
GSM481001,0.6365518994,0.9526438984,-0.0159743170,-0.0930809256,-0.1768650001,-0.2006246899,-0.0813971698,1.6483445484,1.0630492036,2.2235211097,-0.0482334195,BRCA
