@relation data

@attribute id string
@attribute 10312 numeric
@attribute 1080 numeric
@attribute 109 numeric
@attribute 10945 numeric
@attribute 10952 numeric
@attribute 11014 numeric
@attribute 11015 numeric
@attribute 115 numeric
@attribute 127124 numeric
@attribute 155066 numeric
@attribute 23480 numeric
@attribute 23545 numeric
@attribute 245972 numeric
@attribute 245973 numeric
@attribute 2778 numeric
@attribute 29927 numeric
@attribute 30001 numeric
@attribute 375 numeric
@attribute 3784 numeric
@attribute 4583 numeric
@attribute 50617 numeric
@attribute 51382 numeric
@attribute 51606 numeric
@attribute 523 numeric
@attribute 525 numeric
@attribute 526 numeric
@attribute 527 numeric
@attribute 528 numeric
@attribute 529 numeric
@attribute 533 numeric
@attribute 5335 numeric
@attribute 5336 numeric
@attribute 534 numeric
@attribute 535 numeric
@attribute 537 numeric
@attribute 55176 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5613 numeric
@attribute 60 numeric
@attribute 6558 numeric
@attribute 7082 numeric
@attribute 71 numeric
@attribute 8992 numeric
@attribute 90423 numeric
@attribute 9114 numeric
@attribute 9296 numeric
@attribute 9414 numeric
@attribute 9550 numeric
@attribute 9601 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,1.8568607303,-0.0707549198,0.6906278624,2.4498272786,0.9797122596,3.0026322790,1.6044465971,0.6758355689,0.0194450492,1.8060328232,2.8657697702,-0.0169523261,-0.1149375671,-0.0666285500,1.6287773193,1.7252998953,1.1487649241,0.5297736296,-0.0229599379,-0.1492675369,0.5141691086,2.3382055547,0.3176925605,1.2660520051,-0.1259847570,2.1678054033,3.0820800662,0.3312356603,1.7084716160,2.6599095133,0.8370002049,0.1043059106,0.1533404108,0.2279989547,1.7387846112,1.1157595495,0.9091838176,0.8322542454,-0.0220457165,0.2608651281,-0.0981862237,-0.0750473595,0.0696381372,2.0794160451,0.4270012921,0.3583415166,4.4681407321,3.0279774453,0.2876677150,0.3985966229,1.9973233565,0.0247982462,1.1171269007,1.9341615933,BRCA
GSM481003,2.2013084937,-0.0295532005,0.4153288136,2.6494849208,0.7331075046,2.5250637271,1.5764653849,0.4801001175,-0.0370189039,2.6208159790,2.7846933008,0.0280841326,-0.0398127000,-0.1113640782,1.5822581693,1.5262905462,0.7519919705,0.4987922869,-0.0432902732,-0.1417276431,0.3279076968,1.9125386604,0.3783047565,1.0736776806,-0.1214339481,2.5600023569,3.3610697785,0.2575289740,1.8834162157,3.2354842028,0.9900261754,0.1816668325,0.0863591588,0.2405393499,1.9165715178,0.7518036929,0.9189770192,0.6319902162,0.0102665505,0.2829620648,-0.0518483993,-0.0337643415,0.3544240996,2.0472658149,0.5860435491,0.3655444416,4.5883542841,2.9179491148,0.1603778334,0.5288881519,2.2248295321,0.1238452854,1.3200557045,1.9486407162,BRCA
GSM481004,2.0168780188,-0.0972540207,0.7538955795,2.2969867669,0.7083160076,2.5443144515,1.5014376592,0.5932523358,0.0799203141,2.6044758559,2.4496056834,-0.0148306587,-0.0329750528,-0.0101506574,1.6611578276,1.3815341338,1.1373035505,0.4408838824,-0.0156653527,-0.1187709257,0.2469721740,1.9134896696,0.4760013257,1.2301014228,-0.0985759946,2.6603571326,3.1938345432,0.3122637004,2.0662600597,2.5533097188,1.0766678804,0.0046874581,0.0397804532,0.1683883188,2.2170206573,0.9818763601,0.6950635329,0.6800325786,-0.0396932616,0.4684481415,-0.1085750333,-0.0723416345,-0.0129986513,1.4240456010,0.4257083723,0.3405900743,4.4698169882,2.9514949111,0.2269444358,0.4318911533,1.7503683782,0.0869703106,0.9423748963,2.0480727627,BRCA
GSM481005,1.7990147126,-0.1070688624,0.8534066271,2.4735408426,1.0987962577,2.7735737004,1.8741649818,0.3788599880,0.0231471270,1.5696045822,3.1124505201,0.1175842350,-0.0019453466,-0.0090662245,1.4807582746,1.5356262978,1.7196427935,0.4662536803,-0.0347035827,-0.0781125254,0.5834803514,2.3908777322,0.3952120411,1.3511930243,-0.0830192574,2.2646600901,3.1830767193,0.5317383234,2.1926077603,2.6579250760,0.8211322722,-0.0240801696,0.5067166404,0.1927578433,1.8868444827,1.3553256293,0.7765841372,1.2306991819,-0.0333261071,0.3166812967,-0.0871069950,-0.0307554886,0.0699015529,1.8347277684,0.7789582627,0.5566263375,4.2691934759,3.1421803641,0.2318727339,0.4164272592,2.2150741817,-0.0449772986,0.8365208701,1.8788353527,BRCA
GSM481006,1.6322733540,-0.1096866448,1.2541987586,2.7127681673,0.8450585428,2.7193663772,1.0257744575,0.6523239961,-0.0600315931,1.9457084339,2.7574262220,0.0476818513,-0.0609242432,-0.0366396184,1.3146320589,1.7912126979,1.2747803506,0.6621324261,-0.0508138391,-0.0892395342,0.0735658940,2.0472946891,0.5246121852,1.4019693417,-0.0623533069,2.5281204283,3.0485221246,0.5153231599,1.6275084417,2.9888870982,0.9354205676,0.0274722780,0.0598821923,0.2833875683,1.7517078914,0.8184798881,1.0743387982,0.9264100611,-0.0789564253,0.2588561041,-0.1044239603,-0.0489088737,0.2576344930,3.2827063971,0.5444996427,0.3505253339,4.2648594596,2.8811578836,0.0057057377,0.5104315901,2.2021656933,0.0131431993,1.1236191485,1.9401681604,BRCA
GSM481007,2.3416953210,-0.0722388906,0.8056753526,2.9179783563,0.6712133711,2.1315819630,0.9951037800,0.4626764772,0.0830658925,2.6657882267,2.6477840344,0.0425152491,-0.0684406345,-0.0070013134,1.4150039667,1.2728602224,0.7084885545,0.5559413459,-0.0675590451,-0.1237540390,0.3187423200,1.6873555439,0.4822960018,1.3135173516,-0.0677674956,1.8048537672,3.3252202073,0.4794036442,1.5807603200,3.7316410806,1.0210435065,0.1631172095,-0.0602406183,0.1697343944,2.1712128919,0.7696563825,0.9259418572,0.7558958770,0.0370700779,0.2214731303,-0.0580448157,-0.0014222495,0.1321595838,2.1308796236,0.4663079068,0.3777604969,4.5688298834,3.0911877779,0.1237136690,0.6048736209,2.6636510341,0.1728326195,0.8256786457,1.9784065733,BRCA
GSM481008,2.3666895902,-0.0837821578,0.9556061970,2.4356314539,0.8557009323,2.2429692318,0.7483683905,0.3568348908,0.0194450171,2.6750968696,2.6736815768,0.1192758778,-0.0487661479,0.0245759033,1.5773606507,1.0031997347,1.2873548112,0.4358279487,-0.0588205382,-0.1460499054,-0.0152832921,1.3143214839,0.3223061445,1.1334818007,-0.0972031180,1.7040325554,3.1932358045,0.4137172515,1.4021726450,3.4815651840,0.8990125299,-0.0617019828,-0.0049635819,0.1444476569,1.8789323368,0.9430520526,0.9102283842,0.7458980968,0.0274709704,0.2738108856,-0.1056714096,-0.1196029719,0.1268309088,1.4083411269,0.6499279548,0.4486206109,4.3696773703,2.0240264421,0.2283093927,0.4554638961,2.2800815030,0.2667944479,0.7127064803,2.1766227540,Control
GSM481009,1.4457605811,-0.1376798666,0.4983229081,2.4947932801,0.4392179624,2.7762858178,0.8899079644,0.2691004176,0.0774315427,1.7865871192,2.6052093174,0.0073626528,-0.0829033151,-0.0611078614,1.4264966791,1.3597721459,0.8930144371,0.3525457389,-0.0503741214,-0.0886917233,-0.1094468926,2.0253289214,0.2847852708,1.3941188709,-0.2030601044,2.1892659964,2.9691267412,0.1939483481,1.5824389060,2.3592794271,0.4572595951,0.0492418256,0.1513934456,0.0949656846,1.2984715220,0.5416144266,0.6558841348,0.8545450949,0.0046873059,0.3586061170,-0.1066654161,-0.1903911113,-0.0978849678,1.6037546610,0.5374596214,0.3636174777,4.9091982842,3.0265923280,0.1726686383,0.1644279799,1.4812701902,0.0728227897,0.8018259266,1.7718981502,Control
GSM481010,1.6410438180,-0.1032531772,0.5580687042,2.2402572633,1.0752685219,2.5421850308,1.4832637858,0.3016868198,0.0303611603,1.8416221407,2.8361828724,0.0963420311,-0.0841461032,-0.0465167749,1.4701154121,1.2663701083,1.8779063365,0.4839327169,0.0315012316,-0.1017672784,0.6113295373,2.5902105059,0.4360353170,1.4149107452,-0.0641461387,2.4882555604,2.8156872888,0.5933507593,2.0841100610,2.5427460669,0.7915824455,-0.0599373686,0.1157027613,0.0831961750,1.6254494820,1.1391116994,0.6685453986,1.0751941698,-0.0846129696,0.3844459151,-0.1128206664,-0.0485023446,0.0711872429,2.1124519960,0.9199044052,0.4903495093,4.1366360187,2.7379607399,0.0739638623,0.4462038194,1.8663256094,0.1083557798,1.3896132894,1.9353916674,Control
GSM481011,2.5707602666,-0.0475884426,1.1929691749,2.8784442179,1.0213171987,2.8017535973,1.7659643222,0.5806935298,-0.0030596131,2.6294432613,3.4137184489,0.0700286454,-0.0534303492,-0.0580081822,1.5207398576,1.4725703709,0.8352277140,0.5276757160,-0.0280116964,-0.1536084973,0.1773831133,1.8544587236,0.2815913279,1.0580138103,-0.1393795315,1.9052457735,3.6779853900,0.1214960702,1.9530722300,3.3704163233,0.8280705125,0.0042137171,0.1179236739,0.1384740885,2.1479393972,0.9105247925,0.8796043668,0.7629880970,0.0440684883,0.2189997299,-0.0728182171,-0.0513703098,-0.0120833156,2.0010260307,0.2766887071,0.3117640162,4.5302506792,3.0662357616,0.2330209317,0.5373041621,2.3084996305,0.0239725723,1.1078902038,1.9854242777,Control
