@relation data

@attribute id string
@attribute 10683 numeric
@attribute 11317 numeric
@attribute 113878 numeric
@attribute 1387 numeric
@attribute 1487 numeric
@attribute 1488 numeric
@attribute 151636 numeric
@attribute 171558 numeric
@attribute 182 numeric
@attribute 1840 numeric
@attribute 1855 numeric
@attribute 1856 numeric
@attribute 1857 numeric
@attribute 196403 numeric
@attribute 2033 numeric
@attribute 22938 numeric
@attribute 23220 numeric
@attribute 23385 numeric
@attribute 2648 numeric
@attribute 28514 numeric
@attribute 3066 numeric
@attribute 3280 numeric
@attribute 3516 numeric
@attribute 3714 numeric
@attribute 388585 numeric
@attribute 3955 numeric
@attribute 4242 numeric
@attribute 4851 numeric
@attribute 4853 numeric
@attribute 4854 numeric
@attribute 4855 numeric
@attribute 51107 numeric
@attribute 54567 numeric
@attribute 55534 numeric
@attribute 55851 numeric
@attribute 5663 numeric
@attribute 5664 numeric
@attribute 5986 numeric
@attribute 6868 numeric
@attribute 84441 numeric
@attribute 8650 numeric
@attribute 8850 numeric
@attribute 9253 numeric
@attribute 9541 numeric
@attribute 9612 numeric
@attribute 9794 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.2140100547,-0.0566486800,-0.1214338392,0.6553813652,1.5287569798,0.2752227061,1.3922629373,0.1770725788,0.7624754158,-0.0637245050,1.5403237708,1.2512556236,1.4957236634,0.0317646970,1.5206031688,1.4719242889,1.7015525150,0.4093161449,0.2206483614,-0.0828989378,0.6440977516,1.0337108843,0.3267000519,0.1610472444,-0.0781061261,0.1437807360,-0.0644051086,0.2849820421,2.5484034980,1.0526433777,-0.0553315683,0.7524875518,-0.2123443085,-0.1181722521,0.0779468772,0.2626772636,0.4059866449,0.6222509802,0.8307499480,0.0170895338,0.6274677919,-0.0268846885,0.2498716671,0.4040550869,0.6874854405,0.8605304599,BRCA
GSM481003,-0.0971055936,-0.0593595331,-0.2134861274,0.6896365619,1.6374357489,0.1055080124,1.4411829543,0.2253671029,0.8208640670,0.0249028630,1.6316522890,1.2125606228,1.9477753152,0.0497323748,1.5765347331,1.3110014270,1.8096837807,0.4201771034,0.3948427515,-0.0687737569,0.7179817701,1.1453694661,0.1218981214,0.7749925901,-0.1440289452,0.6744927122,-0.0727806528,0.3358662222,2.5900441093,0.8349737654,-0.1004153351,0.9200572537,-0.0886159110,-0.0704876028,0.1501637864,0.1710262043,0.5494550661,0.8028661458,0.6585335968,-0.0737289476,0.4117761445,0.1049233566,0.4224965036,0.0858482272,0.7163258048,0.9651150316,BRCA
GSM481004,-0.1667904645,-0.0233068674,-0.1048295728,0.7104525116,1.5116502008,0.2299313519,1.5025364560,0.2135902818,0.8571250873,-0.0224266891,1.7601004838,1.3879509694,2.0113316991,0.0539651165,1.4211680973,1.4160891563,1.5950344107,0.5729770413,0.4002255371,-0.0819374513,0.5290585255,0.4933991831,0.2750816896,0.3679110684,-0.1497817004,0.2119850745,-0.0355031748,0.3009108987,2.8422051002,0.9942219763,-0.0685732181,0.7784011277,-0.2376053772,-0.0771276798,0.0768952314,0.1590112297,0.5722425930,0.9517334351,0.7055937574,-0.0044360678,0.5476889172,0.1233989452,0.2994351686,0.1159575547,0.6584890430,1.0796880690,BRCA
GSM481005,-0.2127784629,-0.0262363286,-0.1736398088,0.6607257612,1.5837440587,0.1756565297,1.0266114226,0.1762225749,1.0829297764,-0.0909024788,1.2660262982,1.1898594431,1.6813057445,-0.0129096520,1.5339801088,1.4839845650,1.2107254565,0.5262828029,0.1432715460,-0.1373913641,0.7883546688,0.4397353521,0.6142675913,0.6391965733,-0.0746496709,0.2485554063,-0.0938286813,0.2530161229,2.6150923301,1.1509351682,-0.0293136226,0.6939133648,-0.1538062169,-0.1095297707,0.1203601334,0.3476366963,0.5030498349,0.5656866632,0.7158623052,0.0582693358,0.6717229711,0.1257258946,0.3564662676,0.4246342946,0.6896472373,1.0325440464,BRCA
GSM481006,-0.1434958175,-0.0615142517,-0.1833329568,0.4717476930,1.7279376312,0.1510319460,2.0815827183,0.1515045035,0.7215545679,-0.0465949252,1.6513754858,1.4516223233,1.8533821091,0.0768314617,1.9997731411,1.3476455533,1.0679412112,0.3676370584,0.2179596605,-0.0973945306,0.9014139936,0.6952582390,0.3769550997,0.3912052570,-0.0889310062,0.3096209876,-0.1494348228,0.6738934841,2.7919912302,0.9865617230,-0.1471384900,1.0601320580,-0.1742336316,-0.0756559430,0.2117960454,0.3838538600,0.5234791567,0.6202873670,0.9194297606,0.0285455158,0.5128022440,0.0823521426,0.2506668340,0.3042866494,0.7054856620,1.1839829087,BRCA
GSM481007,-0.0144850498,-0.0000803996,-0.0578394413,0.6012359342,1.7280974020,0.2158234717,1.7880341361,0.1904436251,0.7780635746,0.0110211736,1.9319358701,1.7445892150,2.0637705515,0.1287174067,1.4547199384,0.9781651418,1.8996665725,0.4225085249,0.2962316610,-0.1058669500,0.9380302841,1.0045925028,0.1888823412,0.8826289227,-0.0630680482,0.1508971582,-0.0300252964,0.2721732832,2.5003430178,0.7982678628,-0.1305327061,1.1355728010,-0.1826211662,-0.0318897748,0.3489399348,0.1124916842,0.5846136941,0.7690047737,0.4872099256,-0.0615574337,0.5049668546,0.2182272296,0.5405815374,0.1097856604,0.6862365284,1.2666423536,BRCA
GSM481008,-0.1395906090,-0.0742875274,-0.0347254603,0.6167750674,1.7569416098,0.2711479732,1.3501307551,0.2360436286,0.7523473054,0.0867194319,1.6606386056,1.5465012026,1.2825954989,0.0180657707,1.5937150419,1.5502994015,0.4673594857,0.4056988864,0.4283853600,-0.0487050749,1.1086183989,1.2235335104,0.4808548363,0.0611437797,-0.1874024784,0.0951569194,-0.0890219236,0.3260349436,2.1586630853,0.5364942699,-0.0928984650,0.8236246168,-0.1977220196,-0.0811312351,0.2175885136,0.0936546897,0.3184334290,0.8950903052,0.6243936132,-0.0026097163,0.7304721942,0.1388681734,0.3277413114,0.2624004945,0.7017897840,1.3493639853,Control
GSM481009,-0.3298064525,-0.2122465980,-0.3641109468,0.5215228253,1.5540169552,0.0376218577,1.3634389523,-0.0303074830,0.9852922367,-0.0035830333,0.9712759356,1.1541839863,1.6026747918,-0.0854334342,1.3526445291,1.3091503491,1.2152699022,0.3926302677,-0.1030723045,-0.2634683708,0.6076036627,0.7536906517,0.0978637871,0.0539676149,-0.2467119713,-0.0811263935,-0.1173033102,0.0987727793,2.6284664414,0.9341125090,-0.1618926498,0.5096664967,-0.4855287056,-0.1575240891,-0.1411875799,0.2451832610,0.1466277583,0.0750958879,0.7470869119,-0.0512021935,0.3701850515,-0.0191735655,0.0626168715,0.0737878896,0.4083086616,1.1136252762,Control
GSM481010,-0.0892393448,0.0338177309,-0.0888502950,0.6855350051,1.4977005953,0.2811138460,1.7983973226,0.1658577362,0.6066384402,-0.0104562148,1.1539768628,1.1889527265,1.5703331138,0.0264767713,1.6499485337,1.5941741812,1.5536500413,0.3384307082,0.3320197484,-0.0827221660,0.9485700637,0.8282889997,0.4703882741,0.9499730213,-0.0801200693,0.3088568794,-0.1029844773,0.2667312132,2.2639028920,0.7551574250,-0.0696312889,0.6236649501,-0.0583860391,-0.1038497607,0.0747330757,0.3610900180,0.4480392276,0.4070440582,1.1363082715,0.0245686624,0.4653902193,0.4289276646,0.2611806044,0.4840349368,0.7349074932,0.9513644433,Control
GSM481011,-0.1599836295,-0.0467047917,-0.1418660631,0.4229259233,1.7220819780,0.2567658980,1.1129742771,0.2076737386,0.7886716408,0.0080815901,1.9777225687,1.4405376034,1.8922487011,0.0815329634,1.0696674976,0.9986966555,1.6695314100,0.5121155534,0.4005576986,-0.0843771657,0.6762493866,0.5803603760,0.2911685629,0.2388338043,-0.1933581504,-0.1172869653,-0.0454662607,0.3253308557,1.8390324729,1.2542279104,-0.0795562974,0.8828957868,-0.2042130031,-0.1093331115,0.2440629703,0.0722549435,0.6786941268,0.8509459628,0.2480157335,-0.0516835526,0.4378357931,0.0164806859,0.4321559511,0.0595116079,0.6455582645,0.9392049248,Control
GSM481012,-0.1276691831,-0.0319879501,-0.1719458006,0.6765523788,1.5298243111,0.2845060893,1.7248454127,0.1871494015,0.7912128780,-0.0161266852,1.1578640244,1.3816180220,1.7338693738,0.0490295627,1.7425010057,1.7425548297,1.6929055157,0.4796120361,0.3821196766,-0.0947118451,0.9037229194,0.9201456018,0.3644310584,0.1801008713,-0.0901108312,0.0640582206,-0.0465845237,0.2118674402,2.3090658679,0.6143359909,-0.0101066589,0.5798951526,-0.1416845964,-0.0934585688,0.0136120781,0.1902598168,0.3570716307,0.6694385153,0.8170391113,0.0108780172,0.5962901100,0.1602772380,0.3322660746,0.4977898748,0.5919343833,0.9964232612,Control
GSM481013,-0.0691728911,-0.0171271339,-0.0226413027,0.4842584514,1.9896378139,0.1257063150,1.3023762438,0.2087610299,0.4362527373,-0.1147606329,2.0957157150,1.9503255457,1.2538262443,0.0864451555,1.4858982488,1.2023153991,0.1731690470,0.2893412401,0.5324259884,-0.0977117416,1.1448223021,1.1811540541,0.3671365603,0.0006634225,-0.1307650262,0.0898903594,-0.1272418082,0.3911011448,2.1111588198,0.3407930743,-0.0818409256,1.3377688353,-0.1496722274,-0.0648096137,0.7476640680,0.0395308296,0.4421245891,0.8216834839,0.4564381413,-0.0482120925,0.5337980802,0.0452430371,0.2469780174,0.0770402667,0.8019038746,1.1757833824,Control
GSM481014,-0.0915532803,-0.0690521659,-0.0378078420,0.6785546905,1.6512071534,0.0858021933,1.5047124823,0.2094660427,1.1312213482,-0.0501499838,1.8487142524,1.6376603409,1.3337355215,0.0813294286,1.5772262514,1.6449580789,0.6479058825,0.3272300988,0.2546416660,-0.1528391971,1.1386082005,0.4960113488,0.3665237065,0.3079244803,-0.1040684117,0.1567149205,-0.1525924981,0.5135421454,2.2484186747,0.4672422760,-0.0146059760,0.8460989565,-0.1659818361,-0.0906990374,0.2504968699,0.2140933589,0.2632185720,0.9977773629,0.8540615007,-0.0079054082,0.7478350932,0.4186619652,0.1492772753,0.6797772238,0.7374089158,1.0309597618,BRCA
GSM481015,-0.1512927355,-0.0710295649,-0.1109094444,0.5045228371,1.8046891280,0.2187793004,1.3444459944,0.2323350191,0.6971685079,-0.0488993827,1.8340059452,1.7496231859,1.8076851448,0.0917491166,1.6954124608,1.2387130116,0.3322981082,0.6915798550,0.4001527455,-0.0902822684,0.7592238297,0.5049449105,0.2988835397,0.0339830069,-0.1563457206,0.3374554036,-0.0763974691,0.4759659944,1.7116606433,1.0813448413,-0.0326894345,1.1412640885,-0.1055095260,0.0230290865,0.2632273267,0.1670459352,0.6466780193,0.8222899240,0.6035511119,0.0068809287,0.5026664944,0.1577778641,0.4521495706,0.0773947965,0.7384940435,1.2520867057,BRCA
GSM481016,-0.1899522386,0.0154287157,-0.1265438610,0.4943826854,1.4804748111,0.2481643481,1.4620426397,0.1533731441,0.8332787241,-0.0311169075,1.3199452427,1.1157359423,1.1658239445,0.0274204455,1.4582582964,1.7098793822,0.6925028213,0.4832674474,0.2471275582,-0.1352268821,1.0192086511,0.8046753166,0.5019104773,0.0298293356,-0.1720125594,-0.0591983942,-0.0726808420,0.3162054242,2.5885991735,0.7505853635,-0.0307486265,0.5456373862,-0.1637053883,-0.1024833924,0.1970605878,0.1965749512,0.3927405931,0.5576816046,0.7882592765,0.0135289618,0.7777356800,0.0943154354,0.3990123538,0.1004181985,0.6046864755,0.8472842372,BRCA
GSM481017,-0.1653798698,-0.0918761780,-0.1415767983,0.5270512915,1.2022069560,0.2724890306,1.7738805412,0.0688399282,0.7419676729,-0.1101891486,0.8293800314,1.0010635958,1.0904905005,0.0331907862,1.7544407136,1.8874159410,0.3305152973,0.2339474124,0.1133394111,-0.1257563570,1.1298904961,0.6015067674,0.5391711209,0.0026218237,-0.0440322643,0.1072927981,-0.1546123182,0.3045821472,2.6608072028,0.5697111300,-0.1569874793,0.4160521238,-0.1313423209,-0.0870916989,0.0743824987,0.3209436315,0.2343348392,0.2573141879,1.1660291549,0.0904207767,0.7450122504,0.3738260486,0.1656830299,1.1370791196,0.5305203218,0.9224892376,BRCA
GSM481018,-0.2358478906,-0.0276192062,-0.1849362147,0.4967212536,1.7719679404,0.1421664568,1.2391362703,0.1930625049,1.5976449583,-0.0389588492,2.0539361392,1.5389798359,1.6471081154,0.0142690389,1.1853656675,1.3526962124,0.7215828388,0.5665930922,0.2889885491,-0.1014226147,0.5027789015,0.6812382026,0.2436811895,0.3056634652,-0.1918305387,-0.1578997359,0.0020666700,0.2944459216,1.9704872159,1.1385766606,0.0304351040,0.8627332348,-0.2936601844,-0.1286824698,0.2603581175,0.2249759724,0.3965527161,0.8442677508,0.6386062392,-0.0590874701,0.3672909268,-0.0760785529,0.4125228008,0.1291659635,0.6250768967,0.9192839628,BRCA
GSM481019,-0.0414983661,-0.0357162439,-0.0219329331,0.4617265635,1.6238340113,0.2685381392,1.6504427194,0.2327956196,0.5428160138,0.0255519112,1.6817052032,1.2166903990,1.6084628309,0.0986702931,1.5947603248,1.5316648207,0.7954008468,0.4320318127,0.6440119976,-0.0992579900,0.9752014619,0.8661414244,0.4455961611,0.9961151254,-0.1396677443,-0.0258274192,-0.1205111480,0.4130816226,2.5687362236,0.3360161157,-0.0351354914,0.8854035499,-0.1524356393,-0.0671399134,0.4734903930,0.2700415744,0.4979437954,0.6254467610,0.8618972225,0.1529502151,0.6298002929,0.0960659635,0.3455110195,0.4642548823,0.7656735604,0.9337138369,BRCA
