@relation data

@attribute id string
@attribute 10005 numeric
@attribute 10455 numeric
@attribute 10478 numeric
@attribute 10654 numeric
@attribute 11001 numeric
@attribute 11264 numeric
@attribute 1384 numeric
@attribute 1610 numeric
@attribute 189 numeric
@attribute 1962 numeric
@attribute 196743 numeric
@attribute 2053 numeric
@attribute 2180 numeric
@attribute 2181 numeric
@attribute 2182 numeric
@attribute 225 numeric
@attribute 23305 numeric
@attribute 23417 numeric
@attribute 23600 numeric
@attribute 255027 numeric
@attribute 25824 numeric
@attribute 26061 numeric
@attribute 26063 numeric
@attribute 30 numeric
@attribute 3155 numeric
@attribute 3295 numeric
@attribute 3417 numeric
@attribute 3418 numeric
@attribute 373156 numeric
@attribute 390916 numeric
@attribute 4358 numeric
@attribute 4598 numeric
@attribute 5052 numeric
@attribute 51 numeric
@attribute 51179 numeric
@attribute 51268 numeric
@attribute 51703 numeric
@attribute 5189 numeric
@attribute 5190 numeric
@attribute 5191 numeric
@attribute 5192 numeric
@attribute 5193 numeric
@attribute 5194 numeric
@attribute 5195 numeric
@attribute 5264 numeric
@attribute 54363 numeric
@attribute 54677 numeric
@attribute 55670 numeric
@attribute 55711 numeric
@attribute 55825 numeric
@attribute 570 numeric
@attribute 5824 numeric
@attribute 5825 numeric
@attribute 5826 numeric
@attribute 5827 numeric
@attribute 5828 numeric
@attribute 5830 numeric
@attribute 6342 numeric
@attribute 6647 numeric
@attribute 6648 numeric
@attribute 7498 numeric
@attribute 8309 numeric
@attribute 8310 numeric
@attribute 83594 numeric
@attribute 84188 numeric
@attribute 8443 numeric
@attribute 847 numeric
@attribute 8504 numeric
@attribute 8528 numeric
@attribute 8540 numeric
@attribute 8799 numeric
@attribute 8800 numeric
@attribute 92960 numeric
@attribute 9409 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.2005460244,0.3061738291,1.3831829076,1.2862357349,0.4536354874,0.0495180953,0.1432990303,-0.2145416559,-0.1420507896,0.2319927768,0.2656809038,0.1662974959,1.6566015061,1.7127734117,0.0768703392,-0.0920995555,-0.0998243806,0.1686375689,0.2204577298,1.2020213207,2.1254066864,1.1372195483,0.5009696476,0.9998794385,0.3530567057,0.5121318598,1.3362917847,0.6868903646,0.7432666857,2.5251204370,1.4548970546,0.0340644919,3.1646374860,0.9987894740,-0.0537842385,-0.0896305150,0.1620031259,0.8249254345,0.2210620001,0.6091257154,0.7704654036,0.1741258024,0.6597071885,0.3193556854,1.1131686866,-0.1815821545,0.4834040736,-0.1318271248,0.0883084453,0.0964308944,-0.1039827502,0.9036869445,1.0874109920,0.0254511351,0.5638212169,0.5382837459,0.6966441764,1.6474101823,3.1076389551,0.6785046509,0.6671462919,0.0970783673,0.3830163409,0.1853119062,1.4728812478,1.5160659850,0.7831723009,0.5886255051,-0.0499217291,1.7377986227,2.1208814118,0.3446013837,0.1444753297,0.3927923674,BRCA
GSM480985,0.1332052716,0.5810193612,1.2242897209,0.7426393629,0.1125169401,0.1049081320,0.8932715850,-0.1121921567,-0.1425060343,0.3564170730,0.2767538278,0.5688043287,2.5027060719,2.0941674898,0.2365639821,-0.1041250894,-0.0339598380,0.0595088064,0.1643583178,1.2573860883,2.3710130692,1.0886361698,0.8536305031,0.9607533459,0.8624929058,0.4998827064,1.3866103180,0.9287207708,0.9419494618,2.3435750676,1.6257309997,0.0123857875,2.8640851180,1.0235877923,-0.1429679109,-0.0542369966,0.6376214006,0.9003677427,0.2161889423,0.5904723878,0.7281926407,0.2590835216,0.5265319400,0.3504994388,1.4473647625,-0.0752667488,0.5880471210,-0.1805685569,0.0116964581,0.0873124264,-0.0788189772,1.0522665556,1.0735588939,0.1704270793,0.5808531308,0.7499237583,0.6521395537,1.7188576495,3.1423662602,1.1401052977,0.6115540292,-0.0900201139,0.7499005497,0.3629590992,1.2821113683,1.4989189357,1.0651633611,0.5482172259,0.0575596816,1.2088091437,2.2213752933,0.4294165431,0.3324707717,0.2630639010,BRCA
GSM480986,0.1245128317,0.5838689146,1.4114481322,1.2530696691,0.1838126041,0.1411916814,0.6456181421,-0.1294088306,-0.1367799516,0.3244871081,0.3944891872,0.1034430108,1.8139550825,1.4801577615,0.0472906524,-0.1241542204,-0.0708894624,0.1619351089,0.3330737351,0.7083206970,2.3010214012,1.1830168863,0.5149258251,1.0861176886,0.5845550713,0.4177752157,1.3084753269,0.8340149528,0.8917767783,2.7073218375,1.6346917409,0.1287645825,3.1324594020,1.0500213773,-0.0473996391,-0.1380954890,0.3910023041,0.5584481365,0.3547402577,0.5813727410,0.7490875724,0.2640538228,0.5564006941,0.4741992767,1.1258684023,-0.0864118945,0.6018394877,-0.0909803028,0.0777991993,0.0826458036,-0.0872652922,1.1555705632,1.0864528921,0.1272809493,0.7104259282,0.5998371166,0.6315646641,1.3991157552,3.0492029190,0.8791296051,0.7638278782,0.0261544572,0.5030128209,0.1907083347,1.1943734587,1.5961572082,0.8137668663,0.6187351680,0.0671463122,1.6670518517,2.1325991020,0.3169946968,0.2524029265,0.4239923739,BRCA
GSM480987,0.0823298471,0.5774743734,1.3330286686,0.9188615716,-0.1367080629,0.0269553733,1.0131955856,-0.1498149616,-0.2170575568,0.0446926562,0.2950661830,-0.0340374567,1.1329007114,0.8093010285,0.1188182523,0.2215253971,-0.1428799615,0.0928656307,0.1659381919,0.9748399853,2.0869435151,0.9735791137,0.6382031617,0.6558428141,0.7656420270,0.3299822877,1.3121032582,0.1976710024,0.7416871982,2.7959790826,1.8918705327,0.0173153496,3.2444021700,0.7740931849,-0.1058695595,-0.0093349061,0.8124951194,0.2040888279,0.4408744738,0.4085061470,0.7223516831,0.2567788131,0.2769651939,0.3718963282,1.2222436740,-0.1025450444,0.2023316764,-0.1143052290,0.4728598816,0.2302146639,-0.1032722484,1.1099009275,0.6651866662,0.0842150478,0.6160729305,0.4260226594,0.8845119221,0.8280340398,2.9562984109,1.1903398659,-0.0115644319,0.0829175309,0.5864039653,0.0826309578,0.9763590018,1.4912565051,0.5692306155,0.4053071854,-0.0349030435,1.3992224761,1.5961629949,0.1356495304,0.1180034669,0.2696814100,BRCA
GSM480988,0.1742091004,0.5356274978,1.3688935154,0.6241050833,0.1276493341,0.1591096014,0.7858106482,-0.1292498727,-0.1643334713,0.2300866962,0.3711800857,0.3384251223,1.9278960623,1.5708985840,0.0468323857,-0.0837729596,-0.1795892445,0.1778917098,0.1829655876,1.0586204527,1.2518434842,1.1470894217,0.8084389833,0.8187137471,0.6518935631,0.7515428386,1.2194789740,0.6682596110,0.7563303585,2.3023863135,1.8997550183,-0.0127760445,2.4431328773,0.8540298854,-0.0869822923,-0.0988830669,0.2540434408,0.5883627609,0.1807769114,0.6040968281,0.7720839508,0.3142530049,0.3841408785,0.3701035071,1.1004703045,-0.1195596016,0.3952850096,-0.0728820768,-0.0121571811,0.1041595182,-0.0452212076,1.0474865185,1.0871912539,0.1930913899,0.5634318809,0.5819263163,0.1943509371,1.1775287372,2.6136877539,0.3814480539,0.6368811518,0.1547978283,0.6090073686,0.1855599786,0.9700226494,1.2400929109,0.6964130580,0.5448879469,-0.0170415192,1.3615665372,1.9302914803,0.3836085538,0.2045718340,0.1755012725,BRCA
GSM480989,0.2635583303,0.4192698848,1.2353896182,1.4487589151,-0.0198834524,0.1492323669,0.7902587691,-0.1859777876,-0.2376439528,0.0391898241,0.4582936566,0.0426960724,1.8052975536,1.2992501384,0.0275025394,-0.0021789221,-0.0316429831,0.0571680168,0.0571603439,1.2776437997,2.5719185035,1.0198573668,0.8353759614,0.9699190986,0.7184254999,0.4461944626,1.2997921291,1.4068266229,0.9659190017,2.8071162404,2.2193135703,0.1443619576,2.9840091867,0.8316699357,-0.0742273521,0.0280793544,0.3069428294,0.3701186127,0.3578378765,0.3131046862,0.9963014402,0.0492068992,0.2403459878,0.4687221907,0.8521698601,-0.0159555618,0.1827423908,-0.0174486082,0.0887865083,0.1201991676,-0.0328773668,1.1498124116,0.7707860516,0.0148783212,1.1338729485,0.5426917090,0.7600810002,1.0369834970,2.9885713906,0.4056457722,0.3187414961,0.2939728828,0.4693227921,0.0110033260,0.7881518355,1.0514075607,0.4805365370,0.1685126907,-0.0591330378,1.0424656846,2.3488516541,0.3518131192,0.3977389569,0.4339919491,BRCA
GSM480990,0.1059385006,0.5728275168,1.0756122384,1.3193713947,-0.1093994278,0.0987243302,0.9099974669,-0.1801053234,-0.2228754634,0.1098247522,0.2078057219,0.1725462032,1.0651269065,1.2329172709,0.1379134673,-0.1787915822,-0.0859962610,0.0019604407,0.0652200635,1.0243673723,2.5990810712,0.6457603872,0.6912017861,0.9804653769,0.5156808877,0.2938667585,1.3449470901,0.5674508206,0.9630981769,2.8979767261,2.0902227334,0.1247960480,3.1115002633,0.8218379844,-0.1056314959,-0.1148983071,0.0325579578,0.2005575887,0.1409324769,0.2983106929,0.8595375988,-0.0027316496,0.2971873057,0.4679721938,0.8053389490,-0.0937498144,0.2864175217,-0.1507941632,0.0438098349,0.0729746729,-0.0435397670,0.8968047973,0.7867507381,0.0700120049,0.6016722024,0.2872422732,0.6581454811,0.9327234854,2.6986314506,0.4350582772,0.8433561767,0.0999626331,0.5336345341,0.0668163457,0.9780574178,1.0770668536,0.4207360511,0.4373657829,-0.0694359905,1.1170585282,2.5109264587,0.0342104076,0.2883589914,0.4111510585,Control
GSM480991,0.1735177236,0.4616763776,1.2857816071,1.3477226941,0.1069107673,0.2470819684,1.1936546191,-0.1929069609,-0.1538625089,0.1742357694,0.4562109709,0.3271779962,1.9623879229,1.5063146493,0.0040770712,-0.0754312591,-0.0500512633,0.1148627772,0.3359514892,1.4487977423,2.5542564234,1.2296744385,0.9498859347,1.2928972281,0.7045827450,0.4310497078,1.3635071415,0.6291095680,1.0052473011,2.8143576681,1.9680454220,0.0664072268,3.1155654587,0.9400600199,-0.0852636643,-0.0399395440,0.3659474331,0.4742369972,0.3015256138,0.5980296214,0.9696278976,0.0891110087,0.4376931191,0.3984492722,1.5268624127,-0.1190176369,0.3778397715,-0.1066086283,0.0574647617,0.0948498884,-0.0768788428,1.1853688215,0.8502967009,-0.0197232874,0.7342059464,0.5491935308,0.5628372562,1.2589701729,2.9224400969,0.8653482108,0.7608674068,0.0167411723,0.6150619095,0.0992928272,0.9622827996,1.4693966060,0.6217107250,0.3125236199,0.0199770439,1.5413283919,2.3046638302,0.4624855462,0.3757253112,0.4137481648,Control
GSM480992,0.3035666776,0.5169897046,0.8872574791,1.3879249766,0.1897362529,0.2087259130,1.5635163394,-0.2010195181,-0.1398613491,0.1297640129,0.3461823594,0.1503579300,1.7193216768,1.1540636637,-0.0012666452,0.0133360282,-0.0599195146,0.1631451706,0.1185469039,1.6555771433,2.5260556539,0.8693975060,0.8431267291,1.2940411158,0.6558161013,0.3601751156,1.2807490054,0.9174769530,0.8636122982,3.0741170198,2.0193258864,0.0799538527,3.0145788990,1.2074410847,-0.1377344537,-0.0382033990,-0.0250718050,0.2874269060,0.6656645047,0.2284183754,0.8966507718,0.0222861024,0.2892464079,0.5743997462,0.7971721328,-0.1025808265,0.1664118520,-0.0724743528,0.1050881584,-0.0053717232,-0.1204136663,0.9204871057,0.9432908446,0.0366694996,0.8125934060,0.1621333659,0.6545295816,1.0345205839,2.6729399114,0.4891599221,0.6203986616,0.1046201518,0.7783880333,0.0552918374,0.8060828906,1.1516800000,0.4330736412,0.3202157824,-0.0849301396,1.1943889686,2.2899217871,0.1681431024,0.3695099544,0.5685182142,Control
GSM480993,0.2157649967,0.5502804211,1.4812873454,1.2305740119,0.2909564059,0.2259325053,0.8211613838,-0.1256446865,-0.1569970296,0.1581504344,0.2795942460,0.3457677748,2.0199702696,1.6226264860,0.0434478232,-0.1469500585,-0.1316489550,0.1601695252,0.1876959675,1.7359999020,2.3307350953,1.1907636922,0.6730888718,1.1872232184,0.7643577341,0.3505771477,1.2623456335,1.0950649846,0.9389145459,3.0454619526,1.7203931636,0.1249807282,2.8360642593,0.9835403643,-0.0644332908,-0.0860286834,0.4108583608,0.4521797236,0.5448687170,0.6033363658,0.7811255316,0.2646204340,0.5867277474,0.4985568867,1.2135412172,-0.0743018756,0.3387941399,-0.0750243388,0.1456516473,0.0936351450,-0.0779142717,1.1884901278,1.0691004527,0.0076331995,0.9555672110,0.5245129517,0.6544714130,1.2678796018,3.0971553921,0.6123010053,0.7510370005,0.2231144259,0.6302083579,0.1154975563,0.8437163142,1.4084256739,0.5199452512,0.4051233654,0.0227259908,1.4609931431,2.2480379211,0.2854001889,0.4075139576,0.4271716255,Control
