@relation data

@attribute id string
@attribute 10747 numeric
@attribute 1361 numeric
@attribute 1378 numeric
@attribute 1380 numeric
@attribute 1604 numeric
@attribute 1675 numeric
@attribute 2 numeric
@attribute 2147 numeric
@attribute 2149 numeric
@attribute 2152 numeric
@attribute 2153 numeric
@attribute 2155 numeric
@attribute 2157 numeric
@attribute 2158 numeric
@attribute 2159 numeric
@attribute 2160 numeric
@attribute 2161 numeric
@attribute 2162 numeric
@attribute 2165 numeric
@attribute 2243 numeric
@attribute 2244 numeric
@attribute 2266 numeric
@attribute 3053 numeric
@attribute 3075 numeric
@attribute 3426 numeric
@attribute 3818 numeric
@attribute 3827 numeric
@attribute 4153 numeric
@attribute 4179 numeric
@attribute 462 numeric
@attribute 5054 numeric
@attribute 5104 numeric
@attribute 5265 numeric
@attribute 5327 numeric
@attribute 5328 numeric
@attribute 5329 numeric
@attribute 5340 numeric
@attribute 5345 numeric
@attribute 5624 numeric
@attribute 5627 numeric
@attribute 5648 numeric
@attribute 623 numeric
@attribute 624 numeric
@attribute 629 numeric
@attribute 7035 numeric
@attribute 7056 numeric
@attribute 710 numeric
@attribute 712 numeric
@attribute 713 numeric
@attribute 714 numeric
@attribute 715 numeric
@attribute 716 numeric
@attribute 717 numeric
@attribute 718 numeric
@attribute 719 numeric
@attribute 722 numeric
@attribute 725 numeric
@attribute 727 numeric
@attribute 728 numeric
@attribute 729 numeric
@attribute 730 numeric
@attribute 731 numeric
@attribute 732 numeric
@attribute 733 numeric
@attribute 735 numeric
@attribute 7450 numeric
@attribute 966 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.0893269815,0.0908891558,-0.0576510539,-0.1370079308,1.7271976336,0.4036939579,0.0625051381,-0.1416186203,0.3371361091,3.2913569809,-0.0778901179,0.0407284597,0.2104752423,-0.1159361748,-0.1369267239,-0.1003722108,0.4172297708,-0.1277063448,-0.2132457116,-0.1656292359,-0.1719056596,0.0336981885,-0.1598819440,-0.1410958260,0.2273826478,-0.0625323410,-0.1335369201,-0.2190184577,1.1446034145,-0.1241596089,0.4893859166,0.1495644640,0.4134741475,0.4741163664,0.2301754869,0.5414318658,-0.0365531985,0.0550477392,-0.0759037073,0.0961782113,-0.0990093698,-0.0538726114,-0.1067344390,0.0214807420,-0.0299303511,0.1641596750,0.1115277371,-0.0976442384,-0.0454081683,-0.0437934828,-0.0096250619,-0.1304290168,-0.0747257081,0.8278927778,0.0242466503,0.0382527501,0.0958840988,0.2909683453,-0.0818683576,-0.0243398963,-0.0376058193,-0.1087006506,-0.0850425689,-0.0708689977,-0.1845948000,-0.1005556820,2.5532509088,BRCA
GSM480985,-0.0778630277,-0.1170101790,-0.0329578288,-0.1784843779,1.5170853739,-0.0649934511,0.6045990099,-0.1930294107,0.3332767281,3.3263459800,-0.1168086505,0.0911966646,0.4707061461,-0.1421818332,-0.1818814427,-0.1467117822,0.3049246961,-0.1156697529,-0.0702787184,-0.1399053064,-0.1414716702,-0.1039856565,-0.1361146138,-0.0891387567,1.8577093704,-0.0189144570,-0.1607838665,-0.0118988757,1.4300064444,-0.1138877182,1.0549763075,2.0988388658,2.2958011557,0.9231641255,0.3113895586,0.4394542305,-0.0948844489,0.0551397012,0.0068099968,0.7560304203,-0.1130596082,-0.0944877458,-0.0566931768,0.4686561711,0.0051734689,0.0293156992,0.3292342876,-0.1023476910,-0.0550792462,-0.0452966946,0.2675418221,-0.0097899473,-0.0780995210,1.8315040226,-0.0369529911,0.5331156994,0.1540079035,0.3096802390,-0.1158257465,-0.1676917417,-0.0719874206,-0.1236231382,-0.1091076463,-0.0998298880,-0.1529311204,-0.1352612934,3.4565666062,BRCA
GSM480986,-0.0503341261,-0.0081671186,-0.0682137781,-0.1649856246,1.6717547363,0.1555775159,0.7443010104,-0.1844459021,0.2808904654,3.2364267409,-0.0523004893,0.0450791832,0.3167038894,-0.1101851041,-0.1714548822,-0.0975946225,0.4334077062,0.0274892185,-0.1653549650,-0.1307385198,-0.1693826518,-0.0985185886,-0.1491105618,-0.1987440411,0.5973593221,-0.0059615276,-0.1717571287,-0.1856303076,0.9911391383,-0.0754465288,0.3924423939,0.4281374813,1.6600095629,0.6310123736,0.1136136802,0.5092655736,-0.0223698655,0.0763476249,-0.0205501456,0.9260113440,-0.1001729551,-0.0031443414,-0.0836302262,0.3959059936,0.0254457294,0.1134323275,0.2045610604,-0.1265779347,-0.1176824370,-0.0083324027,0.1801931898,-0.0196407202,-0.0314181925,1.1685674731,0.0452866808,-0.0334557669,0.0498630197,0.0367948461,0.0134036321,-0.0896578618,-0.0440935976,-0.1037963919,-0.1040579473,-0.0864964035,-0.1304427799,-0.0967900607,3.0380478048,BRCA
GSM480987,-0.0467100110,-0.0807716021,-0.0586184299,-0.1362121649,0.9825018712,0.4841272064,0.1674747214,-0.2081336734,0.1564254856,2.6490656287,-0.0970778973,0.0816542092,0.3966870850,-0.1013116187,-0.1903443559,-0.0793938567,0.0434099238,-0.0870671465,-0.1080639353,-0.1241824412,-0.1801341795,-0.0734953539,-0.0958566340,0.3068623329,-0.0605826578,0.0246460005,-0.1545500847,-0.1020484576,0.6610984460,-0.0924255777,1.1980752184,0.0327146477,-0.0396563236,0.1584205581,0.2544527572,0.4176807975,0.0163191410,0.0005086467,-0.0385757888,1.4566698077,-0.1135867587,0.1562617372,0.3591053056,-0.0035160393,0.8942416525,0.5640758112,1.5448178201,-0.0858780350,-0.1398636673,-0.0035615952,0.9259599148,0.4495162415,-0.0780751954,0.3775965802,0.1596735170,-0.0071890463,-0.0338858448,0.2965672326,0.6635714470,-0.1066315739,0.3006490615,-0.1387654964,-0.0378788900,-0.0700392031,-0.1157815391,-0.1240961764,2.4670241066,BRCA
GSM480988,-0.0520712201,-0.0693023160,-0.0017623047,-0.1085724879,1.5436635277,-0.0276060584,0.1682777510,-0.1149176441,0.1770760837,2.4608475565,-0.0598716753,0.0592447384,0.3664715323,-0.0293717670,-0.2460147383,-0.1096291251,0.3365602364,-0.1040945816,-0.1368478366,-0.1254562038,-0.0697009560,-0.0722382591,-0.1822515238,-0.0836538196,0.2610331074,0.0297466922,-0.1194969818,-0.1492280957,1.0845524155,-0.1351055478,0.0990862712,0.7226478235,0.4513265454,0.4932908714,0.0958373921,0.3873626191,-0.0291078585,0.0473166531,-0.1030989439,0.1936642627,-0.1088605361,-0.0790956322,-0.0509742122,-0.0170128345,-0.0263187385,0.0289676886,0.0745796705,-0.0923690686,-0.1411193696,-0.0169312344,-0.0165618559,-0.0962182085,0.0562963032,1.5271120535,0.0515531920,0.0231234989,-0.0630338801,0.2417796436,0.0790168349,-0.0195990142,0.0115641625,-0.0256496472,-0.0164188035,-0.0811410938,-0.1253849119,-0.1385931212,2.9660559240,BRCA
GSM480989,-0.1272560732,0.0529310682,-0.0339873365,-0.1042566435,1.2318908775,0.3960123648,0.2635584890,-0.2880127502,0.3635552958,3.0715567916,-0.1084222351,0.1687775117,0.1601821291,-0.0995647737,-0.2578305271,-0.1077170806,0.5600267135,-0.0899616130,-0.1827228941,-0.0890212768,-0.0415871689,-0.0443032894,-0.1696073148,-0.1343105817,0.4051630084,-0.0634732032,-0.1463200598,-0.2098856206,0.7447825551,-0.0801328133,0.4122024022,0.7368311483,0.7270663913,0.5727257746,0.1716688302,0.5840739798,-0.0372760201,0.1701988877,-0.0880852347,-0.0587394690,-0.1026988891,-0.0548816000,-0.1240823438,0.1265253301,0.0037488623,0.0554379234,0.1203082237,-0.0385395422,-0.0505662713,0.0030125228,0.1080318262,-0.1303395995,0.0152135714,1.7690416786,0.0365528322,0.0838162390,0.1220768502,-0.0280618510,-0.0916107416,-0.0783362381,-0.0236061013,-0.0918863911,-0.0019992002,-0.0442133300,-0.2531328203,-0.1692576788,3.2073294592,BRCA
GSM480990,-0.0822622582,-0.0013644409,-0.0190065218,-0.1098903364,0.8408627543,0.2617028852,-0.0864556581,-0.2131876319,0.0029791925,4.0908854306,-0.0862737163,0.1313793945,0.1783010686,-0.0795996321,-0.2380189619,-0.0640466618,0.4251795836,-0.0967207664,-0.1302493343,-0.1062551705,-0.1248791599,-0.0118424829,-0.1770243051,-0.0829255841,0.0492543282,0.0469793189,-0.1518631868,-0.1924281686,0.6464561728,-0.0783059521,1.3165193795,0.0742616222,0.1323784863,1.5645859725,0.3854634807,0.4673404756,-0.0506522504,0.0765050668,0.0281497152,0.6356451510,-0.1093312985,0.0902333170,0.0414263996,0.1357124216,-0.0290373179,1.0417370575,0.6193720417,-0.0441175239,-0.0738812136,-0.0577879403,0.0655208114,-0.1133310158,0.0199839941,1.3251033657,0.1059639750,0.0342576605,-0.0259408993,0.0043650316,0.0056644366,-0.0757814064,-0.0769532841,-0.1455592768,-0.0791772105,-0.0287747290,-0.1814378130,-0.1387461073,2.5800656056,Control
GSM480991,-0.0400263639,0.0761885951,-0.0251235024,-0.0907648720,1.5826993413,0.3770860608,0.0397077320,-0.2291514151,0.2079766272,3.4719744325,-0.0793001612,0.1058013288,0.3014463960,-0.0133711251,-0.2618975292,-0.0896879367,0.5980322691,0.0336822659,-0.1682135579,-0.1222378157,-0.1140544591,0.0338303222,-0.1527865893,-0.1264791929,0.4270922346,0.0906902896,-0.1317327398,-0.1776543783,0.8974299535,-0.0747391831,0.4921195606,0.7254792973,1.3886750112,1.3265365251,0.3512641274,0.5608864440,0.0257030815,0.0702174663,0.0469998581,0.7143725950,-0.1111553375,-0.0634286657,-0.0002323736,0.4461156087,0.0213363230,0.1469417866,0.6318960174,0.0022260549,-0.1031896050,0.0007301160,0.0182633484,-0.0696551127,0.0331795253,1.6375737222,0.0488654564,0.0159630803,0.0654163183,-0.0375853611,0.2458300644,-0.0780078864,-0.0443149241,-0.1610407398,-0.0146138585,-0.0524391951,-0.1513912512,-0.1547345949,3.0415514736,Control
GSM480992,-0.0682155463,0.0859797922,0.0291223202,-0.1123167385,1.3490295478,0.4586090882,0.2286948624,-0.2514961897,0.0639579646,3.9868339597,-0.0447709296,0.1078658113,0.0693542369,-0.0779947753,-0.2505336391,-0.0972692084,0.6775057020,-0.0627910891,-0.1191499827,-0.0956035698,-0.1278102932,0.0068018640,-0.1883617918,-0.1698109704,0.0142965216,0.0400807040,-0.1015912014,-0.2227567680,0.5273986427,-0.1104176641,0.5289712192,0.2941092923,0.8095095259,0.9484212779,0.1728958480,0.5942537738,-0.0355633598,0.0968934132,-0.0164755788,0.6206464670,-0.0990660072,0.0057880569,-0.0495075427,0.1892209372,-0.0459068617,0.2456735518,0.3130114851,-0.0332857417,-0.1084414386,-0.0160611587,0.1280271867,-0.0878744121,0.0051475023,1.4677773779,0.0467043833,0.0484000961,0.0169392787,0.0076417342,0.0736249704,-0.0933879700,-0.0557795602,-0.0458311947,-0.0078163425,-0.0069965332,-0.1839848028,-0.1007890779,2.5314050005,Control
GSM480993,-0.0473894537,-0.0205179819,-0.0868276205,-0.0825981677,1.5290210466,0.3127432673,0.4371414141,-0.1717529876,0.4986232755,3.2536944151,-0.0738548184,0.1286111382,0.3035012013,-0.1184536032,-0.1747551502,-0.0629372922,0.6029345646,-0.1166510960,-0.1203943630,-0.1153795761,-0.1456406611,-0.0714208433,-0.1195713450,-0.1427203540,0.2464373659,0.0022577338,-0.1651523414,-0.1175146134,0.7298694086,-0.1186280231,0.4068696729,0.4155841668,1.2062265032,0.9954111269,0.1057771766,0.6198205638,-0.0184198795,0.2217458222,0.0203040938,0.2602036893,-0.0999917000,0.0930547727,-0.0023920666,0.1998303237,-0.0336656345,0.2365202573,0.3207599149,-0.0914440821,-0.0934126654,0.0128239214,0.0810368140,-0.0080362258,-0.0176598683,1.6169113333,0.0081441134,-0.0245976475,0.0600416023,0.1603763796,0.0592390646,-0.0919787854,-0.0417602813,-0.1463351353,-0.1224551619,-0.0299895818,-0.1554353188,-0.0801759956,2.6445338272,Control
