@relation data

@attribute id string
@attribute 10052 numeric
@attribute 10804 numeric
@attribute 1173 numeric
@attribute 1211 numeric
@attribute 1212 numeric
@attribute 1213 numeric
@attribute 125111 numeric
@attribute 127534 numeric
@attribute 1601 numeric
@attribute 1759 numeric
@attribute 1785 numeric
@attribute 219770 numeric
@attribute 2700 numeric
@attribute 2701 numeric
@attribute 2702 numeric
@attribute 2703 numeric
@attribute 2705 numeric
@attribute 2706 numeric
@attribute 2707 numeric
@attribute 2709 numeric
@attribute 4646 numeric
@attribute 57165 numeric
@attribute 57369 numeric
@attribute 81025 numeric
@attribute 8218 numeric
@attribute 84694 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.1195186683,0.0373158649,2.1056936517,1.1811603262,0.8092733725,0.8143940355,-0.2107660547,-0.0675486802,1.5840017384,0.1460827659,0.4486934303,-0.0382235381,0.0566590893,-0.1536933232,-0.1383671093,0.0513435681,0.0591420962,-0.0699822294,-0.1415082357,-0.0899372750,0.7186576362,0.0554438183,-0.1098428671,-0.1631334597,1.1241359489,-0.0888101049,BRCA
GSM481003,0.0629554307,0.1135643327,2.2337767680,1.3912595814,0.9799566224,0.6049503636,-0.0678406642,-0.0742242037,1.1157201965,0.6843012999,0.7072778254,-0.0954539048,-0.0668376558,0.6936687508,-0.1419838469,-0.1090677529,-0.0497575761,0.2785251253,-0.0888461072,-0.1901839116,0.6841135982,0.1395480801,-0.1007704996,-0.1139781405,0.7902057804,-0.1424080200,BRCA
GSM481004,0.3088922824,0.0889850371,2.1819931137,1.2894276836,0.7819549473,0.7267074391,-0.1434884464,-0.0918998785,1.6358210948,0.0680022923,0.6956610911,-0.0734920512,0.0123023509,-0.1467212830,-0.1400578779,0.0459995525,-0.0412292529,-0.0537225679,-0.1333509865,-0.0850996382,0.6832079978,0.1279210831,-0.0647650380,-0.1174693924,0.8093598502,-0.1310668473,BRCA
GSM481005,0.2324696069,0.0278384894,2.0474239456,1.1401585482,0.8571424412,0.8208321277,-0.1242776496,-0.0716302620,1.5456170559,-0.0670339573,0.5276482406,-0.0753648736,0.3431581674,-0.1365518705,-0.1595149266,0.0421932671,0.0509615791,-0.1305200530,-0.1334540401,-0.0826635312,1.1669475048,0.0689156072,-0.1332655112,-0.1470118379,0.9056316055,-0.0360246510,BRCA
GSM481006,0.1935392259,-0.1942774124,1.9427664413,1.3272515258,0.8538715552,0.8228896988,-0.1233737967,-0.0827284101,1.4516697038,0.0909869106,0.3109419012,-0.1190694877,0.0184881029,-0.1118755457,-0.1822712210,0.0610523185,-0.0278338535,0.2699317284,-0.1076332998,-0.1298485826,0.7867397796,0.1192396331,-0.1605278011,-0.1707868905,0.9395125434,-0.0951480728,BRCA
GSM481007,0.1920330903,0.1269875842,2.1076881356,1.4230721867,1.4342523179,0.6452717698,-0.0728748453,-0.0933068620,1.4129652636,0.1756674043,0.4991430887,-0.0592874602,0.4745477113,0.3447691736,-0.0911777004,-0.1126260484,-0.0211739078,0.8309631171,-0.1180674099,-0.0750576533,0.4954383432,0.0596803179,-0.0234877787,-0.1132776881,0.5632362459,-0.0804633264,BRCA
GSM481008,0.4766907725,0.0371617459,1.5958242616,1.2605167206,0.9014315567,0.8625828716,-0.1406548337,-0.1260430331,0.4455411107,0.7872107669,0.5630399126,-0.2011537229,0.1798823074,-0.1058601484,-0.1764309266,-0.0694329409,0.0017890246,0.3255158384,-0.1038667928,-0.1654482822,0.9261376254,-0.0044395053,-0.1081341708,-0.0908987981,0.7837754806,-0.1080649221,Control
GSM481009,0.1216334303,-0.0689871377,1.6059574718,0.9139744673,0.4393088868,0.7370027589,-0.3482085119,-0.2096057743,1.4565322439,0.0466257851,-0.0825365151,-0.0853366721,0.0327570826,-0.1924912361,-0.2084468039,-0.0825861070,0.0248289062,-0.0273192403,-0.0912482170,-0.2721893866,0.6116452804,-0.1150821893,-0.2007669632,-0.2345319703,0.5483762496,-0.0282977541,Control
GSM481010,0.1873513886,-0.1001035699,2.1223495139,1.1396187419,0.7965444810,0.8254797151,-0.0791891721,-0.1343448204,1.7236792496,0.0164115317,0.5407712498,-0.0922209252,0.1027174089,-0.0490149269,-0.1489165445,-0.0308125075,0.0182367933,-0.0030696017,-0.0609271230,-0.0682565034,1.0878427773,0.0146341581,-0.1679903740,-0.0983838946,1.3034805095,-0.1242266543,Control
GSM481011,0.1657681149,0.1585417196,2.2543577088,1.4837687343,1.4067092926,0.6456970798,-0.0084699322,-0.1648042834,1.5920275240,-0.0375684200,0.5139661300,-0.0714530891,-0.0549753169,-0.1177728288,-0.1261114236,0.0608403602,0.0320215685,-0.0901059031,-0.1142732657,-0.1391763944,0.5939756704,0.1222325267,-0.0178604803,-0.1683947753,0.8012307266,-0.0988158559,Control
