@relation data

@attribute id string
@attribute 10046 numeric
@attribute 1387 numeric
@attribute 22938 numeric
@attribute 2648 numeric
@attribute 3516 numeric
@attribute 4851 numeric
@attribute 4853 numeric
@attribute 4854 numeric
@attribute 4855 numeric
@attribute 55534 numeric
@attribute 84441 numeric
@attribute 8850 numeric
@attribute 9794 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.6953751163,0.6728254087,2.1754462995,0.4675290954,0.4553688230,0.4041583149,1.9758994369,0.7696682596,-0.0870096500,-0.0636066782,0.4883095701,0.2713000476,0.9261601799,BRCA
GSM480985,1.0565417193,0.6472114695,1.8881559418,0.3853105749,0.5138168153,0.4794811464,1.9395915883,0.7998952643,-0.0875803076,-0.0191105551,0.6375153049,0.6801856128,0.7143223302,BRCA
GSM480986,0.8858071127,0.7199448316,1.9873151138,0.5658012041,0.4127135578,0.4179691959,2.1549724165,0.9160429862,-0.1104190259,-0.0507070340,0.3174874472,0.2476318860,0.9729647040,BRCA
GSM480987,0.6977072003,0.6522740087,1.8720882352,0.2990469467,0.4689421657,0.3074186227,2.2874079802,0.8606830496,-0.0548219680,-0.0883701453,0.0942258241,0.0770224849,0.9130732817,BRCA
GSM480988,0.8476544561,0.6896800634,1.7690558112,0.5972152036,0.4469406149,0.1992473567,1.9971979208,0.6810638835,-0.1239801727,-0.0549422345,0.3459271311,0.2711511826,0.6527591648,BRCA
GSM480989,0.9267528502,0.5010443183,1.4655815158,0.3739912390,0.2939044647,0.6016008839,2.0358038492,1.0787661426,-0.2098380776,-0.1029421575,0.2730273215,0.3231673351,0.6475770677,BRCA
GSM480990,0.9029034244,0.6429370626,1.5418267869,0.3598937529,0.2791721123,1.0087523136,1.9657399286,0.9909651011,-0.0585802786,-0.1136370866,0.1951454664,0.1095306891,0.8042714530,Control
GSM480991,0.8502310441,0.7013037075,1.7209640742,0.4128106479,0.2197944649,0.5343633453,2.0803950008,1.0902454332,-0.1245286255,-0.0438454405,0.2449804137,0.2392695968,0.8506181340,Control
GSM480992,1.1483684778,0.7777832307,1.6512970786,0.5278160311,0.2088883321,0.9065920863,2.3152437420,1.3451579130,-0.0753864566,-0.0611442120,0.2393261871,0.0153145761,1.1177113389,Control
GSM480993,1.0146307514,0.7884631976,1.8120750646,0.5173329118,0.3855494585,0.5642955434,2.1120791680,1.0137466300,-0.0763461085,-0.0409335121,0.3447111480,0.2508581906,1.0719641547,Control
GSM480994,1.0050864270,0.5578947932,1.5293009008,0.3529523174,0.1977523959,0.4864751979,2.1584433494,1.1944430866,-0.1878670779,-0.1005463712,0.2211984467,0.1992906394,0.8710875710,Control
GSM480995,1.2557911409,0.6620837791,1.8062340158,0.1448054431,0.4424647871,0.7409389578,2.4106157562,0.8835756151,-0.1138368721,-0.0929477290,0.2471854253,0.1046143767,0.9264160826,Control
GSM480996,0.7428944398,0.4845428244,1.9945339882,0.4192948979,0.1947318687,1.0806385760,2.2228520810,1.0842793341,-0.0466675757,-0.0710039344,0.0105553946,0.0769144404,0.8981469092,BRCA
GSM480997,1.1709349833,0.5778867382,1.6072635055,0.2627665698,0.2698387569,0.3308109519,2.4151795857,0.8804796285,-0.0765519720,-0.1227835077,0.0311623673,0.2552027635,0.7239659114,BRCA
GSM480998,0.8492826968,0.4364675880,2.0015361859,0.4478512090,0.5395608029,0.5368793841,1.8328883665,0.6480448145,-0.0561917026,-0.0649623988,0.2234433505,0.2525730963,1.4065991640,BRCA
GSM480999,0.8546195891,0.8025368920,2.1120190345,0.3517074602,0.6312405578,0.3629460338,2.0269865832,0.8016946857,-0.1279614411,-0.0368558670,0.6873017836,0.5182624997,0.9770586490,BRCA
GSM481000,0.9235981687,0.6212919541,2.1786961830,0.4255903661,0.4154545097,0.3353228808,1.9282521833,0.6518548110,-0.1043974359,-0.0127079915,0.5011128940,0.4899810170,0.9628192286,BRCA
GSM481001,1.0661589106,0.6472209337,1.8078500259,0.0865983931,0.5013607537,0.4958098317,2.5847632149,0.9214620962,-0.1202640240,-0.0757188869,0.4684623677,0.0846558266,0.8319698108,BRCA
