@relation data

@attribute id string
@attribute 10587 numeric
@attribute 11185 numeric
@attribute 118672 numeric
@attribute 1491 numeric
@attribute 22928 numeric
@attribute 22929 numeric
@attribute 4141 numeric
@attribute 4548 numeric
@attribute 51091 numeric
@attribute 51540 numeric
@attribute 56267 numeric
@attribute 7296 numeric
@attribute 883 numeric
@attribute 9060 numeric
@attribute 9061 numeric
@attribute 92935 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.1603824314,-0.1340865315,0.5076438238,0.3320903118,2.2631662753,2.0977025465,2.3644095411,0.4094792070,0.0895759668,0.3277624962,1.0292947730,1.2300644576,0.0539167125,0.1262501696,1.6941558123,0.6431320925,BRCA
GSM480985,0.0945287723,-0.1422278486,0.2840176652,0.0180492716,2.1722234684,1.6700186511,2.0661871085,0.3300810082,0.0954707901,0.0926118617,0.8571624176,1.1921758080,0.0807595246,0.3077416494,1.9895633608,0.0509675345,BRCA
GSM480986,0.0656123822,-0.0757265510,0.5054285228,0.2586841374,2.1989844474,1.9896141833,1.9527009453,0.3977847461,0.0211233545,0.2091133455,1.0209801374,1.0777725114,-0.0162032056,0.3770121318,1.7094150187,0.5987485610,BRCA
GSM480987,0.0803472669,-0.1439922656,0.4593530527,1.0325834011,2.6940529744,1.9863745625,2.3647657137,0.3544527219,-0.0407747687,0.3825245506,0.8504051006,1.5236789826,0.0036728886,0.9121089093,0.9416622521,0.4943539491,BRCA
GSM480988,0.0628355975,-0.0752320436,0.3977547171,0.1615414187,2.4974716721,2.0735232612,1.9823887323,0.4351876598,-0.0025925437,0.1758312967,0.7539831600,1.2555008601,0.0142546316,0.3186185738,1.7848758695,0.3938137014,BRCA
GSM480989,0.0504354201,-0.0929687812,0.5241644183,0.1543079115,2.2052648513,1.8081426836,2.1174439328,0.1965371105,-0.1389047220,0.3469940443,0.5756472927,1.0269350614,0.0056064583,0.0111401746,1.8120650650,0.4820188396,BRCA
GSM480990,0.0872298636,-0.1072109245,0.0899690663,0.1926128858,1.7358389778,1.7403235327,1.9216332656,0.2230684095,-0.1182621709,0.4272362443,0.7250524013,0.9534118547,-0.0270452894,0.0454446674,1.2216178104,0.3596616455,Control
GSM480991,0.1395107515,-0.1618165095,0.4578174632,0.3333014758,2.1952376034,1.7167216755,2.0056735960,0.2690372289,-0.0627266079,0.2816103583,0.7937747082,0.9975617804,-0.0610335949,0.2415752090,1.6351536513,0.4472229956,Control
GSM480992,0.1460875752,-0.1096705440,0.1661548884,0.2118276529,1.9493693711,1.3966309806,1.9740479105,0.1567402516,-0.0774379872,0.2192802914,0.6580362576,0.8233430364,-0.0829177643,0.0661289937,1.4666079433,0.4507805147,Control
GSM480993,0.1438369032,-0.1120610415,0.3047549932,0.4576427802,2.2893258003,1.8746122772,2.0375929475,0.3549816968,0.0035265020,0.2891584436,0.9095022986,0.9839490888,0.0444105253,0.2288204740,1.5359165967,0.5705462992,Control
GSM480994,0.0584620412,-0.1924757657,0.2062102834,0.2317996153,2.0652460954,1.4305326045,2.0163568395,0.1615416671,-0.0291022910,0.2068299563,0.6702850160,1.0607477083,-0.0302690467,0.0584786990,1.4980558380,0.3417121149,Control
GSM480995,0.1106444837,-0.2528019756,0.6740533048,0.5157996240,2.1881605851,1.6120532046,1.9253924080,0.1434235553,-0.0215656967,0.1970848729,0.7165575431,1.2608207299,-0.1871740238,0.3399095379,1.5919577031,0.6943460711,Control
GSM480996,0.0907879814,-0.0803685336,0.7518014643,0.4834961718,2.2708051438,1.5710440386,2.1327447625,0.2837208343,-0.0164470635,0.3095434683,0.6807191785,1.0306889873,0.0042640233,0.0047028882,1.4216965734,0.5874590911,BRCA
GSM480997,0.0664734302,1.3247829080,0.3733100527,0.4066552923,2.3892241121,1.4691108899,2.3095969345,0.1948665516,-0.0263113068,0.1244494220,0.5473110265,1.7478910720,-0.0416533296,1.6802233470,1.1147942171,0.1673885700,BRCA
GSM480998,0.0791713010,-0.1125079525,0.3288201582,0.3429560107,2.2943339280,1.9174159982,1.7972896578,0.1667212393,-0.0106055343,0.0953388711,0.7589922439,1.2705076421,-0.0262570636,0.2643079628,2.1191624252,0.4294703024,BRCA
GSM480999,0.1258921466,-0.1741881482,0.6368260383,0.1719972114,2.3321899772,1.8854168220,1.8472911392,0.3287867548,0.0566600319,0.1898217346,1.0089209725,1.0071953653,0.0163287889,0.3456920211,1.8966768980,0.3078702027,BRCA
GSM481000,0.0891175344,-0.1494631944,0.4993455609,0.1649047929,2.4755958518,1.7709508485,1.9514219413,0.2199629167,0.1059163812,0.1601488562,0.7710099257,0.8226845456,-0.0197264250,0.1600615873,2.0446580053,0.2941805282,BRCA
GSM481001,0.0615060920,-0.1434198749,0.4775110550,0.1805199296,2.0686147444,1.5830329061,1.6871006703,0.2322329179,0.0020722794,0.1641017671,0.9068377543,1.0054219811,-0.0213755144,0.2786875305,1.8249787986,0.3961827839,BRCA
