@relation data

@attribute id string
@attribute 1317 numeric
@attribute 148867 numeric
@attribute 169026 numeric
@attribute 23516 numeric
@attribute 254428 numeric
@attribute 25800 numeric
@attribute 27173 numeric
@attribute 283375 numeric
@attribute 29985 numeric
@attribute 29986 numeric
@attribute 30061 numeric
@attribute 4891 numeric
@attribute 55630 numeric
@attribute 55676 numeric
@attribute 57181 numeric
@attribute 64116 numeric
@attribute 64924 numeric
@attribute 6556 numeric
@attribute 7779 numeric
@attribute 7780 numeric
@attribute 7781 numeric
@attribute 7922 numeric
@attribute 84102 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,1.0051923556,0.7246894618,0.0539343563,0.5434584001,1.1367051229,0.6795325530,1.5848862914,-0.0920051826,-0.0747371650,-0.0362219331,-0.0603013432,0.6267310447,1.5486305206,0.8181838197,1.1168064210,1.0072034998,1.4626536128,-0.1963070270,0.9264050491,-0.0215843379,-0.0572070283,1.0813118153,0.1914705845,BRCA
GSM480985,1.0581655285,0.6891994449,-0.1378325761,0.5121860442,1.1698114051,0.7750166009,1.4211826749,-0.0835574502,-0.1053565153,0.0445223944,0.0788000799,0.8700025942,0.8271569451,0.5127321483,0.9887884636,0.7553762487,1.4165946527,-0.1522088453,0.4388877021,-0.1403385664,-0.0434631953,1.1022048660,0.3901140169,BRCA
GSM480986,1.3086507334,0.6791545047,-0.0895522984,0.6600685196,1.1826671810,0.7607970111,1.4769214446,-0.0955417266,-0.0311712661,-0.1306947379,0.1246010652,0.5860370012,1.5545580275,0.9809069833,0.9777032579,1.0853905270,1.4188491107,-0.1315459704,0.9759945074,-0.1369670289,0.0552305557,0.9512364817,0.3304965317,BRCA
GSM480987,1.8382891200,0.7562707324,-0.1228253735,0.9407765020,1.7253142966,0.6465993536,1.2613753783,-0.0898136252,-0.0293393198,-0.0745957854,0.0778787862,0.3783285297,0.6408092926,0.9132424393,0.3717690077,0.3205596994,1.5456650398,-0.1753705006,1.2347890932,-0.0926695749,0.0487884796,1.0498802066,0.2223705957,BRCA
GSM480988,1.3085886485,0.6204300836,-0.0557835294,0.4653071652,1.0158364102,0.8401865029,1.2867967487,-0.0883843021,-0.0418745651,0.0235209131,0.0747935964,0.6966277208,1.0588820426,0.5041111310,0.6791754391,0.9946171280,1.2563644951,-0.1559919835,0.7022115918,-0.0466850447,0.0369217820,0.7749306249,0.0677128951,BRCA
GSM480989,1.2082399995,0.5125136416,-0.0403286735,0.3716963262,1.0625589006,0.5207381457,1.9061624663,-0.0882027944,-0.0876998835,0.2406931826,0.0901263579,0.7027902354,1.7601112872,0.5361240603,0.4475965592,0.9485644227,1.0330344367,-0.2340251811,0.7113835743,-0.1629803540,0.0527287764,1.0092216531,0.1093159474,BRCA
GSM480990,0.8076355662,0.6479802439,-0.0140957179,0.6249517207,1.2707774974,0.6670371142,1.8681399991,-0.0074003159,-0.0695152111,0.0814406490,-0.0952477289,0.3744227562,1.5265121134,0.4280197223,0.6612901979,0.6114829820,1.1471129775,-0.1730533300,0.8304764362,-0.1077449899,-0.0179542143,1.0735538138,-0.0512137740,Control
GSM480991,1.3474423952,0.6000993662,-0.0533793204,0.4781859358,1.0031676293,0.6960024231,1.6234901077,-0.0507870072,-0.0389240249,0.4373132161,0.0649239825,0.6666735885,1.3613583091,0.7196704150,0.6867004943,1.0102788307,1.2573730239,-0.1535138113,1.0543375842,-0.1148293945,0.0406252496,0.9978751906,0.3071627112,Control
GSM480992,0.9263840750,0.5061310185,-0.0373099875,0.4553224068,1.5044453741,0.5155388788,1.8208801149,-0.0159649445,-0.0330476947,0.0233072495,-0.0156715715,0.2934190806,1.5833853521,0.7231366537,0.5276465299,0.9621542711,1.1088050362,-0.1389105353,0.8849632144,-0.1415654206,0.0765569789,1.1480275403,0.0962242387,Control
GSM480993,1.3542920351,0.6678873242,-0.0733990929,0.6249106030,1.2271515355,0.6201377301,1.6936393211,-0.0516739641,-0.0002893646,0.0490127746,0.0160465986,0.5786399736,1.5499228464,1.0688847107,0.5526884164,0.9694576064,1.3725986200,-0.1817137117,0.7767530878,-0.0818775788,0.0879095668,0.9642992814,0.2640071136,Control
