@relation data

@attribute id string
@attribute 11255 numeric
@attribute 1128 numeric
@attribute 1129 numeric
@attribute 1131 numeric
@attribute 1132 numeric
@attribute 1133 numeric
@attribute 134860 numeric
@attribute 134864 numeric
@attribute 146 numeric
@attribute 147 numeric
@attribute 148 numeric
@attribute 150 numeric
@attribute 151 numeric
@attribute 152 numeric
@attribute 153 numeric
@attribute 154 numeric
@attribute 155 numeric
@attribute 1812 numeric
@attribute 1813 numeric
@attribute 1814 numeric
@attribute 1815 numeric
@attribute 3269 numeric
@attribute 3274 numeric
@attribute 3350 numeric
@attribute 3351 numeric
@attribute 3352 numeric
@attribute 3354 numeric
@attribute 3355 numeric
@attribute 3356 numeric
@attribute 3357 numeric
@attribute 3358 numeric
@attribute 3360 numeric
@attribute 3361 numeric
@attribute 3362 numeric
@attribute 3363 numeric
@attribute 59340 numeric
@attribute 83551 numeric
@attribute 9038 numeric
@attribute 9287 numeric
@attribute 9288 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.0640768599,-0.1619208433,-0.1536783079,-0.0026418594,-0.1532822056,-0.0690919708,-0.0754991560,-0.1983100227,-0.1454127704,-0.2607897557,-0.0935220944,-0.0540256964,-0.1218587234,-0.0990177623,-0.1540361319,0.7734410780,-0.0884746146,-0.1396255618,-0.0537710631,-0.1571261990,-0.3330759208,0.0224567085,-0.0761192118,-0.2259792286,-0.1632604204,-0.2168997739,-0.1206775981,-0.0519883224,-0.0976008454,1.0445375377,-0.0832084007,-0.1268187499,-0.1419626406,-0.0854375433,0.0025635641,-0.1365488412,-0.0867807284,0.0272687429,-0.0863935660,-0.1037316526,BRCA
GSM480985,-0.1301909433,-0.1306135587,-0.1575665157,-0.0499261388,-0.1519479831,-0.1067520682,-0.1337870279,-0.0661567127,-0.1237601434,-0.0679585067,-0.1189502689,-0.1421354446,-0.1243360834,-0.0609502682,-0.1954244811,0.3510406863,-0.1032906734,-0.1558829480,-0.0810809586,-0.1463392137,-0.3828042423,-0.0248246092,-0.0880245112,-0.2229105736,-0.2259763833,-0.1298531008,-0.1752620662,-0.0930576496,-0.1108308566,0.6140555739,-0.1432452348,-0.1157349650,-0.1946658684,-0.0994623514,-0.0602359241,-0.1420164178,-0.1208583978,0.0961359534,-0.1476351983,-0.1131537577,BRCA
GSM480986,-0.0835242641,-0.1474494587,-0.1356510210,-0.0250283858,-0.0971166031,-0.0531280179,-0.1101753937,-0.1797974557,-0.1680865280,-0.2459315690,-0.1068715813,-0.0995502411,-0.1056800331,-0.0720614252,-0.1762460582,1.0159665872,-0.0845409847,-0.1632568433,-0.0398674749,-0.1000727472,-0.2587969981,0.0766175308,-0.0913334578,-0.2652469930,-0.1364376289,-0.2030250546,-0.1343472728,-0.0495828971,-0.0625668951,0.9790341390,-0.0916200509,-0.1081842220,-0.1452071196,-0.0941701749,-0.0331376051,-0.1570912102,-0.0904521274,0.0497593090,-0.1182362447,-0.0699906404,BRCA
GSM480987,-0.1190963845,-0.1147351010,-0.1106011989,-0.0959010905,-0.0855599789,-0.1105577687,-0.0735598842,-0.1340181207,-0.1718098959,-0.2929299294,-0.1012728426,-0.0713695854,-0.0615800835,0.1706628449,-0.1139230275,0.0490556673,-0.0567029751,-0.1559271504,-0.0703078300,-0.1503156805,-0.2210308320,0.4239188454,-0.0699271669,-0.2080449631,-0.1444520009,-0.1437225060,-0.2277799978,-0.0423653572,0.0193127421,0.5367014407,-0.0542399500,-0.0647252265,-0.1530526840,-0.1099446805,-0.0547632039,-0.1021674089,-0.0642320084,0.0607803774,-0.1112834404,-0.1268463307,BRCA
GSM480988,-0.0735265463,-0.1393317472,-0.0703591080,-0.0031355581,-0.0565564930,-0.0546103753,-0.0251966880,-0.1993995457,-0.0769617077,-0.2928545728,-0.0663915564,-0.0108946364,-0.0988919810,-0.0315456938,-0.1390531168,0.6127511181,-0.0682348606,-0.1760987231,-0.0526394200,-0.1451387087,-0.3034714411,0.0308063126,-0.0815421342,-0.1601493795,-0.1431483814,-0.1113098821,-0.1218667554,-0.1048465479,-0.1026419042,0.7009843852,-0.1451770102,-0.1054675940,-0.1108218255,-0.0771322755,-0.0849022332,-0.1304377996,-0.0927194763,0.0578727299,-0.0356722159,-0.0535373480,BRCA
GSM480989,-0.1012588895,-0.2411943911,-0.2051287070,-0.0173162452,-0.0957700983,-0.0454000407,-0.0938948681,-0.1497456990,-0.1651676230,-0.3741454063,-0.0618072206,-0.0290916831,-0.1045253329,-0.0859483227,-0.1974490479,0.5177602072,-0.1188131544,-0.1462729566,-0.1227433507,-0.1642189309,-0.4352407073,-0.0635467705,-0.1273836006,-0.2720238380,-0.2168394969,-0.2356012414,-0.1358988466,-0.0191055265,-0.1277992185,0.3194897579,-0.1136690129,-0.0659152189,-0.2118200851,-0.1003442720,-0.1017118106,-0.1381599931,-0.0389077153,0.0066270614,-0.0295164973,-0.1020650991,BRCA
GSM480990,-0.0832356021,-0.1883684787,-0.1954216715,-0.0820140148,-0.0887573669,-0.0552342306,-0.0812350379,-0.1608445373,-0.1342321904,-0.2662499343,-0.0833874178,-0.0929068676,-0.1311697215,0.0554057397,-0.1564650708,1.7105201748,-0.0234184601,-0.0530742330,-0.0900377317,-0.1645382912,-0.3411888282,0.0695548750,-0.1109690916,-0.1461589049,-0.1124766616,-0.2161577208,-0.0867228471,-0.0041839424,-0.0703890364,0.8174539939,-0.1357530457,-0.1182378028,-0.1042825405,-0.0789059810,0.0768050977,-0.1204709774,-0.0673524746,0.0916199539,-0.0451112840,-0.1309264470,Control
GSM480991,-0.0736756863,-0.1935854171,-0.0710404131,-0.0352015647,-0.1058563648,-0.0682548661,-0.1340060962,-0.1990434877,-0.1532790764,-0.1923856140,-0.0979512800,-0.0202736919,-0.1191375501,0.0310078961,-0.1315447598,0.8300022192,-0.0549290951,-0.1006412699,-0.0514999412,-0.1425502994,-0.3771296561,0.0415523219,-0.1143404209,-0.2091756144,-0.1708973859,-0.2229408236,-0.0813778868,-0.0889235345,-0.0953200421,0.5806073944,-0.0895572991,-0.1397217413,-0.0935668614,-0.1296535169,-0.0079884587,-0.1146748666,-0.0365040687,0.0279515069,-0.1531709317,-0.0868795912,Control
GSM480992,-0.0926754271,-0.2077428772,-0.0748379016,-0.0506951533,-0.1103926264,-0.0427721866,-0.1393316024,-0.2049971820,-0.1545757106,-0.3040914222,-0.0772373637,-0.0607879926,-0.1001930281,0.0291601448,-0.1672715678,0.8816068130,-0.0541668054,-0.1006375997,-0.0495621178,-0.1228269963,-0.2034586303,-0.0392591483,-0.1689091426,-0.2671326696,-0.1472027585,-0.1604202142,-0.1475479447,-0.1143112471,-0.0516557560,0.2360801543,-0.1007516642,-0.1173291723,-0.0735442315,-0.0600319719,-0.0290950641,-0.0856594891,-0.0243054992,0.0746788130,-0.0489381916,-0.0884548136,Control
GSM480993,-0.0906922960,-0.1791548298,-0.1645668917,-0.0085595848,-0.1106101170,-0.1262633274,-0.1106339846,-0.1004772670,-0.1500173039,-0.2613555731,-0.1229865019,-0.0839193549,-0.1389682326,-0.0123270888,-0.1295311931,1.0313426468,-0.0195234556,-0.1369977660,-0.0134482001,-0.1333275705,-0.2214672540,-0.0362457621,-0.1027387576,-0.2087833561,-0.1361361259,-0.2033247781,-0.1504544336,-0.0348537606,-0.0657494664,0.6600011322,-0.0804203933,-0.1274898401,-0.0828766570,-0.1222790885,-0.0826303123,-0.1470496136,-0.0859601336,0.1444625974,-0.0820836347,-0.1334649106,Control
