@relation data

@attribute id string
@attribute 1457 numeric
@attribute 2002 numeric
@attribute 2353 numeric
@attribute 2885 numeric
@attribute 3265 numeric
@attribute 3479 numeric
@attribute 3480 numeric
@attribute 3667 numeric
@attribute 3725 numeric
@attribute 5290 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 5781 numeric
@attribute 5894 numeric
@attribute 5921 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 6722 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,1.1127546282,0.2797568681,0.1948640191,1.3452941188,1.0380567778,-0.0297777642,0.4079252350,1.7296059516,0.7463167697,0.6502234032,-0.1624264398,0.7694715564,0.4586358647,0.7139937217,0.6681025633,0.6409841057,1.2399614989,1.9096234484,0.1797246685,0.6201772619,BRCA
GSM480985,0.9595143553,0.3031341848,0.3309724640,1.1583383579,0.5481084954,-0.0726949804,0.3550249918,1.1172559793,0.9612028782,0.8534231111,-0.1454714285,1.5476133191,0.5649788797,0.7487222366,0.5670814931,0.6127393824,1.6289936866,1.9413004944,0.2011654340,0.5771414831,BRCA
GSM480986,1.1313685492,0.3711583552,0.3619466726,1.5127595663,0.9493732134,-0.0318582082,0.3144797006,1.5409271829,0.9059672051,0.3758222094,-0.1337267348,0.9370587028,0.5706250406,0.7966307569,0.6322140187,0.4839221177,1.0477451485,2.0243224118,0.0952468054,0.6410997946,BRCA
GSM480987,1.1919919963,0.3778557302,-0.0610097518,1.4599798470,0.6616964770,-0.0316742232,0.2098507082,1.0927224898,1.2356612913,0.4246866423,-0.1022734639,0.9460729968,0.5260457562,0.7170214796,0.4882750814,0.3882937707,0.3419302189,1.9975022057,0.0700896732,0.7558240294,BRCA
GSM480988,0.8136572200,0.1301916772,0.3942711436,1.6300611323,0.4589619954,-0.0315514604,0.2816516543,1.0320390261,0.5378554523,0.5025178531,-0.0889533257,0.6583551200,0.4829891018,0.6912962379,0.3691913686,0.4704262694,1.0833758790,1.9610705971,0.0896705153,0.5435365841,BRCA
GSM480989,1.0008007305,0.4043724635,0.0513401362,1.6843677122,1.1103506463,-0.0311918096,0.3475496019,1.2921628499,0.5993327181,0.3040667095,-0.1893403782,0.5104212239,0.8519349658,0.5911021925,0.3199180766,0.4437155496,0.8259597769,1.9755967301,-0.0037837656,0.7745955205,BRCA
GSM480990,1.0906922513,0.4692344638,0.1955064154,1.6475978081,1.1067612915,-0.0190866980,0.4230530610,1.1927469964,0.9502829010,0.4307222246,-0.1406402458,0.5701667320,0.5468216389,0.5124700949,0.5040703920,0.3387474729,0.7633490191,2.5765053460,0.0120991491,0.8723921379,Control
GSM480991,0.9955256260,0.3822606292,0.5429381570,1.5652074934,0.9763167946,-0.0214013296,0.2360625108,1.3663153568,0.9142568514,0.3718392522,-0.1590461786,0.6246844594,0.6482640730,0.7236467786,0.4281628126,0.3654298311,0.9700415278,2.1101571236,0.0441448208,0.6263118941,Control
GSM480992,1.0083798761,0.4556893493,0.3445932802,1.5792976092,1.1827308424,-0.0093784845,0.3775521221,1.4904017857,0.5848525959,0.3555988693,-0.1480111448,0.5310987036,0.9082788116,0.4097217267,0.3612510420,0.3105769333,0.8188718937,2.4270785623,0.0183351703,0.7898053639,Control
GSM480993,1.1333396416,0.3937792435,0.4851258332,1.5582134934,0.9945207685,-0.0238642222,0.3445043971,1.3915128690,1.0657076714,0.3556248992,-0.1081225405,0.7338769277,0.7940912880,0.7140314231,0.5473878640,0.3602931440,0.8916519929,2.0765592329,0.0562111053,0.6733015714,Control
