@relation data

@attribute id string
@attribute 10952 numeric
@attribute 11224 numeric
@attribute 1363 numeric
@attribute 148867 numeric
@attribute 1650 numeric
@attribute 2197 numeric
@attribute 23478 numeric
@attribute 23480 numeric
@attribute 23521 numeric
@attribute 25873 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2775 numeric
@attribute 28972 numeric
@attribute 29927 numeric
@attribute 30001 numeric
@attribute 3630 numeric
@attribute 3651 numeric
@attribute 3799 numeric
@attribute 389692 numeric
@attribute 3921 numeric
@attribute 4644 numeric
@attribute 4736 numeric
@attribute 4821 numeric
@attribute 5080 numeric
@attribute 51121 numeric
@attribute 5122 numeric
@attribute 5126 numeric
@attribute 55176 numeric
@attribute 55676 numeric
@attribute 58477 numeric
@attribute 5873 numeric
@attribute 60559 numeric
@attribute 6122 numeric
@attribute 6123 numeric
@attribute 6124 numeric
@attribute 6125 numeric
@attribute 6128 numeric
@attribute 6129 numeric
@attribute 6130 numeric
@attribute 6132 numeric
@attribute 6133 numeric
@attribute 6134 numeric
@attribute 6135 numeric
@attribute 6136 numeric
@attribute 6137 numeric
@attribute 6138 numeric
@attribute 6139 numeric
@attribute 6141 numeric
@attribute 6142 numeric
@attribute 6143 numeric
@attribute 6144 numeric
@attribute 6146 numeric
@attribute 6147 numeric
@attribute 6152 numeric
@attribute 6154 numeric
@attribute 6155 numeric
@attribute 6156 numeric
@attribute 6157 numeric
@attribute 6158 numeric
@attribute 6159 numeric
@attribute 6160 numeric
@attribute 6161 numeric
@attribute 6164 numeric
@attribute 6165 numeric
@attribute 6167 numeric
@attribute 6168 numeric
@attribute 6169 numeric
@attribute 6170 numeric
@attribute 6171 numeric
@attribute 6173 numeric
@attribute 6175 numeric
@attribute 6176 numeric
@attribute 6181 numeric
@attribute 6184 numeric
@attribute 6185 numeric
@attribute 6187 numeric
@attribute 6188 numeric
@attribute 6189 numeric
@attribute 6191 numeric
@attribute 6192 numeric
@attribute 6193 numeric
@attribute 6194 numeric
@attribute 6201 numeric
@attribute 6203 numeric
@attribute 6204 numeric
@attribute 6205 numeric
@attribute 6206 numeric
@attribute 6207 numeric
@attribute 6208 numeric
@attribute 6209 numeric
@attribute 6210 numeric
@attribute 6217 numeric
@attribute 6218 numeric
@attribute 6222 numeric
@attribute 6223 numeric
@attribute 6224 numeric
@attribute 6227 numeric
@attribute 6228 numeric
@attribute 6229 numeric
@attribute 6230 numeric
@attribute 6231 numeric
@attribute 6232 numeric
@attribute 6233 numeric
@attribute 6234 numeric
@attribute 6235 numeric
@attribute 64924 numeric
@attribute 6616 numeric
@attribute 6726 numeric
@attribute 6727 numeric
@attribute 6728 numeric
@attribute 6729 numeric
@attribute 6730 numeric
@attribute 6731 numeric
@attribute 6734 numeric
@attribute 6745 numeric
@attribute 6746 numeric
@attribute 6747 numeric
@attribute 6748 numeric
@attribute 6804 numeric
@attribute 6812 numeric
@attribute 6844 numeric
@attribute 6861 numeric
@attribute 7311 numeric
@attribute 9045 numeric
@attribute 90701 numeric
@attribute 9349 numeric
@attribute 9789 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,11.88448737,13.622229635,10.17606751,10.8849167,11.13386163,14.39776555,12.8619748,12.30057257,12.14106624,10.299519105,7.1915641815,11.95442182,5.32399731333,12.66850837,12.67386451,8.447053385,5.169936271,5.488973851,10.00443156,6.940786709,10.2504743335,8.291356205,12.69066553,5.428620839,5.230604573,9.606305954,5.0236728415,4.880699299,5.616777635,5.8848398825,11.49963678,6.47869938225,7.721716347,14.273766515,5.386389566,14.23655206,13.39071447,12.013203455,9.899104288,9.403247015,11.9398567175,12.0287549667,5.484329095,14.317608925,14.71052532,8.325372897,14.05962798,13.485500315,14.312714715,14.8110083,14.65913186,12.50694603,12.99461955,9.197647425,14.24905854,12.61421528,14.8574397,14.35837925,14.22362506,8.516429993,7.638336023,12.41967063,8.21091594067,9.760956855,14.64352734,7.6712628535,10.161404148,14.769346465,14.3269231,11.08432841,6.039214917,10.037491935,12.5567109367,14.66423422,13.17297049,9.143141549,14.53140294,14.73750669,13.296521865,14.333989405,5.817758343,14.33556484,14.28777857,8.3671903135,14.46406102,14.68689306,14.83944618,15.09455403,13.97885659,14.38798195,10.802858728,13.37174968,14.76041434,13.789307945,13.69550076,14.07822256,13.7976418,10.81670392,12.50103733,10.894268005,14.92253006,8.839242791,14.79865761,13.680641355,11.83377967,13.6339928875,7.42359036275,6.78737685,10.494869992,13.99808661,10.12558819,9.69275165,11.3989816,8.829295511,10.57985358,11.46383867,8.44102609433,7.313248403,12.87187546,6.586768964,7.410489684,10.05577764,5.354567863,12.172629433,9.7296095755,7.892240927,11.14476675,8.6879543015,Control
GSM427159,11.90579323,13.744572705,10.30496191,11.19005631,11.61103415,14.49088818,12.55838012,12.27508364,12.35733627,10.6351119695,6.0573658185,11.95691889,5.80333317067,12.74633592,12.4899797,8.430098238,5.773212576,4.800655715,8.863614158,6.566629193,10.146329171,7.786532859,11.7818988955,4.964758163,5.35339357,9.5786493515,5.385578421,4.959319531,5.932044187,5.6347907735,11.42560159,6.74927616575,7.880870877,14.43054269,5.355449107,14.06389305,13.62353635,11.9024278935,10.22996071,9.027201837,11.9399893655,11.9237896173,5.56730869,14.5266472,14.66897057,8.6958719975,13.85629375,13.52974483,14.553507715,14.9125985667,14.7141304,12.00568429,13.16637029,9.449448466,14.07116461,11.53140597,14.74286599,14.54282634,14.20597115,8.354559186,6.8983320455,11.77945684,8.324829797,9.652513715,14.58875125,8.063631743,10.000470651,14.800108325,13.88031822,10.5347341255,5.932095911,10.037797278,13.2348055833,14.69079602,13.2860567,9.519946342,14.59584327,14.89141327,13.723634955,14.292347115,5.166927545,14.5376428,14.277329135,7.082032104,14.68689306,14.75233937,14.75649535,15.01930687,14.02134875,14.59035656,10.4791884545,13.3027079533,14.81988894,13.4605581,14.24390588,14.3830917,14.11030021,11.03579075,12.0234322,10.766447547,14.5197155,9.431396543,14.91163964,13.697108495,12.90048482,13.60243687,7.3187644515,6.609192948,10.1905763995,13.589608085,9.851249759,9.30517836767,11.39958517,9.120679254,10.72139426,11.7240492,8.618752732,7.252336945,13.1007987,6.975192016,7.18529977367,10.58383522,5.309804873,12.4923649835,8.768803475,8.642828918,10.83486626,8.473418259,BRCA
GSM427160,11.92126273,14.02310868,9.145347007,10.75543866,11.72569442,14.68689306,12.69058957,12.306113825,12.79680929,10.9505818295,5.457103785,11.84327345,5.697396068,12.95548196,12.75228661,8.350343781,5.870864797,5.69419158,9.167788886,6.966652886,10.4684346385,7.673417075,12.553446685,5.30807618,5.289122766,9.787029772,5.2755735705,4.959319531,6.183095044,5.9287985345,12.02771607,6.80880809875,7.509005213,14.462564775,5.379561399,14.50971905,13.74060563,12.394595936,10.57948592,9.827664684,12.5395563115,12.44686866,4.935722136,14.42039224,14.92253006,9.225029433,14.20597115,13.946350525,14.564174015,14.5342391233,14.92838699,12.64577331,13.65061427,10.07347253,14.40980552,12.62645517,15.04650697,14.69079602,14.33556484,8.858836661,7.936837409,12.49206041,8.92893517767,11.019239825,14.76848987,8.19297435,10.5205197085,14.76797458,14.52512866,10.7402537695,6.3501549105,10.4897213673,13.2241531233,14.56106625,13.26893746,9.590110341,14.680525785,15.15765011,13.674886375,14.688771895,5.93905684,14.7141304,14.525874365,8.072835856,14.93557532,14.95604237,14.76041434,14.95162692,14.12251745,14.751665665,11.245975866,13.7136097233,14.77756767,13.861277655,14.14988842,14.36402692,14.19099059,11.29220962,12.5850741,11.240544044,15.13382676,9.419149102,14.48484431,13.765286815,12.88068749,13.719770805,7.61397014875,7.114893166,10.0474181945,13.550064285,9.697411184,9.54016202367,11.4706641,9.263739335,10.62677247,11.48188533,8.84342992567,7.492896919,13.33560463,7.081033649,6.48546311533,10.30762238,5.496822826,12.4580954695,8.9926722345,8.536228878,11.42842837,8.453238391,BRCA
GSM427162,11.82899735,14.104354825,9.541213345,11.33541843,11.72725479,14.43231028,12.80365393,11.74128869,12.72821502,10.9864665085,5.725019338,11.56304622,5.12699757367,11.95778233,12.96206732,8.861467793,5.793122872,6.16330311,8.687726581,7.660033564,9.882382732,8.008514236,12.1613208765,5.238988625,6.14375187,9.2208475015,5.468986063,5.229406468,5.673352364,5.5283107075,11.97488965,6.40929110325,7.80883731,14.66517752,5.03343539,14.32452165,13.96294256,11.556060652,10.16761607,9.20788134,11.8197118705,11.97890506,5.45425958,14.706530255,14.50260592,8.950948185,13.46017433,12.99211328,14.56841299,14.87728595,14.46865842,12.20145783,12.87339418,10.33342405,14.011520535,12.33362227,14.67922443,14.20597115,14.05962798,9.403247015,6.376160238,12.42106423,7.74380755167,10.032856567,14.54282634,8.3353546785,10.639288144,14.78040143,14.14434519,10.29033719,6.368078342,9.64933525833,13.7230455933,14.76848987,12.68497545,10.31472516,14.65953424,14.81650173,14.09924312,14.066865485,5.833276737,14.61638775,14.01633132,6.828156093,14.69079602,15.06752912,14.72963536,15.09455403,13.96600025,14.7142796,10.833132375,13.53029059,14.79865761,13.83205083,14.43740197,14.64660991,13.95070399,10.82495499,13.146867,10.4620465075,11.73219511,8.914451988,14.89547873,13.64515005,13.56248158,13.9782802975,7.15925037975,8.223815268,9.2626587,13.202283845,9.75996353,8.96066580667,11.17512864,8.978768455,10.46596965,11.28060711,8.49689617067,7.476667486,13.22888561,7.715191761,6.57239004733,10.51475871,5.134643221,12.600960055,11.27569545,7.915298487,10.475222,8.3052193245,Control
GSM427163,12.53234503,14.113374565,10.45621094,11.08301405,11.76088636,14.85146139,12.78522262,12.382043105,12.99983714,11.097725446,6.8901006515,12.12850358,5.43099958733,12.80254267,12.81400365,8.902586999,5.536217098,5.744774144,9.065686152,6.411854672,10.4448508545,7.846432395,12.484585205,5.515235617,5.276348097,9.623822624,4.8284649475,4.902810721,5.782022708,5.604541363,11.57740772,6.97529292125,7.328901803,14.691974105,5.092134744,14.69079602,14.03142469,11.6867659935,11.47762688,9.511051455,12.3065495615,12.59001883,5.3484219645,14.562863755,14.82766698,9.3017661635,14.12251745,13.693772315,14.311711865,14.25592977,14.61638775,12.46516723,13.61588998,10.10988324,14.27589162,12.68497545,15.20465253,14.94673156,14.47325803,9.029260392,7.340079525,12.29242381,8.46444700567,10.180248771,14.50712381,8.2155396455,10.7193420105,14.765003935,14.46865842,10.5648826925,6.048174187,10.626569333,13.17585023,14.70026172,13.24583793,10.55605122,14.50556589,15.06752912,13.99790725,14.8781703,5.989826604,14.91163964,14.629290115,7.501273195,15.09455403,14.81650173,14.79427981,14.20597115,14.36402692,14.899729645,10.983560639,13.60197935,14.12961268,13.894844035,14.2201119,14.6085367,14.48484431,11.29402062,12.78312415,10.784970193,15.11026186,9.8051737385,14.14988842,13.74617703,13.06629278,13.502602855,7.67936424275,7.3756054295,10.149341692,13.223448375,10.1964826,9.542285818,11.13074769,9.750987931,11.0054651,11.83915468,8.78763863967,7.536171678,13.69061737,6.458370212,6.82339386,10.6829685,5.771100681,12.460057356,10.957744805,9.646010114,12.02547364,8.9411137435,BRCA
GSM427164,11.23083122,13.32564765,10.5511798,11.08650467,11.4210814,13.70458133,12.27401999,11.17193285,12.40526256,9.7484526445,6.5536864175,11.63993091,5.06825095367,12.11775357,13.48222565,8.929717871,5.73607124,5.872835683,11.01352875,7.307043949,10.0969501995,8.894219895,12.069457609,5.68215979,5.545486025,8.6994084935,5.516102513,5.109685724,5.94146509,6.0275078965,11.72569442,6.9340525595,7.893606611,14.656063935,5.476714818,14.64660991,13.88031822,11.9172837995,10.01421619,9.194486708,12.050001867,11.784270435,5.4429952445,14.417960265,14.73750669,8.4453595005,14.70692253,13.06933386,14.270391855,14.8338817733,14.83944618,11.17150852,13.63244094,8.495156614,13.564595655,10.93858741,14.2201119,14.21563464,13.70221547,8.178840509,6.6673112525,11.03194774,9.17306395,8.568795022,13.65061427,8.0793881385,9.9613441605,14.458411955,13.27502674,10.5419470205,5.608945413,10.4335415497,11.9574252133,14.49643721,13.32746778,9.675666492,14.63618546,14.5376428,13.677992005,14.52995559,5.797863326,14.43231028,14.408070605,6.667889515,14.29545473,14.76343364,14.53323483,15.00532806,13.52808598,14.22847167,10.0771614655,12.3484049467,14.74286599,13.05018086,13.35514394,14.04737959,13.64744159,8.99655902,12.62461163,10.250568292,14.80269307,8.706601069,14.8574397,13.206743185,11.51840741,12.7402358212,8.04541452825,6.477823674,10.648525533,12.74530201,9.363494782,10.032209573,11.20928598,9.575728848,10.55062442,11.98345514,8.207279618,7.702278545,12.23392978,6.86505622,7.517797043,9.907754874,5.036295892,11.990806906,9.0099259085,8.088219958,10.59849016,8.551465061,BRCA
GSM427165,11.90502978,13.823616805,11.17512864,12.1278268,11.47602735,14.2201119,12.22015014,11.92499412,11.72159494,9.6414505305,5.366277458,11.48011881,5.72716198833,11.19187368,12.78963253,9.505712886,5.705709271,6.101508918,8.661565351,6.807165314,10.1364097915,8.499398587,11.860812671,5.201056716,5.218319899,8.64452584,5.086907559,5.63866126,5.857863615,5.449610566,12.10871075,6.48641234975,7.853014942,14.20833607,4.628516204,13.6548665,13.99825372,11.812404781,9.429804827,9.096630254,11.3001359045,11.259339746,5.312179942,14.55379418,14.03833906,8.758644555,12.34480084,12.251276845,14.275858445,14.7312713,14.06389305,11.65493594,12.23602175,10.33811827,12.69591831,11.30008097,13.55093015,13.18452521,12.65463721,9.107923944,6.322286097,10.99163187,8.224426496,9.1651966345,13.91975024,7.304815357,10.4594044545,14.042340685,13.73376056,10.3837385185,5.552698347,9.06941014433,13.9407862433,14.80269307,12.8865864,11.42560159,14.167034365,14.81988894,14.099065465,13.354369595,5.682019293,14.29545473,13.397046395,5.8780288995,14.23655206,14.97508152,13.78304532,14.91431039,13.58717103,14.833283845,10.2873022255,13.23063829,14.79865761,13.475049795,14.63577141,14.50260592,12.06588572,10.92148787,12.17272761,9.8334458855,7.870921229,9.286039329,14.76041434,13.023498525,13.80946823,14.0088453075,7.180343436,8.418540522,9.187589817,13.027399435,11.12605123,8.658363177,10.46800313,10.13480527,10.20682241,10.81892586,8.053532106,7.773569684,13.49469877,6.698639127,6.31398031067,9.785085055,4.920902135,12.0286608805,9.3178833355,7.933839821,6.256449903,8.021023662,BRCA
GSM427166,12.20870084,14.12069229,11.1256332,10.74199802,11.39527989,14.77272825,12.92639149,12.700632445,12.83735302,10.6402444385,6.2928801065,11.95442182,5.32302536333,13.32947056,12.66575012,8.732490639,5.451879748,5.741879005,9.811720323,7.541331155,10.4522655585,7.915806383,13.02396815,5.032113243,4.8963888355,10.171483222,5.1696054505,4.846005888,5.982771878,5.8944169375,11.77105209,6.580893642,7.829407408,14.48906364,5.330209918,14.44825283,13.98649851,12.3598842795,10.55855491,9.342986415,12.2328146985,12.43555062,5.320072716,14.39031728,14.80850875,9.3790007295,13.88385421,14.226399985,14.66931696,14.54250311,14.95604237,12.57793866,13.29757193,9.768523916,14.36378596,13.0474759,15.06752912,14.91163964,14.42653276,8.314788419,8.007242083,12.73133712,8.29286407267,10.5475932,14.74875526,7.7536924895,10.4420117885,14.85008037,14.34873163,10.361792855,5.8778118675,10.649255668,12.70667848,14.55278737,13.11936595,9.153033331,14.79429825,15.20465253,13.84660278,14.92983043,5.115211455,14.70692253,14.48710829,8.299274479,15.15765011,14.89141327,14.78933242,14.65913186,14.11502538,14.78945957,10.7429406095,13.8266030633,14.3830917,13.868128,14.19099059,14.46865842,13.90556143,11.41782366,12.72627038,11.4905999285,15.01930687,8.8958862165,14.600699,13.69375863,12.34365079,13.74948887,7.757395365,6.8454990825,10.7192646515,13.99081714,10.02111918,9.82440952267,11.39624368,8.989523027,10.59454415,11.59869472,8.724536955,7.841566117,13.7976418,6.560413565,7.00778646933,10.28801852,5.593212758,12.3195024905,8.8919766695,9.05331578,11.60364502,8.708962909,Control
GSM427167,12.26420808,14.126509595,10.29144157,10.6623838,11.94088626,14.64352734,12.56946885,12.550834455,13.31590529,11.056702625,6.2675959045,11.46383867,5.793978829,12.74918966,12.93044173,7.954023416,5.541182786,5.368254349,8.991366744,7.246030653,10.212736975,8.106970011,12.94419523,5.751417692,5.009471916,9.704661581,5.2582671055,4.632591188,6.024037736,5.661445564,11.75935364,6.919616031,7.497814173,14.73699324,4.801431976,15.13382676,13.96600025,12.134490615,11.12517146,10.4422907,12.142881762,12.7219643467,5.3907956905,14.261164365,14.34873163,9.9186512875,14.33991264,13.79907808,14.554360275,14.1026978267,14.65913186,12.78228677,13.5121695,10.38738762,14.396685875,12.97619003,15.08137984,14.97508152,14.38765928,8.910148851,8.2251693605,12.60734656,8.701283299,10.665930855,14.64660991,8.3850581385,10.7514111825,14.76703151,14.41536846,10.368148667,6.3137878545,10.6348302493,13.2827284233,14.67555382,13.29472201,10.18698428,14.551965195,14.87065828,13.868957515,14.98307943,5.59156816,14.72963536,14.506684105,8.322835621,15.11026186,14.7141304,14.89141327,14.70323068,14.57543497,14.92190928,11.4341691735,13.6665179633,14.33042537,13.693872405,14.09890062,14.64104867,14.18524172,11.06412655,13.03029388,11.470756209,14.85146139,9.9101121475,14.29890208,13.85771228,12.86518429,13.5659501975,7.45045382825,7.2681816375,10.52603415,13.5855159,10.0270701,9.59073052733,10.99741964,9.541823166,10.23539234,11.56243576,8.85561356133,7.369926904,13.63244094,6.832007438,6.956630158,10.82820416,4.314057196,12.45364844,9.488050984,9.352739287,12.19058871,8.6086345655,BRCA
GSM427169,12.15911615,14.038266415,9.882975841,11.52942337,11.34672441,14.39776555,12.69058957,12.26983786,12.7232493,10.577378857,6.489380715,11.67867508,5.527496062,12.58150432,12.84430567,8.251531081,5.233822166,5.416004724,8.513294451,7.569269157,10.294883467,7.568034243,12.323978318,5.679206489,5.517366762,9.5967356535,5.045598213,4.867663307,5.357033992,6.0060204585,11.94479817,6.45725762075,6.513653091,14.41877459,4.833030812,14.14434519,13.96294256,11.9591026,10.43684194,9.657506535,12.2397792725,12.2869053433,5.4186090105,14.559510175,14.59707808,8.9772930315,13.6548665,13.42166057,14.62461697,14.73111654,14.67256817,12.71693524,13.00770101,9.806066679,14.295074255,12.44183936,14.77272825,14.44825283,14.16199356,8.958930467,7.2407328395,12.6125864,8.347508984,9.914985133,14.43231028,8.2625920985,10.2060937805,14.79489944,14.13459319,10.5553543315,6.019839039,9.929626814,13.2937340567,14.72492149,13.146867,10.44156469,14.654804885,14.95604237,13.940091655,14.414777965,5.388199225,14.53323483,14.439438795,7.7921308595,14.57543497,14.8317704,14.73750669,15.00968454,14.11030021,14.53815348,11.0375990315,13.3633085433,14.70026172,13.83685094,14.1393823,14.35837925,14.12961268,10.95619846,12.76703924,10.968513153,14.99189227,9.645905693,14.73243538,13.80406666,13.19114487,13.7775477425,7.315365068,6.8123894965,10.036712172,13.639183875,10.18842847,9.26385646467,11.12692078,8.875635041,10.33946621,11.55806922,8.45085759967,7.199527884,13.25089354,6.971661738,6.571316384,10.65531183,5.71081418,12.58758093,10.4095887815,8.364726854,11.7674087,8.5985773555,BRCA
GSM427170,12.09587508,14.05456466,11.11942121,9.733693756,12.04072818,14.65075364,12.87187546,12.519115185,12.78039731,10.924416154,6.097670028,11.98415862,5.31994319167,12.34260121,13.2092074,8.358795271,6.062214149,5.361251859,8.346913826,7.958452847,10.3566941195,8.574301293,12.419988523,5.530766234,5.303078542,9.2266641845,5.0898275895,5.659219053,5.973388132,5.606287136,11.5761703,6.04842933325,6.873478334,14.493174245,4.785826897,14.57158262,13.76528768,11.828032944,10.90148185,9.886123752,12.3157750155,12.65144637,5.425924888,14.477898855,14.95604237,9.448955895,14.05962798,13.50364318,14.566856,14.4302921467,14.82357723,12.22228482,13.05456028,10.10738747,14.13723793,11.97755909,15.20465253,14.55278737,14.3830917,8.517650813,7.3862106165,12.24439068,8.19471882833,10.014908065,14.45371146,8.2028565635,10.603445035,14.928466305,13.78618183,10.9718717915,6.032982146,10.1944946,13.1115995067,14.72004222,13.41082367,10.16928652,14.58802614,15.02279519,13.942461405,14.52105188,5.334685584,14.79865761,14.576325285,7.689528579,15.11026186,14.98417233,14.90539078,15.00968454,14.23655206,14.6724388,11.217339658,13.4969739433,14.61254488,13.399425015,14.07409548,14.29545473,14.03833906,11.01124493,12.79680929,11.0653972525,15.06752912,8.7749030545,14.39263877,13.86313743,12.69058957,13.546586955,7.34448335125,7.2233732875,9.486361397,13.312858925,9.460712428,9.13152075967,11.69069438,8.857670911,10.88991099,11.66916423,8.872466289,7.349615459,13.88031822,6.922498552,7.228641719,10.98552909,5.644873832,12.1927180025,10.8510075,9.288653359,12.13864308,8.8239486835,BRCA
GSM427171,12.43809276,13.826603225,10.82536054,10.78521972,11.73344556,14.75233937,12.95342354,12.729987275,12.62053951,10.778985442,6.6687748565,12.06588572,5.67424901833,13.05207472,12.83212363,8.943043048,5.773212576,5.168332398,9.663318432,7.75854158,10.3818445185,8.002985324,12.209456375,5.532793245,5.58559599,9.915365335,5.2935752905,5.223240318,6.390001778,5.7354394735,11.71243039,6.648140112,7.673540745,14.51135406,5.37574431,14.76343364,13.73047547,11.83675748,10.434936,9.28073663,12.19339013,12.25607178,5.2529865265,14.402486065,14.55659977,9.0868961285,14.29890208,13.746723005,14.50739028,13.9616188167,14.99189227,12.28491381,13.16228672,9.762390812,14.20487602,12.5850741,15.20465253,15.02279519,14.59707808,8.044696186,7.790516361,12.13262834,8.27206586167,10.316180275,14.71052532,7.7660229655,10.1046314055,14.66132929,14.600699,10.365650873,6.2638754435,10.4234335673,13.0218759733,14.64352734,13.19976669,9.531518473,14.692679185,14.99984525,13.470077995,14.90869492,5.463533568,14.96942161,14.25599975,8.047039689,15.09455403,14.72492149,14.74286599,14.18150639,14.48484431,14.89775512,11.0931200585,13.6005127633,14.03142469,13.50958791,13.93264756,14.06389305,14.10257573,11.37148006,12.14240395,11.157043204,14.58875125,9.2166733695,13.80581744,13.69362951,12.40419699,13.480691875,7.8367940395,6.8815510025,10.753022644,13.90863329,10.27622944,9.89471171967,11.22643043,9.303695785,10.42901989,11.52775569,8.70857145267,7.370253934,13.66590217,6.294671862,7.04003560967,10.45871961,5.445520838,12.23276295,8.63992061,9.304157994,11.75195417,8.709055156,Control
GSM427172,11.91853169,14.01026198,9.934575887,10.51367853,11.41853536,14.56668795,13.13233509,12.505654105,12.80095353,10.556304452,7.184102984,12.19850959,5.34585836067,12.78312415,12.78963253,8.595538276,5.252865266,5.057679059,9.982822895,7.680255999,10.194117024,8.35012274,12.448803439,5.761558711,5.408658799,9.575018786,5.092971639,5.431465218,6.133764505,6.022519773,11.53391627,6.46501169075,7.569098232,14.510466905,4.822489599,14.35837925,13.51771248,12.0566978365,10.1365686,9.447156147,12.1648603425,11.9655563967,5.21120389,14.40428553,14.79865761,8.8657040845,14.11030021,13.799998705,14.51505462,14.5457321033,14.65508011,12.1857598,13.10877685,9.447915494,14.189627075,12.5173582,15.02279519,14.85146139,14.33042537,8.280795269,7.685662393,12.72627038,8.097557624,9.7092458955,14.61638775,7.8763100095,10.0703652335,14.89645089,14.18150639,10.651524433,6.1264291135,10.3823599557,12.4753978697,14.45988849,13.19114487,9.361291961,14.634211915,14.96942161,13.021080025,14.470003945,5.465820435,14.42653276,14.413640505,8.1398513245,14.69079602,14.94673156,15.05985438,14.93557532,14.16456092,14.68467749,10.6157770125,13.3323721633,14.43231028,13.727391515,13.72609363,14.04206419,13.95556321,11.01529328,12.44726543,11.3685597875,15.04650697,9.277258795,14.41297137,13.81883279,11.99021932,13.4957046775,7.702359708,6.2958628705,10.6202513745,13.796060585,10.0672196,9.63851362033,11.23443143,8.81716045,10.62579584,11.46565582,8.51362297,7.580750611,13.16411975,6.691782333,7.45962413033,10.57581366,5.182107523,12.4906704915,9.531049568,8.655182865,11.03904603,8.624902003,Control
