@relation data

@attribute id string
@attribute 10558 numeric
@attribute 10825 numeric
@attribute 123099 numeric
@attribute 125981 numeric
@attribute 129807 numeric
@attribute 130367 numeric
@attribute 166929 numeric
@attribute 2531 numeric
@attribute 2581 numeric
@attribute 259230 numeric
@attribute 2717 numeric
@attribute 2720 numeric
@attribute 339221 numeric
@attribute 410 numeric
@attribute 427 numeric
@attribute 4758 numeric
@attribute 4759 numeric
@attribute 55304 numeric
@attribute 55331 numeric
@attribute 55512 numeric
@attribute 56848 numeric
@attribute 64781 numeric
@attribute 6609 numeric
@attribute 6610 numeric
@attribute 7357 numeric
@attribute 7368 numeric
@attribute 81537 numeric
@attribute 8560 numeric
@attribute 8611 numeric
@attribute 8612 numeric
@attribute 8613 numeric
@attribute 8877 numeric
@attribute 8879 numeric
@attribute 9331 numeric
@attribute 9514 numeric
@attribute 9517 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,1.5884093271,-0.0205417141,0.1010921933,-0.1092203892,-0.1082082897,-0.1021993169,1.2439475722,1.1442754977,0.6804730972,0.0220559296,0.6684046687,1.3211398201,0.1910238478,0.2831011042,1.0762697189,0.7509193533,-0.0454555774,-0.0845727764,0.5662763488,-0.0998623577,0.3724186940,0.9573760736,0.5177635711,0.0167289791,1.3664551798,-0.0921537031,0.2962732120,2.1388768563,0.8934608933,-0.0710048071,-0.0280965920,0.5583478496,0.8909174335,0.0435875249,-0.1325314852,0.3438084890,BRCA
GSM481003,1.3946184455,-0.0624079858,-0.0257638739,-0.1392125123,-0.0619469986,-0.0830990485,0.9483940404,1.1800048234,0.6130799425,0.0854446658,1.1935792499,1.2869664039,0.0862004466,0.2573756791,1.0138575851,1.4040212781,-0.0636958711,-0.0330606206,0.4009469042,0.1058084336,0.5809089485,0.9961243707,0.5375072893,0.1115000570,1.5963735791,-0.0251432080,0.3782271430,2.2414322086,0.6378826993,-0.0246214473,-0.0490325613,0.6728955308,0.7801394627,0.0776784215,0.1548062331,0.1996152990,BRCA
GSM481004,1.2420940225,-0.0438936460,-0.0403673097,-0.0336357180,-0.0788188402,-0.0999133343,1.2914528449,1.3165688110,0.6929914160,0.0114716796,1.1823771629,1.4539299724,0.1076380769,0.5066047241,1.1264004755,1.2919548303,-0.0982193778,-0.0784275349,0.5053926130,-0.0680684225,0.7485063769,1.3564245186,0.5835453719,0.0534366353,1.4830607316,-0.0668678892,0.3413274667,2.2112596632,0.9591712813,-0.0545466083,0.1269695751,0.6585753624,0.7277542977,0.1613657137,-0.1610275301,0.1572446095,BRCA
GSM481005,1.7290249541,-0.0674155380,0.0711348615,-0.0194138009,-0.0856620743,-0.1011232334,1.3847919902,1.5565361360,0.5090208108,0.1441304480,1.0750532383,1.3513513043,0.1578545706,0.2596791568,1.3082428081,0.8163024225,-0.1486881280,-0.1445298900,0.7579407024,-0.0552993809,0.4353837960,0.8806140410,0.6173497980,0.0875303568,2.0189842968,-0.0907299849,0.7768322728,2.5578714014,0.9566572017,-0.0801453172,0.0907612231,0.5790790948,0.8191610949,0.2127147540,-0.1596371209,0.5171177881,BRCA
GSM481006,1.6935497523,-0.0785896994,-0.0678979480,-0.0637959647,-0.0540863848,-0.0651706925,1.3603217867,1.4398720988,0.5407070942,0.0177485078,0.7959254449,1.2356399811,0.1090035821,0.3133856423,1.3912580079,1.2184791044,-0.1322847920,-0.0867602340,0.5004792106,0.0177096099,0.4638878952,0.9889364088,0.6006386037,0.1211031202,1.6529808185,-0.0324488360,0.4789278236,2.2646843568,0.8967576112,0.0359664823,0.0879508424,0.5560188279,1.0678727897,0.3050942153,0.0775669842,0.3294625514,BRCA
GSM481007,1.2826902065,-0.0704739140,-0.0508116155,-0.0841878766,-0.0286991350,0.2189232102,1.2847822640,1.7702230364,0.3567364584,0.0852844541,0.4665498053,1.1572872574,0.0720957654,0.3580524888,1.3814983726,1.5336198955,-0.0306700143,-0.1187027732,0.3061133107,0.1871845669,1.1648706290,0.8901303882,0.5446128082,0.6186752281,1.7768832304,0.0667956067,0.4562927845,2.4355750232,0.5489223466,-0.0012836899,0.1163057310,0.7689255278,0.7849950003,0.2638890891,0.5617452836,0.0989834196,BRCA
GSM481008,0.9480656271,-0.0644301813,0.0211246698,-0.0372000607,-0.0615129091,-0.0943457454,0.5055479357,1.3386257395,0.4320862425,0.0299137383,1.0957051516,1.1828356828,0.1725838036,0.3115699499,0.6375229665,1.1079942287,-0.1376551312,-0.0719315923,0.4033804432,-0.0446284936,0.7693564068,1.1888921261,0.2959208525,0.1999018892,1.5201208625,-0.1272711589,0.2309767289,1.9140359461,0.4242254271,0.0167825346,0.0099040869,1.6802951230,0.4102494111,0.2326921811,-0.1115319348,0.1074396642,Control
GSM481009,1.4731749322,-0.0783451054,-0.2059281693,0.0203144989,-0.2567883516,-0.1707778989,1.0409833158,1.1690103008,0.3669791340,0.1188874069,0.5086261846,0.8699406669,0.4403033111,0.0043301959,1.0948197509,0.2395328501,-0.2664046330,-0.0980891294,0.3426009754,-0.2933183025,-0.0397215483,0.5346856878,0.2822195587,0.0629312760,1.2427530324,-0.0609893448,0.3159555138,2.1327312962,0.7326637835,-0.0460636843,0.0532213423,0.0527233876,0.9737508907,0.0959075542,-0.2730856229,0.1950783391,Control
GSM481010,1.5767530308,-0.0688370164,0.0171566373,0.0178611344,-0.0483391976,-0.0921282065,1.0777607759,1.4173083274,0.8912365999,0.1608883320,1.1718349224,1.2891108194,-0.0132441166,0.2378484508,1.2822675097,0.6741354315,-0.0824070302,-0.0518013613,0.7361481092,0.0441983849,0.3937121409,1.0754346400,0.4326489064,0.0486005307,2.3487454511,-0.1142094450,0.4343510905,2.0101307483,0.6795406415,-0.0085985039,0.0017597583,0.1042212340,0.9193130069,0.1368764936,-0.0028011472,0.2624046863,Control
GSM481011,1.3647455212,-0.0631605253,0.1129777340,-0.0714118233,-0.0759007898,-0.1138878189,1.2211444976,1.0314840302,0.3074916237,0.0649866697,0.6870576127,1.2433110922,0.1217227506,0.4169942530,0.9585376115,1.0236196070,-0.0915481180,-0.0645772737,0.2010048983,-0.0824014069,0.7186556260,0.8904072363,0.4601228220,0.1011699662,1.7130022118,-0.0815421847,0.4033547531,2.4738234990,0.8419189540,-0.1267951429,0.0583001079,0.7410259544,0.5857571422,0.0201739472,-0.1313856311,0.2163697691,Control
