@relation data

@attribute id string
@attribute 1109 numeric
@attribute 119391 numeric
@attribute 124 numeric
@attribute 125 numeric
@attribute 126 numeric
@attribute 127 numeric
@attribute 128 numeric
@attribute 130 numeric
@attribute 131 numeric
@attribute 1543 numeric
@attribute 1544 numeric
@attribute 1545 numeric
@attribute 1555 numeric
@attribute 1557 numeric
@attribute 1558 numeric
@attribute 1559 numeric
@attribute 1562 numeric
@attribute 1571 numeric
@attribute 1645 numeric
@attribute 1646 numeric
@attribute 2052 numeric
@attribute 218 numeric
@attribute 220 numeric
@attribute 221 numeric
@attribute 222 numeric
@attribute 27294 numeric
@attribute 2938 numeric
@attribute 2940 numeric
@attribute 2941 numeric
@attribute 2947 numeric
@attribute 2948 numeric
@attribute 2949 numeric
@attribute 2950 numeric
@attribute 2952 numeric
@attribute 2954 numeric
@attribute 29785 numeric
@attribute 373156 numeric
@attribute 4257 numeric
@attribute 4258 numeric
@attribute 4259 numeric
@attribute 64816 numeric
@attribute 7363 numeric
@attribute 7367 numeric
@attribute 79799 numeric
@attribute 8644 numeric
@attribute 9446 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.0603850419,1.2619177774,-0.1184595487,-0.0819628058,0.0639061207,-0.0474966607,0.4512813032,-0.1171698399,-0.0431909139,-0.1202163581,-0.1014766870,0.7293696620,0.1099428683,-0.0367934078,-0.0780042686,-0.0814279521,-0.0735775181,-0.0579427281,1.3275626773,0.7676460057,0.7579817176,-0.2668245116,2.2757667639,0.4412502707,0.1855376018,-0.1596202412,0.2287295295,-0.0157515826,0.4951751189,0.5443767986,-0.1174937976,-0.1800471614,2.7201523385,0.2611174497,0.8988617731,-0.0331691150,0.7432666857,2.1496543896,1.8513380590,0.8550518854,-0.0330274620,-0.1943919704,-0.0970270767,0.1040648428,1.5595350713,1.9528950121,BRCA
GSM480985,-0.1008843696,1.0106400325,-0.1736984102,-0.0777201239,-0.0840815690,-0.1239447238,0.4537475746,-0.0842592612,-0.1364401982,1.0736091864,-0.0911636834,2.2176613409,-0.0920900873,-0.1167817161,-0.0083362947,-0.1552009963,-0.1297685117,0.1192514243,1.5055468778,1.2493124794,1.0347691939,-0.1929265186,2.5364193469,0.2577863175,0.2066240002,-0.0811900739,2.7194922765,0.0223620003,1.5069745219,0.6105812199,0.0158703658,-0.1499267929,2.1407698392,0.3864412425,0.8952200674,-0.0289721283,0.9419494618,2.1307989589,1.9216774105,0.8683664545,-0.0749827864,-0.1303444079,-0.1138358139,0.0615224490,2.5808295309,2.0805940562,BRCA
GSM480986,-0.1126963974,1.0802195913,-0.1163695061,-0.1226958090,0.2793033820,-0.0750018385,0.4503131894,-0.0887073536,-0.0224965492,-0.1028040711,-0.1159611161,1.0990289526,-0.0419924917,-0.0977661108,-0.0423213997,-0.0872454469,-0.0747112209,0.0241986227,0.8419799158,1.0305129449,0.9754819308,-0.1758285071,2.3085654899,0.4701460945,0.3686680294,-0.0948314753,1.0981583745,-0.1119128343,0.6251887592,0.6134862383,-0.0796818527,-0.1414170871,2.6429281233,0.3156507300,1.1585102472,-0.0360261274,0.8917767783,1.8293521281,2.0744294376,0.7918323894,-0.0886509950,-0.1330824345,-0.1455396849,0.0310431373,2.0737384705,2.1442311672,BRCA
GSM480987,0.0270504221,0.0159916769,-0.0212055102,1.9168397054,0.2749229120,-0.0534404774,0.6368812371,-0.0266269070,-0.0110032620,-0.0515038227,-0.1221926419,2.3661137527,-0.1721240680,-0.0554528710,-0.1272201279,-0.0725436168,-0.0828781609,-0.0370561639,2.3526196578,1.4789157124,0.9509564009,-0.1885776429,1.4595536796,0.1898994365,-0.0787535312,-0.1208417919,-0.1075860190,-0.1454353491,0.7883711672,1.1319400267,0.0820554939,0.2713734715,2.5742935737,-0.0114520950,0.8529488484,-0.0472265512,0.7416871982,2.1570115199,1.4179420210,0.7748265977,-0.0685498110,-0.1518100676,-0.1065452471,0.0550774226,1.9748254269,2.8820779059,BRCA
GSM480988,-0.0918342666,1.1786555580,-0.0101946282,-0.1136118793,0.0560765837,-0.0037036458,0.5467323747,-0.0868075146,-0.1038163970,-0.0469103540,-0.0257413974,0.7674112484,0.1646074443,0.0091331109,-0.0589085496,-0.1290659294,-0.0888671099,0.2109295055,1.8602003532,0.7938106889,0.9515858624,-0.1110466703,2.3123026044,0.3201709255,0.4591097654,-0.0752922688,0.6951667367,-0.0989081364,0.6378520605,0.2587130368,-0.1360377015,-0.0766236980,1.4534148175,-0.0985816521,0.7870989515,-0.0582128007,0.7563303585,1.3240973094,1.7696652226,0.7436812909,-0.0920797429,-0.1931611510,-0.0363523996,0.1881210339,2.1536184771,1.7723969023,BRCA
GSM480989,0.0076348343,1.3063877673,-0.1092425311,-0.2185992312,-0.2166209370,-0.1393070609,0.4294308175,-0.0670945641,-0.1580546161,-0.1129060328,-0.0051256384,0.4940663807,0.2110910690,-0.0166535090,-0.0923845918,-0.0517691326,-0.1137327340,-0.0729334673,0.9089711140,1.2952080020,1.6404003038,-0.2624165564,2.6141122133,0.5365062745,0.2884676186,-0.1141944685,1.1412372340,-0.1524539029,0.3705937868,0.8279967929,-0.1537345632,-0.1981713008,2.9288898905,0.2572428299,1.4756323696,-0.0345398087,0.9659190017,1.8974304811,2.0237195419,0.9222045175,-0.0734241998,-0.2524973428,-0.0633024936,0.1479941550,2.3587976099,2.5263199542,BRCA
GSM480990,-0.1060551690,1.0606840941,-0.0021078327,-0.1389296834,-0.2175116093,-0.0000704744,0.4452071144,-0.0802872338,-0.0673863146,0.0552899428,-0.0789403874,1.0830645378,0.0048137777,-0.0557362534,-0.1011056277,-0.1044707938,-0.0745090374,0.0513365551,1.3686230032,0.9362233743,0.8763308987,-0.1800428545,2.2427144833,0.3836223646,0.2482381464,-0.1131633515,-0.0530684595,-0.1000219254,0.5198682430,0.5925497014,-0.1458239124,-0.1618292400,3.7365725437,-0.1515027517,1.1156503296,0.0203619886,0.9630981769,1.7635541865,1.8199877291,0.9655016655,-0.0705312940,-0.0809249143,-0.0661942896,0.1857933091,0.9532193281,2.4583764472,Control
GSM480991,-0.0503578847,1.1159922255,-0.1392230330,-0.1345287368,-0.0756281373,-0.1044962675,0.4093935935,-0.1107637479,-0.0932170166,0.0042331508,-0.1240963471,0.7792083147,-0.0633666343,-0.0038217182,-0.0383481803,-0.0051396129,-0.0737411913,0.0537035517,1.0475129027,1.2330769667,1.4981676803,-0.1843040270,2.4894548394,0.5066695825,0.4429829029,0.0443606396,0.1885844830,-0.1246087980,0.5978940769,0.8232305498,-0.0277672247,-0.1435778517,2.9969781837,0.0785661613,1.3207692280,0.0020870847,1.0052473011,1.8138154040,1.9296944512,0.8798563106,-0.0885361155,-0.1561417199,-0.0526123513,0.1144852304,2.0944589375,2.2138739626,Control
GSM480992,-0.1083797440,1.3908630312,-0.1489883426,-0.1210833825,-0.2411115367,-0.1201597471,0.2841856520,-0.0497721363,-0.0217185038,0.1664125780,-0.0422955338,1.4310810535,-0.0152499527,-0.0263101220,-0.0480617157,-0.0380998996,-0.0658225776,0.0099216172,0.7252684210,0.9623046112,1.4306381412,-0.2244949695,2.1431246516,0.6686303736,0.5244848654,-0.0548975825,-0.1010108437,-0.0971568403,0.3543912626,0.0882811391,-0.0541518254,-0.1830145622,3.4229124188,0.1357841590,1.3938470074,0.0243822787,0.8636122982,1.7899823908,1.6928559766,0.7929493465,-0.0749789558,-0.1349615111,-0.1451092663,0.1443828500,1.8842641711,2.1455257270,Control
GSM480993,-0.0765873460,1.3836450387,-0.1135396622,-0.1010871995,0.4248601697,-0.1484466687,0.4462670538,-0.0579084016,0.0161394494,-0.0502332724,-0.1050930967,1.2485483829,-0.1319582337,-0.0470989843,-0.0851949840,-0.1002309748,-0.0809773219,-0.0351820425,1.3280267988,0.7131542340,1.2312824726,-0.1646544485,2.5496581717,0.5171403062,0.3816242536,-0.0647543537,0.2100970202,-0.1558556569,0.4660511243,0.6514531034,0.0176312022,-0.0666719346,2.7872479158,0.3024203840,1.3050267435,0.0107932591,0.9389145459,1.6205834418,1.9963733927,0.7475199385,-0.1220572389,-0.1118281528,-0.0774704300,0.0180592308,2.0618845971,2.3302990729,Control
GSM480994,-0.1019420414,1.4025044254,-0.1252037006,-0.1347858451,-0.0361585783,-0.0608230792,0.3489600702,-0.1318874748,-0.1052688013,-0.0412788089,-0.1768795472,0.4487687884,-0.1489609293,-0.1027478918,0.0441706849,-0.0692790832,-0.0784013456,-0.0173072134,1.2755249692,1.4144566258,1.3063149980,-0.1538668321,2.4416068289,0.7091822637,0.4744006998,-0.0619548886,0.6229404553,-0.1620907983,0.6230489757,0.1948273614,-0.0176248835,-0.0358653380,3.2270474832,0.3153425829,1.2961130961,-0.0180822981,1.0021779365,1.8867684676,2.0703434349,0.8898444149,-0.0596034868,-0.1402370949,-0.0879893703,0.2126121285,2.3143620192,2.4560501709,Control
GSM480995,-0.0634833344,0.8314193003,-0.1266499387,-0.0550798224,-0.3016725927,-0.0856160236,0.4096368927,-0.1087528141,-0.1590290553,0.1053729221,-0.1257973788,1.8318548551,-0.0930633680,-0.0982659151,0.0031276739,-0.0930934442,-0.1336707307,0.0021038183,1.7407795288,1.3802608483,1.4462231399,-0.2242030165,2.6070830486,0.3495136861,0.1315192731,-0.0976398984,0.8777181212,-0.1528059791,0.3014214285,0.8335345784,-0.0164875998,0.0931989365,3.3468853233,0.2043808367,0.9849284869,-0.0282268896,0.7726250406,1.8093558637,1.4213242586,0.8413745977,-0.0850180611,-0.1137341625,-0.0315748324,-0.0149401471,1.6075057388,2.5147657396,Control
