@relation data

@attribute id string
@attribute 10000 numeric
@attribute 10023 numeric
@attribute 11167 numeric
@attribute 11197 numeric
@attribute 1452 numeric
@attribute 1499 numeric
@attribute 1855 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 22881 numeric
@attribute 22943 numeric
@attribute 27121 numeric
@attribute 27122 numeric
@attribute 27123 numeric
@attribute 2931 numeric
@attribute 2932 numeric
@attribute 324 numeric
@attribute 4035 numeric
@attribute 51339 numeric
@attribute 5300 numeric
@attribute 5663 numeric
@attribute 5786 numeric
@attribute 59343 numeric
@attribute 6422 numeric
@attribute 7252 numeric
@attribute 8312 numeric
@attribute 8313 numeric
@attribute 85407 numeric
@attribute 85409 numeric
@attribute 9350 numeric
@attribute 9961 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,6.02664600925,6.849632824,11.97488965,6.951608556,8.30671666533,6.94578590514,6.255785137,9.746089281,7.466690585,7.7907058295,5.321305534,6.683665316,8.932615708,5.158177983,6.656643396,10.00381342,4.172021977,9.123255645,6.574830103,11.96427598,5.97550771,8.2586763226,8.982198901,13.45145845,5.28356184,7.9896357,10.43185304,5.519645097,8.390815041,4.6205041715,10.5510033275,Control
GSM427159,5.94776533325,6.8888149005,10.93899899,6.62362959,7.80192216633,6.96887473943,6.33859375367,9.68028616833,6.43012268,7.570850537,5.640442436,6.32499563,8.91082415325,5.8755820745,6.263509238,10.79867858,5.814301269,9.105660483,7.082229151,11.85473021,5.96330215025,8.2447633412,9.251183243,13.80946823,5.210049084,8.095297936,10.36063893,5.880692411,9.546378973,4.780408549,10.4815766655,BRCA
GSM427160,5.52044016575,7.5598618325,10.04625132,7.095188977,8.00283101967,7.126093946,6.47447631133,9.69256516467,6.416760061,7.690423287,5.463397746,6.504783739,8.6292697455,4.919940455,7.147411327,10.42204403,5.788040457,7.580562199,5.97913832167,11.57041325,5.86020366425,8.3242495556,9.3331255345,14.43740197,5.131148296,8.60625187,9.981439248,5.144669712,9.187711542,5.587092048,10.0511599145,BRCA
GSM427162,5.58777326775,6.8457739065,10.54782505,6.96336177,7.198746738,6.25068708814,5.97755783033,9.98949733167,5.863140121,7.6208181325,4.914340928,4.795989381,8.247085043,5.5204981335,6.947903173,11.11828268,5.072117861,7.937346047,5.73987058033,12.04715639,5.477997281,7.9487122984,8.643761511,14.0020375,4.42789603,8.148918672,10.32215382,5.64177089,9.392157003,5.065509688,9.97326287,Control
GSM427163,5.87271996825,6.8806446175,10.78864516,5.130324729,8.15957440267,7.18244667671,6.38015555967,9.506100771,6.860966288,7.751590062,5.5586291425,6.460910954,8.745614681,5.3195252005,6.836369559,10.40311354,5.687908393,8.885087083,6.272995895,11.7240492,5.78268625175,8.2482291788,8.9409084355,13.82374193,5.259471408,8.3176887345,9.681155435,5.631258011,7.989523826,5.0506904795,9.966899611,BRCA
GSM427164,6.0241266485,6.0297863615,12.20536419,7.078900987,9.10636748233,7.271366378,7.01539003567,9.688092646,7.477052175,8.0475512345,5.749363652,7.200558116,8.96849220825,6.5234669125,6.770634576,9.953578497,5.770572224,7.680572483,7.41527663633,11.137683,6.565515535,8.3298141866,10.0126002245,14.42653276,5.694818396,8.878606654,9.288341906,5.643936437,9.076816348,5.418053549,10.73509926,BRCA
GSM427165,5.88751933675,6.324609183,11.59208337,5.98687237,8.10197230767,6.587592285,5.675294266,10.0480993307,6.742953157,8.0379463945,5.092881043,6.504863171,8.47919807825,5.2676175015,6.72267478,12.02630394,5.801553978,8.340875026,5.694198792,12.10354363,5.6355146775,7.963933632,8.142046672,13.08801473,5.507803557,8.0529570665,10.53694681,5.068037933,10.59878323,5.2117884475,9.7308339855,BRCA
GSM427166,5.55851851825,6.5747051765,12.25692522,9.385852225,8.555092425,7.12159637657,6.27415792233,9.436876068,6.689303092,7.472955243,5.47632466,5.655646098,8.789920433,5.6957638375,7.289814009,9.584981814,6.180461809,8.502872693,6.73889433333,11.85884755,6.26570107825,8.3973001092,8.853922601,13.86848405,5.464350722,7.9479377265,10.6073352,5.741879005,8.966845087,5.591280868,10.257107088,Control
GSM427167,5.650041658,6.9079595925,10.9162977,6.580149725,8.41138566833,7.27824373014,6.39219749433,9.58057105933,6.500527718,7.718589418,5.2724740805,6.767062574,8.61802351775,5.697232769,6.70684521,9.460251675,5.838328613,8.075614354,6.46109245033,11.66916423,5.95599859375,7.9699161894,8.868180195,14.27361389,5.197719213,8.183861137,10.1138532,5.028581582,9.140606848,5.2117411915,10.0574005475,BRCA
GSM427169,5.56331123875,6.8668802995,10.68230579,7.035764447,8.086490535,6.66799436186,5.868546834,9.75364579767,6.827314517,7.528172,5.685170903,5.841099622,8.51517883625,5.1700491625,6.408334517,11.10846093,4.883390185,8.444912513,6.65813486733,12.05450776,5.81416326725,8.2522315804,8.9650452595,13.56248158,4.863456876,8.1695430465,9.615184128,5.177231401,8.350852048,4.327000131,9.950571793,BRCA
GSM427170,5.4786784915,7.4120484705,12.11092378,6.116037843,7.625895131,6.27534299943,6.03305001167,9.592833039,5.479142629,8.0820712625,4.9548585205,6.1022441,8.70618632475,5.9678824755,6.991610063,9.583290187,5.8736971,9.699139113,6.64988844267,12.04827069,5.51524345425,7.9858225188,8.7376194635,13.08540943,4.879474508,7.921745226,10.07526224,5.86512158,8.792953849,5.347376453,11.4950114,BRCA
GSM427171,5.7708818765,6.607569924,11.47029296,8.062911124,8.07302137867,7.131665281,6.30310518733,9.66262953467,6.97372929,7.545538604,5.529673041,6.951054812,8.65561866425,6.340088298,6.58789422,9.857779317,5.697670451,9.070765735,7.38116405967,11.73537632,6.0186927045,8.1911659974,8.9778490945,13.78998546,5.179920282,7.4731272815,10.17919413,5.582714993,8.853856214,5.5195944975,10.062828164,Control
GSM427172,5.8854976,6.645107875,11.98494007,7.330919398,8.27069704433,7.29151062114,6.204755088,9.935713008,7.400262798,7.557675648,5.7467748545,5.798835466,8.77574157975,6.3621655345,6.962725777,9.894916689,5.394901009,9.489090861,7.05087866933,12.07828769,6.37093082475,8.3578641904,9.093935031,13.69061737,5.49154148,7.895531788,9.887921655,5.639963781,8.167745694,5.065619085,10.383814242,Control
GSM427178,5.6707063705,7.496342345,10.86216486,7.340030607,7.81618583167,6.59111954886,6.600485567,10.2127518167,6.998819226,7.841409579,5.0849879625,6.251819079,8.591521102,5.427651771,6.940170054,9.243632862,5.915766617,8.414982332,6.43041410333,12.09022832,5.9011386295,8.3825237114,9.421344375,14.06996075,4.393283046,8.398572355,9.746657544,6.127793825,10.80616717,5.264627765,11.0814136,BRCA
GSM427181,5.6644220515,7.00556394,13.16637029,8.809937806,8.36074882267,6.82356085529,6.03520188333,10.3303371883,6.457877938,8.228052445,5.5480757335,5.771166725,8.17630505925,5.7699047995,7.146036874,10.71182636,6.201639374,8.799930061,6.80157685267,10.92510768,5.53542732525,8.3006018026,9.40519805,14.26763347,5.156043878,7.751475952,10.75450781,5.31307462,10.59472841,5.281116385,10.8151265515,BRCA
