@relation data

@attribute id string
@attribute 10007 numeric
@attribute 10020 numeric
@attribute 1116 numeric
@attribute 1118 numeric
@attribute 132789 numeric
@attribute 140838 numeric
@attribute 1727 numeric
@attribute 197258 numeric
@attribute 2582 numeric
@attribute 2584 numeric
@attribute 2585 numeric
@attribute 2592 numeric
@attribute 2645 numeric
@attribute 2673 numeric
@attribute 27159 numeric
@attribute 2762 numeric
@attribute 2821 numeric
@attribute 29925 numeric
@attribute 29926 numeric
@attribute 3073 numeric
@attribute 3074 numeric
@attribute 3098 numeric
@attribute 3099 numeric
@attribute 3101 numeric
@attribute 4351 numeric
@attribute 51005 numeric
@attribute 51700 numeric
@attribute 51706 numeric
@attribute 5236 numeric
@attribute 5238 numeric
@attribute 5372 numeric
@attribute 54187 numeric
@attribute 55276 numeric
@attribute 55577 numeric
@attribute 55907 numeric
@attribute 5973 numeric
@attribute 64841 numeric
@attribute 6675 numeric
@attribute 7264 numeric
@attribute 7358 numeric
@attribute 7360 numeric
@attribute 80146 numeric
@attribute 80201 numeric
@attribute 80896 numeric
@attribute 8790 numeric
@attribute 91373 numeric
@attribute 9945 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,1.2198610752,2.0948036611,1.2163072414,-0.0213301229,0.8727859531,0.7561827694,1.6822216436,0.3797144992,0.0281460446,-0.1888121110,0.0933713463,0.0883645509,-0.1305637080,1.3093540836,-0.0177738252,-0.0495715284,1.2379209502,0.8445256849,1.4399907654,0.3507235573,2.2105856687,1.9645582802,1.0413511753,-0.1899577612,0.1911442044,0.2962095694,0.9448481686,0.5455313187,3.1508879662,0.7912432318,1.1015708066,2.7513597010,0.4742665060,0.9524199451,0.5631335031,-0.1109286772,2.4174713427,3.6079178451,0.9401163310,2.2365244479,0.6616171403,1.9787371457,-0.1226596365,0.0032398152,0.0141887582,0.7414531623,1.2020876444,BRCA
GSM481003,1.7184562534,1.4709559830,1.0552163814,0.0220598286,0.3914680840,0.6842030251,1.7426940999,1.0239756556,0.1138778007,-0.0929638245,-0.0425942831,0.1580536374,-0.1002975603,1.1242173909,-0.0052288941,0.0524766034,1.1845423117,0.9091408781,1.6902452044,0.3218090397,1.8163248673,1.9277485708,1.3056394558,-0.1790138574,0.5395518962,0.3731761724,0.5100880227,0.4828701148,2.9355758561,0.1415192703,1.0641689763,2.8123216497,0.4192251235,1.2374109541,0.8421081867,-0.1671711893,2.0334237548,2.6831016241,1.3926774264,1.9874361891,0.3880148977,1.7001316509,0.0507494741,-0.0252869177,0.0012774437,1.3072760179,1.0731395551,BRCA
GSM481004,2.4635044933,1.6572019830,2.0750663653,-0.0475985744,0.4095397909,0.6675382798,1.7547725978,0.8130976840,0.0393238228,-0.1784830459,0.0141977640,0.1972562793,-0.0138041459,1.2030241006,-0.0756689878,-0.0367189049,1.1849435592,1.1381566094,1.5819990831,0.3748042107,2.2049198449,2.5157814556,1.3761976038,-0.1363618634,0.6516635399,0.2581906129,0.9747461788,0.7232701804,2.9524052409,0.2690010537,1.0658069313,2.3920557963,0.3395046744,0.9139221311,0.7914403679,-0.1247317932,2.3580887981,3.0179600120,1.1158682306,1.8657788941,0.4700412273,2.0932202136,-0.1299661349,-0.0167553296,0.0172870202,1.4632246120,1.4546016359,BRCA
GSM481005,1.3103745356,1.9214458018,0.1444016218,-0.0851952308,1.4550855690,0.8686540127,1.5116694359,0.6753424509,0.0488009296,-0.1933235672,0.0712541095,0.1226767746,-0.0600327925,1.6521815881,0.0086636467,-0.0230953088,1.2152339223,0.8561840103,1.4603880644,0.3339944189,2.1429838835,1.8257441853,1.1785597652,-0.1722247336,0.2996747533,0.0621564719,0.2570824693,0.7314163311,2.9277166526,0.5602291556,0.9936896878,2.4913755126,0.8150878560,1.1061573966,0.7113287115,-0.1431186292,2.4440043899,3.3831537663,1.0297530936,2.7006301207,0.9003476574,2.0072702541,-0.1081461670,0.0856136661,0.5129783664,1.2215019764,1.0528404259,BRCA
GSM481006,1.6684453190,1.9977163820,3.1802763715,-0.0271805063,1.2061597109,0.9787624480,1.7496084366,0.4428970200,0.0855574238,-0.0860248447,0.0024687486,0.0889025266,-0.0464602248,1.5739071594,-0.0355973012,-0.0275489730,1.2336561511,0.6060691309,1.0016176768,0.5171834323,2.4283133895,1.5483050246,1.7186893868,-0.2298205516,0.3130166709,0.5380449652,1.1552818119,0.5085014850,3.0802013346,0.3851775024,1.3533384636,2.0989989706,0.6021625788,1.2404058406,0.6220174185,-0.1106330544,2.3136054541,2.9256021527,1.0845006172,2.6225316746,0.8564451805,2.1721170713,0.0340127700,-0.0017562200,0.2176892633,1.0125718620,0.8868524318,BRCA
GSM481007,1.9910552950,0.5764976889,2.7294264398,-0.0221094462,0.9196208550,0.3954543490,1.8077083900,1.0171436229,0.1822527810,0.0794376654,-0.0177951186,0.2023549586,0.2568381839,1.0966369045,0.0189080276,-0.0007813790,1.3128262030,1.0557158623,0.9618523301,0.5339561337,2.5390702636,1.4633025249,1.0139000243,-0.1214379566,0.1082370382,1.0778487093,1.1137055383,0.6441057974,2.9805178909,-0.0548008664,1.4660493234,1.9759214786,0.7066180430,1.0795160786,0.4785401498,-0.1528788483,1.8764025636,2.4323055149,1.4520694864,2.0715633314,0.4364703491,2.1186577678,0.0881288131,0.0351501229,0.2162926158,1.7238431720,0.8084236652,BRCA
GSM481008,1.5914044679,1.7496426701,0.3499888391,-0.0455173206,0.7906225988,0.7841459028,1.5918602946,0.8621137358,0.1293707864,-0.1528346395,0.0041919335,0.1475141923,-0.0078361267,1.4002374708,-0.0093415703,-0.0575121237,1.2561126149,1.6337891089,1.8438589176,0.3994629763,2.3086913675,1.8001033367,1.3337689338,-0.1778268520,0.4788724381,0.3211996720,0.1262867479,0.1209214958,2.2218739724,0.2334888593,1.5140679321,2.3927190768,0.7540364523,0.9080518823,0.7099447133,-0.0667874444,2.4351150194,2.8937166780,1.3515611228,2.6296842805,0.5649071467,1.7349649053,-0.1494718872,0.0350617320,0.3054702006,1.1902469844,1.6611756586,Control
GSM481009,1.1441161036,1.5795303955,0.0803792282,-0.0223153838,0.9610399934,0.5326441453,1.7095103036,0.2157461551,0.0366647634,-0.3130920446,-0.1203887601,-0.0166020932,-0.0616330306,1.3329276143,-0.0137963842,-0.0997011492,0.9696902789,0.3842333687,0.7583238810,0.4350312138,2.0689419508,1.1317125373,0.8883726100,-0.3005439911,0.0553331198,0.0339622069,0.2728719347,0.2691254345,2.8474743764,0.4330515653,0.7322194478,2.1690323518,0.4730535388,0.5671589701,0.2050889982,-0.0571486192,2.5197153357,2.9948448091,0.7229914642,3.1472170354,0.4039630862,1.5230090422,-0.1321607015,-0.0428887061,0.3164895572,0.2970765833,0.8697094772,Control
GSM481010,1.6049830913,1.8595362975,0.5484663533,-0.0221828319,1.1611700586,1.1885511502,1.7162470785,0.9193855292,0.0556437326,-0.0634180589,0.0525820450,0.1209566530,-0.1070819714,1.5095070973,-0.0805705922,0.0282037587,1.1229166403,0.9060932597,1.5899133401,0.3452242649,2.3908400535,2.1312383611,1.6017813832,-0.1573497362,0.5011020156,0.3122018750,1.2456217072,0.5349555273,3.0762569906,0.6639272532,1.0569480511,2.7880387240,1.1722295646,0.9657003964,0.8221439384,-0.1232777604,2.3976130618,3.7483109534,1.1198119302,2.5327712614,1.2861410024,1.8718202262,-0.0925867553,0.0159142257,0.3500274751,1.2383727804,1.2257664057,Control
GSM481011,1.3681937680,0.9873738363,0.1646091701,-0.0204493366,0.6075768510,0.4485766246,1.6815439484,0.8623776089,0.0778248227,-0.1659939703,0.0808581140,0.1332489223,-0.0409571094,1.1879489143,0.0177713252,0.0051545226,1.1692394515,1.3062913812,1.7939543352,0.3106826876,1.8305273875,1.6287149654,0.7390391357,-0.1430661620,0.3808718563,0.3661228667,0.7872902536,0.7015124999,3.1890516017,0.1745044499,1.4627049720,2.4386833242,0.2744740831,1.1806776993,0.4825192902,-0.1083597727,2.1681878963,3.1514928637,1.7476290276,2.1196054201,0.4093329090,1.8041201494,-0.0837247749,-0.0535179976,0.3228439078,0.9084228370,1.0283533282,Control
