@relation data

@attribute id string
@attribute 10000 numeric
@attribute 1026 numeric
@attribute 1027 numeric
@attribute 1147 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2931 numeric
@attribute 2932 numeric
@attribute 4193 numeric
@attribute 5170 numeric
@attribute 572 numeric
@attribute 7249 numeric
@attribute 842 numeric
@attribute 84335 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.6797332095,3.3594499677,1.0775432256,0.2841429040,2.3584245311,0.3070585448,0.6282775754,0.8950817100,-0.0354759898,0.6485961018,0.3923970497,0.2109833946,0.3441887239,0.9044679672,BRCA
GSM481003,0.3007907103,3.0403829142,1.1811751007,0.2877502063,2.5114432043,0.3973698837,0.6853814301,0.9718543944,-0.0666174864,0.6032710826,0.8256779464,0.3472401411,0.7539005348,0.8997360306,BRCA
GSM481004,0.4733082638,3.0274459125,1.0930646748,0.3929689074,2.2194539971,0.4676012300,0.7605310136,1.3618418052,-0.0436277898,0.6172203298,0.5918967704,0.3063080642,0.5294298967,0.6994387101,BRCA
GSM481005,0.7983672971,3.2873637975,1.2595446937,0.7559128657,2.3890128664,0.4302809539,0.5514022044,0.9572651076,-0.0388047886,0.8054027840,0.5596565347,0.2905315393,0.4136187493,0.9291214281,BRCA
GSM481006,0.6102282105,3.2162807881,1.2238033216,0.5505344721,2.7993582883,0.4174783649,0.5057105281,1.0202108809,0.0404348410,1.0976617766,0.4886666650,0.1776633329,0.5213412684,0.9813082456,BRCA
GSM481007,0.3836162349,3.1362124086,1.6133605374,0.2756707471,2.4604020782,0.2757121727,0.7364221625,0.5586554259,-0.0409890643,0.8467260383,0.9255183645,0.1454368461,0.7313789074,1.4128450900,BRCA
GSM481008,0.5217626055,2.8834402039,1.3575888276,0.9329660580,2.1300801171,0.4476290999,0.9535613207,1.0892350491,-0.0201522052,0.6941363809,1.0612640086,0.2522952942,0.4864576326,1.2513729022,Control
GSM481009,0.5489170128,3.1617967563,1.3927305539,0.4141671401,1.7882246540,0.1436777954,0.2072424322,0.4939206066,-0.0891779845,0.5816204784,-0.0767497015,0.0955880366,0.3737636758,0.6834063754,Control
GSM481010,0.6249280034,2.8992610497,1.3314499458,0.8322192047,2.1086231072,0.3798376370,0.5189746011,0.9262991083,-0.0505959386,0.6870637622,0.7550900512,0.2539266995,0.3622522485,0.7244732748,Control
GSM481011,0.3773361022,3.6372286978,1.4352504081,0.2562781054,2.7272794777,0.4895673924,0.9022890391,0.8232649406,-0.0865562696,0.9310768999,0.8490704160,0.2728890434,0.5318953696,1.2261386028,Control
GSM481012,0.6217948134,3.1253992766,1.3083603902,0.5080775619,1.8813959094,0.2876286948,0.5604300284,1.3232103512,-0.0180556478,0.4757167012,0.4327418197,0.2857080279,0.6264862594,0.6611417726,Control
GSM481013,0.5423872353,2.6682964415,1.1937648554,0.4805216451,2.6179897917,0.5135772455,0.9790164636,0.9259994606,-0.0471014409,0.6526941874,1.6294833929,0.3663326715,0.6168028850,1.4930630450,Control
GSM481014,0.4683649742,3.2114973665,1.7017219133,1.1938015563,2.0626784828,0.3600116801,0.7771341632,0.8521356434,0.0069465442,0.7648163985,0.7193479280,0.3534177527,0.3491890309,1.1609319882,BRCA
GSM481015,0.4323678063,3.6075988710,1.6601493756,0.4266784830,2.7202442222,0.5539258319,0.8842140154,0.6041153413,-0.0056533028,0.6455962753,1.0519241758,0.3790896791,0.5141679944,1.2553109771,BRCA
GSM481016,0.5793673010,2.9940343796,1.0725114162,0.8205403303,2.0178352594,0.2557678411,0.5449922188,1.1687023452,-0.1041934511,0.6519391000,0.3827381908,0.1825429543,0.4204087638,0.7590057067,BRCA
GSM481017,0.8371084574,2.4443219974,1.5763084489,1.4483107159,1.3314801619,0.1612408568,0.1519547669,0.8607388701,-0.0077759603,0.5736763950,0.1373565855,0.1375276341,0.3393470686,0.3282407460,BRCA
GSM481018,0.1781137291,3.3114707096,0.9995755098,0.1831822459,2.3386700948,0.4512738995,0.7042894987,0.8730367090,-0.0960641892,0.5690142868,0.7911132642,0.3713789050,0.4331492199,0.6771565874,BRCA
GSM481019,0.5892617554,3.0739026516,1.0419082144,0.7841421493,2.3733375204,0.4021947691,0.6639971113,1.1705839206,-0.0218625244,0.6645605356,0.8715875683,0.2342664845,0.3725230288,0.7554553621,BRCA
