@relation data

@attribute id string
@attribute 1147 numeric
@attribute 1959 numeric
@attribute 1960 numeric
@attribute 2776 numeric
@attribute 4214 numeric
@attribute 4609 numeric
@attribute 4772 numeric
@attribute 4773 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 5335 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5573 numeric
@attribute 5575 numeric
@attribute 5576 numeric
@attribute 5970 numeric
@attribute 7432 numeric
@attribute 7434 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,1.5553736859,0.4450074087,0.8605955496,0.5726595125,0.8951084466,0.5926393938,0.0055666104,-0.0056924950,0.4754300158,0.8049394469,0.5204422609,1.1392389064,1.3485143633,0.9049248654,0.6055969648,-0.0123531642,1.9211698879,0.3766967951,0.0642130354,0.8525465690,-0.1323579386,-0.0956372909,1.5891594400,0.9537983259,2.1997757852,BRCA
GSM480985,1.1625347307,0.2339572710,0.8008079250,0.6760796893,1.0636305118,0.2717646782,0.1157292342,-0.0120978476,0.4509238059,0.9412159958,0.6196571301,1.0624773818,1.2292638585,0.8493034308,0.7695002645,-0.1038192192,2.2771025042,0.1234466186,0.0309261780,0.8536376064,-0.1212789522,-0.1317804807,1.2845784730,0.9828057632,1.9199515841,BRCA
GSM480986,1.3508609449,0.6696410777,1.0703590632,0.5903858004,0.7935199528,0.4492141063,0.1041315888,-0.0235567874,0.3572855135,0.9283377825,0.5424212613,1.1325124873,1.4755984701,0.6729391185,0.7078176651,-0.0887387330,2.0198128103,0.5190979345,0.1662764031,0.9353946786,-0.0909858317,-0.1554995562,1.6418533209,0.7694473286,2.1900971755,BRCA
GSM480987,0.9561490119,0.0806909500,0.1695420440,0.6081153182,0.5396577952,0.7697951637,0.0008660925,-0.0675424514,0.2389650019,1.1037804131,0.7127369387,0.7104099762,1.6084967972,0.9346764925,1.0939444790,-0.0234222412,1.9039099027,0.3223923260,0.1367199314,0.8780260834,-0.0814136540,-0.1416118758,1.3375803794,0.6854064385,1.7749855086,BRCA
GSM480988,1.0976330084,0.4173173753,1.1696278788,0.4102926908,0.7586201133,0.4848055529,0.0363874173,-0.0324344316,0.2502003758,0.7093335530,0.5192004788,1.0280710610,1.3750535183,0.7414630045,0.5631931945,-0.0202760463,1.4926301568,0.1654808719,0.0300146427,0.6707278885,-0.1575085779,-0.1035154312,1.4518957679,0.8568994044,2.2009519134,BRCA
GSM480989,0.6682628254,0.2495283783,1.1249273976,0.5169472916,0.6540494401,0.3984325587,0.0318079827,-0.0543661123,0.1723780840,1.0994870811,0.5099837124,0.8617932616,1.4386271053,0.5870933372,0.3538124809,0.0047141360,1.9109501814,0.3053653154,0.1146072071,1.1224099571,-0.1331881099,-0.1350186303,1.5590544180,0.7983118814,2.9188919440,BRCA
GSM480990,0.8183849113,0.3312549327,0.8508761944,0.5721652171,0.6895217888,0.5031338535,0.0610200124,-0.0219793242,0.3219937040,1.2569765001,0.7009938896,0.9861059069,1.2886391192,0.5830522417,0.7935236208,-0.0195084080,1.8563018972,0.3795540563,0.0994964334,1.1399565821,-0.1499796901,-0.0926142302,1.4453520321,0.6829452796,2.5856389926,Control
GSM480991,1.0469395604,0.6113176147,1.3381055105,0.6132513040,0.8135851005,0.3545671447,0.1149609155,-0.0200283858,0.3367405246,1.2472408378,0.5280418684,1.0007687234,1.3283271537,0.6608008562,0.6564376624,-0.0500267771,1.9251870017,0.3763965595,0.1652794271,1.0769064036,-0.0447490578,-0.1177274590,1.5451146222,0.7246558555,2.3986895680,Control
GSM480992,0.6665939561,0.9291731717,1.8377388344,0.4795048717,0.6908869928,0.5397554174,0.1078337467,-0.0096765104,0.1333302662,0.8925691490,0.6497552522,1.0355044920,1.4482076389,0.4972681324,0.5008515699,0.0557855016,1.8326816315,0.3750074824,0.1510298427,1.2896809784,-0.1380076199,-0.1111333866,1.4246134289,0.7415068230,2.6897532866,Control
GSM480993,1.1139041867,0.4475428240,1.7301230952,0.5834782023,0.8665301368,0.5181170303,0.1110679841,-0.0249389388,0.2735164897,0.9085881339,0.5661468516,1.0264566022,1.5829170607,0.7091649962,0.5521481080,-0.0571271274,1.8971461036,0.4153331244,0.1768389816,0.9961075650,-0.0948750437,-0.1191537567,1.5856227239,0.8005855027,2.4490207491,Control
