@relation data

@attribute id string
@attribute 10000 numeric
@attribute 11167 numeric
@attribute 11197 numeric
@attribute 1452 numeric
@attribute 1499 numeric
@attribute 1855 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 22881 numeric
@attribute 22943 numeric
@attribute 27121 numeric
@attribute 27122 numeric
@attribute 27123 numeric
@attribute 2931 numeric
@attribute 2932 numeric
@attribute 324 numeric
@attribute 4035 numeric
@attribute 51339 numeric
@attribute 5300 numeric
@attribute 5663 numeric
@attribute 5786 numeric
@attribute 59343 numeric
@attribute 6422 numeric
@attribute 7252 numeric
@attribute 8312 numeric
@attribute 8313 numeric
@attribute 85407 numeric
@attribute 85409 numeric
@attribute 9350 numeric
@attribute 9961 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.3397790969,0.3454000481,-0.0877195273,1.1739820129,0.9433099893,1.9197415728,1.9397812022,0.1866127024,0.9084828729,2.9764426020,-0.0454229163,-0.0082890678,-0.1397449299,0.3847639441,1.2060972602,0.3981079434,-0.0520840566,-0.0633339398,0.6860805685,0.4306773639,0.2705262614,1.0782125980,1.1842193037,-0.0125411340,0.0194719580,-0.0934070331,0.0277894141,-0.0757398668,-0.0732608271,0.9979051333,BRCA
GSM480985,0.6712534413,0.6639540934,-0.1118235291,1.2725747880,1.1109306672,1.1703327198,1.4054429928,0.2867683454,1.4168841456,1.3300832709,-0.0457960642,1.4598102332,-0.1586862794,0.2208471612,0.8787267861,0.2601429904,0.0130867648,0.1106687593,0.5491396287,0.4775120358,0.4046185254,1.0054203274,1.5388823272,-0.0827654912,0.0196088935,-0.1078801696,-0.0279519575,-0.1480798163,-0.0803969340,1.1390103978,BRCA
GSM480986,0.3637514705,0.3931561201,-0.1375305104,1.0942751028,0.9477347201,1.4138166258,1.7577156492,0.2145363198,1.1063420090,2.4981714488,-0.0847901218,0.1685323316,-0.0781701370,0.4747341742,1.3099040800,0.2144276956,-0.0514127102,-0.1282859339,0.9630492989,0.4260402334,0.2944794901,1.0266179476,1.1757036553,-0.1172388479,-0.0080926579,-0.0618387508,-0.0468262801,-0.0980213696,-0.1116354387,1.2376168999,BRCA
GSM480987,0.4741756265,1.0530273479,-0.0468881307,0.9154273811,0.7213038760,1.1244374067,1.6769249506,0.2593453904,0.7293717106,1.4549073841,-0.0569678223,0.9879721317,0.0177971208,0.3696534395,1.1273281686,0.0411869942,0.2327732826,0.6268230511,0.5398146491,0.3273552372,0.2444770698,1.0221543555,0.2484080644,-0.1127715625,-0.0179345891,-0.0429046100,-0.0335764283,0.0277472328,-0.0643586762,0.8452118983,BRCA
GSM480988,0.3666419161,0.3443900937,0.0860981324,0.9021175691,0.8318137222,1.1592974100,1.1675294143,0.1712146028,1.1532437056,1.8096194003,-0.0992265500,0.1147709999,-0.0989368834,0.3171393004,1.5309302174,0.1999644395,-0.0048583256,-0.0484268894,0.7133140761,0.2225401956,0.2738424926,1.0355539125,1.0952831256,0.0112772534,-0.0275964493,-0.0674764509,-0.0147740631,-0.0468161583,-0.0392318115,1.0108350458,BRCA
GSM480989,0.2517094096,0.1812641648,-0.0543474063,0.7459947163,0.9154817797,1.6571678850,2.3074461223,0.2270790681,0.9118354001,1.8502861659,0.0288799250,0.0793541334,-0.0522541583,0.5796718367,1.3318944331,0.1645981787,-0.0198415767,-0.2170112902,1.0805920239,0.4050124762,0.3055466101,0.8672794735,0.9875549951,0.0258769820,-0.0369311500,-0.0839384334,0.0460829118,-0.1407422186,-0.0089085208,1.2327371944,BRCA
GSM480990,0.3166647480,0.2570427754,0.0168506342,0.9341612693,0.8344820888,2.2193822246,2.3939645291,0.2749733657,0.7660745787,1.5627151064,-0.0191292673,0.8205860016,-0.1285105280,0.6039142581,1.3889006043,0.1217091008,0.1240490571,-0.1317881877,0.8093321625,0.2569054178,0.2370562873,0.9473304291,1.0880924096,0.0306857960,0.0606553730,-0.0579608263,0.0216650036,-0.1773051098,-0.0341017544,1.1797969108,Control
GSM480991,0.2500861962,0.2470335359,-0.0114626859,0.9482068079,0.9456861730,1.5516097281,1.8290236989,0.2449685031,1.1300595582,2.5061878363,-0.0486998579,0.1593167157,-0.0799247033,0.5656238077,1.2929992116,0.1253455669,-0.0125254013,-0.0849843883,1.0176018090,0.3933905798,0.3092051442,0.9016367035,0.9012196367,-0.0557563593,-0.0342619440,-0.0621006947,-0.0139210789,-0.1238560698,-0.0659042916,1.5754872823,Control
GSM480992,0.2476967987,0.2513673061,-0.0544576449,0.8333354584,0.7282237562,1.8551404609,2.3328941266,0.3295684198,0.8705272090,1.8117995328,-0.0864049665,0.1386054819,-0.0647635216,0.6426354701,1.5241501815,0.1554057272,0.0354275908,-0.0836559826,1.1403154507,0.3361732716,0.2890066497,0.9899150624,0.8494871901,-0.0419012159,0.0391911526,-0.0767354073,0.0014258298,-0.2045325342,-0.0586189547,1.7114688986,Control
GSM480993,0.3786722400,0.3791503933,-0.1239903156,1.0301553905,0.8789024687,1.3835353521,1.9907199673,0.3003267815,1.0876222635,2.2902161811,-0.0088601380,0.4044572224,-0.0936271259,0.5157713251,1.3381779529,0.0713412618,-0.0385480588,-0.0793487308,1.0804998019,0.4258051752,0.3464683800,1.0151936455,0.9988386007,-0.0578612518,0.0153811188,-0.1032203350,-0.0068458793,-0.1119203309,-0.0073819730,1.3071796123,Control
GSM480994,0.2401695627,0.3091945059,-0.1608506028,0.8524819499,0.8832319727,1.6821663066,2.2647942436,0.1553611641,0.7876204209,2.1399432420,-0.1155957454,0.0050117413,-0.0853982196,0.4201776569,1.2446289214,0.0992663981,-0.0221756825,-0.0829547400,0.8823529313,0.2946995948,0.2977688449,0.8999496410,1.2100105837,-0.0406401129,-0.0652716681,-0.0696467445,-0.0226746656,-0.1877220909,0.0302974640,1.3444708894,Control
GSM480995,0.4409180506,0.7933750173,-0.0692685946,1.0327298474,0.9240066777,1.7795616538,2.2447793616,0.2290969502,0.7779424127,2.5408660704,0.0202824744,0.9391322843,-0.0404756184,0.5911510015,1.3662336024,0.1420797964,0.1632084423,0.8422730731,0.5191014860,0.6229883127,0.3573434792,1.1104098167,1.0338946034,-0.0605974568,-0.0046059783,-0.0402027173,-0.0951886474,-0.0152159896,-0.0435607570,1.1296895693,Control
GSM480996,0.3018407680,0.2157215623,-0.0238854722,0.8840486064,0.9017910151,2.2946754629,2.1184759934,0.2087806824,1.1877046546,1.7738418711,-0.0027109951,0.9882437619,-0.0966777603,0.6616148438,1.6376859546,0.1239875690,0.0068365037,0.0432451391,0.8823203854,0.3495249370,0.2871196837,1.0725208668,1.0863240312,-0.0469615487,0.0001625943,-0.0369603301,-0.0908590168,-0.0697756260,-0.0344342367,1.1913802946,BRCA
GSM480997,0.5942143687,1.3076280553,0.0507427336,0.8084723676,0.6782551213,1.4874687260,2.3593104947,0.3575331336,1.0358368029,1.5227575501,0.0010325769,1.6347174443,-0.0607181274,0.4936522195,1.0733819690,0.0284929814,0.5604507033,2.6205422083,1.0199197567,0.2738831307,0.2194224388,0.8040453016,0.6892338397,0.0009314984,-0.0293971043,0.0415112914,-0.0611447558,-0.2194998381,0.0016936910,1.4379713006,BRCA
GSM480998,0.3346834291,0.4358514803,-0.0701824456,1.1296468777,1.1198793610,1.6396527001,2.0572760636,0.4557905310,0.8278852660,2.3732622332,-0.0157687251,0.2004764127,-0.0887541889,0.7911260856,1.0945290307,0.1748987471,-0.0268274026,-0.1319627900,0.7548921445,0.1627573622,0.2436932184,0.7336160555,1.5336396264,-0.0520825398,-0.0380968925,-0.0671611877,-0.0525667342,-0.0938351021,-0.0476548629,1.1766269738,BRCA
GSM480999,0.5223618987,0.4632038723,-0.1074695254,1.0462529869,1.0911619830,1.4947118451,1.6031868988,0.2200205550,1.3482970424,2.5711915096,-0.0504750252,0.6454619295,-0.1293577295,0.4179410244,1.1653389801,0.3477916259,-0.0302238044,0.0395918263,0.7246289890,0.5055319428,0.3363993254,1.0415317714,1.6192503025,-0.0052060054,-0.0117761401,-0.0820705859,-0.0709339342,-0.1406485004,-0.1162352644,1.1447803849,BRCA
GSM481000,0.3423136670,0.4270276237,-0.1028176446,1.0046044427,0.9322286361,1.4529928300,1.3439433907,0.2485156906,1.4180613756,2.9177923998,-0.0121475605,0.0853626075,-0.0828412917,0.4834949466,0.8716601953,0.3459488407,-0.0948522173,-0.0620841732,0.6653105794,0.4106613422,0.2878717047,1.0519945086,1.0719075650,-0.0643772877,0.0513666335,-0.0524854882,-0.0520693855,-0.1301024509,-0.0138817301,1.1943935884,BRCA
GSM481001,0.5873012014,0.5319335371,-0.0990010401,1.1308495104,1.1935594894,1.7651584927,1.9257329968,0.1908817230,1.2050619934,2.7215394178,-0.0934779190,0.7310615486,-0.1360505371,0.4604826202,1.1252767369,0.2334663984,0.1424836079,0.9921091498,0.2570074241,0.5843610956,0.3020102226,1.1339565203,1.6120496083,-0.0294369355,-0.0034613012,-0.0402483338,0.0093504856,-0.0989499661,-0.0953499139,1.1703038100,BRCA
