@relation data

@attribute id string
@attribute 10092 numeric
@attribute 10093 numeric
@attribute 10094 numeric
@attribute 10095 numeric
@attribute 10109 numeric
@attribute 10163 numeric
@attribute 10392 numeric
@attribute 10459 numeric
@attribute 10552 numeric
@attribute 1147 numeric
@attribute 1398 numeric
@attribute 1399 numeric
@attribute 1432 numeric
@attribute 1445 numeric
@attribute 1729 numeric
@attribute 1793 numeric
@attribute 2017 numeric
@attribute 23291 numeric
@attribute 25 numeric
@attribute 3059 numeric
@attribute 345456 numeric
@attribute 3551 numeric
@attribute 3576 numeric
@attribute 3678 numeric
@attribute 3688 numeric
@attribute 375189 numeric
@attribute 391 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 4793 numeric
@attribute 5216 numeric
@attribute 5217 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 5600 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5603 numeric
@attribute 5879 numeric
@attribute 5970 numeric
@attribute 60 numeric
@attribute 6093 numeric
@attribute 6300 numeric
@attribute 64127 numeric
@attribute 653888 numeric
@attribute 71 numeric
@attribute 7307 numeric
@attribute 7322 numeric
@attribute 7414 numeric
@attribute 7454 numeric
@attribute 81873 numeric
@attribute 8517 numeric
@attribute 8767 numeric
@attribute 8936 numeric
@attribute 8945 numeric
@attribute 8976 numeric
@attribute 9474 numeric
@attribute 9475 numeric
@attribute 960 numeric
@attribute 9844 numeric
@attribute 998 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,10.89786457,9.499690458,11.71972476,10.09238094,8.15422259167,11.81532136,8.790251655,10.50202152,12.1820747,9.004698798,10.9291550067,12.02214941,7.09994864525,10.35004996,9.7532516605,10.5046306,10.0739040023,7.85186237925,8.477645733,10.58354379,5.07383228,7.1307406325,9.6189422155,10.57663577,9.30169669467,6.446922516,11.03947449,12.34771002,15.00532806,6.709066159,12.94594262,7.4054811825,8.27215776867,11.634256725,5.939777752,7.4995792045,7.621649748,6.7523535558,9.595220702,8.85850435833,8.69026092,14.7883179233,8.331209336,6.752518218,6.593283266,10.50407936,14.665256985,8.7822184145,7.81449217633,9.67691596567,9.100426551,10.45974951,10.2072374,10.17328397,5.1241386875,6.7640108625,11.4461297,8.752532121,12.232557025,10.4762478353,7.25074100175,7.16387589625,Control
GSM427159,11.05968771,9.417554013,11.47931054,9.837261744,8.15676343467,12.12065594,8.191122308,10.69680263,12.12614151,8.974945912,10.8430461553,12.15020274,6.60639379225,10.84346202,10.287020445,10.28052173,10.1522071207,7.7012832345,8.14341671633,10.51270618,5.492262803,7.787354885,6.7790147065,10.55403266,8.828078384,6.205652149,11.22221848,12.34109771,13.91249272,6.373840507,12.79419988,7.572406141,7.85669691467,11.27623323,5.0886580415,7.383968157,7.563421716,6.347242776,9.166697324,9.23532012167,8.669346719,13.8159086333,8.399610251,6.478329262,6.251913734,10.54691402,14.318888115,8.915199928,7.88469464667,9.12675963167,9.110745023,10.41695085,10.39985497,9.689124896,5.26166635,6.8141713125,11.4951169,9.134683726,12.3160764435,10.6062287043,7.162161681,7.17118701125,BRCA
GSM427160,10.9723177,9.38985602133,11.78498046,9.537097584,7.847913727,11.81116605,8.545216568,10.86915448,12.20235811,8.986710369,10.353336411,12.31403378,6.58493097,11.26946293,10.2421571675,10.79412363,10.012650556,7.78868036775,7.833762168,9.804115337,5.461734198,7.4532495275,7.352992936,9.18625115,8.9042892375,5.816734888,11.18703979,12.51631937,14.51605303,6.74855168667,13.181245845,7.2571828075,8.11094053067,11.198356615,5.6701097255,7.0833900895,7.8060539105,5.84197348,10.50005538,9.280236709,9.073024297,14.49928798,7.854652002,6.215392848,7.189975552,9.820243246,14.52431873,8.906940563,7.71670846233,9.01275273233,9.515168153,10.50841903,10.04121461,9.67954657,5.6771915915,6.8509701385,11.70577504,8.882277076,11.8573344895,10.081859206,6.81914663275,7.03238297825,BRCA
GSM427162,11.11140976,8.56583278567,10.5789154,7.800869372,8.030097108,12.14356347,8.242496668,10.64647346,11.976813,8.742495656,9.24789131367,11.37479785,6.0589973865,11.31701417,10.191063992,9.608828239,9.609811212,7.4104157105,8.03563056533,10.29729206,5.397812585,7.4011955135,6.039562885,9.671576946,8.75186424133,6.920237092,11.14549296,12.26985874,14.35403309,6.91424652367,12.7802358,7.253927011,7.98209816267,11.274247985,5.7758281875,7.0038486335,6.9189611885,6.4393043462,10.578656,9.422761191,7.67194989,11.1284900313,7.179165475,6.355796501,6.499372051,9.033919273,12.912810505,8.4785009665,8.52365689267,8.737483073,9.057775928,10.81174016,10.50969117,9.609179258,5.6326827355,6.6247603795,11.19831015,9.250008858,11.581178851,9.52550909333,6.61347864425,6.55593589375,Control
GSM427163,11.43117909,9.710707035,12.001308,9.705036667,8.34836942533,12.43921023,7.045817327,10.83158062,12.26795863,8.684828488,11.076519951,11.90965135,6.730522711,11.32409911,10.0664483445,10.15177801,9.97809598733,7.7034571775,7.73201711767,10.50876069,5.716724307,7.5245616955,6.0044384665,9.349370323,9.13491446,5.874496526,11.3005472,12.37603319,13.73047547,6.52162721267,13.28927478,7.6057427725,7.82991936767,11.21839075,5.704258658,6.931778481,8.1880407455,6.3743216144,11.00715715,9.29741101033,9.268495874,14.66759481,7.894031227,6.095297454,6.776305125,10.50042393,14.515533555,9.342502189,7.90936397667,8.90807702667,9.305475333,10.62937509,9.78258103,9.692040543,5.473898856,6.936615278,11.62848212,9.133926376,12.51727103,10.3176380003,7.17483227425,6.99171327025,BRCA
GSM427164,11.83572685,9.555607159,11.44205205,10.63394452,8.00584487167,11.48919834,8.534712504,10.55758842,12.07225833,9.33884841,11.51028325,12.34480084,6.87151716925,11.07168041,10.5044251965,10.51367853,10.518768703,7.82878580175,8.347844869,10.88347212,4.851513263,7.5689740425,8.452055235,10.95930669,9.489530799,6.070449036,10.87489706,12.87483063,13.77694807,6.160625593,12.77346919,7.3399733255,8.18650002,11.07534033,6.517858181,7.4215310095,8.3174977465,6.511764621,10.15284924,9.14697742367,9.673230059,15.0760746733,9.001704532,5.996451597,6.782019022,11.23348204,14.9749406,8.702197063,7.64135601667,9.82544504333,9.216237264,10.4246495,10.54285319,10.29787953,5.2548835515,6.691972956,12.05670215,8.66705043,12.441328291,11.0821130833,7.12253736675,7.00999639125,BRCA
GSM427165,11.68668229,9.01311569333,10.27097304,7.950470054,8.45268306967,12.10791023,7.133556141,10.67814039,11.42040518,8.17437786,9.54237477033,11.50866771,6.362735412,11.3382407,10.080701669,9.120679254,9.43065557467,7.5817404885,8.06255483,10.4944859,4.927198693,7.550193916,6.8963072275,10.70804518,9.251714595,7.344808806,11.15029011,12.52075501,15.02279519,6.344653246,12.884686225,7.5062755425,8.451561107,11.151396135,5.6011167705,6.239058915,6.747341416,5.495877927,9.662659976,9.62804284167,7.262755244,10.2940315303,8.073955593,6.107065996,5.887288406,9.25803663,13.05627132,8.802359285,9.37924404067,9.11190392067,9.490330011,10.98367433,10.10111594,8.89713537,5.462605335,6.403455599,10.73380366,9.887083928,12.1160117875,9.29278845833,6.35585610125,7.10702874775,BRCA
GSM427166,11.27693876,9.50779215367,12.28941816,10.25218676,8.14682343433,10.8300717,8.478993159,10.71101325,12.31403378,8.824657385,10.4230262683,11.90894245,7.0975611175,10.5789154,9.8375875095,10.61144471,10.1609357657,7.91805861725,8.098905571,10.65722043,5.703080794,7.4520617975,7.9782570685,10.27665401,9.23773095817,5.835804886,10.93858741,12.20475003,14.22362506,6.20271008933,13.27590732,7.5667344455,8.171538624,11.40345044,5.401013329,6.487104221,7.762308173,6.3190254744,10.21059864,8.82865486733,9.194320487,14.9143649833,7.856831861,6.332712967,6.453069445,10.41744146,14.795549445,8.955194463,7.65760771033,9.380750741,9.600610375,10.49226909,10.4077487,9.780392589,5.438280489,6.8512917035,11.5141002,8.648007989,11.963258885,10.107469144,6.89327482975,7.09973287325,Control
GSM427167,11.35175104,9.783309259,11.7987959,9.467045646,7.95081237733,11.85977947,8.27137096,10.7601172,12.11639279,8.659854224,10.3226626667,11.86434298,6.41978303225,11.11718547,10.0531784175,10.33178501,10.183452797,7.159765952,7.97372860733,10.31313278,5.797150007,7.530604743,8.04737784,9.280446664,9.05065703483,6.323285055,10.9376315,12.42766909,14.37348409,6.496869675,13.49181197,7.704928784,7.91861634733,10.99057863,5.8779809975,6.9655385505,8.3694050275,6.1710283688,10.55937736,9.29235500067,9.012625324,15.0102008533,7.307431087,6.387246745,7.799801489,10.29486801,14.61562869,9.199840675,7.73500103767,9.253283331,8.933366916,10.69117233,9.861979055,10.23716846,5.5683801275,6.6180162235,11.6557522,8.826040853,12.3255748965,9.94585849,6.702793454,7.18183415025,BRCA
GSM427169,10.87489706,9.42874441367,11.39008041,9.076816348,8.07697553667,12.28491381,7.820467991,10.68752903,12.25102085,8.645245129,10.545324375,11.70471109,6.2012063225,11.00749006,10.126245276,9.756823624,9.94513281367,7.71503952475,7.55814684467,10.09113158,5.104977394,7.6541093245,5.9031564735,9.152139757,9.06946628383,6.411854672,10.97255645,12.09766027,13.54172225,6.537366551,13.018593535,7.5600888065,7.74245236133,11.551814785,5.5839936855,6.9279187635,7.524249938,6.6645194764,10.19143901,9.23513699733,8.33670864,14.4683583733,7.897680799,6.271748387,6.225646687,10.37227772,14.06674172,9.107940046,8.01037228767,8.70731128767,8.952028549,10.58403965,10.22738163,8.99818219,5.001086456,6.6715821615,11.21515091,8.983464744,12.275687156,10.3123441787,6.749519492,7.09000222,BRCA
GSM427170,11.40976762,9.63517401367,11.57272404,10.09607968,8.19163985167,11.96210624,8.822173358,11.26946293,12.33696264,8.670710349,9.79179927967,11.37712933,5.5612686795,11.20477915,10.4367991855,9.695555047,9.895670263,7.33887043175,7.96986133433,11.10966436,5.063515075,7.53597724,6.926763588,10.47331538,8.5429645305,6.440915353,11.49713719,12.2590489,13.43573605,6.53208433767,12.90809638,6.9679914565,8.06297051567,11.573459625,5.9065229025,7.8209172285,7.597317289,6.3734932246,9.821790372,8.92818876867,8.687254178,14.7048191133,6.841316277,7.123193151,6.86802345,11.44340995,14.16117987,9.470052751,7.82229318133,8.53835121633,9.654582833,10.81089715,10.6073352,9.326666054,5.6547341815,6.3808690505,11.13901746,8.884736132,12.123539839,9.29761553267,6.6268178435,6.604948967,BRCA
GSM427171,11.33646766,9.682366387,12.05538931,10.15068061,7.98327024567,11.15503025,7.613994069,10.578656,11.9984636,8.807082076,10.508302728,11.8968755,6.791169903,10.56738599,9.820013284,10.39985497,10.0801077587,7.81356074025,8.146903819,10.67052815,5.40889121,7.4402145165,8.7833788245,9.720655169,9.18007328783,6.347404892,10.94232227,12.38541089,14.39776555,6.30944562733,13.53192857,7.7461650875,8.197304519,11.32136754,5.767601547,7.3186471095,8.0098633265,6.7192971842,10.00036666,8.97755484267,8.875473781,15.05796349,8.010333857,6.222800335,7.027300946,10.59080248,14.5902901,8.847168067,7.754225299,9.27988523833,9.476443016,10.62677247,10.68519142,10.08591759,5.5605859125,6.557225406,11.46239505,8.54296522,12.134661438,9.99358910167,6.9140683525,7.351535111,Control
GSM427172,11.2302278,9.802191077,11.77742394,10.12134609,8.12673103967,11.25995523,8.692023592,10.64647346,12.23093318,9.155780297,10.776914439,11.78748237,6.935865955,10.51810261,9.940449484,10.94879266,10.3369285737,7.63144377075,8.347170397,10.73333763,6.37173799,7.3412959795,7.1443881845,10.11027486,9.52376826383,6.409395709,10.98130703,12.24889125,14.10537413,6.83411040533,13.32958479,7.310354137,8.151507585,11.488573795,6.1670985755,7.67532014,7.822857961,7.4496009772,9.110118593,8.882604615,8.978067698,14.93219218,8.228615647,6.621469955,6.532827816,10.10240918,14.6393662,8.9851584535,7.42794862167,9.66705962233,9.214775128,10.53077724,10.55664043,9.621557925,5.2464877075,6.93128269,11.54782732,8.341998113,12.160273944,10.0626920657,7.1753295385,7.359104133,Control
GSM427178,8.856706512,9.52966629533,11.81023031,9.742570969,8.08286271633,11.56578769,9.27132361,10.94059644,12.55314694,9.260861404,10.0785233767,11.92436912,6.23780006725,11.10704394,10.110936364,10.88347212,10.1229154527,7.8862143455,7.81011906767,11.53193469,5.983399097,7.5914915015,6.1489128,10.99419451,9.15082053767,6.458985318,11.27496064,12.29388695,14.13459319,7.043476808,13.606702835,7.3825407305,8.08129530567,11.695521545,5.967633391,8.0652644275,7.8440908905,6.4529665452,10.87659774,8.867882958,9.226388785,15.0187098367,6.165666403,7.464997224,6.546204289,9.225087584,14.61489822,8.0691422925,7.40645877033,9.297521207,10.31961599,10.52290542,10.78787423,9.511861902,5.38100816,6.967238401,11.68740205,6.827473311,10.9667634565,9.69692297167,7.1232832355,6.6884391885,BRCA
GSM427181,9.820243246,9.41345497133,11.58824628,10.32819838,7.99121878267,10.91092396,9.513140888,10.40404549,12.77284039,9.241179451,10.273357482,12.10871075,6.155251749,11.19715849,9.939478085,11.00228078,10.1172161313,7.764354966,8.02105507033,10.09216287,6.023317043,7.946295334,7.8549517575,11.17577737,9.44121959,5.722063796,10.7601172,12.41257918,13.98232431,6.31386063533,12.66598847,7.1708987855,7.95451796533,11.206231375,5.329465727,7.6098380195,7.5531159175,6.5996740378,10.82965558,8.552349278,8.761435816,14.8884804533,6.754958049,7.090538878,7.729163775,10.09216287,14.820812395,7.7611686765,7.51340684567,9.499998977,9.33884841,10.13480527,10.64411791,10.34583797,5.678699208,6.908983272,11.89929188,7.99322306,11.161025592,10.1762655897,6.8599616575,6.843482732,BRCA
GSM427182,9.061277435,9.36519067067,11.85055617,8.994976437,7.893098062,11.32122928,8.911093174,10.96917084,12.44726543,9.022833232,9.657730528,12.16730219,6.273689165,11.16642377,9.9765460225,10.52975779,9.796635035,7.65979869575,7.80823708267,10.98495975,6.09149423,7.791459439,6.814024793,9.381100084,8.933464829,6.008659014,11.52942337,12.40655986,13.70909946,6.96648824367,13.56808964,7.2184849425,8.00665617633,11.49634678,5.656097949,7.0284721055,7.5935132445,6.4103000694,10.6792956,8.787767491,8.629266563,14.9774764867,6.390947607,6.615413078,6.831880803,8.821312505,14.40395713,8.3163910215,7.47686312933,9.31806579233,9.841761329,10.54623399,10.70804518,9.785984134,5.3897905355,7.011914339,11.68740205,7.591674041,10.9770287015,9.54166332767,6.84468812825,7.08107622375,BRCA
GSM427183,8.643748998,9.46700273333,11.9684077,9.085134568,8.07816647433,11.44340995,9.022964969,11.29880451,12.52245777,9.175650046,10.1347274673,12.06924173,6.46315116575,10.99617883,9.767096487,10.91761284,9.971258629,7.75610253775,7.965899745,10.36525103,5.751350738,7.9501379685,6.874510871,10.13424056,9.05192720867,6.171732872,11.25184942,12.32574401,13.58466312,6.88625381767,13.35062938,7.416736743,7.86577453733,11.796022585,6.071716146,7.455521977,7.244024888,6.3663407464,10.91211486,8.934366304,9.515749664,15.0132487467,5.819036642,7.250987916,7.541408601,8.334587409,14.584707025,8.1233197735,7.35522983767,9.088854201,9.61434228,10.60049397,10.68956587,10.0173308,5.5923392205,7.212498348,11.93028653,7.047781361,10.812047926,9.85985564967,6.9181225215,6.38540810175,BRCA
GSM427187,9.110431842,9.345838972,12.001308,8.928474794,8.09984965433,11.28199972,9.005807769,10.78342824,12.58150432,9.44260202,9.80282410467,11.92126273,6.3805448535,11.05496734,9.738224689,10.56225939,9.763493593,7.70664773925,8.04487116667,10.70292179,5.69836522,7.5558305855,7.2343726315,10.12647254,9.04214245483,6.440209425,11.48413324,12.39966386,13.75810714,7.059851597,13.605374565,7.349851035,8.01917131267,11.46459896,6.259376137,6.6752901625,7.5582124195,6.4518559062,11.25835125,9.01840760867,8.496794995,14.9657466367,6.462793134,7.043631926,8.441389196,8.867449509,14.076440755,8.166182069,7.53089776967,9.11794216067,10.06785821,10.53926573,10.59472841,10.39270411,5.7040260045,6.794849191,11.85473021,7.108370574,10.6804132185,9.85877245,6.778661368,6.7911300605,BRCA
GSM427189,8.728100036,9.56515745633,12.40979539,9.68790976,7.88796205733,11.76334944,9.173715311,10.91980209,12.70456839,8.973504462,9.86475183033,11.51973221,6.522968526,11.23824666,9.757034396,10.68917271,9.72121165933,7.63347774075,7.81628218733,11.18741411,5.744303238,7.8335949455,6.843036893,10.03091577,9.0875921835,6.16274944,11.3382407,12.00382718,12.88068749,7.14134063733,13.475401525,7.42997698,7.890844983,11.5411915,6.1648761405,7.151868078,8.134159504,6.2563490298,11.43596985,9.258466301,9.61434228,14.4411317433,6.132068463,7.101978624,7.938816713,9.045064165,14.67873479,7.8261510905,7.30377295933,8.755771008,10.21623692,10.77735008,10.6432567,9.923613888,5.4322419585,7.0478061705,11.89117053,7.469318497,10.7327467605,9.86219598167,7.167397711,6.67358924525,BRCA
GSM427193,9.122466386,9.68666966833,11.90436283,10.04973324,6.668898234,11.24600142,9.534634151,11.43412272,12.15504123,8.965922146,8.419348991,11.86526555,6.65967948325,11.61491238,9.830404941,10.51955791,10.2972124733,8.0985882585,7.69239896833,10.65474591,5.557280839,7.9784806655,6.3321564655,11.25022455,8.1006439875,5.334149236,11.83486615,12.05629403,10.54750216,6.82896955467,13.764047185,5.6643235605,8.742530249,12.52079595,5.593235253,7.830943777,7.835265585,6.6932167248,11.1404753,8.91017192567,9.315772892,14.7567013667,5.833276737,5.606894664,6.989880165,9.079012114,14.44422315,8.621319833,8.12176428033,9.11742445167,10.27431732,11.09817377,10.36475876,9.687087433,5.4397138795,7.585967543,7.695456468,7.862639101,10.274589591,9.834241721,6.929857108,6.6605798635,BRCA
