@relation data

@attribute id string
@attribute 10746 numeric
@attribute 11221 numeric
@attribute 1386 numeric
@attribute 1647 numeric
@attribute 1738 numeric
@attribute 1846 numeric
@attribute 1850 numeric
@attribute 207 numeric
@attribute 2549 numeric
@attribute 2645 numeric
@attribute 3554 numeric
@attribute 3725 numeric
@attribute 4214 numeric
@attribute 4215 numeric
@attribute 4216 numeric
@attribute 4217 numeric
@attribute 4293 numeric
@attribute 4294 numeric
@attribute 4296 numeric
@attribute 4775 numeric
@attribute 5069 numeric
@attribute 50804 numeric
@attribute 51776 numeric
@attribute 5598 numeric
@attribute 5599 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5607 numeric
@attribute 5609 numeric
@attribute 6416 numeric
@attribute 6464 numeric
@attribute 6885 numeric
@attribute 7157 numeric
@attribute 7182 numeric
@attribute 7786 numeric
@attribute 9175 numeric
@attribute 998 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.1709742325,0.3492779766,-0.1628319889,2.2282689957,0.7331141828,0.4441164137,0.3406107962,2.3584245311,-0.0440006720,-0.1305637080,0.9742537492,1.7024177213,0.4242359363,0.8545833008,-0.0405010850,0.0368593611,-0.1111791564,0.1068366817,0.1428040859,0.0288073119,0.5925589322,0.4124000818,0.3938878345,0.9189615026,0.6904673187,0.2417233829,0.0663815941,0.1767611318,0.2973419841,0.2565123712,2.2882412161,0.2768544875,0.9853307140,0.3135799191,1.3295170097,-0.0398327976,0.2411862325,BRCA
GSM481003,0.0488270396,0.6319433617,-0.1044433214,2.5227255374,0.5751571217,0.7310000473,1.0539852112,2.5114432043,-0.0126969719,-0.1002975603,0.5958689200,2.4163282448,0.4940745450,0.6505574387,-0.0907828882,0.0367393828,-0.0450727652,0.1105024442,0.3455467618,0.0284779953,0.9139915937,0.7276324859,0.1568986733,1.4357728958,0.6729280780,0.1985753451,0.0085564985,0.1461245387,0.2656726797,0.2222999979,2.4272642752,0.2633005434,0.9925875762,0.1458135277,1.6814965904,-0.0612451920,0.1941480732,BRCA
GSM481004,0.1148037019,0.3286081069,-0.0846655784,2.2065015881,0.3812206186,1.3904105620,0.5701452882,2.2194539971,-0.0706596330,-0.0138041459,0.8160913169,1.9569436598,0.2035975778,0.8055037210,0.1327196263,0.1053847389,-0.1376898395,0.1363975003,0.3896824101,0.0473546795,1.3784796952,0.6099871683,0.2674145105,1.3901392981,0.6871232500,0.3435010134,0.2215437899,0.2309210410,0.1269719892,0.2880970038,2.7043259995,0.2940910289,0.8802483742,0.2796823055,1.6180953063,0.0016719489,0.2163254187,BRCA
GSM481005,0.1481691886,0.2596100926,-0.1089408177,2.4416533410,1.0392266140,0.1787978496,0.3284062475,2.3890128664,0.0667266736,-0.0600327925,0.5047849688,1.9105042447,0.5196754609,0.8208012120,-0.0002581810,-0.0674943316,-0.1196365504,0.0505469719,0.1297319469,0.1093474198,1.0413892561,0.8273290255,0.4358453732,1.2902179673,0.8086081992,0.4124403786,-0.0083928048,0.1471273270,0.2336956347,0.4676337253,2.3308550971,0.6410530742,0.9015575944,0.3126168670,1.3142787442,-0.0250393118,0.1866518880,BRCA
GSM481006,0.1243467600,0.6676004664,-0.0567717034,2.7716638297,1.0503523116,0.7069719799,0.8655662459,2.7993582883,0.0249074433,-0.0464602248,1.0806472635,1.8248747664,0.4536705289,0.7006376403,0.0245877221,0.0920476306,-0.0565666834,0.0970738119,0.1565391899,0.0428417770,0.7988054778,0.9251477294,0.3859350101,1.0867871360,0.7695189350,0.0839668039,0.0616213327,0.2460774540,0.3444300745,0.3639865402,2.3295555881,0.5432311448,1.3752852871,0.3891774555,1.4391125318,0.0053587674,0.1984657517,BRCA
GSM481007,0.0248632680,0.6800586054,-0.0756525642,2.7513282745,0.6724452480,1.3983103838,1.0700355800,2.4604020782,0.0453880563,0.2568381839,1.0442474703,2.0019709589,0.3479610627,0.7297126970,-0.0103836844,0.1340240605,-0.1418257979,0.1190279064,0.3683668696,0.0187811776,0.6362090450,0.7794186382,0.1344956833,0.7857901753,0.3326362380,0.0752705452,-0.0035135532,0.2528598661,0.3625428115,0.2094873252,2.3985712954,0.3382505102,1.2977375326,0.2508034806,1.4809152668,-0.0483020460,0.2322261396,BRCA
GSM481008,0.1517540500,0.6774493100,-0.1282696023,1.7389485090,0.8293015040,0.5674398514,0.5328581020,2.1300801171,0.0036240915,-0.0078361267,0.1960139611,2.1130765477,0.3505251462,0.6563308535,0.1735749354,0.3502357583,-0.0959385392,0.0575102086,0.5828610297,-0.0084585631,0.9946028649,0.7695215842,0.4764948168,1.6272599519,0.7429268004,0.5512299970,-0.0611492244,0.2083033400,0.1903686590,0.3020598857,2.4446920753,0.3780345452,0.9878225434,0.3139415529,1.5922012351,-0.0328283002,0.1960819449,Control
GSM481009,0.1041715993,0.4870195758,-0.1279755102,1.9796646386,0.6332577009,0.0345721914,0.1508096038,1.7882246540,-0.0314803283,-0.0616330306,0.8982515966,1.1429168019,0.3211863863,0.5504313800,-0.0237933070,-0.0540037800,-0.1414034482,-0.0872226360,0.0447656179,-0.0390010705,1.0994774804,0.4544607797,0.3251816686,0.5833375380,0.6203827706,0.0966468778,0.0261609364,0.0564581756,0.0094476892,0.0517636729,2.4154436141,0.2541130532,0.9829903326,0.1623716534,1.2226141664,-0.0088331737,0.2414110834,Control
GSM481010,0.2139586651,0.2145981580,-0.0226071112,2.2337571234,1.3218326784,1.0544758518,0.6771267783,2.1086231072,0.0407826927,-0.1070819714,0.9215106960,2.0214559557,0.6825766645,0.5144760395,0.0462606255,0.2321009186,-0.1023206706,0.0855512126,0.2757064239,0.0293902383,1.1234489445,0.9767654397,0.4640501481,1.2934316381,0.8636795770,0.4178132884,0.0607782995,0.2691821698,0.1599105977,0.7657218578,2.2814118394,0.5448883692,0.7534921082,0.3303145721,1.4073966025,0.0684032020,0.2052486207,Control
GSM481011,0.0388236614,0.5443082655,-0.1866259608,2.6004650294,0.5283419308,0.1915354563,0.8221113323,2.7272794777,-0.0182466034,-0.0409571094,0.5540936148,1.9929131126,0.1779143085,0.9451415900,0.0251862099,0.1257654843,-0.1529628084,0.1305920783,0.4920773424,0.0062426176,0.8175255431,0.4924380679,0.1691255454,1.2464563616,0.4733123278,0.2790668897,0.0246392575,0.1078412236,0.2778184532,0.1213096739,2.8155515152,0.1588936072,0.9952894231,0.2129321835,1.4214089306,-0.0033224528,0.2254770854,Control
