@relation data

@attribute id string
@attribute 10398 numeric
@attribute 10507 numeric
@attribute 2064 numeric
@attribute 23365 numeric
@attribute 27289 numeric
@attribute 387 numeric
@attribute 388 numeric
@attribute 389 numeric
@attribute 391 numeric
@attribute 3984 numeric
@attribute 3985 numeric
@attribute 4627 numeric
@attribute 4628 numeric
@attribute 4629 numeric
@attribute 4637 numeric
@attribute 5364 numeric
@attribute 5879 numeric
@attribute 5880 numeric
@attribute 6093 numeric
@attribute 79784 numeric
@attribute 9475 numeric
@attribute 998 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.2969153779,0.6657805243,0.1590662479,0.1632467478,-0.1231173135,1.9894220193,0.6165560097,0.9301475826,0.8636585772,1.3786196138,0.5842101655,0.6054723690,0.7028468182,-0.0429488101,1.7103786407,0.0412885012,2.7923812542,0.8595501635,0.0312767470,0.7512541385,-0.0796944764,0.2693405723,BRCA
GSM480985,1.2289843920,0.6563523198,0.2177298777,0.1718886270,-0.1358093637,1.8852531751,0.5974614277,1.0273490289,0.6624230724,1.2969016295,0.6262552267,0.7874288579,0.6033202015,-0.0002440825,2.1384148449,0.0454981351,2.9129755730,0.7016111224,0.0755929606,0.8070768496,-0.0687286226,0.2437138550,BRCA
GSM480986,0.4599690320,0.5631120363,0.1366518380,0.1408613691,-0.0808872352,2.0062507787,0.6216550779,1.1761525160,1.0836358103,1.4918706133,0.6974703977,0.7197230915,0.7200583908,-0.0195645827,1.7225560608,0.0574876073,3.0052631994,1.0316260259,0.0069230790,0.6448676464,-0.0732849970,0.2337614380,BRCA
GSM480987,1.0110833760,0.0254366783,-0.0431674495,0.1640715872,-0.0791339095,1.8972162525,1.1497283200,0.8754420244,0.9918239647,1.4120813263,0.1690645660,0.5801111171,0.4762625232,-0.0211480159,1.4454860794,-0.0307267610,3.1002503070,0.6193592016,0.0234027272,-0.0643232254,-0.0519221399,0.2226472523,BRCA
GSM480988,0.3045283796,0.6577655178,0.1687270667,0.1365992489,-0.0793759370,1.6231118301,0.5981451998,0.5195344424,1.3473093178,1.3669745201,0.7069888865,0.6299032599,0.7929137182,-0.0497399413,1.5444896289,-0.0243218509,3.0203843170,1.0542960657,0.0022991031,0.6945372537,-0.0317350667,0.1930281139,BRCA
GSM480989,0.8889694709,0.7947321832,0.1614523797,0.0371562667,-0.1959806438,2.4842128198,0.7875744868,1.3430468402,1.3220341570,1.5982619581,0.6407319855,0.8591087276,0.4037427439,-0.0121064893,1.8242748629,-0.0270672734,3.3091132243,1.1131860649,0.0616616788,1.0513680278,-0.1349797046,0.2852107126,BRCA
GSM480990,0.2422347792,0.5164224818,0.1174184632,0.0654089239,-0.1117620180,2.3151370526,1.0136741233,1.3185693025,1.5110026861,1.8377779026,0.4901056147,1.0478738931,0.5725622977,0.0250319629,1.5152356646,0.0310892427,3.4219261243,2.0059911716,0.0384436129,0.5793148260,-0.1541326487,0.1617002876,Control
GSM480991,1.1277292678,0.6909240906,0.2442998450,0.0983325845,-0.0768579735,2.0687043151,0.7681240774,1.3193309977,1.2558291883,1.6326199131,0.7292224874,0.9240376616,0.3752272930,-0.0248104563,1.6892192651,0.0036257326,3.2534763878,1.3671808253,0.0374511476,1.0225958146,-0.0669590193,0.2150321878,Control
GSM480992,0.2078117866,1.0020094441,0.2473429202,0.1196216665,-0.0910015225,2.4234709023,0.9088240689,1.2202002483,1.7381100919,1.9263710032,0.7821918625,0.9937500046,0.6302910071,0.0062219746,1.3391235184,0.0333482831,3.4460021522,1.7252863166,-0.0010797481,1.1428444305,-0.1714860920,0.2135051408,Control
GSM480993,0.5250836669,0.7098028266,0.1737629565,0.1102057849,-0.0401934836,2.1975401044,0.7746387680,1.2202000319,1.3296855590,1.6787058631,0.7514535646,0.8153305236,0.7928329793,-0.0120349590,1.4032285638,-0.0634310031,3.0886874926,1.2646617638,0.0340418489,0.9183471080,-0.1117413986,0.2080415856,Control
GSM480994,0.3851867493,0.8124651127,0.2463099937,0.0807725285,-0.1499253696,2.5272347848,0.8160177486,1.2368063630,1.2348083772,1.5327553492,0.5678554710,0.7705617703,0.4935299014,0.0033246986,1.8026942461,-0.0211014511,3.4762011070,1.1876422160,0.0345375247,0.9067357722,0.0014386426,0.2430260461,Control
GSM480995,1.8569108082,0.5383964508,0.2017428563,0.1585844519,-0.0592718180,2.4257646243,1.0750906262,1.7134388088,0.9795022429,1.8291828246,0.7574023956,1.2801435711,0.5532330818,0.0485005638,1.7175117011,0.1131696903,3.1679063242,0.9392333767,-0.0266048582,1.1095227774,-0.0649031331,0.2598533510,Control
GSM480996,0.2459909121,0.4891147737,0.1325658547,0.1288001649,-0.0538982634,2.2180271069,0.8681040492,1.6936042607,1.2286673387,1.4663535496,1.0011776695,0.8944418647,0.6444864400,0.0900513504,1.7184300359,0.1074779941,3.0532128612,1.3614598574,-0.0457660437,0.4952364534,-0.1195415663,0.2174085535,BRCA
GSM480997,2.6131225560,0.6114358805,0.0312703678,0.1069418912,-0.0593568204,2.4668474355,1.1489175908,1.7641656770,1.3719561266,1.9119005395,0.2954099080,0.9852491620,1.5790312154,-0.0615385491,1.9199053070,0.0392706463,3.0110673772,1.1199361534,-0.0453751971,0.0133666556,-0.0816729241,0.2149437333,BRCA
GSM480998,0.6769375797,0.6673167216,0.3719072430,0.1093792290,-0.0894788376,1.8991035700,0.6873623024,1.2664596736,1.3250320421,1.6561409828,0.5754556856,0.6952704233,0.6213031063,-0.0196719082,1.5161978539,0.0053038473,3.1387746831,0.9593434045,0.0820538429,0.9165620127,-0.0619967856,0.1704691498,BRCA
GSM480999,1.1882133647,0.7189793109,0.2100352280,0.1537350402,-0.1117260409,1.9882173934,0.6145196596,1.1846573426,0.8800562839,1.5205067320,0.5958186687,0.8164801450,0.7719262764,-0.0145496909,1.8087381444,-0.0267030763,2.9392873114,0.8929032104,-0.0289491191,0.7587175359,-0.0558391554,0.2164244493,BRCA
GSM481000,0.9831255447,0.6601438673,0.3367290782,0.1739753592,-0.0646654080,1.9006932061,0.6671858510,1.2524131983,0.8515484217,1.5751040548,0.8423035017,0.7252768366,0.5960460490,-0.0409279556,1.9535205589,0.0838196728,2.9357543340,0.8123134855,-0.0158603596,0.9340552641,-0.0831775717,0.2896259160,BRCA
GSM481001,1.8460987011,0.5521296534,0.2195129048,0.2058060971,-0.0541271651,2.3635019381,0.6587424241,1.4777881652,0.9317366234,1.7886358951,0.7581549743,1.3091510109,0.4822732474,0.0146464726,1.6603240711,0.0549116505,3.4267272817,0.8347462816,0.0272794109,1.3052892749,-0.1728520066,0.2179456402,BRCA
