@relation data

@attribute id string
@attribute 1435 numeric
@attribute 1437 numeric
@attribute 1440 numeric
@attribute 3122 numeric
@attribute 3123 numeric
@attribute 3456 numeric
@attribute 3458 numeric
@attribute 3552 numeric
@attribute 3558 numeric
@attribute 3562 numeric
@attribute 3565 numeric
@attribute 3567 numeric
@attribute 3569 numeric
@attribute 3574 numeric
@attribute 3576 numeric
@attribute 3586 numeric
@attribute 3589 numeric
@attribute 3592 numeric
@attribute 3593 numeric
@attribute 3596 numeric
@attribute 3600 numeric
@attribute 4049 numeric
@attribute 5154 numeric
@attribute 7040 numeric
@attribute 7042 numeric
@attribute 7043 numeric
@attribute 7124 numeric
@attribute 920 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.0450472246,-0.0995073779,-0.0857186879,-0.1084095063,-0.1696438819,-0.0765595098,-0.1280158754,0.1661164924,-0.0354637797,-0.0178495133,-0.2027328952,0.0127114221,2.1287122038,-0.1812260424,0.1075109721,-0.2486633961,0.0750082335,-0.1095083857,-0.2430928978,-0.0840812914,0.1221775948,-0.2508946251,1.2706931260,0.4776154854,0.8690730108,0.3435973456,-0.1203307158,-0.1001903431,BRCA
GSM481003,-0.0332043287,-0.1960046216,-0.0162799633,-0.1357929089,0.0581979249,-0.0320325630,-0.1236682045,0.2313655682,0.0204832373,-0.0765174750,-0.1808650321,-0.0190007393,0.8208781174,-0.1438449960,1.4715424657,-0.1257941105,0.1554474397,-0.1299268159,-0.1419386838,-0.0543713750,0.0543049102,-0.2179141993,1.4126835802,0.5876617368,1.5404983274,0.3926736576,0.3678463830,-0.0606260283,BRCA
GSM481004,0.2923025550,0.0166177656,0.5621052188,-0.1005801593,-0.1419382361,-0.0809765638,-0.1066800437,0.4731824256,0.1090250993,-0.0381071386,-0.1681409277,0.0046471892,2.5183840991,-0.1095325879,1.6739334250,-0.1977293875,0.0185861854,-0.2246398431,-0.1927705000,0.0425960776,-0.0005589353,-0.1787885684,0.8181429756,0.4072908132,1.1630562656,0.3364432512,-0.0368083989,-0.0573946973,BRCA
GSM481005,-0.0337740087,-0.2197902050,-0.1203495308,-0.1371304145,-0.1191317194,-0.0306531701,-0.1683066803,0.1596501422,-0.0447170497,0.0504073964,-0.1635580101,0.0441278708,2.3123772144,-0.1662414547,0.3897922044,-0.2033722807,0.0310728523,-0.1439297993,-0.1125736402,-0.0997576411,-0.0921764132,-0.1572984282,0.9901911059,0.3632583721,1.1279461384,0.4534288727,-0.1027448054,-0.0384553807,BRCA
GSM481006,0.0357305081,-0.1641713104,-0.0946035889,-0.0759507445,-0.0455616355,-0.1508883867,-0.2032751216,-0.0282404839,-0.0910276576,-0.0354233446,-0.2067404358,-0.0116900326,1.9709999030,-0.1411766639,0.7345458053,-0.1049547011,0.0149849991,-0.1509048072,-0.1688726571,-0.0221030360,0.1416229313,-0.1563288981,1.3985878927,0.3491632068,1.0640574322,0.3380506146,-0.0591356744,-0.0865613314,BRCA
GSM481007,0.2156018590,-0.1757316024,-0.1176624930,-0.0705216141,-0.0176842651,-0.0492152067,-0.1352403009,0.0713577823,0.0635063079,-0.1021307824,-0.1542351009,0.0073881931,1.5888246496,-0.1145721024,0.3815329463,-0.1695612810,-0.0452537463,-0.1511262000,-0.1798202869,0.0722521155,0.3007508153,-0.1785646380,1.1189648246,0.3947684393,0.2169134759,0.6869849099,0.1398046748,-0.1007549883,BRCA
GSM481008,0.0270650922,0.3109835955,3.1095010177,-0.1340358588,-0.1062880354,-0.0616991531,-0.2036045082,1.0422426972,0.0322303700,-0.0274456507,-0.1944486666,-0.0449356602,2.6366142299,0.0186494550,2.2164069593,-0.1578689768,2.2366237441,-0.0432277814,-0.1796682819,-0.0122994950,0.1149894473,-0.0633964199,1.1268164873,0.9020165747,1.0231049003,0.0843056362,-0.0821399172,-0.0427051691,Control
GSM481009,-0.0160436108,-0.2666411584,-0.1363151893,-0.1188073308,-0.1019401512,-0.0367782738,-0.2011497214,0.0095844022,-0.2402149611,0.1083741087,-0.1727654666,-0.1201731059,0.9991316413,-0.0251751532,0.1852908233,-0.2203453198,-0.1055642647,-0.1940156351,-0.1676231830,-0.0348780382,-0.0043814485,-0.3719284953,1.2916804486,0.1325173036,0.2427701615,0.4328454778,-0.1245508698,-0.0360599128,Control
GSM481010,0.0140369745,-0.1030195266,0.1831499014,0.0576899002,-0.0129843161,-0.1134077050,-0.1147065031,0.4967245454,-0.0780208683,-0.0778213033,-0.1556283878,0.0210424410,1.8094631367,-0.0829674659,1.6296272655,-0.1438307749,0.0216706173,-0.1489029545,-0.0178994006,-0.0184666414,0.0700974724,-0.1105184598,1.0661633827,0.4001078805,1.3532863502,0.2637763904,-0.0689478631,-0.0627427894,Control
GSM481011,-0.0138938338,-0.2106334986,-0.0415977651,-0.0791338222,-0.0215034489,-0.0754183352,-0.0782974666,0.1365389772,0.0246799973,-0.1111286889,-0.2382253656,-0.0164073991,1.6893038817,-0.0938822051,0.2282059908,-0.1425343341,0.2107110365,-0.0954395305,-0.2198452753,0.0439800650,-0.1060937519,-0.0877045773,0.5065772017,0.5330254723,0.6447139097,0.7929640099,-0.0423061008,-0.0819519429,Control
