@relation data

@attribute id string
@attribute 10841 numeric
@attribute 114049 numeric
@attribute 131669 numeric
@attribute 131965 numeric
@attribute 144193 numeric
@attribute 1644 numeric
@attribute 217 numeric
@attribute 218 numeric
@attribute 219 numeric
@attribute 220 numeric
@attribute 221 numeric
@attribute 222 numeric
@attribute 223 numeric
@attribute 224 numeric
@attribute 26 numeric
@attribute 3034 numeric
@attribute 3067 numeric
@attribute 3176 numeric
@attribute 4128 numeric
@attribute 4129 numeric
@attribute 443 numeric
@attribute 51409 numeric
@attribute 51451 numeric
@attribute 57571 numeric
@attribute 84735 numeric
@attribute 91703 numeric
@attribute 9836 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.0135745449,2.5695371362,-0.0246790480,0.3547335890,0.0203421604,-0.0875897597,1.3596210412,-0.2854896040,0.7289875286,1.2724361456,0.4390143225,-0.1159840439,2.8428906733,0.2975739609,-0.1023371787,-0.1274121784,-0.1040954338,0.1094946801,0.1451245776,-0.0869280419,-0.1267702232,0.5191571830,1.5280890531,0.0162285853,-0.1527827820,-0.1579194728,0.3576045201,BRCA
GSM481003,-0.0205676100,2.3194196621,-0.0144994715,0.1173904967,0.0297828688,-0.0910439536,1.3603782851,-0.2035900616,0.5956070592,2.3741602134,0.3642119825,-0.0836361832,2.2803979187,0.5232550384,-0.0667073868,-0.0839819450,-0.1012331537,0.0192275087,0.0484505714,0.0015658356,-0.1207948690,0.6175628711,1.7073953947,0.9490641994,-0.0910291297,-0.0522712361,0.6405506167,BRCA
GSM481004,-0.0283214656,2.1559533413,0.0040794349,0.1991565252,0.0358676982,-0.0636410970,1.5765960482,-0.2686957158,0.5920443669,2.1709424416,0.5950805777,-0.0865501958,2.6771345403,0.4387184336,-0.0775374436,-0.0917199099,-0.1055851843,0.0146047262,0.2435479094,-0.0635522279,-0.0091077690,0.5508109982,1.8107213577,0.0661669398,-0.0653820798,-0.0625021434,0.7248171401,BRCA
GSM481005,0.0278783117,2.2830483517,0.0363967683,0.2697204029,0.0032384008,-0.1217813995,1.1894485554,-0.2333305496,0.7706936300,1.3321897744,0.2255821759,-0.1352569876,2.1997977231,0.2393710208,-0.0975087136,-0.1225247616,-0.0096061857,-0.0129497292,0.1857583780,-0.1267775762,-0.1322817252,0.4678315234,1.4925532804,0.0002467898,-0.0489283470,-0.1001798681,0.6689957811,BRCA
GSM481006,-0.0071905037,1.9004744026,-0.0534294172,0.3059331031,-0.0471914771,-0.0822029562,0.9011514651,-0.3008817545,0.7918512212,2.0070518163,0.4114961186,-0.1216376777,2.4002272552,0.3883146761,-0.1182206747,-0.1526973770,-0.0297888256,0.0203214407,0.2731100519,-0.0209217585,-0.0646489926,0.4942414016,1.3595508006,0.3984034659,-0.1162672005,-0.1534066707,0.5224335061,BRCA
GSM481007,0.0155271095,1.7596490847,0.0220997629,0.1309264127,0.0360617062,-0.0765860844,1.1416312754,-0.3107484635,0.8333636560,1.7591606010,0.5989918505,-0.1305413990,2.1771405738,0.5255545913,-0.1066288359,-0.0675444601,-0.1092777866,0.0595062280,0.4147273969,-0.0663053751,-0.0171644646,0.3282661110,1.3244977992,0.5876656378,-0.0717388429,-0.1183922477,0.7024494043,BRCA
GSM481008,0.0107650386,1.6309041448,0.0161559234,0.2318749602,-0.0634172692,-0.0771261006,1.7179112501,-0.2534886757,0.2407050450,1.7301716414,0.3176785913,-0.0930229935,2.0121529632,0.1811918107,0.0030469307,-0.0942962325,-0.1182059998,0.0056834322,0.0451314856,-0.1486230927,-0.2448742912,0.7742425809,1.5086545149,-0.0700473191,-0.0374313691,-0.1315571736,0.6865265768,Control
GSM481009,0.0016431333,1.3418768711,-0.0754943872,0.0633921731,-0.0021495913,-0.1145213829,1.5246361561,-0.4060247298,0.3136098313,2.1016619261,0.2640226102,-0.0507299871,2.8812776672,0.0613896178,-0.0490350487,-0.1204553619,-0.0294379618,0.1000721404,-0.0830280202,-0.0906468695,0.0023550499,0.3819612985,0.7599476203,-0.1155615664,-0.0748395511,-0.1851483712,0.3906163987,Control
GSM481010,-0.0128499878,2.0246730909,-0.0814545820,0.2789965944,-0.0029357529,-0.1344144997,1.4316206639,-0.0958842543,0.5528815033,2.3740760535,0.3253444095,-0.0682366275,2.5246802834,0.6241290761,-0.1497569466,-0.0888744482,-0.0338521089,0.1192424291,0.0537018078,0.0547498727,-0.1307703723,0.3541039047,1.7826094892,0.2506320246,-0.0439245765,-0.1214474165,0.5221093099,Control
GSM481011,-0.0342425855,2.3966485659,-0.0398959294,0.0391805458,0.0265673853,-0.1056464588,1.3559073807,-0.2011037404,0.5797773188,1.1143954872,0.3225665058,-0.1064031793,2.1697107354,0.2239222685,-0.0803818490,-0.1125242116,0.0055561998,-0.0232475295,-0.0094730394,-0.1208987912,-0.0654872251,0.6076717139,1.5693177648,0.1141268667,-0.1752811595,-0.1079484160,0.5328414870,Control
