@relation data

@attribute id string
@attribute 1017 numeric
@attribute 1019 numeric
@attribute 1026 numeric
@attribute 1647 numeric
@attribute 1869 numeric
@attribute 317 numeric
@attribute 4193 numeric
@attribute 472 numeric
@attribute 581 numeric
@attribute 5925 numeric
@attribute 595 numeric
@attribute 596 numeric
@attribute 7078 numeric
@attribute 7157 numeric
@attribute 898 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.5834629533,1.6314720287,2.1393974684,1.7342155276,0.8789772263,0.2989577477,-0.0070708373,0.0107741015,0.9030967818,0.9448039957,1.5825335458,0.0813294935,0.1790798169,0.8841919228,1.8834737148,BRCA
GSM480985,0.4411996799,1.1038011162,2.2990302591,2.0508048685,0.0818430733,0.3494800181,-0.0835794543,0.0400061393,0.8407814422,0.7302493976,1.5935095322,0.1096045168,0.6174869613,0.5955694337,0.6753045402,BRCA
GSM480986,0.4792193069,1.3781034724,2.2193307467,1.2829225361,0.3414531027,0.2234449131,0.0441754822,-0.0384828596,0.9887473217,0.8574318311,1.9378681357,-0.0262396362,0.3479489311,0.8508987498,1.0686674790,BRCA
GSM480987,0.4050084262,2.0535945445,2.7037154810,2.1893143059,0.4329001224,0.1720295425,0.0336754173,0.0408815341,0.7455377609,0.5479266424,1.2294952867,0.1066961603,0.3481633074,0.8372933389,1.3236865311,BRCA
GSM480988,0.4529012942,1.2271330877,2.3901760505,1.1994663142,0.2557647115,0.2048250465,-0.0762924356,0.0108373413,0.6583364474,0.6159016014,1.0011213121,-0.0332379836,0.3824504193,0.6972457048,1.0074813106,BRCA
GSM480989,0.6269943672,1.7527057604,2.7720669135,1.1784485579,0.6630024992,0.2827313408,-0.0633361472,-0.0284552162,1.2923590124,0.4999280601,1.7276778767,0.0373846114,0.3178923121,1.2405139033,1.4748466095,BRCA
GSM480990,0.5995322283,1.6684504000,2.7343542910,1.7728323936,0.4578135087,0.2409829762,-0.0377953903,-0.0003517558,1.0487284085,0.8644990985,1.6585228148,-0.0140931005,0.8279895867,1.1059742302,1.1184334419,Control
GSM480991,0.2669265534,1.2661320120,2.7373882608,1.6012346595,0.2786995493,0.1191125174,-0.0037197388,-0.0229581060,1.0059922760,0.7603944621,2.0593645064,-0.0490740068,0.2749049537,0.9629745603,1.0403012996,Control
GSM480992,0.4398213812,1.5023378805,2.7673748358,1.2786797881,0.5189908397,0.0999823145,-0.0464381419,-0.0458585198,1.2841898705,0.8413598781,1.9210771919,-0.0325755605,0.4119258902,1.0991194739,1.1468315460,Control
GSM480993,0.6524033558,1.6903067380,2.7103066743,1.5869673565,0.7052419788,0.2123312633,0.0065748730,-0.0240370255,1.1132435460,0.8349784980,1.8622661701,0.0269303651,0.6538601727,1.0900611624,1.2135973303,Control
GSM480994,0.6704433188,1.5680820868,2.5664842689,1.0933020822,0.5327108407,0.2379186266,-0.0779596573,-0.0222930041,0.9404568380,0.7146198596,2.0158938641,-0.0009334706,0.0097228226,1.0190768950,1.0302861808,Control
GSM480995,0.4221554799,1.2554166466,2.8292390630,2.5742988885,0.2847148575,0.1556142434,0.0385711598,-0.0146785734,0.9232971308,0.7168794858,2.1208815641,-0.0677927909,0.9963535412,1.0131718544,1.2897958039,Control
GSM480996,0.6029816190,1.6444498822,2.6013813167,2.6311759949,0.6467501357,0.2169568410,0.0130673417,-0.0318335672,0.9622530025,0.7430976816,1.5208803956,0.0301983259,0.9747857989,0.8828747907,2.0257266832,BRCA
GSM480997,0.2217665483,2.3390516938,3.0480974393,2.2761157305,0.3578723763,0.1248658896,0.0669833189,-0.0424580946,0.9888952862,0.5145263239,1.4196624397,-0.0789440982,1.6839527520,1.2156192858,1.9045029729,BRCA
GSM480998,0.5931733055,1.8083426804,1.5797828546,1.2131624816,0.9194724611,0.3214717463,-0.0089146439,0.0199084602,1.0954582660,0.8158433211,2.0823698351,-0.0368336106,0.6914510862,1.0090916649,1.5074927660,BRCA
GSM480999,0.3947842055,1.0762260481,2.1742217764,1.1231582760,0.2494339945,0.2485000159,-0.0091878788,0.0723660388,0.9258883233,0.8030841379,1.8831457571,0.1652119465,0.4108534430,0.7890873703,0.9371466134,BRCA
GSM481000,0.3517466935,1.1650427356,2.1826425754,1.4436159506,0.3163991596,0.2763534452,-0.0299913646,0.0306764995,0.9177687785,0.7252972251,1.6488720651,0.0770338026,0.2082184448,0.5986957988,1.2584708493,BRCA
GSM481001,0.3529733663,0.9127052278,2.4748434424,2.0374495089,0.0434197502,0.1266282683,0.0688924967,0.0395575790,0.7901152125,0.9109886661,2.2967437235,0.0035275387,0.8806691292,0.8134050400,1.1350254639,BRCA
