@relation data

@attribute id string
@attribute 1398 numeric
@attribute 2243 numeric
@attribute 2244 numeric
@attribute 2266 numeric
@attribute 2335 numeric
@attribute 3674 numeric
@attribute 3690 numeric
@attribute 54518 numeric
@attribute 5747 numeric
@attribute 5906 numeric
@attribute 6714 numeric
@attribute 7094 numeric
@attribute 7450 numeric
@attribute 9564 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,1.7323923409,-0.1656292359,-0.1719056596,0.0336981885,0.4116499636,-0.1136285241,-0.0655429406,-0.1227795340,0.3606912876,0.5759782564,-0.0230143287,0.3349262315,-0.1005556820,0.2600470403,BRCA
GSM480985,1.8688574894,-0.1399053064,-0.1414716702,-0.1039856565,0.9644421138,-0.0775705003,0.0941074097,-0.1579882438,0.4434307657,0.6223576221,-0.0673303304,0.3543325623,-0.1352612934,0.2547651702,BRCA
GSM480986,1.9836026755,-0.1307385198,-0.1693826518,-0.0985185886,0.2839689288,-0.0547917037,-0.0747055229,-0.1314657213,0.2375885064,0.3411915212,-0.0464315283,0.3472165334,-0.0967900607,0.3452177938,BRCA
GSM480987,2.0277992866,-0.1241824412,-0.1801341795,-0.0734953539,1.7582515876,-0.0518896750,0.1449871157,0.0232238930,0.2307216385,0.3683751977,-0.0569087189,0.5924646768,-0.1240961764,0.4364242047,BRCA
GSM480988,1.5429041887,-0.1254562038,-0.0697009560,-0.0722382591,0.0534828736,-0.0438940025,-0.0725438198,-0.1493862457,0.3012423917,0.1660498078,-0.0468429086,0.3568265384,-0.1385931212,0.1747193907,BRCA
GSM480989,1.7117121220,-0.0890212768,-0.0415871689,-0.0443032894,0.1024411910,-0.1319063450,-0.0753753271,-0.1541606317,0.1835803039,0.2493194217,-0.0013073004,0.4247063940,-0.1692576788,0.3450037575,BRCA
GSM480990,1.7694421830,-0.1062551705,-0.1248791599,-0.0118424829,1.1363781366,-0.1277256025,-0.0633891400,-0.1068691770,0.2556535407,0.3149603538,0.0237829644,0.4164225238,-0.1387461073,0.4471253923,Control
GSM480991,1.7440137619,-0.1222378157,-0.1140544591,0.0338303222,0.1799461975,-0.1080194482,0.0115238073,-0.1138846795,0.2348265328,0.3179211385,-0.0323408361,0.4066644799,-0.1547345949,0.3696721135,Control
GSM480992,1.4854351587,-0.0956035698,-0.1278102932,0.0068018640,0.3646582883,-0.1033626320,-0.0672933927,-0.0898675952,0.1477922502,0.2146456959,0.0106290712,0.4696601534,-0.1007890779,0.4115867727,Control
GSM480993,1.8096325479,-0.1153795761,-0.1456406611,-0.0714208433,0.2762820140,-0.0755247960,-0.0622627755,-0.0853177035,0.3103372069,0.3858551905,-0.0135325677,0.4063588533,-0.0801759956,0.3369192308,Control
GSM480994,1.6760271164,-0.1166281658,-0.1134079662,-0.0238408994,0.1309703165,-0.1295257616,-0.0709713311,-0.1104721272,0.1898239563,0.2214301018,-0.0187703867,0.2938978469,-0.0697604719,0.2770269668,Control
GSM480995,2.2552708577,-0.1455464876,-0.1614347002,-0.0822574599,1.7712494874,-0.1350698785,0.3086674211,-0.0922253038,0.3844956729,0.4631686077,-0.0279171207,0.4453044975,-0.1721447139,0.4174986492,Control
GSM480996,1.8028399077,-0.0968548707,-0.1420785118,0.0336778160,0.7795736939,-0.0735744736,-0.0395677304,-0.1386047565,0.2123995517,0.1524457091,0.0263584877,0.5493994795,-0.1186814244,0.4269298427,BRCA
GSM480997,1.7152885957,-0.0779125212,-0.0798545567,0.0407539849,1.4308690266,-0.1247310456,0.1801869549,0.0253360565,0.2051827405,0.1848360411,-0.0008275386,0.6630013524,-0.1716138722,0.3783754225,BRCA
GSM480998,1.6816213726,-0.0807038440,-0.0668437885,-0.0037381808,-0.0063851876,-0.1010543868,-0.0464175881,-0.0930429307,0.1946123678,0.3836546096,0.0090813116,0.4612481437,-0.1469382119,0.3107116918,BRCA
GSM480999,1.9345038615,-0.1907549482,-0.0794408619,-0.0573080895,0.1422491923,-0.1229677726,-0.0129458928,-0.1503271538,0.3826780218,0.5830851418,-0.0673263892,0.3944236082,-0.2139920584,0.2784424808,BRCA
GSM481000,1.6972536607,-0.0932197583,-0.1643152582,-0.1248491626,0.0572827472,-0.0866171979,-0.0616937002,-0.1200703358,0.3141139373,0.5216962031,-0.0261117631,0.3733513456,-0.1384195393,0.2387561493,BRCA
GSM481001,2.3081469805,-0.0989990905,-0.1331040788,-0.0297002042,1.4797842984,-0.0357307696,0.1523237379,-0.1529225928,0.3840656285,0.4388980499,0.0263371471,0.3818742842,-0.0913775427,0.3109045905,BRCA
