@relation data

@attribute id string
@attribute 10000 numeric
@attribute 1019 numeric
@attribute 1021 numeric
@attribute 1026 numeric
@attribute 1027 numeric
@attribute 1029 numeric
@attribute 1147 numeric
@attribute 1398 numeric
@attribute 1399 numeric
@attribute 1487 numeric
@attribute 1488 numeric
@attribute 1869 numeric
@attribute 1870 numeric
@attribute 1871 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2122 numeric
@attribute 23533 numeric
@attribute 23624 numeric
@attribute 25 numeric
@attribute 25759 numeric
@attribute 2885 numeric
@attribute 3066 numeric
@attribute 3265 numeric
@attribute 3551 numeric
@attribute 369 numeric
@attribute 3845 numeric
@attribute 399694 numeric
@attribute 4088 numeric
@attribute 4089 numeric
@attribute 4193 numeric
@attribute 4609 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 4893 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 53358 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5605 numeric
@attribute 572 numeric
@attribute 5781 numeric
@attribute 5894 numeric
@attribute 5925 numeric
@attribute 595 numeric
@attribute 5970 numeric
@attribute 598 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 673 numeric
@attribute 6776 numeric
@attribute 6777 numeric
@attribute 7040 numeric
@attribute 7042 numeric
@attribute 7043 numeric
@attribute 7046 numeric
@attribute 7048 numeric
@attribute 7157 numeric
@attribute 8503 numeric
@attribute 861 numeric
@attribute 867 numeric
@attribute 868 numeric
@attribute 9846 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.6797332095,1.6509813072,0.1233450275,3.3594499677,1.0775432256,0.9588716673,0.2841429040,1.4674782144,1.4300138996,1.5287569798,0.2752227061,0.1608625433,-0.1044139307,0.7531173030,2.3584245311,0.3070585448,-0.0464335352,-0.0131690648,-0.1757426645,2.0763668117,-0.1456060512,1.6104626348,0.6440977516,0.8212452234,0.2679063242,0.6620092707,0.1314761901,0.0600588270,0.6334898934,0.2611974383,-0.0354759898,0.1863047483,0.0372776528,0.8098630121,0.8848718814,0.3417825494,-0.1444193100,0.8497827404,-0.0743738270,0.0027666772,1.1555331424,0.1584505707,0.3768321643,1.1201675758,0.1390805759,0.3923970497,0.2761137816,0.3860900013,0.4170598776,1.4593906332,1.2157194917,0.0871318146,2.2882412161,-0.0234144181,0.2904654710,0.1777965052,0.2833559974,0.2282767607,0.4776154854,0.8690730108,0.3435973456,0.8073990904,0.4500692432,0.9853307140,-0.0795126762,0.2503281431,0.5194533495,0.4943281158,0.0797205452,BRCA
GSM481003,0.3007907103,2.0218701660,0.2763891428,3.0403829142,1.1811751007,1.5168189790,0.2877502063,1.3612618425,1.3261353774,1.6374357489,0.1055080124,0.3838606802,0.0454944650,0.6776998944,2.5114432043,0.3973698837,0.0235925511,-0.0067144994,-0.0738673770,2.0323438495,0.3687587061,1.7524189089,0.7179817701,0.9474795161,0.4162924297,0.6213931068,0.0738842817,0.0609809078,1.0462392932,0.1510610660,-0.0666174864,0.2694517161,0.0608519517,1.4016762564,0.9542065300,0.1791957579,-0.1042557524,1.4233998538,-0.0506758328,0.0220997693,1.4443705760,0.1618364114,0.4223379152,1.1333078442,0.1453346393,0.8256779464,0.0626567465,0.2815908568,0.4086979734,1.6346685103,1.5458108518,0.2027870905,2.4272642752,-0.0553885548,0.0839562974,0.0848102706,0.3305765474,0.2317580214,0.5876617368,1.5404983274,0.3926736576,0.2719719032,0.4773078447,0.9925875762,0.1190332978,0.0761700562,0.4569876247,0.3135727806,0.0105697196,BRCA
GSM481004,0.4733082638,2.4203961939,0.1680494515,3.0274459125,1.0930646748,1.3482990906,0.3929689074,1.1921263276,1.5316830208,1.5116502008,0.2299313519,0.4496613113,-0.0162955371,0.6400350525,2.2194539971,0.4676012300,-0.0088941623,-0.0146582856,-0.1818336114,2.0528732984,0.3231435837,1.7306030480,0.5290585255,0.8814408686,0.4565757285,0.7447423427,0.0657351969,0.0458456214,1.1430110809,0.1046389682,-0.0436277898,0.3419797647,0.1890115326,1.3433312625,0.9630198516,0.1934292825,-0.0326631340,1.4479867770,-0.1540841441,0.0015714503,1.2018412555,0.3960925107,0.5495924441,1.3982536542,0.0639251527,0.5918967704,0.0687684595,0.4157156661,0.2011434678,1.6619296756,1.4715695732,0.0731631404,2.7043259995,-0.0500999228,0.1372055122,0.1890694758,0.6760884334,0.3548092483,0.4072908132,1.1630562656,0.3364432512,0.4477677480,0.7094309197,0.8802483742,0.1043470586,0.2454496449,0.4162228867,0.4560373420,0.0693061652,BRCA
GSM481005,0.7983672971,1.6965493859,0.4926643759,3.2873637975,1.2595446937,1.3626846816,0.7559128657,1.6299835334,1.3877731034,1.5837440587,0.1756565297,0.3527724375,-0.1165471179,0.9084757619,2.3890128664,0.4302809539,0.0952153626,0.0304015636,-0.1951803750,2.0808352083,0.2984071820,1.6458761891,0.7883546688,0.8521304950,0.3903404364,0.7021117498,0.1621117626,-0.0029305460,0.6809106159,0.3580555966,-0.0388047886,0.1626732602,0.0661443981,0.7793831442,0.8978069759,0.2936143763,-0.0949890131,1.0055721670,-0.1223234448,0.3289049813,0.9524374414,0.3167094880,0.4403047296,1.3712493853,0.0764267961,0.5596565347,0.2919591999,0.3888399490,0.7030548256,2.1236051734,1.2129281088,0.1140465466,2.3308550971,0.0180744121,0.2881692323,0.1629802437,0.4335148484,0.3095768749,0.3632583721,1.1279461384,0.4534288727,0.5362932858,0.5976829881,0.9015575944,0.0457376592,0.2719397081,0.5630232504,0.3629836582,0.0877001351,BRCA
GSM481006,0.6102282105,2.0035383105,0.3021721042,3.2162807881,1.2238033216,1.1842627120,0.5505344721,1.5784780925,1.5903257717,1.7279376312,0.1510319460,0.3129080268,-0.0882029533,0.9511518584,2.7993582883,0.4174783649,0.0071974735,0.0247047886,-0.1437625130,2.3677308262,0.6224567819,1.6704388113,0.9014139936,0.8876503406,0.2354427614,0.7695110285,0.1676137317,0.1210638009,0.8279588929,0.3620992723,0.0404348410,0.2744588943,0.1223146532,1.0869957842,0.6079864987,0.2433270854,-0.0674328190,1.3385462081,-0.0515387084,0.2390861619,1.1112498336,0.1586954411,0.3909603753,0.9865753614,0.1169393467,0.4886666650,0.3084470431,0.3354175018,0.6889269474,1.6552993021,1.3122026393,0.1918322109,2.3295555881,0.0128678733,0.2175775908,0.2528915434,0.6613827465,0.3820596916,0.3491632068,1.0640574322,0.3380506146,0.5783400405,0.4666741335,1.3752852871,0.1659671659,0.1448328871,0.7007251898,0.2727268643,0.0424612991,BRCA
GSM481007,0.3836162349,2.3997609466,0.3125831992,3.1362124086,1.6133605374,1.5764191804,0.2756707471,0.9207133585,1.2839676474,1.7280974020,0.2158234717,0.4946888254,-0.0467773227,0.8479955071,2.4604020782,0.2757121727,-0.0536721054,0.0693962222,-0.0953704117,1.7807312609,1.1539923084,1.7786090209,0.9380302841,1.1560421735,0.2572633833,0.9390580363,0.1433539864,0.0987798262,0.7820959147,0.1275453084,-0.0409890643,0.2869294803,0.0016019143,1.3999506757,0.8448888773,0.1014056848,-0.0381952070,1.4767880777,-0.1263724936,0.1471414633,1.4279245571,0.1051575886,0.2606000659,1.0516917631,0.1837086821,0.9255183645,0.0113657976,0.2957258879,0.6629691342,1.2351145123,1.4910032429,0.1788453258,2.3985712954,-0.0621160632,0.2030390211,0.2699643974,0.6584754725,0.2433287780,0.3947684393,0.2169134759,0.6869849099,0.3115602897,0.2434186208,1.2977375326,0.0523188741,0.0798980014,0.3703690339,0.2431423812,0.0874003436,BRCA
GSM481008,0.5217626055,2.6693531871,0.1836714248,2.8834402039,1.3575888276,2.0075535520,0.9329660580,1.0476466187,1.1402049069,1.7569416098,0.2711479732,1.5586611688,0.2831019114,0.8295916561,2.1300801171,0.4476290999,0.0965095491,-0.0033952392,-0.1317019194,1.9073203204,-0.0374337450,1.6622805248,1.1086183989,1.2938889639,0.3088421996,0.8205010526,0.1743810166,0.2995089881,1.0276691739,0.3341018707,-0.0201522052,0.2562567367,0.2086261566,1.2762110606,0.9191996994,0.1758980179,-0.0852505426,1.1338950680,-0.0720937303,0.0879067641,1.1462765579,0.2534119720,0.4047704326,1.0726860836,0.1199409844,1.0612640086,0.2813343574,0.3589827556,0.6538910852,1.6781765093,1.3571830794,0.0997079746,2.4446920753,0.0012555714,0.1490175020,0.1605632000,0.1243573846,0.2195734002,0.9020165747,1.0231049003,0.0843056362,0.2844155535,0.5394916288,0.9878225434,0.0282589524,0.2294827466,0.5230086976,0.2833427329,-0.0715826231,Control
GSM481009,0.5489170128,1.6445278376,0.0485912423,3.1617967563,1.3927305539,0.5626646933,0.4141671401,1.4302532645,1.3990336556,1.5540169552,0.0376218577,0.0817014255,-0.0379079583,0.7245613783,1.7882246540,0.1436777954,-0.0574740145,-0.0460119554,-0.3668616673,1.8072166741,-0.2635303903,1.3427748691,0.6076036627,0.5253295350,0.1725846681,0.6588328657,0.1793832846,-0.0263681967,0.7593096520,0.1640066558,-0.0891779845,0.0096561856,0.0623427681,0.6739098801,0.7767756040,0.2437746771,-0.0950082633,0.4174557194,-0.1321362915,0.1336468826,0.6547553167,0.0973739212,0.2795271149,0.7096309500,-0.0310865428,-0.0767497015,0.0240920140,0.2270372226,0.6089003728,0.9449293574,0.9630623995,0.0380890368,2.4154436141,-0.0048567386,0.0807280921,-0.0320870272,0.1552610239,0.1357923958,0.1325173036,0.2427701615,0.4328454778,0.3713083595,0.4242561069,0.9829903326,0.0289410084,0.0262241433,0.4207337816,0.2563690741,0.0265866630,Control
GSM481010,0.6249280034,1.7503523453,0.5237364813,2.8992610497,1.3314499458,1.0465271884,0.8322192047,1.5761229206,1.4868810578,1.4977005953,0.2811138460,0.3816741023,-0.0103132259,0.8406108043,2.1086231072,0.3798376370,-0.0521777497,0.0036142197,-0.1234499789,2.1198156030,0.3951061078,1.7509254467,0.9485700637,0.9039840400,0.3174347172,0.5558823925,0.1744263203,-0.0524235679,0.8721879155,0.3659622770,-0.0505959386,0.2640629692,0.1809599443,1.1876550054,1.2621549368,0.2892597577,0.0721562371,1.1752510060,-0.0223426086,0.1319778106,1.1194783820,0.1761760920,0.5158594621,1.1154199801,0.1620686616,0.7550900512,0.3278113926,0.3965836786,0.6300583106,1.1449683505,1.2152642781,0.0602844359,2.2814118394,0.0688335455,0.2435579410,0.2509317977,0.1787025944,0.2733712041,0.4001078805,1.3532863502,0.2637763904,0.8614470834,0.3878838463,0.7534921082,0.2118905579,0.1441223709,0.4992045580,0.2596243354,0.0546201978,Control
GSM481011,0.3773361022,2.3434683681,0.1649496774,3.6372286978,1.4352504081,1.3616899894,0.2562781054,1.1232241080,1.1672118224,1.7220819780,0.2567658980,0.7909900944,-0.0416797744,0.5251184477,2.7272794777,0.4895673924,0.0022248317,0.0986143788,-0.1996187796,2.0290059297,0.1114175908,1.9492786230,0.6762493866,1.1300241724,0.2600992171,0.8748071725,0.1905613793,-0.0295763075,1.3345354182,0.0845517101,-0.0865562696,0.2834044827,0.0443784665,1.0963865406,0.7011700384,0.2223992294,-0.1192103243,0.9093435548,-0.0940577877,0.0018939260,1.3710955015,0.1995841336,0.3978262835,1.5733309313,0.2404869166,0.8490704160,0.0029051673,0.2711141126,0.2998918322,2.1114134911,1.4994342731,0.0944211634,2.8155515152,-0.0475626586,0.0857347009,0.2114646371,0.3469468820,0.2940408219,0.5330254723,0.6447139097,0.7929640099,0.3925923205,0.3245543128,0.9952894231,-0.0562693753,0.0358801501,0.2453137968,0.3612306045,-0.0332963556,Control
GSM481012,0.6217948134,2.0338871329,0.2100772874,3.1253992766,1.3083603902,0.9232765728,0.5080775619,1.3028018407,1.3461423516,1.5298243111,0.2845060893,0.1997919092,-0.0607327393,0.6972903081,1.8813959094,0.2876286948,-0.0611075448,-0.0456573765,-0.1921506611,1.6933054775,0.0647833173,1.5784882939,0.9037229194,0.8123865621,0.4779004869,0.4382156656,0.1563635992,0.0615699129,0.9700859723,0.2544761271,-0.0180556478,0.2250499161,0.1195168558,1.0682685711,0.9596517943,0.2830991491,-0.1024960368,1.1253169480,-0.1372564608,0.1236136932,1.0652331748,0.2692129266,0.4602609591,1.1019343174,0.0911824431,0.4327418197,0.2333052336,0.3464573934,0.3807823643,1.0900593742,1.1187853771,0.0635312237,2.6636632381,-0.0046310019,0.2235082760,0.2223655503,0.2328366154,0.2785303607,0.5199112931,1.5153659507,0.5269023729,0.2645484350,0.5978242007,0.8725762112,0.0897456310,0.2948370866,0.4113467064,0.4544993345,0.0807040111,Control
