@relation data

@attribute id string
@attribute 25830 numeric
@attribute 27233 numeric
@attribute 27284 numeric
@attribute 6783 numeric
@attribute 6799 numeric
@attribute 6817 numeric
@attribute 6819 numeric
@attribute 6820 numeric
@attribute 6822 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.0092272827,-0.1193051515,-0.0703755297,-0.0950738949,-0.1105912960,1.3264736681,-0.0947122244,-0.0202075392,-0.1615976435,BRCA
GSM481003,-0.0251946044,-0.0322515806,-0.0652688542,0.0872669505,-0.1841858980,1.0285028852,-0.0573365810,-0.0016799997,-0.1146992834,BRCA
GSM481004,0.0277985121,-0.1180180419,-0.0328783612,-0.0003481121,-0.1430300943,1.1865574052,-0.0838428143,-0.0889974860,-0.1352525596,BRCA
GSM481005,0.0061158921,-0.1464409629,-0.0034732077,-0.0204772787,-0.0620178382,1.0901388849,-0.1148317650,-0.0638150123,-0.1552392772,BRCA
GSM481006,0.0905957666,-0.1239977195,-0.0924262168,0.0550615572,-0.0222779220,1.0485457771,-0.1023506290,0.0037431568,-0.1591103327,BRCA
GSM481007,0.0996593642,-0.0982495456,-0.0233451478,0.0863113939,0.0471324895,0.9919154811,-0.0698563110,-0.0026785128,-0.1001286145,BRCA
GSM481008,0.0737797814,-0.0697167201,-0.1075119713,-0.0179713630,-0.1873247817,0.7407126148,-0.0441544895,-0.0740263113,-0.0266525214,Control
GSM481009,-0.0237284458,-0.0619653838,-0.0491482648,0.2295866641,-0.1041863412,1.4014562507,-0.1238218920,-0.2113249919,-0.2232153600,Control
GSM481010,0.1553389852,-0.0838290264,0.2124974188,1.0443200083,-0.0623894405,1.5085187420,-0.0825062080,-0.0385400340,-0.1272155344,Control
GSM481011,0.0263164097,-0.0945148769,-0.0567107455,-0.0852859824,-0.1606598745,1.1959820740,-0.0804451989,0.0217518628,-0.1624750384,Control
GSM481012,-0.0074482609,-0.0940936925,-0.1367721148,0.0925707377,-0.0926558063,1.2373731091,-0.1142925346,-0.0702307704,-0.1450956038,Control
GSM481013,0.0282338962,-0.0323668911,-0.0349577268,-0.0012067987,-0.1058522202,0.7188414455,-0.1005235005,-0.0136296118,-0.1759134907,Control
GSM481014,0.0296439899,-0.0876401911,-0.0729435062,-0.0449859613,-0.1432547090,0.5223617460,0.2253204811,0.0925422576,-0.1180354700,BRCA
GSM481015,0.0044219224,-0.1090109889,-0.0154166417,-0.0475156853,-0.0856159478,0.5087788469,-0.0863699696,-0.0064639608,-0.1577425571,BRCA
GSM481016,0.0062407180,-0.1179786545,1.7621638375,2.0834420959,-0.0889225493,0.7601344835,-0.0949304815,-0.0960822090,-0.1564099477,BRCA
GSM481017,0.0481378213,-0.1025609366,0.2946491205,0.6018343623,-0.1312281097,0.6533425459,-0.0779178603,-0.0256648273,-0.0954042576,BRCA
GSM481018,0.0004641638,-0.2066338760,-0.1322400820,-0.0854277458,-0.2179819035,1.3464843777,-0.0562368889,0.0028600419,-0.1744858812,BRCA
GSM481019,0.1954210112,-0.0633426354,0.6413297638,0.7650458475,-0.2208135872,1.3194457460,-0.0631553323,0.0350379001,-0.1592994405,BRCA
