@relation data

@attribute id string
@attribute 1000 numeric
@attribute 1001 numeric
@attribute 1002 numeric
@attribute 1003 numeric
@attribute 1004 numeric
@attribute 1005 numeric
@attribute 1006 numeric
@attribute 1007 numeric
@attribute 1008 numeric
@attribute 1009 numeric
@attribute 1010 numeric
@attribute 1012 numeric
@attribute 1013 numeric
@attribute 1016 numeric
@attribute 1495 numeric
@attribute 1499 numeric
@attribute 1500 numeric
@attribute 23705 numeric
@attribute 253559 numeric
@attribute 25945 numeric
@attribute 3728 numeric
@attribute 4301 numeric
@attribute 57863 numeric
@attribute 5817 numeric
@attribute 5818 numeric
@attribute 5819 numeric
@attribute 64403 numeric
@attribute 81607 numeric
@attribute 999 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.0079978060,2.4948960244,-0.0701225634,-0.0707705626,-0.1178994638,-0.1710728327,-0.1399585566,-0.2225581903,-0.1834228891,0.0233093679,-0.0887298824,-0.1275247833,-0.0779454701,-0.1022439729,1.3338098931,0.9433099893,1.1013892478,0.0601573012,-0.1113261386,-0.0533231168,1.7464562788,0.3362823766,-0.0894548443,0.3120588039,-0.0112638130,0.0574635073,0.0780767905,0.4693126697,1.3886794052,BRCA
GSM480985,0.3107617417,2.8044762015,-0.1764649662,-0.0017558100,-0.1182889944,-0.1698280648,-0.1205293508,-0.1903643074,-0.1392392131,0.0191310438,-0.1409466568,-0.0832106286,-0.0274606835,-0.1395862657,1.3528159242,1.1109306672,1.2430446778,0.1854424626,-0.1224388411,-0.0277138369,1.3415887190,0.3662796632,-0.0920547977,0.2540088786,-0.0125790390,0.1497217030,0.0308986652,0.5670532434,1.4782442701,BRCA
GSM480986,0.1054877200,2.8447900115,-0.0164610079,-0.0573108660,-0.0926698614,-0.1590969212,-0.0340914905,-0.0554408671,-0.1204676842,-0.0217976615,-0.2030533013,-0.0644119652,-0.0770449613,-0.0530825313,1.2520638189,0.9477347201,1.0870863236,0.0517037134,-0.1003974662,-0.0433475760,1.8956718247,0.3136572798,-0.0933937245,0.2919620126,0.0518422806,0.1392051461,-0.0236284914,0.4503057794,1.5077302921,BRCA
GSM480987,0.5377828327,0.6036503430,0.0050844479,-0.0487219249,-0.1020590688,-0.1368065617,-0.1011292980,-0.0722903324,-0.0928849668,0.1656103466,-0.0900732206,0.0157466066,-0.0807200500,-0.0727827413,0.8798748336,0.7213038760,0.6097315177,-0.0323249137,-0.1048238753,0.4941993632,0.0025442684,0.2183740184,0.2052001063,0.2272325474,-0.0502896028,0.0809503158,0.0145911131,0.0064895833,0.2715312235,BRCA
GSM480988,0.0197224870,3.1870507151,-0.0804347395,-0.1147213753,-0.0802421397,-0.1535454372,-0.0905594850,-0.0989837216,-0.1108822126,0.0043803039,0.0089943800,-0.0668579084,-0.1199447378,-0.1165536303,1.1278576067,0.8318137222,1.0525626070,0.1246221043,-0.0598242706,-0.0743239634,1.3134222209,0.2851979729,-0.0860952903,0.1591009188,-0.0138245839,0.1457537254,-0.0347994036,0.2790030004,1.3151372973,BRCA
GSM480989,-0.0148596324,2.9742934257,-0.1509811569,-0.0259790239,-0.1192631012,-0.2009266740,-0.0458442224,-0.1494814153,-0.1062153941,0.0448929024,0.0962317938,-0.1412886973,-0.0727804374,-0.1174807759,1.0870941328,0.9154817797,1.0993140891,0.0348425469,-0.1349090947,-0.0183151800,2.2143873838,0.2684092492,-0.0780633821,0.3311461127,-0.0261403982,0.2048680367,0.0944046570,0.6739893489,1.6750301521,BRCA
GSM480990,0.0222585909,3.2765496224,-0.0235741048,-0.0225970228,-0.1061095343,-0.1788068148,-0.0633784720,-0.0935702836,-0.0481617891,0.1273162138,-0.0371916000,0.0389578783,-0.0638306495,-0.1299449191,0.8238437675,0.8344820888,1.0458366102,0.0314074329,-0.1308186076,0.0430891197,2.3775305616,0.2868320285,-0.0872219572,0.2485136800,0.0882562398,0.1954480700,0.0784270174,0.4875680120,1.5135529946,Control
GSM480991,0.1355888178,3.0281209946,-0.0721082601,0.0088997779,-0.0837402007,-0.1452018497,-0.0695856408,-0.0680734182,-0.1216975624,0.0096155933,-0.0919582240,-0.1122523171,-0.0910427591,-0.1437837096,1.2444188044,0.9456861730,1.0857336445,-0.0031924856,-0.0772023696,-0.0465360062,2.3339636856,0.3089245566,-0.0826964258,0.2259082551,0.0737969124,0.1881264911,0.0425707036,0.7627263739,1.6498906129,Control
GSM480992,-0.0262533089,3.1905305386,-0.0437693235,-0.0186430055,-0.0989179860,-0.1645412416,-0.1046075434,-0.0603121818,-0.0787671275,0.0091701834,-0.0417808582,-0.0914689656,-0.0878573068,-0.1584247687,1.0113575603,0.7282237562,1.0853888872,-0.0125743353,-0.0678455693,-0.1057335104,2.8402087953,0.3569695423,-0.0741388229,0.2857994941,0.1829184337,0.2318742438,0.1047478939,0.7518590033,1.6639675334,Control
GSM480993,0.0966705108,2.9800154716,0.0342881722,-0.0006494025,-0.0764626540,-0.1558077187,-0.1069473589,-0.0292225893,-0.1231829406,-0.0100918902,-0.1298814251,-0.0460477298,-0.0612450747,-0.1182726163,1.0947239722,0.8789024687,1.0474673129,0.0388716106,-0.1011384574,0.0002155742,2.0651898517,0.2916397543,-0.0893197066,0.2867408966,0.0702447227,0.2080406723,0.0776018341,0.6351050908,1.5387369182,Control
