@relation data

@attribute id string
@attribute 1543 numeric
@attribute 1544 numeric
@attribute 1548 numeric
@attribute 1571 numeric
@attribute 1579 numeric
@attribute 2328 numeric
@attribute 4128 numeric
@attribute 4129 numeric
@attribute 54498 numeric
@attribute 5740 numeric
@attribute 5742 numeric
@attribute 5743 numeric
@attribute 6916 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.1202163581,-0.1014766870,-0.0222040485,-0.0579427281,-0.0107277290,-0.2250160734,0.7272153733,-0.1421455219,0.0993502624,-0.1218386340,0.3559828922,0.0763389319,-0.0834891133,BRCA
GSM480985,1.0736091864,-0.0911636834,0.0185694386,0.1192514243,-0.0592605169,-0.1976873186,0.7717842565,-0.0966774886,0.0521475360,-0.1576357861,0.3641204405,-0.0300743042,-0.1082647094,BRCA
GSM480986,-0.1028040711,-0.1159611161,0.0904232404,0.0241986227,-0.0856653733,-0.1735876817,0.7010565088,-0.0379421446,0.2518402490,-0.1553348210,0.4908392368,0.0178532619,-0.0604042063,BRCA
GSM480987,-0.0515038227,-0.1221926419,0.0166690037,-0.0370561639,-0.0962403247,-0.1373965067,1.6794877839,-0.1123056535,0.4306804949,-0.0162960913,0.9660276539,0.0989996669,-0.0360427475,BRCA
GSM480988,-0.0469103540,-0.0257413974,-0.0239997992,0.2109295055,0.0175217489,-0.2104154748,0.5096429859,-0.0887284530,0.2425422784,-0.1324027182,0.4200770837,0.0590901193,-0.0674500442,BRCA
GSM480989,-0.1129060328,-0.0051256384,0.1414101426,-0.0729334673,-0.0660594703,-0.2469004192,0.2432551988,-0.1266093460,0.1396446124,-0.1959064733,0.5738048525,0.0133889897,-0.0124124234,BRCA
GSM480990,0.0552899428,-0.0789403874,0.0734613663,0.0513365551,-0.1056231836,-0.1631013920,0.9098102882,-0.0986434286,0.2000267514,-0.1791415912,0.1927727252,0.1267204625,-0.0983142367,Control
GSM480991,0.0042331508,-0.1240963471,0.0483522194,0.0537035517,-0.1301778279,-0.1823338206,0.8781279406,-0.0624410332,0.2653434935,-0.1766819144,0.3827540398,0.0958185670,-0.0272934242,Control
GSM480992,0.1664125780,-0.0422955338,0.0469442939,0.0099216172,-0.1530155146,-0.1761876730,0.7166258736,-0.0450423969,0.3060936260,-0.1194875709,0.6496253179,-0.0089352386,-0.0354851039,Control
GSM480993,-0.0502332724,-0.1050930967,0.0692249054,-0.0351820425,-0.0971206719,-0.1247877932,0.7602154946,-0.0766519552,0.2466379126,-0.1372318670,0.4708882125,0.0211076165,-0.0384693646,Control
GSM480994,-0.0412788089,-0.1768795472,0.0897864129,-0.0173072134,-0.0913043010,-0.1589439960,0.4469794384,-0.1067939873,0.1727285953,-0.1434151553,0.6016670704,-0.0307360638,0.0361051987,Control
GSM480995,0.1053729221,-0.1257973788,0.0253012395,0.0021038183,-0.0732867437,-0.1901677345,1.1116000951,-0.1043081199,0.1895900543,-0.1494346198,0.3661859546,0.6172481574,-0.0982755027,Control
GSM480996,0.2079184020,-0.0411695574,0.0657241904,0.1522978406,-0.0473152723,-0.2392900936,1.3298618066,-0.1036888044,0.1036170480,-0.1840392108,0.4345145130,1.0201405711,-0.0338509635,BRCA
GSM480997,-0.0338890097,-0.0702841873,0.0644305010,0.0616774601,-0.0576267756,-0.2357571999,0.0091352872,-0.0450726518,0.2101570995,1.2517442760,0.9454373726,0.9836006060,-0.0471182214,BRCA
GSM480998,-0.0820418289,-0.0845766756,0.0559173833,0.0446324656,0.0212367550,-0.1498169140,0.3206500974,-0.0211109042,0.2421224025,-0.1048728151,0.9846029331,0.0386848402,0.0081464766,BRCA
GSM480999,-0.1220538254,-0.0588417317,-0.0661389980,0.0638319539,-0.1329085709,-0.2352562349,0.8552897548,-0.1044294003,0.1094124052,-0.1886393182,0.0791449902,0.0681534038,-0.0333689068,BRCA
GSM481000,-0.0769309438,-0.0685851499,0.0040893396,0.2400406065,-0.0675902199,-0.1340439443,0.5445454854,-0.0872263073,0.0336412278,-0.1270041780,0.2161124372,0.0215957718,-0.0415995933,BRCA
GSM481001,0.4858089657,-0.1030758728,0.0385806635,0.0087136929,-0.0910009024,-0.2245605340,1.2394625824,-0.0847099208,0.0819280946,-0.1909039574,0.0365449304,0.0290437091,-0.0929935019,BRCA
