@relation data

@attribute id string
@attribute 10487 numeric
@attribute 1072 numeric
@attribute 22927 numeric
@attribute 2316 numeric
@attribute 27154 numeric
@attribute 29106 numeric
@attribute 3309 numeric
@attribute 335 numeric
@attribute 440915 numeric
@attribute 5216 numeric
@attribute 5341 numeric
@attribute 5478 numeric
@attribute 5660 numeric
@attribute 6647 numeric
@attribute 7018 numeric
@attribute 7094 numeric
@attribute 7273 numeric
@attribute 7277 numeric
@attribute 7414 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 813 numeric
@attribute 9948 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,13.1958974,12.5506675,9.3441422225,6.434382719,8.931979298,5.309333758,10.24263856,5.287261033,8.7915113105,12.94594262,9.68874036,7.340653781,13.93882125,13.18229429,10.01526211,10.9484368,5.0992841828,7.482104333,9.67691596567,13.11037161,13.59313376,12.33572539,11.11536902,11.075987731,Control
GSM427159,13.00770101,12.5801856,8.7323790885,7.041826475,9.620316579,5.6343294775,10.68983665,4.752897783,8.4391701125,12.79419988,8.982680713,6.648325671,13.90343749,13.0689563,11.17866503,10.35004996,5.2122251396,8.517473661,9.12675963167,12.75620088,13.5121695,12.47764072,10.53277502,10.5082700645,BRCA
GSM427160,13.23871974,12.67483341,8.0942277495,6.436091549,9.814991395,5.171608787,10.84558436,5.161092822,8.53670588,13.181245845,8.442778825,7.649240232,13.720332005,12.92133986,12.10651723,10.20981921,5.4256925706,8.770202293,9.01275273233,12.13760287,13.47944813,12.54827894,10.61443405,10.8991775095,BRCA
GSM427162,12.90606669,12.73346456,7.9823695485,7.187354857,9.632550476,5.3990616185,10.91800436,5.62000808,7.331431765,12.7802358,8.97466634,6.934991518,13.81457891,13.10574654,11.9938814,10.43742988,5.476820078,8.99094148,8.737483073,12.20536419,13.35270561,12.76004735,9.916141133,9.8332563095,Control
GSM427163,12.90606669,12.90048482,8.3261085705,6.618976867,9.95192618,5.362200957,10.57466711,5.368603583,9.0812221355,13.28927478,8.94807598,7.31944887,14.04593632,13.22219118,12.48900128,9.987545106,5.1468628222,9.298601687,8.90807702667,12.34682957,13.37889296,12.45248586,10.49325532,11.0906255075,BRCA
GSM427164,13.19318117,12.64577331,8.8617404645,7.057101267,9.466331996,6.117844893,10.9484368,5.202134845,9.516562333,12.77346919,10.95503978,7.950324238,14.42400432,12.40728377,11.75296609,10.55627639,5.1819487988,9.118098254,9.82544504333,13.11510467,13.71343219,12.66384721,10.71465361,12.29660534,BRCA
GSM427165,12.46365343,13.07861622,7.729550487,7.088102166,8.80484987,5.6821554155,11.46239505,5.472984221,8.22097641,12.884686225,9.380017866,6.757593772,13.946033785,12.74140174,10.47450477,10.32302692,5.5542104156,9.185154884,9.11190392067,12.34260121,13.29267684,12.61750082,10.29860136,9.835243575,BRCA
GSM427166,13.18602605,12.73346456,8.5162147995,6.218786615,9.313461916,5.166156209,10.37973064,4.29432028,9.098605101,13.27590732,9.553303439,7.417897071,13.996914035,13.16916718,11.53806051,10.49035982,5.3362788624,8.216698727,9.380750741,12.57155186,13.44200721,12.74796537,11.20436651,11.3830149185,Control
GSM427167,12.94317143,12.83574159,8.1432574415,7.099140334,9.679375027,5.856483602,10.57829275,6.078850631,8.895899988,13.49181197,8.844094608,7.944069439,13.802555555,13.41290062,10.84615266,9.984080577,5.2745188438,9.111501597,9.253283331,12.3148028,13.70458133,12.4865699,10.65628209,11.059081295,BRCA
GSM427169,13.04201932,12.64987931,8.8232581585,6.678428044,9.577358544,5.442174758,10.76460648,5.630093262,8.4593135075,13.018593535,8.809061578,7.103736613,13.823465045,13.43914135,12.31128435,10.50808719,5.2421864282,8.819932474,8.70731128767,12.71572616,13.30755735,12.57561022,10.56444989,10.3512147505,BRCA
GSM427170,13.08977243,12.6255337,9.411186762,7.734474443,9.180941693,6.164054887,10.55803347,6.073719165,8.786122374,12.90809638,9.781442144,6.961915926,14.126065065,13.39262134,11.10864878,10.87277127,5.1032977652,8.773914859,8.53835121633,12.72208073,13.38150649,12.59449147,11.16113206,10.3942843055,BRCA
GSM427171,13.11936595,12.73839215,8.5369184175,6.791101418,9.906853448,5.834315601,10.81946085,5.563166712,8.73384816,13.53192857,9.929872764,7.502913581,13.933202025,13.44910353,11.6923846,10.38874414,5.1179134296,8.000255161,9.27988523833,12.77087865,13.60583775,12.7232493,10.66287331,11.1092949645,Control
GSM427172,13.14121392,12.71973005,9.1216390255,6.942165885,9.899825581,5.672327782,10.6537276,5.612950486,8.890713956,13.32958479,9.356210469,7.155352377,13.814714275,13.34055118,11.97837451,11.16338255,5.2629958556,7.832955068,9.66705962233,12.97797754,13.47298527,12.52742331,10.94111386,11.2076182425,Control
GSM427178,13.79334119,12.72471214,8.7643641465,7.997872605,10.3731319,5.5803582625,10.5046306,5.363706598,7.770463876,13.606702835,8.028929788,7.155352377,13.0489,13.13613647,11.56061002,11.32350252,5.1078009672,6.23333746,9.297521207,12.99135537,12.16391545,13.2860567,10.72100969,11.396041094,BRCA
GSM427181,13.02126635,12.41466417,8.239792076,6.644509312,10.1942401,5.043420238,10.86754538,5.007208117,7.663203067,12.66598847,10.22357071,7.355331548,14.253410715,12.44183936,12.33286882,10.42478333,5.4993022956,6.350855776,9.499998977,13.22427159,12.44601199,13.16228672,11.58147143,10.9110405035,BRCA
GSM427182,13.69061737,13.01183005,8.686941208,7.739546258,10.09320003,5.2531622795,10.02737426,5.264922245,7.929321546,13.56808964,8.877515073,6.980656926,13.26211221,13.30220126,12.15418213,10.80365511,5.3523780954,6.342701959,9.31806579233,12.53522562,12.2076581,13.15138292,10.78613914,10.6921751125,BRCA
GSM427183,13.67421216,12.62816419,8.2088088495,7.555933317,10.51059634,5.495341117,10.7354251,5.638733653,7.4415124185,13.35062938,7.757725224,7.170228349,12.926814515,13.17957018,11.58210918,10.88922276,5.1193470006,5.963596221,9.088854201,12.56790862,12.15610687,13.15138292,10.64035818,11.0169097125,BRCA
GSM427187,13.49469877,12.80568549,8.1196511175,7.173629982,10.28358647,5.6327407105,10.96317807,5.530766234,7.74797242,13.605374565,8.696898975,7.479903767,13.083483305,13.01183005,11.39369628,10.80905688,5.1499207116,6.694953735,9.11794216067,12.61931219,12.43207997,13.08540943,11.22708057,10.7859049495,BRCA
GSM427189,13.64083637,12.5850741,8.072337786,7.16772202,10.41695085,5.601291016,10.549732,5.622206516,8.066335815,13.475401525,8.151094096,7.362866814,12.87364381,13.02515173,10.51955791,10.86047424,5.2196439378,6.364402262,8.755771008,12.52524557,12.39881323,13.04201932,10.88347212,11.3387938315,BRCA
GSM427193,13.58466312,13.78053775,7.4797473345,5.233438728,10.81988591,5.5334525735,11.06573943,5.052688948,6.761109444,13.764047185,9.346165275,6.454756297,12.17086001,13.1007987,7.667681276,11.58959862,5.401316244,5.696558124,9.11742445167,12.50816376,8.929717871,10.82365605,9.769077925,9.558498176,BRCA
