@relation data

@attribute id string
@attribute 151056 numeric
@attribute 1544 numeric
@attribute 1557 numeric
@attribute 1558 numeric
@attribute 1559 numeric
@attribute 1562 numeric
@attribute 1571 numeric
@attribute 1573 numeric
@attribute 246 numeric
@attribute 26279 numeric
@attribute 30814 numeric
@attribute 50487 numeric
@attribute 5319 numeric
@attribute 5320 numeric
@attribute 5321 numeric
@attribute 5322 numeric
@attribute 64600 numeric
@attribute 64816 numeric
@attribute 81579 numeric
@attribute 8398 numeric
@attribute 84647 numeric
@attribute 8681 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.0171322331,-0.0460826877,0.0271161102,-0.0862011614,-0.0757955666,-0.1442158234,0.3184088073,-0.0175617336,0.0052058998,-0.1405790460,-0.1904537968,0.2648592970,0.0724902563,0.3919864135,-0.0567561424,0.1942306542,-0.2286017106,-0.0790467571,0.8918800157,0.0096668727,-0.0773267898,-0.0101853435,BRCA
GSM481003,-0.0120397132,-0.0091044840,-0.0056316560,-0.0496677926,-0.0982124244,-0.1283854654,0.0888888314,-0.0297039256,-0.0301836552,-0.1302135657,-0.1219833474,0.2367261773,-0.0359319534,0.0715840599,-0.0835485794,0.2958115291,-0.1516569339,-0.0795240324,1.1356858278,0.0912243185,-0.1046172373,-0.0306176476,BRCA
GSM481004,-0.0763002415,-0.0421962722,-0.0731946221,-0.0818093957,-0.0435855907,-0.0464546807,0.1783724768,-0.0684813714,-0.0659571630,-0.1334671667,-0.1383980732,0.4841016842,0.0367292284,0.3503516176,-0.0147714728,0.9263242449,-0.0981588746,-0.0542486840,0.9571160324,0.0167640063,-0.0605252561,0.0138251425,BRCA
GSM481005,0.0022062956,-0.0620816253,-0.0065029429,-0.0992456471,-0.0325022561,-0.1331450652,0.0761728937,-0.0805736145,-0.0378474840,-0.0750139249,-0.1711450809,0.2413362460,-0.0366886569,0.2416097289,0.0360093063,1.5309084753,-0.1681138359,-0.0932976830,1.0282304035,0.1013291268,-0.0551051659,0.0939124124,BRCA
GSM481006,0.0036467817,-0.0674216570,0.0111786044,-0.0387587958,-0.0438407126,-0.1012677014,0.1763603556,-0.0212036703,-0.0846442146,-0.0912184608,-0.1978774663,0.1678630912,-0.0627304080,0.3202906285,0.0852915491,0.5399629881,-0.0775579248,-0.0890974073,0.9375375463,-0.0030618567,-0.0416173076,0.0167937154,BRCA
GSM481007,-0.0506421915,-0.1068105597,0.0354357037,-0.0065737251,-0.0776154143,-0.1151327348,0.2498509929,0.0069895311,0.0378744397,-0.1956158172,-0.1225340637,0.3013776672,0.2451748582,0.1465554425,0.2361062177,-0.1124364039,-0.0877751080,-0.0537126830,1.2202413425,0.0449932087,-0.0696049801,0.0332880970,BRCA
GSM481008,0.0295820435,-0.0424204741,-0.0603472893,-0.0438651082,-0.0740819126,-0.0450347919,-0.0637183877,-0.1478580669,-0.1354603991,-0.1066421580,-0.1632898217,0.3109411343,0.0617635319,-0.0294756517,0.3041578594,-0.1651714859,-0.1806219434,-0.0445579210,0.9744661360,0.0442506512,-0.0548871543,0.1876541325,Control
GSM481009,0.0276593864,-0.2124584218,-0.0297823290,-0.0593741846,-0.0503968609,-0.0856838824,0.1378533497,-0.1011468226,-0.1274069204,-0.0463956869,-0.2374210076,0.0616922838,-0.0636470687,0.4092911698,0.1206036070,0.4025874838,-0.1908542063,-0.0331416704,0.8410133314,-0.0454398805,-0.0924899587,-0.0391394026,Control
GSM481010,-0.1300545272,-0.1435788730,-0.0076466147,-0.0386769528,-0.0676946584,-0.1009081261,0.4197627317,0.3303274657,0.0284578359,-0.1037507219,-0.1049189998,0.0982108879,0.1075761976,0.0486381737,-0.0151800391,0.0399373054,-0.0974640826,-0.1100907888,1.1378867638,0.0982792469,-0.0359266409,0.1038080066,Control
GSM481011,0.0250080315,-0.0727506376,0.0541730740,-0.0811034764,0.0213148153,-0.1279543551,0.2275359989,-0.0839257360,-0.0010486751,-0.1059520594,-0.2251044646,0.2946575154,-0.0610166781,0.0602992324,-0.0271469704,0.1297885573,-0.1592199401,-0.0682337564,1.3700665053,0.0436406151,-0.0414344758,-0.0462587857,Control
