@relation data

@attribute id string
@attribute 122622 numeric
@attribute 1373 numeric
@attribute 158 numeric
@attribute 159 numeric
@attribute 18 numeric
@attribute 189 numeric
@attribute 2571 numeric
@attribute 2572 numeric
@attribute 259307 numeric
@attribute 2673 numeric
@attribute 27165 numeric
@attribute 2744 numeric
@attribute 2746 numeric
@attribute 2747 numeric
@attribute 2752 numeric
@attribute 2805 numeric
@attribute 2806 numeric
@attribute 2875 numeric
@attribute 435 numeric
@attribute 440 numeric
@attribute 443 numeric
@attribute 445 numeric
@attribute 5471 numeric
@attribute 56954 numeric
@attribute 64902 numeric
@attribute 790 numeric
@attribute 7915 numeric
@attribute 84706 numeric
@attribute 8528 numeric
@attribute 8659 numeric
@attribute 91703 numeric
@attribute 9945 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.3905194531,0.7253311826,1.5497953593,1.6753129801,0.5504246704,-0.2247613301,-0.0870355034,-0.0987937729,-0.2454691876,1.3093540836,-0.1491408966,0.7873428764,0.9343265058,-0.0568410311,0.7758860115,0.5626744674,2.8148930073,0.3093410748,0.3433009760,1.5248482242,-0.1267702232,0.1383339367,0.5690374770,1.4396928207,-0.0512236129,0.7296938975,0.0315248295,0.7385668548,-0.1389833782,0.4413454602,-0.1579194728,1.2020876444,BRCA
GSM481003,0.3561982945,0.8113123225,1.9171232902,1.8177114989,1.0605909447,-0.1713532337,-0.0130152198,-0.1163713545,0.1988751299,1.1242173909,-0.0812697706,0.5923549412,0.8031526952,0.0043464922,1.1830154442,0.4312056128,3.0352369150,0.2557318423,0.9186897890,0.8101638740,-0.1207948690,0.2521762765,0.5909737573,1.2847922783,-0.0224064815,1.0929621720,0.1448737561,0.8368521869,-0.0597641092,0.5823510825,-0.0522712361,1.0731395551,BRCA
GSM481004,0.5056475840,0.7482369069,1.7284338703,1.8501888719,1.1165866429,-0.2323404520,-0.0262233293,-0.1043705749,0.6251669753,1.2030241006,-0.1259364901,0.4479295157,0.9885087944,-0.0423808084,0.9013436298,0.4539665281,3.1931924820,0.3454518223,0.8219973768,1.0680827122,-0.0091077690,0.2992728645,0.4310299671,1.3342575133,-0.0465135497,1.0636484354,0.2185292784,0.8283244346,-0.0775549495,0.6302277428,-0.0625021434,1.4546016359,BRCA
GSM481005,0.7611024790,0.7836383092,1.6461948294,2.0573205251,0.5263049415,-0.1895051829,-0.0194564890,-0.1395157124,-0.1438278636,1.6521815881,-0.0663708361,1.1368004649,0.9014064121,0.0026903494,0.9893222266,0.4137655492,2.6438763537,0.3435682784,0.6979902797,1.0649208432,-0.1322817252,0.0785053115,0.9745307227,1.4144328237,-0.0210965189,0.4486337627,0.0389014002,0.7515515014,-0.0558352254,0.3798249326,-0.1001798681,1.0528404259,BRCA
GSM481006,0.5851699654,0.6954410549,1.4098423994,2.0156516947,0.7598953589,-0.2417009909,-0.0488770506,-0.1277763280,0.0760559282,1.5739071594,-0.1276402877,0.7782562003,0.8825559642,-0.0350995283,1.1381520148,0.5263185232,2.5650868017,0.3678449655,0.4738362737,1.2132595778,-0.0646489926,0.1953088646,0.7120316327,1.1458435601,-0.1074946538,0.5614439943,0.2459623877,0.6250777145,-0.0547821382,0.4226370906,-0.1534066707,0.8868524318,BRCA
GSM481007,0.1208173111,0.4755199648,1.4815322711,1.8236136841,1.0358507192,-0.1875620106,0.0055831509,-0.0791798460,0.3044010517,1.0966369045,-0.0694483660,0.7552698462,0.6636485375,-0.0073884926,1.2896547464,0.4112270022,2.5857946080,0.3199616642,0.5215563887,0.5870049650,-0.0171644646,0.4607052896,0.5497687171,0.8641988807,0.0015283274,0.7979649641,0.1874573432,0.6388650406,-0.0294952922,0.7199510852,-0.1183922477,0.8084236652,BRCA
GSM481008,0.1809220942,1.1952132174,1.3940772781,1.8332323582,0.4377764934,-0.2158959008,-0.0376797197,-0.1355709635,0.4847984499,1.4002374708,-0.0211442764,0.1820090788,0.9082495481,-0.0471661342,0.9603943291,0.4905906091,3.0588130157,0.3521728689,1.0712894425,0.4405456202,-0.2448742912,0.0297755880,1.2144673355,0.8241744043,0.0121618573,1.5406428576,0.0160608745,0.8694808058,-0.0933621808,0.5408280484,-0.1315571736,1.6611756586,Control
GSM481009,0.3771596794,0.7387391291,1.2494882231,1.8944580689,0.4464419688,-0.3811511949,-0.1147460760,-0.1954683488,-0.2309491953,1.3329276143,-0.1029867966,0.8007515841,0.8733364368,-0.0732545304,1.0882031382,0.4440469943,2.0944252810,0.0686553296,0.1175554518,1.5599366610,0.0023550499,0.1382812624,0.5939154226,0.9870291441,-0.0819477343,0.3672899978,0.0733392798,0.4114455015,-0.0948461546,0.2242907452,-0.1851483712,0.8697094772,Control
GSM481010,0.6228221115,1.3658376921,1.8949446082,1.9619097194,1.2038823161,-0.1554093584,-0.1163510248,-0.1182024236,0.0672627829,1.5095070973,-0.0683442668,0.8437611231,0.9295866971,0.0003577713,1.0448370703,0.6426227603,3.0485917730,0.2724678783,0.8268041758,1.2750119340,-0.1307703723,0.2249576985,0.9503392595,1.5702715177,-0.0909860833,0.7526562626,0.3852217692,0.9513544361,-0.0644649084,0.4009683342,-0.1214474165,1.2257664057,Control
GSM481011,0.1694929860,0.3968060556,1.5939479311,1.7361500899,0.7045508114,-0.2564756244,-0.0545368203,-0.0803734462,-0.1174775181,1.1879489143,0.1779870909,0.8232015970,0.5196554506,-0.0961210897,1.0994616720,0.5536915518,2.8247204623,0.1529114217,1.1613449750,1.1009162033,-0.0654872251,0.2710505042,0.4051904345,1.3685123623,-0.0542462585,0.8379738779,0.0329267812,1.0535580814,-0.0620058688,0.7951192624,-0.1079484160,1.0283533282,Control
