@relation data

@attribute id string
@attribute 102 numeric
@attribute 10312 numeric
@attribute 10392 numeric
@attribute 1147 numeric
@attribute 127124 numeric
@attribute 1432 numeric
@attribute 1445 numeric
@attribute 150084 numeric
@attribute 155066 numeric
@attribute 1839 numeric
@attribute 1956 numeric
@attribute 23545 numeric
@attribute 245972 numeric
@attribute 245973 numeric
@attribute 28964 numeric
@attribute 2919 numeric
@attribute 3551 numeric
@attribute 3576 numeric
@attribute 3577 numeric
@attribute 3579 numeric
@attribute 3725 numeric
@attribute 4067 numeric
@attribute 4233 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 5058 numeric
@attribute 50617 numeric
@attribute 50848 numeric
@attribute 51382 numeric
@attribute 51606 numeric
@attribute 523 numeric
@attribute 525 numeric
@attribute 526 numeric
@attribute 527 numeric
@attribute 528 numeric
@attribute 529 numeric
@attribute 533 numeric
@attribute 5335 numeric
@attribute 5336 numeric
@attribute 534 numeric
@attribute 535 numeric
@attribute 537 numeric
@attribute 5599 numeric
@attribute 5600 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5603 numeric
@attribute 5781 numeric
@attribute 5803 numeric
@attribute 58494 numeric
@attribute 5879 numeric
@attribute 5970 numeric
@attribute 6300 numeric
@attribute 6352 numeric
@attribute 6416 numeric
@attribute 6714 numeric
@attribute 6868 numeric
@attribute 7082 numeric
@attribute 836 numeric
@attribute 83700 numeric
@attribute 8992 numeric
@attribute 9020 numeric
@attribute 90423 numeric
@attribute 9114 numeric
@attribute 9296 numeric
@attribute 9550 numeric
@attribute 998 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.6417735841,1.8568607303,0.0061027997,0.2841429040,0.0194450492,0.4174692793,2.4266945176,-0.1581209190,1.8060328232,0.2930471870,0.1537555695,-0.0169523261,-0.1149375671,-0.0666285500,0.6785692823,0.2249896690,0.2679063242,0.1075109721,-0.0006789420,-0.1088291298,1.7024177213,0.3161357614,-0.0160443468,0.0372776528,0.8098630121,0.4033383753,0.5141691086,0.1721759651,2.3382055547,0.3176925605,1.2660520051,-0.1259847570,2.1678054033,3.0820800662,0.3312356603,1.7084716160,2.6599095133,0.8370002049,0.1043059106,0.1533404108,0.2279989547,1.7387846112,0.6904673187,0.4517662190,0.2417233829,0.0663815941,0.5395283599,0.2761137816,0.0358719511,0.8827619023,3.2701125443,1.2157194917,0.6241121968,-0.1199459792,0.2565123712,-0.0124092440,0.8307499480,0.3583415166,0.0052920096,0.8916477740,3.0279774453,-0.0869741337,0.2876677150,0.3985966229,1.9973233565,1.1171269007,0.2411862325,BRCA
GSM481003,0.4480045975,2.2013084937,-0.0708317613,0.2877502063,-0.0370189039,0.3061586227,2.9481822583,-0.1439635107,2.6208159790,0.6488378735,0.0484339897,0.0280841326,-0.0398127000,-0.1113640782,0.7945121773,2.1420781876,0.4162924297,1.4715424657,-0.0388478095,-0.0486330257,2.4163282448,0.1219394536,0.1392996103,0.0608519517,1.4016762564,0.5633794381,0.3279076968,1.5130936287,1.9125386604,0.3783047565,1.0736776806,-0.1214339481,2.5600023569,3.3610697785,0.2575289740,1.8834162157,3.2354842028,0.9900261754,0.1816668325,0.0863591588,0.2405393499,1.9165715178,0.6729280780,0.4978785231,0.1985753451,0.0085564985,0.7071057357,0.0626567465,0.0084165460,1.9043971167,3.4451596026,1.5458108518,0.6049226272,-0.0766953883,0.2222999979,-0.0016825477,0.6585335968,0.3655444416,0.0413504756,0.7033123184,2.9179491148,-0.0357208771,0.1603778334,0.5288881519,2.2248295321,1.3200557045,0.1941480732,BRCA
GSM481004,0.5688876467,2.0168780188,0.0045297979,0.3929689074,0.0799203141,0.4136280409,2.7074588272,-0.1367342688,2.6044758559,0.4996805093,0.2059234660,-0.0148306587,-0.0329750528,-0.0101506574,0.8244198314,3.2712488703,0.4565757285,1.6739334250,0.0518567949,-0.1713709520,1.9569436598,0.3341139361,0.1799735930,0.1890115326,1.3433312625,0.4561246896,0.2469721740,0.4297045224,1.9134896696,0.4760013257,1.2301014228,-0.0985759946,2.6603571326,3.1938345432,0.3122637004,2.0662600597,2.5533097188,1.0766678804,0.0046874581,0.0397804532,0.1683883188,2.2170206573,0.6871232500,0.4221550408,0.3435010134,0.2215437899,0.5545792864,0.0687684595,-0.1262785353,1.4681824976,3.1503309594,1.4715695732,0.4966396672,-0.0907408854,0.2880970038,-0.0060122215,0.7055937574,0.3405900743,0.0227122911,0.8979108692,2.9514949111,-0.0263448778,0.2269444358,0.4318911533,1.7503683782,0.9423748963,0.2163254187,BRCA
GSM481005,0.8048124946,1.7990147126,-0.0930297814,0.7559128657,0.0231471270,0.3984561536,2.5740633573,-0.1387498359,1.5696045822,0.2384709230,0.2165325873,0.1175842350,-0.0019453466,-0.0090662245,0.6343320861,0.2335637546,0.3903404364,0.3897922044,-0.0342661790,0.0223323045,1.9105042447,0.1698534251,0.1209496400,0.0661443981,0.7793831442,0.5092585007,0.5834803514,0.3964699985,2.3908777322,0.3952120411,1.3511930243,-0.0830192574,2.2646600901,3.1830767193,0.5317383234,2.1926077603,2.6579250760,0.8211322722,-0.0240801696,0.5067166404,0.1927578433,1.8868444827,0.8086081992,0.4644701202,0.4124403786,-0.0083928048,0.6868093671,0.2919591999,0.0569279860,2.9454981752,3.0240586301,1.2129281088,0.4447447957,-0.1215470509,0.4676337253,0.0075601748,0.7158623052,0.5566263375,0.1452049680,0.8381537139,3.1421803641,-0.0220388942,0.2318727339,0.4164272592,2.2150741817,0.8365208701,0.1866518880,BRCA
GSM481006,0.6153660640,1.6322733540,-0.0244244886,0.5505344721,-0.0600315931,0.3921763096,2.6257786286,-0.0986179118,1.9457084339,0.5035198889,0.1430200110,0.0476818513,-0.0609242432,-0.0366396184,0.7690047139,1.4858867040,0.2354427614,0.7345458053,-0.0207373464,-0.0554006785,1.8248747664,0.3630817666,0.0792207283,0.1223146532,1.0869957842,0.5787126888,0.0735658940,0.8491318701,2.0472946891,0.5246121852,1.4019693417,-0.0623533069,2.5281204283,3.0485221246,0.5153231599,1.6275084417,2.9888870982,0.9354205676,0.0274722780,0.0598821923,0.2833875683,1.7517078914,0.7695189350,0.5067868330,0.0839668039,0.0616213327,0.4674810317,0.3084470431,-0.0930318823,1.2892440821,3.3005572359,1.3122026393,0.5143065399,-0.1162517042,0.3639865402,-0.0179128214,0.9194297606,0.3505253339,0.0978846997,0.8024218490,2.8811578836,0.0114785338,0.0057057377,0.5104315901,2.2021656933,1.1236191485,0.1984657517,BRCA
GSM481007,0.4386140945,2.3416953210,-0.0681675008,0.2756707471,0.0830658925,0.2309822093,2.9017767838,-0.0640331070,2.6657882267,0.4381364232,0.1262126311,0.0425152491,-0.0684406345,-0.0070013134,0.9681410861,1.4503712456,0.2572633833,0.3815329463,0.0531064034,-0.0093239942,2.0019709589,0.3024995799,0.3142764187,0.0016019143,1.3999506757,0.4080061787,0.3187423200,1.6583707928,1.6873555439,0.4822960018,1.3135173516,-0.0677674956,1.8048537672,3.3252202073,0.4794036442,1.5807603200,3.7316410806,1.0210435065,0.1631172095,-0.0602406183,0.1697343944,2.1712128919,0.3326362380,0.4350651474,0.0752705452,-0.0035135532,1.1163454109,0.0113657976,-0.0956834573,1.4436864190,3.0947886640,1.4910032429,0.5193731897,-0.0979786190,0.2094873252,0.0468923578,0.4872099256,0.3777604969,0.0586705186,0.6376104003,3.0911877779,0.1004429882,0.1237136690,0.6048736209,2.6636510341,0.8256786457,0.2322261396,BRCA
GSM481008,0.5324138237,2.3666895902,-0.0784919009,0.9329660580,0.0194450171,0.3457279783,3.3749025796,-0.1379726810,2.6750968696,0.7422991239,0.2092566926,0.1192758778,-0.0487661479,0.0245759033,0.8047041091,3.6487765047,0.3088421996,2.2164069593,-0.0416687940,-0.1528157205,2.1130765477,0.2535372900,0.2588366775,0.2086261566,1.2762110606,0.4095634027,-0.0152832921,0.5256794312,1.3143214839,0.3223061445,1.1334818007,-0.0972031180,1.7040325554,3.1932358045,0.4137172515,1.4021726450,3.4815651840,0.8990125299,-0.0617019828,-0.0049635819,0.1444476569,1.8789323368,0.7429268004,0.4865003888,0.5512299970,-0.0611492244,0.2473534204,0.2813343574,-0.0880688201,1.1359402404,3.2627433132,1.3571830794,0.5585720231,0.1081364036,0.3020598857,-0.0086323968,0.6243936132,0.4486206109,0.0279587975,0.7670420547,2.0240264421,0.2346038541,0.2283093927,0.4554638961,2.2800815030,0.7127064803,0.1960819449,Control
GSM481009,0.6813053335,1.4457605811,-0.0332091445,0.4141671401,0.0774315427,0.2764711754,2.5855629524,-0.1727508330,1.7865871192,0.0788510341,0.0047963763,0.0073626528,-0.0829033151,-0.0611078614,0.2727778438,0.2840830287,0.1725846681,0.1852908233,-0.0023560807,-0.1626395870,1.1429168019,0.1738289398,0.0263716091,0.0623427681,0.6739098801,0.0829424338,-0.1094468926,0.2615423322,2.0253289214,0.2847852708,1.3941188709,-0.2030601044,2.1892659964,2.9691267412,0.1939483481,1.5824389060,2.3592794271,0.4572595951,0.0492418256,0.1513934456,0.0949656846,1.2984715220,0.6203827706,0.1471335525,0.0966468778,0.0261609364,0.2551399111,0.0240920140,-0.2141926297,0.5117164352,3.2104844170,0.9630623995,0.2179962545,-0.2472444937,0.0517636729,-0.0607615665,0.7470869119,0.3636174777,-0.0766929161,0.8125889257,3.0265923280,-0.0646528106,0.1726686383,0.1644279799,1.4812701902,0.8018259266,0.2414110834,Control
GSM481010,0.7974911838,1.6410438180,-0.0305000645,0.8322192047,0.0303611603,0.3582406002,2.5666434356,-0.0922783247,1.8416221407,0.3034783003,0.2403421661,0.0963420311,-0.0841461032,-0.0465167749,0.7738419998,1.1608947913,0.3174347172,1.6296272655,-0.1072423729,-0.1994155235,2.0214559557,0.5541188944,0.2723468990,0.1809599443,1.1876550054,0.5802971647,0.6113295373,0.8896137413,2.5902105059,0.4360353170,1.4149107452,-0.0641461387,2.4882555604,2.8156872888,0.5933507593,2.0841100610,2.5427460669,0.7915824455,-0.0599373686,0.1157027613,0.0831961750,1.6254494820,0.8636795770,0.4636299179,0.4178132884,0.0607782995,0.3259510165,0.3278113926,0.0248553659,2.0439955792,3.1837559010,1.2152642781,0.4516097499,-0.1211244072,0.7657218578,-0.0237400801,1.1363082715,0.4903495093,0.1088690767,0.7852419809,2.7379607399,0.0612938021,0.0739638623,0.4462038194,1.8663256094,1.3896132894,0.2052486207,Control
GSM481011,0.4579964217,2.5707602666,-0.0980617873,0.2562781054,-0.0030596131,0.1895736574,2.9154372248,-0.2282783372,2.6294432613,0.2159449384,0.1001883706,0.0700286454,-0.0534303492,-0.0580081822,0.7875042546,0.1832046847,0.2600992171,0.2282059908,-0.0120907845,-0.0450250387,1.9929131126,0.1055537684,0.0881457550,0.0443784665,1.0963865406,0.2936353860,0.1773831133,0.4734666871,1.8544587236,0.2815913279,1.0580138103,-0.1393795315,1.9052457735,3.6779853900,0.1214960702,1.9530722300,3.3704163233,0.8280705125,0.0042137171,0.1179236739,0.1384740885,2.1479393972,0.4733123278,0.6478326957,0.2790668897,0.0246392575,0.6543249066,0.0029051673,-0.1542378593,1.7682299747,3.1741475263,1.4994342731,0.6355269162,0.1061483734,0.1213096739,0.0394449375,0.2480157335,0.3117640162,-0.0036057916,0.7720717467,3.0662357616,0.0021628746,0.2330209317,0.5373041621,2.3084996305,1.1078902038,0.2254770854,Control
