@relation data

@attribute id string
@attribute 10621 numeric
@attribute 10622 numeric
@attribute 10623 numeric
@attribute 11128 numeric
@attribute 171568 numeric
@attribute 25885 numeric
@attribute 30834 numeric
@attribute 51082 numeric
@attribute 51728 numeric
@attribute 5430 numeric
@attribute 5431 numeric
@attribute 5432 numeric
@attribute 5433 numeric
@attribute 5434 numeric
@attribute 5435 numeric
@attribute 5436 numeric
@attribute 5437 numeric
@attribute 5438 numeric
@attribute 5440 numeric
@attribute 5441 numeric
@attribute 55703 numeric
@attribute 55718 numeric
@attribute 64425 numeric
@attribute 661 numeric
@attribute 84172 numeric
@attribute 84265 numeric
@attribute 9533 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,1.7032670247,1.4140199256,0.9149748793,0.5896097370,0.7655356586,0.2182085159,0.6662670245,1.2074693699,0.5935840845,0.3975369574,1.8765759530,0.8007492875,1.9384943789,0.8600320538,0.9390896344,2.0158322748,2.2408497483,1.9307530988,1.5956783741,1.6747005731,0.9429248124,1.0272386526,0.5102992141,0.9074461555,1.0903887004,0.6066092336,1.4816944038,BRCA
GSM480985,1.3219076064,1.0271842830,0.8046656595,0.4986423923,0.4966072811,0.0641786722,0.5684559277,1.2850770751,0.0809245206,0.3440147386,1.8608403636,0.6489243608,1.1547020133,0.6569830517,0.3429515940,1.5899640836,1.7362441270,1.5928977927,1.3546642363,1.2201701118,0.5387295912,0.9044012409,0.5829307146,0.6114921686,0.6594191957,0.8940313259,1.0869458651,BRCA
GSM480986,1.5297714471,1.1628114564,0.8566071357,0.7349948802,0.9185567765,0.3768351444,0.5450849294,1.4652212654,0.2878503152,0.5185324838,1.7504970308,0.9002718199,1.9555213994,0.9663382927,0.7438989184,1.9199756663,2.0280745625,1.9659044344,1.5147999951,1.7253105589,0.9645122811,1.0190240576,1.0435047746,0.8847482707,1.1663219907,0.7454132902,1.3805325328,BRCA
GSM480987,1.1321926530,1.0652873499,0.9932497244,0.7084342667,0.7887064341,0.3368867119,0.6657413286,1.3484285884,0.3499929866,0.4557380625,1.6928357801,0.7334619807,1.8825247181,0.7729776755,0.7551016080,1.7094694111,1.9679285884,1.8285348948,1.1692217951,1.7316677769,0.9201272017,0.9488023310,1.3272960747,0.8069621914,1.1988995137,0.5312463459,1.4058529297,BRCA
GSM480988,1.1208416986,1.3007774050,0.7407081459,0.5282034142,0.9651562654,0.3208484090,0.3250350918,1.1813422528,0.0152830478,0.4754014016,1.3890773612,0.7290149531,2.0881026984,0.5144257691,0.3602641243,1.6099965249,1.6670975165,1.8871115711,1.3366246809,1.1884789462,1.2809051945,0.9741657210,0.8627589436,0.5456080897,0.8506054627,0.4188743294,1.1422461608,BRCA
GSM480989,0.9035516373,0.6340428663,0.8807096117,0.5531598683,0.9260271513,0.1328376301,0.7400183690,1.4802813377,0.3139120749,0.5009772391,1.2504570495,0.8378822479,1.9375428505,0.9081393301,0.7286765165,2.0221051542,2.3189120144,2.6384319331,0.8982298934,1.9962721103,0.4544721697,0.6008602958,0.4959608921,0.8751951870,0.6128673470,0.5979275389,1.4197082107,BRCA
GSM480990,1.0401086501,0.9864524666,0.5012595306,0.5823417493,0.8756542040,0.1885108545,0.5757975303,1.2386929219,0.2414496173,0.5933898498,1.4307237307,0.7899600305,1.6552819446,0.9311095635,0.7436226618,1.9708810598,2.2209360302,2.4294542074,0.9416872767,2.0354376055,0.4213394257,0.6828110645,0.6826988026,0.9177535353,0.7684164810,0.5660558078,0.9646483875,Control
GSM480991,1.1311350229,0.8530490273,0.8162172982,0.5963492494,0.9638712473,0.2958973776,0.3874168233,1.3947522940,0.1889948884,0.5979717699,1.4683429298,0.9043992721,1.5006515708,0.8822802315,0.7639645895,1.7520702212,1.9216874392,2.1507377756,1.2645089434,1.8021113847,0.6858045105,0.7471242764,0.6109075210,0.8056894579,0.9554587358,0.6836427120,1.2764937491,Control
GSM480992,0.8774611006,0.8142813467,0.6715937519,0.5375299751,0.9405568666,0.2670055938,0.5738657662,1.5986316417,0.1619739108,0.7417532169,1.3209709697,0.8275789302,1.7407633391,1.2745025079,0.7806424229,1.7265450942,2.1274780929,2.5633065170,0.7483742192,1.8525854391,0.2783685128,0.8708294126,0.3267985060,0.8160535955,0.6631659772,0.4414137767,0.8693721066,Control
GSM480993,1.3457607883,0.9705743259,0.9649569588,0.6970671915,0.9367596336,0.3113870449,0.5395552612,1.5793660382,0.1978392057,0.6218950929,1.5558551214,0.8727969173,1.9368122056,1.0128080229,0.7003747450,1.7510728325,2.0007002651,2.3298377728,0.9727141986,1.7345658838,0.7181576340,0.9390184941,0.9511029306,0.9070825479,1.1140728500,0.8781461368,1.1958642673,Control
