@relation data

@attribute id string
@attribute 10209 numeric
@attribute 1964 numeric
@attribute 1965 numeric
@attribute 1967 numeric
@attribute 1968 numeric
@attribute 1994 numeric
@attribute 2321 numeric
@attribute 2324 numeric
@attribute 3091 numeric
@attribute 3265 numeric
@attribute 3791 numeric
@attribute 405 numeric
@attribute 4846 numeric
@attribute 5290 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5335 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5747 numeric
@attribute 5829 numeric
@attribute 6464 numeric
@attribute 7422 numeric
@attribute 7428 numeric
@attribute 8890 numeric
@attribute 8891 numeric
@attribute 8892 numeric
@attribute 8893 numeric
@attribute 8894 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,1.9090285063,1.8498513831,2.5917396498,1.4580875189,3.4378185073,0.7503863150,-0.1200183976,-0.0632519627,1.8091058754,1.0380567778,0.7957299153,0.4789999664,-0.1113494140,0.6502234032,-0.1624264398,0.7694715564,0.5204422609,0.1474579691,-0.1072664774,0.3606912876,0.6176301669,1.9096234484,1.3665688769,0.2761754226,1.6621049131,1.2315637470,1.5948491098,0.7439155302,0.9553996192,BRCA
GSM480985,1.7213784501,1.4632029864,2.0516016627,1.1161307861,3.5669709246,0.8360150522,-0.1143669526,-0.0059183584,1.9684665731,0.5481084954,0.8631412884,0.5797612157,-0.0797148960,0.8534231111,-0.1454714285,1.5476133191,0.6196571301,0.0900841358,-0.0931613796,0.4434307657,0.4716516466,1.9413004944,1.2024457616,0.1926531600,1.7736425526,0.9900382591,1.4617105500,0.5290414448,0.8477945957,BRCA
GSM480986,1.7186063760,1.5260221161,2.4968324184,1.3471012898,3.5126743515,0.7533649556,-0.0964991849,-0.0579915325,1.7601516247,0.9493732134,0.5989148169,0.5630136645,-0.0928963952,0.3758222094,-0.1337267348,0.9370587028,0.5424212613,0.1559347632,-0.1167993353,0.2375885064,0.6545756165,2.0243224118,1.2605346517,0.2804196700,1.8586989344,1.2129629651,1.9275105297,0.6089053317,0.8543450467,BRCA
GSM480987,2.0678322647,1.6291599472,2.8311268234,1.1067767683,3.6426656644,0.7363585541,-0.0895480546,-0.0555419659,2.1107997927,0.6616964770,0.0024008016,0.6129394923,-0.0006338402,0.4246866423,-0.1022734639,0.9460729968,0.7127369387,0.0835026311,-0.1432857454,0.2307216385,0.3087009139,1.9975022057,1.0447641260,0.2834855569,1.9779668365,1.3187724483,1.8632684200,0.4549018499,1.0147582821,BRCA
GSM480988,1.3257357441,1.2868915928,2.2427152109,1.4430352859,3.7188719113,0.9042518825,-0.1162861438,-0.0721913572,1.6976259146,0.4589619954,1.0063791970,0.5558981230,-0.0656316759,0.5025178531,-0.0889533257,0.6583551200,0.5192004788,0.0817065693,-0.0806064152,0.3012423917,0.5326055884,1.9610705971,1.1743175082,0.3362991625,1.6856055303,1.2293985818,1.9609362632,0.4434357276,0.8307038214,BRCA
GSM480989,1.8657121526,1.0433821413,2.0098380756,1.0644206185,3.6616931160,0.8569089477,-0.1442647197,-0.1158366496,1.4947991996,1.1103506463,0.6803208704,0.4375504357,-0.1200844551,0.3040667095,-0.1893403782,0.5104212239,0.5099837124,0.0811992555,-0.1211765001,0.1835803039,0.6901691206,1.9755967301,1.3540151653,0.5611702317,1.9571592915,1.1762350863,1.8672475519,0.6216071579,0.6587396891,BRCA
GSM480990,1.8296560865,1.2753112714,2.4013878107,0.9408483078,3.7160392403,0.7875105679,-0.0927688235,-0.0658284049,1.9377601024,1.1067612915,0.2770986104,0.5236334685,-0.0662442879,0.4307222246,-0.1406402458,0.5701667320,0.7009938896,0.1371517299,-0.1211324487,0.2556535407,0.8938638121,2.5765053460,1.2007730559,0.3248459797,1.9867189186,0.6013521304,1.5440457982,0.4290806901,0.5266652438,Control
GSM480991,1.6943730883,1.1896746554,2.1625981141,1.0515217276,3.5597782533,0.7113137199,-0.1118575621,-0.0764699977,1.5899892264,0.9763167946,0.7077580467,0.4801218219,-0.0678060118,0.3718392522,-0.1590461786,0.6246844594,0.5280418684,0.0569693500,-0.0960165404,0.2348265328,0.6825946626,2.1101571236,0.9592461894,0.2157081409,1.9254345084,1.1943121089,1.8434040249,0.5499012749,0.6820985474,Control
GSM480992,1.7240345001,0.8016427772,1.8185823321,1.0481126552,3.6653768025,0.8241906176,-0.0979322081,-0.0537041943,1.7774791785,1.1827308424,0.6393137217,0.5257101798,-0.0465047354,0.3555988693,-0.1480111448,0.5310987036,0.6497552522,0.1225340664,-0.1356904655,0.1477922502,0.9083260275,2.4270785623,1.1849431228,0.1030871928,1.5989650659,0.7934367192,1.7758057263,0.5189495036,0.3973089586,Control
GSM480993,1.6966941204,1.3291769490,2.3556275273,1.1086449641,3.5117820304,0.9671186632,-0.1222081446,-0.0502776643,1.7126867690,0.9945207685,0.8739015989,0.5307821457,-0.0268226781,0.3556248992,-0.1081225405,0.7338769277,0.5661468516,0.1051260916,-0.1144585606,0.3103372069,0.6837831851,2.0765592329,1.2268478014,0.3742510699,1.7878890891,1.1203445393,1.9795533269,0.7145484319,0.5902003398,Control
GSM480994,1.7600691654,0.9323923224,2.0527270175,1.0859204753,4.0307683150,0.7873528692,-0.0837827924,-0.0174532699,1.6582021809,0.9641585409,0.8619981407,0.5657196557,-0.0708630438,0.3275596730,-0.1228451207,0.5206810317,0.4282210015,0.1282837399,-0.1302939479,0.1898239563,0.7005255238,2.2287481896,1.2332250021,0.4262288081,1.8598111699,0.9060879779,2.0743912013,0.5037474739,0.4969679432,Control
GSM480995,2.2278326667,1.2841261890,2.2713663244,0.9488598680,3.2065866192,0.9231728114,-0.1399122226,-0.1264125513,1.5983222127,1.0583383925,0.5349339776,0.5784132560,-0.1330625920,0.4566130469,-0.0955196354,0.5458690926,0.7010075127,0.1549260844,-0.1366150506,0.3844956729,0.7582805396,1.9173598417,1.1263661603,0.3341770304,1.5356188799,1.1029861967,1.6410910190,0.4991802747,0.7263187400,Control
GSM480996,2.0395513900,1.2714606920,2.2666256476,1.2919888573,3.5202615657,0.8577521111,-0.1147447895,-0.0591550730,1.6132580923,1.5339100845,0.1086365074,0.6445461530,-0.0325664730,0.3066054066,-0.1319222984,0.4963641018,0.7422953586,0.1266842851,-0.1023722273,0.2123995517,0.8970763783,2.5355423434,1.0717826515,0.4568715561,2.0042722696,1.3315637774,1.9606983362,0.6041986760,0.5812126208,BRCA
