@relation data

@attribute id string
@attribute 10762 numeric
@attribute 11097 numeric
@attribute 1211 numeric
@attribute 1213 numeric
@attribute 129401 numeric
@attribute 2197 numeric
@attribute 23165 numeric
@attribute 23225 numeric
@attribute 23279 numeric
@attribute 23511 numeric
@attribute 2926 numeric
@attribute 2962 numeric
@attribute 2963 numeric
@attribute 3303 numeric
@attribute 3304 numeric
@attribute 3320 numeric
@attribute 348995 numeric
@attribute 3836 numeric
@attribute 3837 numeric
@attribute 3843 numeric
@attribute 4736 numeric
@attribute 4927 numeric
@attribute 4928 numeric
@attribute 53371 numeric
@attribute 5430 numeric
@attribute 5431 numeric
@attribute 5432 numeric
@attribute 5433 numeric
@attribute 5434 numeric
@attribute 5435 numeric
@attribute 5436 numeric
@attribute 5437 numeric
@attribute 5438 numeric
@attribute 5440 numeric
@attribute 5441 numeric
@attribute 55746 numeric
@attribute 5611 numeric
@attribute 57122 numeric
@attribute 5901 numeric
@attribute 5903 numeric
@attribute 6123 numeric
@attribute 6124 numeric
@attribute 6129 numeric
@attribute 6134 numeric
@attribute 6135 numeric
@attribute 6137 numeric
@attribute 6138 numeric
@attribute 6141 numeric
@attribute 6146 numeric
@attribute 6157 numeric
@attribute 6158 numeric
@attribute 6160 numeric
@attribute 6165 numeric
@attribute 6168 numeric
@attribute 6192 numeric
@attribute 6194 numeric
@attribute 6208 numeric
@attribute 6210 numeric
@attribute 6217 numeric
@attribute 6223 numeric
@attribute 6227 numeric
@attribute 6228 numeric
@attribute 6229 numeric
@attribute 6233 numeric
@attribute 6234 numeric
@attribute 7175 numeric
@attribute 7514 numeric
@attribute 79023 numeric
@attribute 79902 numeric
@attribute 8021 numeric
@attribute 8086 numeric
@attribute 811 numeric
@attribute 81929 numeric
@attribute 821 numeric
@attribute 8480 numeric
@attribute 9349 numeric
@attribute 9631 numeric
@attribute 9688 numeric
@attribute 9818 numeric
@attribute 9972 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.4899455309,0.8025336055,1.1994170448,0.9762964896,1.0520923548,3.6517576377,0.9790288194,0.6899368121,0.9026345282,0.3684030536,2.0366662098,0.3907541752,1.4746629334,2.9697711170,1.7846097918,3.7246808213,0.7302590771,1.1156418634,2.3536647187,1.7056047602,0.4866143670,1.5253196360,0.7909886523,0.4461162236,0.3975369574,1.8765759530,0.8007492875,1.9384943789,0.8600320538,0.9390896344,2.0158322748,2.2408497483,1.9307530988,1.5956783741,1.6747005731,0.4754831513,0.2271777431,2.5620279180,3.3409077062,1.2697496667,-0.1549616776,3.8227571647,0.2675842626,1.2469604537,3.5354684193,1.3996693837,3.4393257698,-0.0888782813,3.0098872482,0.8663967021,1.3863601908,0.6311313015,0.8546641381,1.5422318985,0.0841438800,1.9786010299,-0.0167210678,0.3812309800,2.3194938377,1.5689988170,2.2748604616,1.1756258760,2.1338671974,0.5828520629,0.3091683856,0.8881405729,1.0363398434,1.0847723121,1.7725182475,0.3414848109,0.2932295016,1.9767761031,1.9272642836,2.2184926470,1.5733707614,1.5902467876,1.0942583308,1.9006769914,1.1677160359,0.4972714678,BRCA
GSM480985,0.3209908083,0.7899544011,1.0686403018,0.9761699387,0.5999261141,3.5697979927,0.8449234596,0.4797835061,0.3769728733,0.1872565681,1.8146866894,0.4345017685,1.3002798611,3.1069582999,2.0404402000,3.8482525347,0.7941040839,1.0993945984,2.1634807624,1.1885407486,0.1566453794,1.2684743941,0.5284117226,0.3337536132,0.3440147386,1.8608403636,0.6489243608,1.1547020133,0.6569830517,0.3429515940,1.5899640836,1.7362441270,1.5928977927,1.3546642363,1.2201701118,0.4203461343,0.2893151663,1.8590886791,2.8404286438,1.1120309131,-0.1853971407,3.8396005630,0.1149841871,1.4139745681,3.1404397487,0.9548956789,3.8253606558,-0.0629021143,3.1502183975,0.0018056923,1.4271555145,0.8587555554,0.7560327398,1.0768141290,-0.0359738798,1.3981124721,-0.0854946104,0.3013644471,1.8954939731,1.5947303089,1.3927093136,1.1476140730,1.9276773531,0.4273976934,0.2711021451,0.7980979091,0.8877975998,0.7446152211,1.3996164949,0.1817586680,0.2457146933,2.3356797743,1.3572577246,2.2574458645,1.3429538292,1.1900982480,0.6886551158,1.2444984571,0.8040189062,0.3756342870,BRCA
GSM480986,0.5144213329,0.6092003303,1.1128240418,0.9186360455,0.9434039399,3.6395342350,0.9667765086,0.3431033431,0.6600834293,0.2663877588,2.1782240891,0.5626451933,1.3279832959,3.0790505111,1.9584478553,3.6994577250,0.9862888256,1.2530697547,2.3916749247,1.6405241816,0.1454833291,1.2953370094,0.8413109845,0.3676353578,0.5185324838,1.7504970308,0.9002718199,1.9555213994,0.9663382927,0.7438989184,1.9199756663,2.0280745625,1.9659044344,1.5147999951,1.7253105589,0.4071509692,0.2630233377,2.2887325682,3.3059428532,0.8680856632,-0.1677260821,4.0387585163,0.1566953708,1.4519461466,3.5198643207,1.4132444812,3.5604015190,-0.0275350052,2.8983936907,1.6992452012,1.8310570666,0.4799083283,1.0665466138,1.1559414811,0.0059685507,2.0648790811,-0.0356710822,0.0592960419,2.1147176921,1.3712179904,2.0695312273,1.1145234498,1.7904626579,0.6108929991,0.2904615921,0.5540504726,0.8561127080,0.9023940156,1.6873053685,0.2735908890,0.3267470447,2.1202563883,1.8090917643,2.1939437280,1.7406961901,1.5185547321,1.1981142461,1.8644245863,0.9770701648,0.3576157473,BRCA
GSM480987,0.4756588642,0.4331952077,1.1973683200,0.8633190452,0.6746583796,3.8886295953,0.7314085239,0.0085328299,0.4986517626,0.2858136211,2.2118498134,0.5690965432,0.9513957922,2.8797291519,1.6363823860,3.8704057537,0.8838460347,1.3282864069,2.6441825219,2.0779251327,0.1122426460,1.2237848221,0.5981645194,0.3425380510,0.4557380625,1.6928357801,0.7334619807,1.8825247181,0.7729776755,0.7551016080,1.7094694111,1.9679285884,1.8285348948,1.1692217951,1.7316677769,0.3766436594,0.1211269893,2.2926479181,3.7002783086,0.5817610253,-0.2256871492,4.6832036973,0.1398968955,1.1435412465,3.8685919447,1.1801925290,4.0571529865,-0.0332189842,3.1001210807,1.2658113571,2.3596972922,0.3736594538,1.3330032894,0.9147064198,0.0568918267,1.7945703094,-0.0675525803,0.0680219611,2.0938970844,1.4643523382,2.1042269914,1.4982203931,1.5075495781,0.5037528701,0.2468073366,0.2872325689,0.8304926461,0.7593178876,1.6172707303,0.2320962109,0.1665232545,2.0685987108,1.9836852131,2.3793313574,1.9729779246,1.3967360124,1.0364601911,2.0359585796,1.0548824731,0.3201931257,BRCA
GSM480988,0.5040328691,0.4507192669,0.9692984145,0.8550069128,0.9564199784,3.2833259900,1.1624832315,0.3379816800,0.7316907225,0.1746661196,1.8513266612,0.4659313884,1.1511479914,3.0691732914,0.9329245273,3.7638259730,0.8510179381,1.0716301718,2.2289448325,1.4519974372,0.1093029302,1.6813288630,0.7880356329,0.2598672854,0.4754014016,1.3890773612,0.7290149531,2.0881026984,0.5144257691,0.3602641243,1.6099965249,1.6670975165,1.8871115711,1.3366246809,1.1884789462,0.4961164197,0.2102310309,1.8298926553,3.2048869663,0.8539893320,-0.1272914460,4.1463437080,-0.0117427696,1.3770301083,2.9602173170,1.3287693584,3.9588766098,0.0258786469,3.1741697790,1.4130393860,1.7497171660,0.6833753098,0.6953109523,1.0669348512,0.0098610978,1.1622598935,-0.0381504000,0.1965618693,2.1371973511,1.5197271869,1.7652973855,1.1518870426,1.7086841548,0.6425066293,0.1958096388,0.5273030028,0.8680884670,1.0191732168,1.8396926300,0.3155866897,0.0784844844,2.0855021606,1.5446772821,2.0492791145,1.6725406502,0.9313961138,1.3504983186,1.6184079913,0.6414931819,0.1854534280,BRCA
GSM480989,0.2515059077,0.2878968191,1.1803665832,0.7178036943,0.2786281444,4.1593050957,0.6236715474,0.5833824877,0.5280406712,0.2732863293,1.6609584999,0.5378667209,0.8324602135,3.3498574794,2.0035465757,3.6763444743,0.5967798695,0.8030967616,2.0772467871,1.0866585531,0.1452454046,0.9306071563,0.4615591537,0.1682821758,0.5009772391,1.2504570495,0.8378822479,1.9375428505,0.9081393301,0.7286765165,2.0221051542,2.3189120144,2.6384319331,0.8982298934,1.9962721103,0.3463664977,0.0827285565,1.3265355958,2.8934994141,0.4970077554,-0.2517707106,4.2338771820,0.0741076332,1.8112504929,3.5010595323,1.6377458909,3.4909830492,-0.1112653771,2.6888813524,0.8480432364,1.9554043363,0.4601003119,0.6842444729,0.8966975475,0.0715505555,1.5248417939,-0.1079273979,0.1286530787,2.1829225291,1.5390051126,2.0895549803,1.4521160498,1.4126731902,0.3687707357,0.4613629598,0.2597217747,0.6783111019,0.6315251452,1.7930940537,0.3307590806,0.3105335636,2.6896760001,1.4989452720,1.9101020234,1.8053516249,2.0046585023,0.7900690103,2.1433293523,0.6250937043,0.2868868260,BRCA
GSM480990,0.3663991575,0.2567484271,1.1604397012,0.8432761808,0.4454658264,4.3744613330,0.5934648400,0.1810319527,0.4196051169,0.2868407922,1.7875553465,0.7308652535,1.1087947152,3.3278006017,2.2106347414,4.0356965860,0.5345657226,0.7596026584,2.1777327023,1.4098189560,0.0355259188,0.7941773206,0.4168597883,0.1865623486,0.5933898498,1.4307237307,0.7899600305,1.6552819446,0.9311095635,0.7436226618,1.9708810598,2.2209360302,2.4294542074,0.9416872767,2.0354376055,0.3176912965,0.0058727936,1.7735032969,3.2827595340,0.6544796128,-0.2028904686,4.2396912573,-0.0149866174,1.7898537666,3.2421258290,1.3903609898,3.7511282762,-0.0218777020,2.7872071265,1.0654936101,1.9420917381,0.2264996974,0.7895570366,0.7435071406,-0.0464789140,1.7433930315,-0.0764990642,-0.0605325532,2.2520297761,1.5463746709,2.1676680544,1.1109905182,1.0256199208,0.3840153781,0.2317900488,0.3550588907,0.9151575211,0.6770358148,1.5929139627,0.3354887767,0.3472459912,2.2032395589,1.5356153959,2.0418515467,1.3790800394,1.7413961799,0.6197933665,2.1964491989,0.8004929145,0.2576270442,Control
GSM480991,0.3685883262,0.3352320662,1.2246226268,0.7870749709,0.5029890854,3.8579719863,0.6033780656,0.2632443212,0.4026509775,0.2965048943,1.8218140149,0.5848697716,1.0823183061,3.2851191164,2.1332542748,3.8149829707,0.7777325424,1.0520156908,1.8644463290,1.1681090871,0.2183030902,1.0513600351,0.4981267733,0.2289351204,0.5979717699,1.4683429298,0.9043992721,1.5006515708,0.8822802315,0.7639645895,1.7520702212,1.9216874392,2.1507377756,1.2645089434,1.8021113847,0.3597656103,0.1217097460,1.5388040409,3.2374715274,0.6270802238,-0.2296674483,4.1420165700,0.0380142979,1.8356611206,3.4594265620,1.5396049383,3.6356272697,-0.0113334242,2.7037437260,1.3768173059,1.9123070241,0.4355345765,0.8658292719,0.9039544355,0.1004580075,1.5108800084,-0.0456387649,0.0932834427,2.0995865294,1.2412009620,1.9003707568,0.9423216711,1.3185786107,0.4157156245,0.2124167770,0.2713266311,0.7293166828,0.6241490858,1.2705404720,0.2419609862,0.2648514968,2.2356395307,1.5389606075,2.0410270457,1.5989998545,1.1908010668,0.6278897970,1.6539879311,0.6209978864,0.1586463004,Control
GSM480992,0.3552881419,0.3066152192,1.1392125174,0.8327260339,0.4407250004,4.0734719433,0.6688444043,0.5385330186,0.2964485517,0.3125823943,1.8174481082,0.6392148110,0.9156237514,3.4385763109,2.3896104942,3.8272416590,0.6642244395,0.8956672226,1.9721125551,1.2143172118,0.3322073548,0.9289087177,0.5204037031,0.2128063798,0.7417532169,1.3209709697,0.8275789302,1.7407633391,1.2745025079,0.7806424229,1.7265450942,2.1274780929,2.5633065170,0.7483742192,1.8525854391,0.2997363796,0.1070859335,1.4609698521,2.9594998624,0.6391996745,-0.1615214248,4.0317602160,0.1313030859,1.4810477346,2.9679120380,1.5137565509,3.2565732398,-0.0702936664,2.7059207859,1.0218156246,2.1897676985,0.3210458197,0.6715033080,0.6666542999,0.0666574885,1.5021562358,-0.0497032400,0.0953118929,2.1889494366,1.4055523011,2.0670364997,1.2095772424,1.1560002374,0.3269007333,0.2333804670,0.3485739969,0.7818326849,0.5102666020,1.3486973049,0.3442658012,0.5017346553,2.3307807697,1.3852293123,1.7407998750,1.5279809683,1.7386623620,0.5969751815,2.0108780094,0.4366950640,0.2093612051,Control
GSM480993,0.3950321178,0.3677166989,1.0328274289,0.8213512268,0.7420407823,3.7690275510,0.9003113795,0.7873379532,0.5397679249,0.3433874613,2.0938276244,0.6596746354,1.0733831598,3.1655949354,2.1218675299,3.7825589180,0.8608841755,1.0546213103,2.1503201872,1.5170958381,0.0898013368,1.0976969004,0.7333630248,0.3543627792,0.6218950929,1.5558551214,0.8727969173,1.9368122056,1.0128080229,0.7003747450,1.7510728325,2.0007002651,2.3298377728,0.9727141986,1.7345658838,0.3972872659,0.1171423185,1.7947998842,3.2373407947,0.5857965611,-0.1961068963,3.9897763727,0.0817644551,1.4421720876,3.5367418927,1.4253700795,3.6171137492,-0.0592447093,2.8256321549,0.8449478680,1.9179331213,0.4403556718,0.7972178566,0.7911255178,0.0572758333,1.9926175220,-0.0812526971,0.0875549628,2.0906609092,1.4023473891,2.1653424452,1.2308976365,1.3195754678,0.4439377032,0.2891731410,0.2722776126,0.7789128744,0.9428212035,1.5577344969,0.2897538714,0.3084160125,2.5175289595,1.6705465861,2.0684187575,1.7083129882,1.1693775975,1.1722488850,1.9973433444,0.9661113581,0.3327972405,Control
