@relation data

@attribute id string
@attribute 1956 numeric
@attribute 207 numeric
@attribute 2547 numeric
@attribute 3320 numeric
@attribute 3480 numeric
@attribute 3845 numeric
@attribute 4609 numeric
@attribute 5430 numeric
@attribute 5515 numeric
@attribute 5578 numeric
@attribute 5925 numeric
@attribute 596 numeric
@attribute 7011 numeric
@attribute 7015 numeric
@attribute 7157 numeric
@attribute 7520 numeric
@attribute 8658 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.1537555695,2.3584245311,-0.2188959957,3.6576530137,0.2267118200,0.1314761901,0.1863047483,0.5999198465,1.2238418325,0.2608651281,0.4170598776,-0.0618729870,-0.2082892091,-0.0955357314,0.9853307140,1.1888504822,0.3281293985,BRCA
GSM481003,0.0484339897,2.5114432043,-0.1006739573,3.2723402183,0.1801413333,0.0738842817,0.2694517161,0.6650603986,1.1675652556,0.2829620648,0.4086979734,-0.0646676839,-0.1533199551,-0.0655782160,0.9925875762,1.0530832048,0.1943386342,BRCA
GSM481004,0.2059234660,2.2194539971,-0.0942539018,3.2242570717,0.2059222442,0.0657351969,0.3419797647,0.7186753850,1.2944579630,0.4684481415,0.2011434678,-0.0883470983,-0.1065821151,-0.0571195347,0.8802483742,1.1592298472,0.2368475321,BRCA
GSM481005,0.2165325873,2.3890128664,-0.0984018333,3.6397311690,0.2587755207,0.1621117626,0.1626732602,0.7103806155,1.2343815744,0.3166812967,0.7030548256,-0.0833753531,-0.1460379124,-0.0517187709,0.9015575944,0.9987530523,0.2964844274,BRCA
GSM481006,0.1430200110,2.7993582883,-0.0394319622,3.5692172050,0.2402696524,0.1676137317,0.2744588943,0.5777717888,1.1296645254,0.2588561041,0.6889269474,-0.0787858003,-0.1407471024,-0.0245550638,1.3752852871,1.0422655592,0.3536347320,BRCA
GSM481007,0.1262126311,2.4604020782,-0.0464757364,3.2556382020,0.1352442852,0.1433539864,0.2869294803,0.6028448843,0.9218534496,0.2214731303,0.6629691342,-0.0395099294,-0.0708236783,-0.0732123361,1.2977375326,0.6624637158,0.1418654338,BRCA
GSM481008,0.2092566926,2.1300801171,-0.1095666950,3.6774912677,0.2740164896,0.1743810166,0.2562567367,0.7579538683,1.4909315973,0.2738108856,0.6538910852,-0.0483734958,-0.1841261233,-0.0753526626,0.9878225434,1.1409481707,0.2953054226,Control
GSM481009,0.0047963763,1.7882246540,-0.0507615530,4.1336198647,0.1506341084,0.1793832846,0.0096561856,0.3907827812,1.1786218321,0.3586061170,0.6089003728,-0.1458780054,-0.1884171588,-0.1097339071,0.9829903326,0.9886130826,0.1977003700,Control
GSM481010,0.2403421661,2.1086231072,-0.1044794360,3.7574702897,0.1246120071,0.1744263203,0.2640629692,0.5453053902,1.5060444668,0.3844459151,0.6300583106,-0.0879259115,-0.1338957753,-0.0615595586,0.7534921082,1.2154001899,0.3884314458,Control
GSM481011,0.1001883706,2.7272794777,-0.1660075051,3.2908608913,0.1413541586,0.1905613793,0.2834044827,0.7055492616,1.1535155438,0.2189997299,0.2998918322,-0.0457399186,-0.1931796911,-0.0508134958,0.9952894231,0.6339743698,0.1713194771,Control
GSM481012,0.2196793913,1.8813959094,-0.1306022362,3.7383345763,0.1731497224,0.1563635992,0.2250499161,0.6157817560,1.3597278006,0.3012960630,0.3807823643,-0.0352481530,-0.1992720999,-0.0728752939,0.8725762112,1.1596822556,0.2892450774,Control
GSM481013,0.1439852360,2.6179897917,-0.0190801946,3.7888167700,0.1702763007,0.0518168313,0.2549379326,0.7140867605,1.2892795144,0.2869227106,0.6071917989,-0.0221938008,-0.1566604245,-0.1059310889,1.3992428302,0.9818654542,0.2397744850,Control
GSM481014,0.1133419890,2.0626784828,-0.0203545610,3.7592797283,0.1227322795,0.3313925304,0.0906496075,0.5668125956,1.2252216004,0.3662355639,0.8343954146,0.0680477506,-0.0922963141,-0.0773537747,1.0247983021,1.0684097061,0.3462609867,BRCA
GSM481015,0.1313431334,2.7202442222,-0.1281342102,3.1530690193,0.2659038524,0.2065840998,0.0833212485,0.7206384173,1.0082269586,0.5592342077,0.6405201038,-0.0649266290,-0.1980166119,-0.0926687396,1.2436508052,0.8210813672,0.3220455641,BRCA
GSM481016,0.1587452459,2.0178352594,-0.1676928523,3.7419708570,0.2209089206,0.1550476976,0.0930074888,0.4714538341,1.5074664085,0.3925376143,0.6720304335,-0.0723477973,-0.1582064677,-0.0383466202,0.7893344704,1.4235979451,0.3112223130,BRCA
GSM481017,0.1598385778,1.3314801619,-0.0408074098,4.0070033073,0.2179799992,0.3532067962,0.1540562862,0.3508841523,1.5126272843,0.3875305197,1.1168828047,-0.0652382017,-0.1411466252,-0.0494930832,0.5631712906,1.3701800774,0.4887686928,BRCA
GSM481018,0.0214997668,2.3386700948,-0.1406547254,2.9231585660,0.1753671223,0.0635509115,0.3944780438,0.5047851183,1.0993229957,0.2355220466,0.0730488367,0.0390249889,-0.1591079130,-0.0461486117,1.3061695902,1.1104744198,0.3120751803,BRCA
GSM481019,0.2886040990,2.3733375204,-0.0308671811,3.4732871053,0.1764016138,0.3104414724,0.2397816159,0.5477540156,1.3119233465,0.3113696513,0.7332620420,-0.0498768420,-0.1253476176,-0.0432441591,0.8534259407,1.1546965411,0.3705815349,BRCA
