@relation data

@attribute id string
@attribute 1026 numeric
@attribute 2776 numeric
@attribute 4082 numeric
@attribute 4772 numeric
@attribute 4773 numeric
@attribute 4775 numeric
@attribute 4776 numeric
@attribute 5335 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 6667 numeric
@attribute 6670 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,2.1393974684,0.5726595125,1.6373704736,0.0055666104,-0.0056924950,0.2362634120,-0.1319732433,0.5204422609,1.1392389064,1.3485143633,0.9049248654,0.1474579691,-0.1072664774,0.3264359297,0.7436492282,1.5891594400,0.9537983259,2.1997757852,BRCA
GSM480985,2.2990302591,0.6760796893,1.9463334999,0.1157292342,-0.0120978476,0.2200896420,0.0605528395,0.6196571301,1.0624773818,1.2292638585,0.8493034308,0.0900841358,-0.0931613796,0.4472591168,0.6751289978,1.2845784730,0.9828057632,1.9199515841,BRCA
GSM480986,2.2193307467,0.5903858004,2.0864211470,0.1041315888,-0.0235567874,0.2269383226,-0.0942651554,0.5424212613,1.1325124873,1.4755984701,0.6729391185,0.1559347632,-0.1167993353,0.3058016405,0.5697590406,1.6418533209,0.7694473286,2.1900971755,BRCA
GSM480987,2.7037154810,0.6081153182,2.0782265556,0.0008660925,-0.0675424514,0.0944943196,0.0560522313,0.7127369387,0.7104099762,1.6084967972,0.9346764925,0.0835026311,-0.1432857454,0.2725977854,0.4826077654,1.3375803794,0.6854064385,1.7749855086,BRCA
GSM480988,2.3901760505,0.4102926908,1.6062052232,0.0363874173,-0.0324344316,0.1802544055,-0.0826837866,0.5192004788,1.0280710610,1.3750535183,0.7414630045,0.0817065693,-0.0806064152,0.0958174584,0.2859978162,1.4518957679,0.8568994044,2.2009519134,BRCA
GSM480989,2.7720669135,0.5169472916,1.7533382710,0.0318079827,-0.0543661123,0.2260949284,-0.0870816269,0.5099837124,0.8617932616,1.4386271053,0.5870933372,0.0811992555,-0.1211765001,0.3437019795,0.4360467965,1.5590544180,0.7983118814,2.9188919440,BRCA
GSM480990,2.7343542910,0.5721652171,2.2078607849,0.0610200124,-0.0219793242,0.1574504853,-0.0915421300,0.7009938896,0.9861059069,1.2886391192,0.5830522417,0.1371517299,-0.1211324487,0.2040061191,0.5237586873,1.4453520321,0.6829452796,2.5856389926,Control
GSM480991,2.7373882608,0.6132513040,2.0214303221,0.1149609155,-0.0200283858,0.1718903794,-0.1619859740,0.5280418684,1.0007687234,1.3283271537,0.6608008562,0.0569693500,-0.0960165404,0.2676069670,0.3665647975,1.5451146222,0.7246558555,2.3986895680,Control
GSM480992,2.7673748358,0.4795048717,1.8512087676,0.1078337467,-0.0096765104,0.1676517359,-0.0247942579,0.6497552522,1.0355044920,1.4482076389,0.4972681324,0.1225340664,-0.1356904655,0.1924299500,0.4078651298,1.4246134289,0.7415068230,2.6897532866,Control
GSM480993,2.7103066743,0.5834782023,1.9023618378,0.1110679841,-0.0249389388,0.2689028373,-0.0817931060,0.5661468516,1.0264566022,1.5829170607,0.7091649962,0.1051260916,-0.1144585606,0.3584563296,0.5780225429,1.5856227239,0.8005855027,2.4490207491,Control
GSM480994,2.5664842689,0.4947699059,1.7580217868,-0.0414003493,0.0151804843,0.1867618774,-0.0448956940,0.4282210015,1.0076148938,1.3474458521,0.4535895987,0.1282837399,-0.1302939479,0.3947991905,0.3185754400,1.5541917865,0.8043518845,2.7740268455,Control
GSM480995,2.8292390630,0.6575045561,2.2662022284,0.0393620810,-0.0568884964,0.2164883800,-0.1120198600,0.7010075127,0.9513446041,1.3944983287,1.0622602218,0.1549260844,-0.1366150506,0.5078118075,0.4602342981,1.5843793040,0.9457654122,2.1464026361,Control
GSM480996,2.6013813167,0.5177001104,1.8795423082,-0.0268001785,-0.0156794529,0.2264362911,-0.1029567088,0.7422953586,0.8234341725,1.4198639741,1.1742941980,0.1266842851,-0.1023722273,0.2973623560,0.3819825909,1.6124594438,0.6485259212,2.3817085028,BRCA
GSM480997,3.0480974393,0.5036468079,2.5925314298,0.1622860660,-0.0013394853,-0.0175233258,0.1829165120,0.7791516716,0.7475809276,1.3862778493,0.9376632374,0.3052101101,-0.0603807799,0.1607409107,0.3254226381,1.2744263483,0.8059017853,2.8542935214,BRCA
GSM480998,1.5797828546,0.4583889345,1.5955162282,0.0969513077,-0.0195875457,0.1629299554,-0.0789004380,0.6266471785,1.0495297983,1.2653997881,0.5803620688,0.2023127026,-0.0860605537,0.3285863622,0.2405362383,1.5269277998,0.8750626656,2.5579728074,BRCA
GSM480999,2.1742217764,0.6660052047,1.9556393964,0.0726513141,-0.0392408073,0.3003761353,-0.0725731844,0.6269430375,1.1105407498,1.3215316391,0.6862187239,0.1332951783,-0.1419028194,0.3802523780,0.6670877274,1.5838601271,1.0177537981,2.0875280909,BRCA
GSM481000,2.1826425754,0.5036987881,1.7049936951,0.0159335681,-0.0241049362,0.2649163268,-0.0177866705,0.7278815275,1.1056336816,1.2788028746,0.9713452984,0.2112378953,-0.0985733992,0.1596915844,0.5207759686,1.6113596664,0.8381175668,2.0064177178,BRCA
GSM481001,2.4748434424,0.7671558328,2.3779283762,0.0301084155,-0.0471425833,0.2777635449,-0.0889311474,0.5405121342,1.1119622626,1.2652735421,0.8110297031,0.0994878260,-0.1122984693,0.4366228962,0.6455432831,1.6483445484,1.0630492036,2.2235211097,BRCA
