@relation data

@attribute id string
@attribute 10111 numeric
@attribute 10309 numeric
@attribute 10459 numeric
@attribute 10714 numeric
@attribute 1161 numeric
@attribute 121642 numeric
@attribute 1642 numeric
@attribute 1643 numeric
@attribute 2067 numeric
@attribute 2068 numeric
@attribute 2071 numeric
@attribute 2072 numeric
@attribute 2073 numeric
@attribute 2074 numeric
@attribute 2175 numeric
@attribute 2176 numeric
@attribute 2177 numeric
@attribute 2178 numeric
@attribute 2187 numeric
@attribute 2188 numeric
@attribute 2189 numeric
@attribute 221120 numeric
@attribute 2237 numeric
@attribute 23583 numeric
@attribute 2547 numeric
@attribute 27033 numeric
@attribute 29089 numeric
@attribute 2965 numeric
@attribute 2967 numeric
@attribute 2968 numeric
@attribute 3014 numeric
@attribute 328 numeric
@attribute 3978 numeric
@attribute 3980 numeric
@attribute 3981 numeric
@attribute 4255 numeric
@attribute 4331 numeric
@attribute 4350 numeric
@attribute 4361 numeric
@attribute 4595 numeric
@attribute 4683 numeric
@attribute 472 numeric
@attribute 4913 numeric
@attribute 4968 numeric
@attribute 51455 numeric
@attribute 5423 numeric
@attribute 5424 numeric
@attribute 5425 numeric
@attribute 5426 numeric
@attribute 5427 numeric
@attribute 5429 numeric
@attribute 5430 numeric
@attribute 5431 numeric
@attribute 5432 numeric
@attribute 5433 numeric
@attribute 5434 numeric
@attribute 5435 numeric
@attribute 5436 numeric
@attribute 5437 numeric
@attribute 5438 numeric
@attribute 5440 numeric
@attribute 5441 numeric
@attribute 545 numeric
@attribute 55120 numeric
@attribute 55215 numeric
@attribute 55775 numeric
@attribute 5591 numeric
@attribute 56949 numeric
@attribute 57697 numeric
@attribute 57804 numeric
@attribute 5887 numeric
@attribute 5888 numeric
@attribute 5893 numeric
@attribute 5980 numeric
@attribute 5981 numeric
@attribute 5982 numeric
@attribute 5983 numeric
@attribute 5984 numeric
@attribute 5985 numeric
@attribute 6118 numeric
@attribute 6119 numeric
@attribute 672 numeric
@attribute 675 numeric
@attribute 6917 numeric
@attribute 6996 numeric
@attribute 7158 numeric
@attribute 7398 numeric
@attribute 7507 numeric
@attribute 7508 numeric
@attribute 7515 numeric
@attribute 7518 numeric
@attribute 7520 numeric
@attribute 79728 numeric
@attribute 80233 numeric
@attribute 8930 numeric
@attribute 902 numeric
@attribute 91442 numeric
@attribute 9656 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.1866127786,-0.1641563276,0.6883537356,0.4357111652,0.0366202065,0.2897075280,2.0072878557,0.7769841600,2.3277953705,0.4126746371,0.2471734286,0.0316799039,0.5198094859,-0.0270783590,-0.0384109767,-0.0960156687,0.0746315739,1.5840385293,-0.1156363354,0.2711933174,0.0933338626,0.8205067871,0.5603754408,0.4060594589,-0.2188959957,-0.2703368119,0.1706750878,0.6988280033,0.0819270354,0.0983569717,0.1610933525,1.7756134041,0.1838241033,-0.0893808318,0.0762604618,0.6470178384,-0.0370083206,0.6212602828,-0.0248610435,0.1578924308,0.4521238135,-0.0661986022,0.2995138012,0.4011813270,0.0972190311,0.1051421360,-0.1353485043,0.3578091349,0.1289825939,0.2126304446,0.5068918712,0.5999198465,1.1703704466,0.9321065918,1.4741522832,0.9073006092,0.4790607486,1.7162887493,1.4991112350,2.0225933196,0.9153220130,1.7382117063,0.1421221816,0.3829418299,0.0691999018,0.1505208969,0.3403536905,0.2262357297,-0.0783750676,0.6588075593,1.7786250701,0.5745254208,0.0829511576,0.1230786531,0.3816795254,0.3153306678,-0.0087363862,0.7234004603,1.0373973295,1.0895283597,0.8919484507,-0.0230676489,-0.1584264608,-0.0085743026,-0.2779612666,0.1479231652,0.2435941928,0.5488391280,0.4278033674,0.6955922636,0.5605648397,1.1888504822,0.1941326726,0.0728500711,0.4171887534,0.5309962821,0.1563075081,0.9520242410,BRCA
GSM481003,0.1379482353,0.3076039748,0.8205292420,0.2274992413,0.0549824555,0.2392218719,2.2521042953,1.0492562759,2.5663639426,0.4332668259,0.0809217530,-0.0899036636,0.3449567357,-0.0804147359,0.0790340027,-0.0936377145,0.1261232746,1.4311537609,-0.1187733462,0.5381710962,0.2298594126,0.7220535619,0.8219027189,0.5584290644,-0.1006739573,-0.1389003677,0.1791789717,0.3816985116,0.0240194796,0.1887621529,0.2552056475,1.8966153430,0.3464375852,0.0452636340,0.0674245584,0.8672606079,-0.0238657131,0.7224451375,-0.0657739097,0.1593523112,0.2893189575,-0.1056909030,0.5595156167,0.3369982912,0.0658136982,0.1518853577,0.0028041706,0.3861183389,0.0986170489,0.4597762505,0.3809770555,0.6650603986,1.0737781454,1.1258171098,1.7355406609,0.9993794023,0.5170908664,1.9700247826,1.5653517170,2.5304655898,0.7923391349,2.0476801031,-0.0151352303,0.3604609546,0.0678758513,0.2592025713,0.1291189450,0.1375002604,-0.0992611264,0.5469102347,1.6318689503,0.5761858641,0.0788076467,-0.0470332650,0.2651754541,0.1976965829,0.0045687593,0.4106555960,1.0455711573,1.2547097305,0.9998522750,-0.0425406665,-0.1250072181,-0.0295281976,-0.2314386988,0.1203144557,0.1745500836,0.3274573881,0.4456271086,0.9419532599,0.0797798507,1.0530832048,0.1515930100,0.1396594445,0.1902141993,0.4128580279,0.1219582148,1.0393833337,BRCA
GSM481004,0.2186864052,-0.1734183720,0.6130161141,0.4892555573,0.0419336925,0.2009105812,2.3546841784,0.7237179456,2.5819051743,0.4885377014,0.1856753364,0.0103269260,0.4727946431,-0.0252161048,-0.0135538588,-0.0195731627,0.1906945677,1.6233304872,-0.0787376314,0.6743158679,0.3553189427,1.0284505732,0.9162611681,0.5218309136,-0.0942539018,-0.2252491062,0.1291542156,0.5249313446,0.0484137601,0.2071125326,0.2807794132,2.1431386206,0.3192347430,-0.0040473039,0.0042371884,0.4122630944,-0.0298508255,0.6182810695,-0.0286774181,0.2271593144,0.3328590156,-0.0821350421,0.3368372080,0.3813209850,0.0460090990,0.3211918152,-0.0832465394,0.3749461847,0.1504041588,0.1190198336,0.4968837309,0.7186753850,1.1400992890,1.2078082544,1.6407811478,0.9113441620,0.4213451779,1.9015568991,1.4534333797,2.2714820702,0.7345321434,1.6009336627,0.1072398618,0.4844531096,0.1018021647,0.2388082003,0.2842731770,0.3463332211,-0.0626602792,0.3739375479,1.7430832262,0.6390240129,0.0903390731,0.0797498822,0.1874095585,0.2921950936,-0.0067063898,0.7671577072,1.0033372874,1.1900032758,0.8835284437,-0.0323086998,-0.0415119894,-0.0313387048,-0.2457505847,0.1139176418,0.1779147784,0.4529883927,0.6513147284,0.7851239414,0.0143409558,1.1592298472,0.2079861304,0.0549981422,0.2950896227,0.5674291466,0.1137465341,1.1798783878,BRCA
GSM481005,0.2792815672,-0.0480846144,0.5968761674,0.4787933329,-0.0289947451,0.2712927739,2.2228514721,0.9042122702,2.2790851870,0.3385402066,0.2276329494,-0.0938889850,0.6698417874,0.1052167460,0.0214544010,-0.0588640357,-0.0459730386,1.4483620592,-0.1315645115,0.3019022315,0.2478796599,0.7106605767,0.7042628014,0.4411819226,-0.0984018333,-0.2346552958,0.2878006838,0.8590674320,0.0543346737,0.0273029770,0.1837042271,1.8892781204,0.1440887718,0.0116144957,0.1468009982,0.6114153172,0.0502684904,0.6854941356,-0.0353233602,0.2016034413,0.6802464706,-0.0263808509,0.3219896577,0.3075916975,0.2152162517,0.3671187165,-0.1238241902,0.2782131666,0.0754759258,0.2927482680,0.6688456081,0.7103806155,1.3566492122,1.0428239462,1.3264736316,0.8533831697,0.4386936296,1.7013532322,1.7193023414,1.9966017007,1.0200565478,1.9018808902,0.3125612044,0.6011795309,0.0877937726,0.1757193984,0.3027884051,0.1577441654,-0.0369375200,0.5725545524,2.0815001320,0.3589716676,0.1728391043,0.1303816943,0.5792565216,0.1621993348,0.0302901914,0.3827385456,0.8526280613,1.6216202178,0.6504926867,-0.0685639268,-0.1312921315,-0.0473553557,-0.0788766409,0.1479835440,0.4461725521,0.4606575113,0.5100800397,0.7014403091,0.6823853039,0.9987530523,0.3301538266,-0.0023576102,0.4593925190,0.7514979797,0.1418850027,0.8709068971,BRCA
GSM481006,0.2374104524,0.0110761540,1.2742049727,0.7219746874,0.0581574898,0.5904624184,2.1865275631,0.7618155504,2.2457081159,0.3733979295,0.2647651799,-0.0820139282,0.6475844246,-0.1319896406,-0.0402242455,-0.0293817601,-0.0221608787,1.5654995194,-0.1168957278,0.4690979568,0.2744739999,0.6922280904,0.6144349980,0.3289065081,-0.0394319622,-0.1984481912,0.2920437936,0.6036217285,0.1995508763,0.1172757720,0.1324662248,1.9363357690,0.3943760182,-0.0490293869,0.0996259491,0.6565978120,0.0267637424,0.7161230389,-0.0155674722,0.1330036942,0.5813963887,-0.0131001265,0.3003474585,0.3161960567,0.0993779642,0.2512982803,-0.1093718979,0.3756188528,0.0471575968,0.2969489769,0.4522215911,0.5777717888,1.1537876290,0.8935009884,1.3338032147,1.1468729097,0.8161036820,1.9389057817,1.9559061824,1.9949334397,0.9471551222,1.5737857412,0.2139014750,0.5032684095,0.1190602161,0.1429834446,0.3629644454,0.0910537657,-0.0376036704,0.7732842431,1.8193695802,0.3795416952,0.1031652315,0.1333902196,0.4449059242,0.2121967876,0.0378120298,0.6132007042,1.0749186548,1.2139846680,0.6832653410,0.0265668789,-0.0794224726,-0.0143329772,-0.1812344756,0.1203269199,0.3516445014,0.3112160383,0.3295256801,0.6994617610,0.1786385559,1.0422655592,0.3624903308,0.1086560052,0.2745690052,0.8258214549,0.1255449179,0.9487506816,BRCA
GSM481007,0.1958627125,0.5402438455,1.0828323464,0.0016192900,0.0303235778,0.4128957353,1.9178159833,1.0564012399,2.4586006403,0.4745502664,0.3188221376,0.0334335863,0.6153906648,0.0408298841,-0.1110566713,-0.0361144629,-0.0554948237,2.1887496777,-0.0899392698,0.9184250918,0.2811046872,0.3433395964,0.5070784445,0.4739474765,-0.0464757364,-0.1168689364,0.1917694999,0.4712725024,-0.1117293039,0.1932108493,0.3203903169,1.9075167941,0.4042738268,-0.0789083491,0.0367450828,1.1437640245,-0.0726720185,0.8898596509,-0.0575312609,0.1874806378,0.2287236242,-0.0317684311,0.6734308359,0.3366352878,0.0040991583,0.0919554611,0.0210265649,0.3911774081,-0.0756570313,-0.1149137928,0.3395991398,0.6028448843,1.1978196736,0.9925808908,1.1345281925,1.2312760055,0.5469112565,1.5477014357,1.8655931726,2.2120503649,1.2255379280,2.0267416139,0.2072506988,0.5296219224,0.0417405746,0.1229230736,0.2104100706,0.1946112040,-0.0585502210,0.7441768796,1.6784316807,0.2323106053,0.1492436157,0.1797910600,0.3915002394,0.2412814564,-0.0242566722,0.5289818927,0.5846992452,1.0277428528,1.1128185045,-0.0362769949,-0.0744021861,-0.0187891697,-0.0232643916,0.1579340636,0.3074235741,0.3045787833,0.2834051111,0.6328106466,-0.0061579109,0.6624637158,0.2234797459,0.0422072233,0.2034230415,0.7083978821,0.1677331696,0.8692619418,BRCA
GSM481008,0.3781088004,1.0983421246,0.8701275472,0.8999093904,0.1068454588,0.3007149240,1.7796675223,0.9834037672,2.4573104143,0.3531635934,0.3203204544,-0.0163480083,0.6136417330,-0.0596024639,0.4036449693,-0.0653227082,0.4556419673,2.4305002226,-0.1151488603,0.4848256646,1.7000376913,0.5480125570,1.6515556350,0.6122961209,-0.1095666950,-0.1208627364,0.7159071119,0.4346267902,0.0583050080,0.3393358754,0.5998969950,1.7732298540,1.1808935257,-0.0702258710,0.0617297222,0.0528547521,-0.0353264075,1.0408928854,0.0158630866,0.8628302894,0.8924479570,-0.0287524567,0.9475173057,0.6488387867,0.1366213441,0.2104195355,0.5310698947,0.5350037411,0.2799521475,0.7624854082,0.3634921987,0.7579538683,1.2731039599,1.2073366213,1.9825742786,1.0815599343,0.4978935979,1.6882617438,1.5542730316,3.0121067630,0.9354278338,1.7811089233,0.3257197354,1.3256219700,0.5668319597,0.2107735941,0.6921098750,0.4108960551,-0.0421639492,0.4578721970,1.8451703802,1.1856073174,0.1219630231,0.0633204617,0.6097803118,0.8295181207,0.2028517701,1.6502472160,1.2286708913,1.3371553920,1.6374257505,0.7092540284,0.0917779005,-0.0003887562,-0.0008769782,0.1250956625,1.2269487222,0.6740331764,0.7683884220,1.4104417461,0.1930736676,1.1409481707,0.5268250678,0.2073332586,0.5135611601,0.4965368061,0.1875149101,1.6458632197,Control
GSM481009,0.1439449145,-0.0771686603,0.6836895711,0.3607809759,0.0296186550,0.2294970191,2.0032184041,0.5408512237,1.9480297297,-0.2521326546,0.0021543601,-0.0143597846,0.3265188057,-0.0483789007,-0.1035741994,-0.0819795328,0.0110582282,0.7854437157,-0.1787640719,0.3214604567,0.0977732259,0.5029359798,0.4189390297,0.1408038618,-0.0507615530,-0.5516477583,0.2852388278,0.4665545274,-0.0902150421,-0.2240744946,0.0127141514,1.8126504547,0.0301794068,-0.1803201226,-0.0043735716,0.0877734283,-0.0664649450,0.1567639156,-0.0533992531,0.1028485568,0.4093335412,-0.0741165462,-0.0142218689,0.1449562876,0.0949678474,0.1711321008,-0.3359343167,0.1465625460,-0.0717729988,0.0250910065,0.1223572407,0.3907827812,1.1732181000,0.6326582934,1.3352790693,0.6703982333,0.2487644386,1.6573938705,0.8164385689,1.6586243511,0.5219870231,1.2621933153,0.0704509372,0.3399091111,0.0462794158,-0.0519806038,0.3099200923,0.0760738510,-0.1252190610,0.3970553539,1.9583295781,0.4889812592,0.0898692697,0.1167187078,0.3624271641,0.0296385280,-0.0177333261,0.4518495524,0.8489706275,0.8575766770,0.6228027097,0.0417531103,-0.1388459095,-0.0415214933,-0.1555104326,-0.0417093772,0.4941965304,0.3253884712,0.2300279711,0.5540551171,0.2594067629,0.9886130826,0.2939853501,-0.1497182022,0.3190294580,0.3113005406,0.1110328929,0.6467450729,Control
GSM481010,0.2071303163,-0.0976679641,0.6704042288,0.7100994288,0.1033869445,0.2913067995,2.0814113533,0.9688092437,2.2081729809,0.3869085910,0.2743913706,-0.0371656998,0.7353313014,0.0302944645,0.0786357026,-0.0852066815,0.1642650463,0.9759379979,-0.0681819487,0.5355291731,0.3179912928,1.0964121893,0.9077929461,0.5411290721,-0.1044794360,-0.1641788423,0.3148366259,0.8621499950,0.0677283619,0.2553931049,0.2414819994,1.7175144950,0.3504717362,-0.0704977834,0.1635364013,0.5730151256,0.0522999922,0.6160696955,0.0776322117,0.1216340423,0.7521615490,-0.0522969667,0.5096783806,0.2301434268,0.2231194467,0.3645687654,-0.0939168603,0.2753915236,0.0356376837,0.4402461331,0.6210250023,0.5453053902,1.5307855830,0.9316960965,1.5254069404,0.9289203385,0.4621615706,1.8113816211,1.6379111709,2.1416127816,0.9562062303,1.7091990142,0.2287502738,0.7691995614,0.2350878760,0.1621449916,0.4519854390,0.0894991563,0.0131784827,0.4094827466,1.9557909624,0.5908814568,0.0815670293,0.2848592214,0.7186442502,0.3255983432,0.1257149231,0.7624567913,1.0612251826,1.1413293185,0.9416430375,0.1271575096,-0.0925236846,-0.0513252624,-0.1141484098,0.1897535060,0.5580367175,0.5829011209,0.5392588763,0.9568253941,0.2732983854,1.2154001899,0.3621303028,0.0692425965,0.5004332215,1.1656297360,0.0798711404,0.9398607862,Control
GSM481011,0.1918319314,0.2450960860,0.8705568834,0.0915678958,-0.0566938396,0.4447238431,2.0704672890,0.9278696600,2.8848115205,0.7533496341,0.0953976019,-0.0054418677,0.4560340472,-0.0180160676,0.0160298310,-0.0655926817,0.0242321593,1.9368292096,-0.1297968330,0.7320071601,0.2742872818,0.6994969250,0.9206070718,0.6411928043,-0.1660075051,-0.2828968132,0.1904501635,0.3670035432,0.1960499127,0.1669592507,0.2785895259,2.1450117528,0.2604394792,-0.0973119044,0.0816820190,0.5813920776,0.0150719955,0.8072447428,-0.0781626811,0.2150023273,0.2245968553,-0.0514790472,0.7106733322,0.3964290270,0.0229669512,0.2329829942,-0.1571170169,0.3933382846,0.0471152081,0.0915094231,0.2992981575,0.7055492616,0.9410156570,1.2711931691,1.2921597741,1.2070852319,0.7072479838,2.0018711016,1.7775148304,2.3741526338,1.2171910213,2.2196026619,0.1442533701,0.4974569771,0.0982709427,0.0963091609,0.2232471732,0.1678171460,-0.0728790513,0.6017916450,1.6529292224,0.3996150372,-0.0497803257,0.0359547935,0.1393381451,0.2367916029,0.0021528411,0.6490977473,0.6507059951,0.9716276427,0.9736804315,0.0351361495,-0.0921497656,-0.0317229251,-0.2487231838,0.0823201111,0.2791423881,0.5895256699,0.4570597524,0.6874221131,0.0526944715,0.6339743698,0.2492539286,0.0418299681,0.2386576982,0.7662111923,0.1651714029,0.9313669379,Control
