@relation data

@attribute id string
@attribute 10000 numeric
@attribute 11184 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 23368 numeric
@attribute 2885 numeric
@attribute 2931 numeric
@attribute 2932 numeric
@attribute 3566 numeric
@attribute 3667 numeric
@attribute 3716 numeric
@attribute 3718 numeric
@attribute 5163 numeric
@attribute 5290 numeric
@attribute 5293 numeric
@attribute 5295 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 572 numeric
@attribute 5894 numeric
@attribute 596 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 6778 numeric
@attribute 8651 numeric
@attribute 8660 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.6797332095,-0.1817988974,2.3584245311,0.3070585448,1.1770933690,1.6104626348,0.6282775754,0.8950817100,0.7614912264,0.4233776481,0.5082450581,-0.1298386080,0.7135185198,0.3417825494,0.8497827404,0.0027666772,0.3768321643,1.1201675758,0.3923970497,0.3860900013,-0.0618729870,2.2882412161,-0.0234144181,0.2904654710,1.1754855409,-0.0595003463,2.0734447259,BRCA
GSM481003,0.3007907103,-0.1613730488,2.5114432043,0.3973698837,1.4703995010,1.7524189089,0.6853814301,0.9718543944,0.4453759759,0.6166785513,0.4776535522,-0.0583250998,0.5864300536,0.1791957579,1.4233998538,0.0220997693,0.4223379152,1.1333078442,0.8256779464,0.2815908568,-0.0646676839,2.4272642752,-0.0553885548,0.0839562974,1.3898797435,0.1335450463,1.8359449339,BRCA
GSM481004,0.4733082638,-0.1748252523,2.2194539971,0.4676012300,1.3837178734,1.7306030480,0.7605310136,1.3618418052,0.7294014046,0.7089324468,0.5671119911,-0.0912097394,0.9088047795,0.1934292825,1.4479867770,0.0015714503,0.5495924441,1.3982536542,0.5918967704,0.4157156661,-0.0883470983,2.7043259995,-0.0500999228,0.1372055122,1.6768926508,-0.0100075015,2.0852232943,BRCA
GSM481005,0.7983672971,-0.1234094858,2.3890128664,0.4302809539,0.9780464991,1.6458761891,0.5514022044,0.9572651076,0.4434519666,0.5900625983,0.5830370403,-0.0796489555,0.9888136863,0.2936143763,1.0055721670,0.3289049813,0.4403047296,1.3712493853,0.5596565347,0.3888399490,-0.0833753531,2.3308550971,0.0180744121,0.2881692323,1.2180027991,0.0021383339,1.7138396081,BRCA
GSM481006,0.6102282105,-0.1508373290,2.7993582883,0.4174783649,1.0880985708,1.6704388113,0.5057105281,1.0202108809,0.5230445001,0.8372901850,0.5490418825,-0.0806952232,0.8314093148,0.2433270854,1.3385462081,0.2390861619,0.3909603753,0.9865753614,0.4886666650,0.3354175018,-0.0787858003,2.3295555881,0.0128678733,0.2175775908,1.1069196426,0.1396856455,2.2371679245,BRCA
GSM481007,0.3836162349,-0.1646706395,2.4604020782,0.2757121727,1.0484767142,1.7786090209,0.7364221625,0.5586554259,0.4993439765,0.7127858588,0.2825788311,-0.1316772176,0.3538705459,0.1014056848,1.4767880777,0.1471414633,0.2606000659,1.0516917631,0.9255183645,0.2957258879,-0.0395099294,2.3985712954,-0.0621160632,0.2030390211,1.1726965294,0.0736423017,2.4773025594,BRCA
GSM481008,0.5217626055,-0.1323361009,2.1300801171,0.4476290999,0.7841845883,1.6622805248,0.9535613207,1.0892350491,0.6907179117,1.0194556943,0.4309778051,-0.1384186480,0.7586754806,0.1758980179,1.1338950680,0.0879067641,0.4047704326,1.0726860836,1.0612640086,0.3589827556,-0.0483734958,2.4446920753,0.0012555714,0.1490175020,1.2228275439,0.1826553135,0.9513051909,Control
GSM481009,0.5489170128,-0.2847512376,1.7882246540,0.1436777954,0.7350496649,1.3427748691,0.2072424322,0.4939206066,0.5125457647,0.4139739338,0.4693481246,-0.2643748682,0.5242540283,0.2437746771,0.4174557194,0.1336468826,0.2795271149,0.7096309500,-0.0767497015,0.2270372226,-0.1458780054,2.4154436141,-0.0048567386,0.0807280921,0.7356271796,-0.0350331667,1.9888664977,Control
GSM481010,0.6249280034,-0.1507869354,2.1086231072,0.3798376370,1.2890395946,1.7509254467,0.5189746011,0.9262991083,0.5562831773,0.5420321556,0.6016551096,-0.0452238933,1.0945546926,0.2892597577,1.1752510060,0.1319778106,0.5158594621,1.1154199801,0.7550900512,0.3965836786,-0.0879259115,2.2814118394,0.0688335455,0.2435579410,1.1627908613,0.0270170156,1.8940424562,Control
GSM481011,0.3773361022,-0.1241082579,2.7272794777,0.4895673924,0.9543569198,1.9492786230,0.9022890391,0.8232649406,0.5297162981,0.5721479334,0.3680541691,-0.1287815349,0.5093558666,0.2223992294,0.9093435548,0.0018939260,0.3978262835,1.5733309313,0.8490704160,0.2711141126,-0.0457399186,2.8155515152,-0.0475626586,0.0857347009,1.1955238983,0.0520957225,1.9250442030,Control
