@relation data

@attribute id string
@attribute 107 numeric
@attribute 108 numeric
@attribute 10818 numeric
@attribute 109 numeric
@attribute 111 numeric
@attribute 112 numeric
@attribute 113 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 1385 numeric
@attribute 156 numeric
@attribute 196883 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 4803 numeric
@attribute 4914 numeric
@attribute 5136 numeric
@attribute 5137 numeric
@attribute 5153 numeric
@attribute 5335 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5573 numeric
@attribute 5575 numeric
@attribute 5576 numeric
@attribute 5580 numeric
@attribute 5581 numeric
@attribute 55811 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 814 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.0680557761,-0.0785590173,0.2266074040,0.7727496513,-0.1577812994,0.3797550982,0.5154408196,-0.0726066500,0.1941818817,0.3960468965,0.0613674166,-0.0095319855,0.1313168648,0.1067213277,0.5609436097,-0.1472829417,-0.2048701937,-0.0815054614,0.1081460492,-0.0502980826,0.5204422609,0.5931362181,0.6055969648,-0.0123531642,1.9211698879,0.3766967951,0.0642130354,0.0410287807,-0.0355448809,-0.1187555007,1.5891594400,0.9537983259,2.1997757852,-0.1062511549,BRCA
GSM480985,-0.1146877620,-0.1466375627,0.1961294970,0.5223725109,-0.1766650246,0.4228589949,0.3467999483,-0.1656008608,0.2055798990,0.2730189453,0.0616458725,-0.0878300879,0.4415400387,0.5849629343,0.3553600297,-0.1080499572,-0.1765105570,-0.0769322264,-0.0043318831,-0.0094352127,0.6196571301,0.7376574537,0.7695002645,-0.1038192192,2.2771025042,0.1234466186,0.0309261780,0.0470336382,-0.0572575263,-0.1401366264,1.2845784730,0.9828057632,1.9199515841,-0.1264687864,BRCA
GSM480986,-0.0866454035,-0.1313444398,0.2346157938,0.6232914684,-0.1350317207,0.1785444665,0.5399395962,-0.1195620130,0.1296261391,0.3807973232,0.0565127540,0.0055539080,0.2835222208,0.1536485495,0.6212419597,-0.1034840642,-0.1504109834,-0.0940318424,-0.0269369025,-0.0745279166,0.5424212613,0.6712817949,0.7078176651,-0.0887387330,2.0198128103,0.5190979345,0.1662764031,0.1376239613,-0.0447582517,-0.1652222122,1.6418533209,0.7694473286,2.1900971755,-0.1107559652,BRCA
GSM480987,0.0948443130,-0.0932495861,0.1427862405,0.9581980763,-0.1124067577,0.0528845680,0.8650637666,-0.1120932270,0.1242048581,0.2020458693,0.0246040256,0.2631349051,0.3327935711,-0.0104492808,0.3998152808,0.0772469334,-0.2177714218,-0.0067829336,-0.1093528896,-0.0345881600,0.7127369387,0.4481176670,1.0939444790,-0.0234222412,1.9039099027,0.3223923260,0.1367199314,-0.0638800151,-0.0255207615,-0.1456769232,1.3375803794,0.6854064385,1.7749855086,-0.0822204906,BRCA
GSM480988,-0.1114876393,-0.0557560889,0.1677499489,0.3484778570,-0.0759397257,0.2434777927,0.2204383947,-0.0361867587,0.1508974081,0.2373043370,0.0194978538,0.0293470489,0.1991312819,0.2297151421,0.5623337450,-0.0620756386,-0.1793920208,-0.0897923800,0.0028576561,-0.1184087246,0.5192004788,0.3137383716,0.5631931945,-0.0202760463,1.4926301568,0.1654808719,0.0300146427,0.1020999426,-0.0458214811,-0.0798478004,1.4518957679,0.8568994044,2.2009519134,-0.1005794919,BRCA
GSM480989,-0.0620193510,-0.0467369777,0.0739666941,1.0119184052,-0.1447008381,0.2998246142,0.3220232484,-0.0685872297,0.2054151728,0.1316228062,-0.0124492099,-0.1595958304,0.2200210720,0.0458035868,0.4976210030,-0.0762286128,-0.2747799248,-0.0512375880,-0.0365788601,-0.1047446066,0.5099837124,0.9056678476,0.3538124809,0.0047141360,1.9109501814,0.3053653154,0.1146072071,-0.0322800519,-0.0312786761,-0.1042313027,1.5590544180,0.7983118814,2.9188919440,-0.1560957574,BRCA
GSM480990,-0.0744136228,-0.0817924930,0.0910253619,1.0164559484,-0.1368300982,0.1709839052,0.5393573991,-0.1056272242,0.2828586080,0.1244135859,0.0427824349,-0.0106996141,0.1628782986,0.0021861719,0.5061100200,-0.0433772932,-0.1807882367,-0.0635686613,-0.1092345778,-0.0343162689,0.7009938896,0.8428640298,0.7935236208,-0.0195084080,1.8563018972,0.3795540563,0.0994964334,0.0342884361,-0.0712438510,-0.1397709613,1.4453520321,0.6829452796,2.5856389926,-0.0154691427,Control
GSM480991,-0.0467888096,-0.0623631008,0.1959513792,0.4249343571,-0.1120446003,0.2858755783,0.5548712921,-0.1251052238,0.2768006893,0.1756075131,0.0358211818,-0.0189355184,0.2311761151,0.1075655196,0.7279821927,-0.1841129842,-0.2045579894,-0.0549934143,-0.0870818924,-0.0908362915,0.5280418684,0.7147501284,0.6564376624,-0.0500267771,1.9251870017,0.3763965595,0.1652794271,0.0229694380,-0.0437575242,-0.1814589084,1.5451146222,0.7246558555,2.3986895680,-0.1178059007,Control
GSM480992,-0.0848685851,-0.1067906695,0.1511686269,0.8758288564,-0.1194200918,0.5049739010,0.4127616239,-0.0951718734,0.4200474990,0.1568766059,0.0810610809,0.0041698367,0.0994592431,0.0161160152,0.7308892569,-0.1251400337,-0.1586291030,-0.0538970183,-0.0176505419,0.0133202300,0.6497552522,1.1381731691,0.5008515699,0.0557855016,1.8326816315,0.3750074824,0.1510298427,0.1067663197,-0.0563441113,-0.0570242612,1.4246134289,0.7415068230,2.6897532866,-0.1482992642,Control
GSM480993,-0.0384183934,-0.1120296282,0.2096646776,0.7973100805,-0.1578653891,0.2520091683,0.4410814088,-0.0471520076,0.3209931134,0.2239596708,0.0427927107,-0.0442055219,0.1916949626,0.1179360291,0.7271375300,-0.0431781644,-0.1555380717,-0.0871394240,0.0163416216,-0.0170165445,0.5661468516,0.8387103804,0.5521481080,-0.0571271274,1.8971461036,0.4153331244,0.1768389816,0.0480869768,-0.0636180496,-0.0986056414,1.5856227239,0.8005855027,2.4490207491,-0.0999037584,Control
