@relation data

@attribute id string
@attribute 10111 numeric
@attribute 10714 numeric
@attribute 146956 numeric
@attribute 25788 numeric
@attribute 4361 numeric
@attribute 4683 numeric
@attribute 5424 numeric
@attribute 5425 numeric
@attribute 57804 numeric
@attribute 5888 numeric
@attribute 5889 numeric
@attribute 5890 numeric
@attribute 5892 numeric
@attribute 5893 numeric
@attribute 6118 numeric
@attribute 6119 numeric
@attribute 641 numeric
@attribute 6742 numeric
@attribute 675 numeric
@attribute 7156 numeric
@attribute 7517 numeric
@attribute 7979 numeric
@attribute 80198 numeric
@attribute 8438 numeric
@attribute 8940 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.7569612824,1.5214225980,1.5592129512,0.7789792916,0.2107821104,1.5735432289,0.1110767740,0.4475187101,0.2541690469,1.1338286102,1.2369513176,-0.0509114328,0.2052338191,0.2894225194,1.5486820142,1.5458070138,1.0991124313,1.0003576883,0.2050089301,0.0636736757,0.0682323190,1.3393508133,1.1470984087,0.8620791789,-0.1666153758,BRCA
GSM480985,1.0321186706,1.2045470742,1.1598650975,0.6882772606,0.1294105581,1.2224793975,-0.1403941502,0.1195283260,0.3959704076,0.3652299827,0.7352755414,-0.0266741606,0.0773629741,0.3617152975,1.2987882098,1.3055036168,0.1462804907,1.1268487743,-0.0808173796,0.1272905461,0.0195946591,1.1137769148,0.7530323931,0.1384436061,-0.1549186156,BRCA
GSM480986,0.6569718384,1.2029019593,1.6029424208,0.5093607705,0.1092435849,1.4882752968,-0.0006644904,0.3486887678,0.3657379911,0.8564644075,0.9520431810,-0.0567752483,0.2228757629,0.2658613490,1.6070985992,1.4262792665,0.4592182156,0.7436171488,-0.0191593006,0.1482870105,0.0475090732,0.9867420917,0.8178035651,0.4031168549,-0.1424487589,BRCA
GSM480987,0.5016118314,1.1241706477,1.5781893364,0.4184236934,0.0129615418,1.0222924244,-0.0506179260,0.3186428044,0.3195155901,0.7953496394,0.8629044992,-0.0722314662,0.1810871561,0.2460187473,1.4495159685,0.9492826163,0.3127349738,0.7441403649,-0.0199421476,0.1849670124,0.0803962065,0.8929462258,0.8107119369,0.2489151799,-0.1427423817,BRCA
GSM480988,0.4947290262,1.2647299039,1.6451193349,0.3559653091,0.1720466287,1.5276914618,0.0768084920,0.2306063977,0.0152650487,0.8766946109,0.8383217325,-0.0144492296,0.0418492493,0.2967807348,0.8359299593,1.3290010218,0.6799532524,0.8484306480,-0.0079934737,0.1165409353,0.0711484606,0.6412628865,0.8365814714,0.3475936856,-0.1287019208,BRCA
GSM480989,0.2942321414,0.8509117928,1.4988907614,0.1410263165,-0.0094646105,0.8156179770,-0.0592587655,0.4204673296,0.5509243324,1.0210522023,0.6605826112,-0.0470497467,0.2287518066,0.1671019350,1.4798822800,1.4402853847,0.3299039506,0.6284469405,-0.0311630221,0.1759525741,0.1564303967,0.8425515988,0.8848024078,0.4099882354,-0.1689952779,BRCA
GSM480990,0.4718170529,0.7104607523,1.5917091737,0.2493953240,0.0470688383,1.0506516711,-0.0204453974,0.5086407080,0.4025088740,0.7558829786,0.7838489654,-0.0690082521,0.1224899958,0.0471909148,1.0583621662,1.0483638518,0.2713920384,0.5764542053,-0.0186841363,0.1004366129,0.1635568433,0.8958159147,0.8997285167,0.3521362125,-0.0659072126,Control
GSM480991,0.2708660456,0.7929366067,1.5253325710,0.1891410216,0.0578862932,1.2161015552,-0.1572538394,0.3003052217,0.5452377218,0.4556893327,0.6998180657,-0.1005493990,0.2378964975,0.1470505000,1.1662135920,1.1110200535,0.0947979738,0.7101305572,-0.0356507978,0.0764097129,0.0454235900,0.7743060818,0.9401303696,0.1979266484,-0.1359797857,Control
GSM480992,0.6452738913,0.6056446797,1.6931078529,0.1383803409,0.0207077980,0.9534809661,0.0718811130,0.4920756920,0.6792150073,0.7855049600,0.6732588568,-0.0684375910,0.2627122384,0.0419750653,0.9753238883,1.3521483293,0.2360266003,0.5636232340,-0.0471637358,0.1634818049,0.1139935430,0.6030845653,1.0322740441,0.3568702528,-0.1269708674,Control
GSM480993,0.2328165911,1.1378558147,1.6454730859,0.4607329956,0.0122684059,0.9193412650,0.1147602345,0.3527961249,0.4229756490,1.0646301987,0.9703298288,-0.0250891869,0.3037456021,0.2547764539,1.4295231500,1.5680439868,0.3912742486,0.6858041269,-0.0237134854,0.2258918349,0.0917958859,0.7245429348,1.0109767187,0.4676034916,-0.0825735004,Control
