@relation data

@attribute id string
@attribute 107 numeric
@attribute 1080 numeric
@attribute 154 numeric
@attribute 2778 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5573 numeric
@attribute 5575 numeric
@attribute 5576 numeric
@attribute 7430 numeric
@attribute 9368 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.0680557761,-0.1065824015,0.7734410780,1.1579167798,0.6055969648,-0.0123531642,1.9211698879,0.3766967951,0.0642130354,1.1512382553,1.7011788711,BRCA
GSM480985,-0.1146877620,-0.0648965920,0.3510406863,1.3204932428,0.7695002645,-0.1038192192,2.2771025042,0.1234466186,0.0309261780,0.9221977132,1.8630479276,BRCA
GSM480986,-0.0866454035,-0.0767632868,1.0159665872,1.3325283364,0.7078176651,-0.0887387330,2.0198128103,0.5190979345,0.1662764031,1.1594486352,2.0340084135,BRCA
GSM480987,0.0948443130,-0.1098254067,0.0490556673,1.2904711387,1.0939444790,-0.0234222412,1.9039099027,0.3223923260,0.1367199314,0.4655438224,0.2215281551,BRCA
GSM480988,-0.1114876393,-0.0682546645,0.6127511181,1.4781041429,0.5631931945,-0.0202760463,1.4926301568,0.1654808719,0.0300146427,0.8716937261,1.9527107699,BRCA
GSM480989,-0.0620193510,-0.1159861198,0.5177602072,1.3912816293,0.3538124809,0.0047141360,1.9109501814,0.3053653154,0.1146072071,1.0949466428,2.4590309860,BRCA
GSM480990,-0.0744136228,-0.0958344107,1.7105201748,1.4284008093,0.7935236208,-0.0195084080,1.8563018972,0.3795540563,0.0994964334,1.0952914435,1.8696685583,Control
GSM480991,-0.0467888096,-0.0626564302,0.8300022192,1.4307339596,0.6564376624,-0.0500267771,1.9251870017,0.3763965595,0.1652794271,1.1938635013,2.2862419336,Control
GSM480992,-0.0848685851,-0.1024010876,0.8816068130,1.5164660945,0.5008515699,0.0557855016,1.8326816315,0.3750074824,0.1510298427,1.1596170110,2.7729019672,Control
GSM480993,-0.0384183934,-0.0685585216,1.0313426468,1.3899838875,0.5521481080,-0.0571271274,1.8971461036,0.4153331244,0.1768389816,1.1485373087,2.2717868535,Control
GSM480994,-0.0883792896,-0.1023042611,0.4383848466,1.4990666386,0.4222412544,-0.0373007164,2.0147941603,0.0773617274,0.0895064048,1.2632889398,2.5331190526,Control
GSM480995,0.0311854949,-0.0503521708,1.9623413550,1.2174797772,0.7076291182,-0.0734407953,1.9464910885,0.1303910379,0.0448104875,1.5350730437,1.5628756734,Control
GSM480996,0.0989847566,-0.1112787826,2.2334361920,1.2251669443,0.5314652182,-0.0495829097,1.7702321021,0.3662444490,0.1723621899,1.0782579034,1.2064408435,BRCA
GSM480997,-0.1048189792,-0.0942683446,0.0474044187,1.4946304100,0.8390131995,-0.0480154760,1.8119078500,0.2371712554,-0.0109627419,1.1318668154,1.9690546391,BRCA
GSM480998,-0.0800781135,-0.0824110149,0.7473925196,1.2388521391,0.4470511819,-0.0165190958,1.8214417111,0.4191425157,0.0620799111,1.3985926200,2.0703089984,BRCA
GSM480999,-0.0513219417,-0.0638125476,0.5781012648,1.3401980644,0.7583497932,-0.0616579121,2.0268369615,0.1007601898,0.1313455177,1.2346077299,1.9234279990,BRCA
GSM481000,-0.1081285698,-0.0853267764,0.3873945457,1.3290934879,0.8118649941,-0.0472558220,1.9371707921,0.2571304353,0.0682407134,1.0911038819,1.8804763406,BRCA
GSM481001,-0.0105172310,0.0222087804,1.1304510798,1.2234286309,0.8887673975,0.0262833799,2.1897457659,0.0237491571,0.1294476324,1.4306035986,1.6811031030,BRCA
