@relation data

@attribute id string
@attribute 1020 numeric
@attribute 5141 numeric
@attribute 5142 numeric
@attribute 5143 numeric
@attribute 5144 numeric
@attribute 5499 numeric
@attribute 5515 numeric
@attribute 5516 numeric
@attribute 5518 numeric
@attribute 5519 numeric
@attribute 5528 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5534 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5573 numeric
@attribute 5575 numeric
@attribute 5576 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 84152 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.2358186120,-0.0773280572,0.2824386717,-0.1431920880,0.2769825692,1.8940309816,1.7623662382,0.3081120378,0.7647704655,0.7174999820,0.3854039603,1.1392389064,1.3485143633,0.9049248654,0.5655952376,0.5931362181,0.6055969648,-0.0123531642,1.9211698879,0.3766967951,0.0642130354,1.5891594400,0.9537983259,2.1997757852,0.6405584063,BRCA
GSM480985,0.2468691167,0.0064639583,0.5640930598,-0.1678471444,0.2100930230,1.3149515258,1.5972294421,0.2363182238,0.5275128255,0.4824771165,0.3409020890,1.0624773818,1.2292638585,0.8493034308,0.4722626175,0.7376574537,0.7695002645,-0.1038192192,2.2771025042,0.1234466186,0.0309261780,1.2845784730,0.9828057632,1.9199515841,1.5768319534,BRCA
GSM480986,0.4068633393,-0.0651868443,0.3051970954,-0.1189691439,0.1904815182,1.8601526020,1.6820185006,0.3124934828,0.7615997205,0.7131900114,0.3827300649,1.1325124873,1.4755984701,0.6729391185,0.5177595145,0.6712817949,0.7078176651,-0.0887387330,2.0198128103,0.5190979345,0.1662764031,1.6418533209,0.7694473286,2.1900971755,0.7511722424,BRCA
GSM480987,0.1170820677,0.0556405628,0.2253400490,-0.1412359689,0.6813656223,1.3803235757,1.7100764543,0.3315473428,0.6131601911,0.5315221477,0.3297560222,0.7104099762,1.6084967972,0.9346764925,0.4873980932,0.4481176670,1.0939444790,-0.0234222412,1.9039099027,0.3223923260,0.1367199314,1.3375803794,0.6854064385,1.7749855086,-0.0657480101,BRCA
GSM480988,0.0976537560,-0.0404494236,0.3376429621,-0.1052724042,0.1795026204,1.2907627622,1.5759464525,0.3109120772,0.4110367248,0.6810503945,0.2888080597,1.0280710610,1.3750535183,0.7414630045,0.1617906544,0.3137383716,0.5631931945,-0.0202760463,1.4926301568,0.1654808719,0.0300146427,1.4518957679,0.8568994044,2.2009519134,1.0676987816,BRCA
GSM480989,0.5341739923,-0.0027885786,0.2389648877,-0.1146391907,0.1446689652,2.4784270126,1.3931663536,0.0226131609,1.0587791578,0.5312064313,0.4202536828,0.8617932616,1.4386271053,0.5870933372,0.4391528262,0.9056678476,0.3538124809,0.0047141360,1.9109501814,0.3053653154,0.1146072071,1.5590544180,0.7983118814,2.9188919440,1.4435651583,BRCA
GSM480990,0.3835640923,-0.0377983449,0.0815545673,-0.1120033448,0.1883396196,2.2206121683,1.4343192951,0.2047472435,0.9752111733,0.4948035199,0.4702045261,0.9861059069,1.2886391192,0.5830522417,0.4347083518,0.8428640298,0.7935236208,-0.0195084080,1.8563018972,0.3795540563,0.0994964334,1.4453520321,0.6829452796,2.5856389926,0.1329275530,Control
GSM480991,0.4622921833,-0.0276107071,0.3863632803,-0.1227516826,0.2203248852,2.0201644632,1.4974810705,0.1986639752,0.9436757888,0.6351671688,0.4595783168,1.0007687234,1.3283271537,0.6608008562,0.3957455124,0.7147501284,0.6564376624,-0.0500267771,1.9251870017,0.3763965595,0.1652794271,1.5451146222,0.7246558555,2.3986895680,0.8151277597,Control
GSM480992,0.5325466043,0.0090294342,0.1327189029,-0.0911198294,0.0213641040,2.4939962627,1.2969635930,0.1431735181,1.1712464989,0.5340362522,0.4955356443,1.0355044920,1.4482076389,0.4972681324,0.4195187698,1.1381731691,0.5008515699,0.0557855016,1.8326816315,0.3750074824,0.1510298427,1.4246134289,0.7415068230,2.6897532866,0.1205467641,Control
GSM480993,0.3221832017,-0.0278154881,0.3044779227,-0.1129177868,0.1720744015,2.0125354662,1.6592786313,0.2477899835,0.7930191697,0.5554828322,0.4348709144,1.0264566022,1.5829170607,0.7091649962,0.5504608139,0.8387103804,0.5521481080,-0.0571271274,1.8971461036,0.4153331244,0.1768389816,1.5856227239,0.8005855027,2.4490207491,1.3800993760,Control
GSM480994,0.2986508013,-0.0326938246,0.2435800273,-0.1400205094,0.0731166372,2.2649133868,1.6759646504,0.2664022011,0.9055424756,0.4926413219,0.4565135546,1.0076148938,1.3474458521,0.4535895987,0.3938926492,0.9550563001,0.4222412544,-0.0373007164,2.0147941603,0.0773617274,0.0895064048,1.5541917865,0.8043518845,2.7740268455,1.6380447017,Control
GSM480995,0.3755203387,0.0967410589,0.4451173583,-0.1457743098,0.2623530617,2.0265082253,1.5356110527,0.2454925682,0.8721428895,0.5961678888,0.4027617828,0.9513446041,1.3944983287,1.0622602218,0.4106701625,0.6627081955,0.7076291182,-0.0734407953,1.9464910885,0.1303910379,0.0448104875,1.5843793040,0.9457654122,2.1464026361,0.1396585438,Control
GSM480996,0.4897384940,-0.0662548693,0.1002895612,-0.0993227724,0.1033274037,2.1966385046,1.6932988838,0.2750430175,1.1106318519,0.7246434699,0.5333127729,0.8234341725,1.4198639741,1.1742941980,0.4686576233,0.7154591238,0.5314652182,-0.0495829097,1.7702321021,0.3662444490,0.1723621899,1.6124594438,0.6485259212,2.3817085028,-0.0137625474,BRCA
GSM480997,0.5262219813,0.1992896009,-0.0300241464,-0.1372171726,0.0559222565,1.9433907403,1.1570019613,0.0920963011,1.1568185835,0.5226170965,0.4310134170,0.7475809276,1.3862778493,0.9376632374,0.3072649004,0.8755436386,0.8390131995,-0.0480154760,1.8119078500,0.2371712554,-0.0109627419,1.2744263483,0.8059017853,2.8542935214,-0.0157322129,BRCA
GSM480998,0.4068094317,0.0518988459,0.3671960110,-0.1106598248,0.2162012783,2.3734269539,1.7485351502,0.3250773137,1.2047639366,0.7425047187,0.5371631093,1.0495297983,1.2653997881,0.5803620688,0.2767297098,0.6885679733,0.4470511819,-0.0165190958,1.8214417111,0.4191425157,0.0620799111,1.5269277998,0.8750626656,2.5579728074,1.1257517239,BRCA
GSM480999,0.4321432363,-0.0151267350,0.4383073608,-0.0822758199,0.3068857206,1.6968100202,1.6111203642,0.2881960685,0.8158688321,0.7160343779,0.3745637252,1.1105407498,1.3215316391,0.6862187239,0.4406716228,0.7662873505,0.7583497932,-0.0616579121,2.0268369615,0.1007601898,0.1313455177,1.5838601271,1.0177537981,2.0875280909,1.0807459537,BRCA
GSM481000,0.4189672770,0.0035016704,0.3300597844,-0.1516881796,0.3287950274,1.9077818526,1.7189759345,0.3074889228,0.8109120733,0.7148345892,0.3462204135,1.1056336816,1.2788028746,0.9713452984,0.3498914120,0.6153623954,0.8118649941,-0.0472558220,1.9371707921,0.2571304353,0.0682407134,1.6113596664,0.8381175668,2.0064177178,1.1536529710,BRCA
GSM481001,-0.0274410993,0.1002152487,0.5683391234,-0.1327657816,0.1338375138,1.8426686524,1.5139088801,0.2513544284,0.9059308171,0.7407277192,0.3652560064,1.1119622626,1.2652735421,0.8110297031,0.4660231103,0.5888474664,0.8887673975,0.0262833799,2.1897457659,0.0237491571,0.1294476324,1.6483445484,1.0630492036,2.2235211097,0.0156418042,BRCA
