@relation data

@attribute id string
@attribute 10000 numeric
@attribute 1605 numeric
@attribute 1813 numeric
@attribute 1956 numeric
@attribute 2048 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 23236 numeric
@attribute 2885 numeric
@attribute 3706 numeric
@attribute 3707 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 3760 numeric
@attribute 3762 numeric
@attribute 3765 numeric
@attribute 427 numeric
@attribute 5266 numeric
@attribute 5291 numeric
@attribute 5308 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 54386 numeric
@attribute 5594 numeric
@attribute 5894 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 6714 numeric
@attribute 673 numeric
@attribute 6774 numeric
@attribute 8601 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.3397790969,2.1143498631,-0.0537710631,0.4345339728,0.1082484082,1.9397812022,0.1866127024,0.4097788456,1.3452941188,-0.0670061112,0.1322087557,0.1313168648,0.1067213277,0.5609436097,-0.1084673629,0.0164293767,-0.0493467165,1.4941328913,2.2220174370,0.0817053106,-0.1466830224,-0.0776044747,1.6300333739,0.0394911230,2.4557778017,0.5276523813,0.6409841057,1.9096234484,0.1797246685,0.5492388602,-0.0230143287,0.3043230119,0.8531475714,0.2148667176,BRCA
GSM480985,0.6712534413,1.7600219601,-0.0810809586,0.3325850749,0.0415078793,1.4054429928,0.2867683454,0.7330552477,1.1583383579,-0.0230735734,0.1966778544,0.4415400387,0.5849629343,0.3553600297,-0.1539389659,0.0719508490,0.0056100041,2.2418435123,2.4462108544,0.1992576002,-0.1785420816,-0.0930615631,1.0536758155,-0.0840634818,2.5761715768,0.4521202200,0.6127393824,1.9413004944,0.2011654340,0.6409502427,-0.0673303304,0.3713752488,1.0000824235,0.0486105057,BRCA
GSM480986,0.3637514705,2.1784036439,-0.0398674749,0.3517915079,0.1342974153,1.7577156492,0.2145363198,0.5153439700,1.5127595663,-0.0389096712,0.1661377090,0.2835222208,0.1536485495,0.6212419597,-0.0967050023,0.0347479474,-0.0857200938,1.6952060321,2.9664281960,0.0859145318,-0.0558428063,-0.0521149571,1.4571645670,0.0685284909,2.4939960588,0.5276161861,0.4839221177,2.0243224118,0.0952468054,0.4793911673,-0.0464315283,0.3954231461,0.8920400335,0.1830262626,BRCA
GSM480987,0.4741756265,1.3052779489,-0.0703078300,0.1587947994,0.2082131890,1.6769249506,0.2593453904,0.1668422063,1.4599798470,0.2089352406,0.1685485557,0.3327935711,-0.0104492808,0.3998152808,-0.0881615850,-0.0040259689,-0.0402834076,1.3319369191,1.0151106578,-0.0142156617,0.1621742338,-0.1041722893,0.9919344300,0.0007446416,2.5956108967,0.4570317386,0.3882937707,1.9975022057,0.0700896732,0.1445394283,-0.0569087189,0.2871097813,0.6242419429,0.1249950151,BRCA
GSM480988,0.3666419161,1.9334251161,-0.0526394200,0.1726689534,0.0355859437,1.1675294143,0.1712146028,0.4406262552,1.6300611323,-0.0851195735,0.1168976396,0.1991312819,0.2297151421,0.5623337450,-0.0938029768,0.0799026620,0.0704042679,1.6632971279,2.0492829626,0.1213094126,-0.1499734049,-0.0521348746,1.0592323652,0.0395486050,2.6551421633,0.4923907940,0.4704262694,1.9610705971,0.0896705153,0.3725107078,-0.0468429086,0.2504118828,0.5880402816,0.1290809113,BRCA
GSM480989,0.2517094096,2.9312561751,-0.1227433507,0.2135165615,0.1427290906,2.3074461223,0.2270790681,0.1935005427,1.6843677122,-0.0714727500,0.2858949723,0.2200210720,0.0458035868,0.4976210030,-0.1029213505,0.0214595071,0.0310359076,1.3767889477,2.9592114276,-0.0454611126,-0.1210485597,-0.1177975059,1.6992731094,-0.0830072642,2.5468980235,0.4168803811,0.4437155496,1.9755967301,-0.0037837656,0.2630944657,-0.0013073004,0.2245239546,0.9483558725,0.0753052598,BRCA
GSM480990,0.3166647480,2.5415902278,-0.0900377317,0.2635990058,0.5721666229,2.3939645291,0.2749733657,0.0480474158,1.6475978081,0.0643069084,0.3496424193,0.1628782986,0.0021861719,0.5061100200,-0.0994331319,0.1219694058,-0.0278241351,1.0959475488,3.2175734220,0.1950829520,-0.1091623201,-0.0345598439,1.9801055864,-0.1134931392,2.7388352565,0.4040678319,0.3387474729,2.5765053460,0.0120991491,0.3107558547,0.0237829644,0.2258322309,0.7514938833,0.1936149333,Control
GSM480991,0.2500861962,2.5050056121,-0.0514999412,0.2092083807,0.2523064120,1.8290236989,0.2449685031,0.2907817717,1.5652074934,-0.0954564459,0.2424068378,0.2311761151,0.1075655196,0.7279821927,-0.0974673196,0.0678404276,0.0438045131,1.7887687180,3.1593996651,0.0580118667,-0.0140054368,-0.0434485409,1.5307328514,-0.0085634497,2.5797439018,0.5071865046,0.3654298311,2.1101571236,0.0441448208,0.3851343730,-0.0323408361,0.2893171571,0.9142858364,0.1949177901,Control
GSM480992,0.2476967987,2.7262230341,-0.0495621178,0.2100246319,0.3309170226,2.3328941266,0.3295684198,0.0814318765,1.5792976092,0.0143967219,0.2748354820,0.0994592431,0.0161160152,0.7308892569,-0.0840096098,0.1294560126,-0.0037208009,1.3274090029,3.5150150491,-0.0417928508,-0.1302371952,-0.0266702802,1.8464471474,-0.0424288371,2.4119367252,0.4130200728,0.3105769333,2.4270785623,0.0183351703,0.4019502806,0.0106290712,0.4011166239,0.9575954077,0.0647618416,Control
GSM480993,0.3786722400,2.3176537262,-0.0134482001,0.2942363708,0.1172152260,1.9907199673,0.3003267815,0.2383615070,1.5582134934,-0.0401737979,0.2564080019,0.1916949626,0.1179360291,0.7271375300,-0.1466446378,0.0819317186,0.0192156266,1.5633234018,2.8665367503,-0.0141177758,-0.1409539937,-0.0896386958,1.4765024371,0.0611034877,2.4959066312,0.4741801064,0.3602931440,2.0765592329,0.0562111053,0.4506590302,-0.0135325677,0.4162600737,0.9188969735,0.1357005679,Control
GSM480994,0.2401695627,2.8173393362,-0.0642671984,0.1903169752,0.0958843308,2.2647942436,0.1553611641,0.2284014675,1.5295505913,-0.0411929514,0.2256572022,0.0836080160,0.0931392134,0.5786979019,-0.0793735443,0.0564068181,-0.0482815619,1.3961486848,3.6058579365,-0.0213671374,-0.1138473533,-0.1067950383,1.7630671187,-0.0729964554,2.5479846845,0.4017414163,0.2916244940,2.2287481896,0.0193436113,0.3033324619,-0.0187703867,0.3325915052,1.0853202406,0.1375051541,Control
GSM480995,0.4409180506,2.3782729402,-0.0741580929,0.5217593632,0.7049103001,2.2447793616,0.2290969502,0.2389674408,1.6341215260,-0.0282662301,0.2674333772,0.1162032706,0.0617155503,0.6228140006,-0.1357032227,0.1923399673,-0.0404479078,1.7394011933,2.6258472886,0.1018878077,0.0051091114,-0.0648435829,1.4126309605,0.2103284572,2.7459793288,0.5249027839,0.4126590016,1.9173598417,0.1126998567,0.4493591258,-0.0279171207,0.3974454067,1.0184877488,0.1507052768,Control
GSM480996,0.3018407680,2.1475778748,-0.0244631870,0.4382426251,0.0485569174,2.1184759934,0.2087806824,0.0815557936,1.6202940312,0.0933670514,0.2382927253,0.1143821788,-0.0252005977,0.8378358737,-0.1048642604,0.1015069898,-0.0488765612,1.2604175116,3.3532660390,-0.0157742867,-0.1251919060,-0.0707766688,1.8878194614,-0.0726043592,2.6503439098,0.5563891964,0.4680346772,2.5355423434,0.0632607096,0.3174927423,0.0263584877,0.4820302588,0.6592556726,0.7029669232,BRCA
GSM480997,0.5942143687,2.0196074212,-0.0746520232,0.2648860105,0.5617946898,2.3593104947,0.3575331336,0.4908198788,1.6077907556,0.0136374157,0.2697126481,0.1048110230,-0.0292295449,0.2063167622,-0.1616722682,0.0078300070,-0.0407976951,1.2956830636,0.8693434472,0.0323345262,-0.1810195579,-0.0743014288,1.4414216169,-0.0200358512,2.8182346075,0.4731658620,0.3204180677,2.4039788969,0.0117709752,0.2430323267,-0.0008275386,0.0661327419,0.9110617942,-0.0786975305,BRCA
GSM480998,0.3346834291,1.8670196113,-0.0827873670,0.2039249242,0.0784176241,2.0572760636,0.4557905310,0.3538282335,1.8111653313,-0.1457155575,0.1275421348,0.2709641779,0.0579098022,0.7145210018,-0.0998819451,0.0292221945,-0.0089026818,1.3475050372,2.5349773449,-0.0445457813,-0.1200490261,-0.0482556763,1.7065641954,-0.0497444121,2.7276752740,0.5020119320,0.4395502677,1.8797799985,0.1207393635,0.3985268459,0.0090813116,0.3592407766,0.9076985818,0.1616081643,BRCA
