@relation data

@attribute id string
@attribute 2246 numeric
@attribute 2247 numeric
@attribute 2248 numeric
@attribute 2249 numeric
@attribute 2250 numeric
@attribute 2251 numeric
@attribute 2253 numeric
@attribute 2254 numeric
@attribute 2255 numeric
@attribute 2260 numeric
@attribute 2261 numeric
@attribute 26281 numeric
@attribute 27006 numeric
@attribute 2885 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 6714 numeric
@attribute 8074 numeric
@attribute 8817 numeric
@attribute 8822 numeric
@attribute 8823 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.4005037867,1.4662565868,-0.3382657527,-0.1637894607,0.0423883938,-0.0789105450,-0.1784941036,0.9802456894,-0.2128394697,0.7671700831,0.3564960172,-0.0548844147,-0.1117901680,1.6104626348,2.2882412161,-0.0234144181,-0.0124092440,-0.0015161114,-0.1745970876,-0.0903077807,-0.2088890599,BRCA
GSM481003,0.1758809089,0.8964592206,-0.2850047221,-0.1434229577,0.0926921632,-0.0066532614,-0.1638259880,0.0813052387,-0.0736076530,0.6890013869,0.1880895506,0.0445482302,-0.0766068835,1.7524189089,2.4272642752,-0.0553885548,-0.0016825477,-0.0430796704,0.5728807339,-0.0809641641,-0.1125676493,BRCA
GSM481004,0.1386675698,1.3041996507,-0.2088831768,-0.0819836333,0.0927509315,-0.0265844908,-0.1049651459,0.2648918796,-0.1151426459,0.9790825484,0.1091117792,0.0146394336,-0.0683433417,1.7306030480,2.7043259995,-0.0500999228,-0.0060122215,-0.0443971808,-0.0784079787,-0.0389916082,-0.0935562035,BRCA
GSM481005,0.4165089093,1.9510064722,-0.2288321169,-0.0601882339,0.0649406199,0.0142845899,-0.1386003272,0.0973181189,-0.1788496879,0.7864466107,0.1276287068,-0.0426286542,-0.0838590852,1.6458761891,2.3308550971,0.0180744121,0.0075601748,0.0054800041,-0.0920607273,-0.0705167979,-0.1109637346,BRCA
GSM481006,0.1843408870,1.5371320303,-0.2564735141,-0.1402315589,0.1443441517,-0.0571296349,-0.1384488494,0.3318931878,-0.0880568497,0.7809424383,0.1889006213,0.0062245659,-0.0847711218,1.6704388113,2.3295555881,0.0128678733,-0.0179128214,-0.0711789375,-0.0380559807,-0.0715835172,-0.1880300533,BRCA
GSM481007,0.1804910389,0.8173586216,-0.2215980369,-0.1242752757,0.0176982942,-0.0954161260,-0.0085652209,0.0989888540,-0.1471144284,0.8321013450,0.0605680165,0.0133949621,-0.0762144797,1.7786090209,2.3985712954,-0.0621160632,0.0468923578,-0.1081946510,0.1805636762,-0.0477230673,-0.1456739426,BRCA
GSM481008,-0.0137416762,1.7273593321,-0.2676854007,-0.0694569153,0.0918449993,-0.1189581165,-0.1085499939,0.1000035283,-0.2347351296,0.6478463703,0.7586034234,-0.0495287818,-0.1104093342,1.6622805248,2.4446920753,0.0012555714,-0.0086323968,-0.0622367617,-0.0854781403,-0.0297003209,-0.1266960472,Control
GSM481009,0.0501539420,1.5008071209,-0.4104221016,-0.1548736967,-0.1172499550,-0.0862898211,-0.2617849675,0.2252072340,-0.1405108952,0.6368520430,0.1900964379,-0.0803587236,-0.1980618957,1.3427748691,2.4154436141,-0.0048567386,-0.0607615665,-0.0150270709,-0.2324844727,-0.3273887701,-0.1882797322,Control
GSM481010,0.2970347183,1.6721953209,-0.1875123516,-0.1724767346,0.0406016846,0.0215028596,-0.1371475991,0.3330581750,-0.1302887527,0.6649437760,0.6001244409,-0.0998627818,-0.0609534834,1.7509254467,2.2814118394,0.0688335455,-0.0237400801,0.0047047824,-0.0761337083,-0.1097348753,-0.1374656656,Control
GSM481011,0.2038976437,1.3762822775,-0.2712573674,-0.0989124637,0.1433807857,-0.0501932576,-0.1448157020,0.0247541489,-0.1112868065,0.8908285292,0.5873739024,0.0487088491,-0.1341618318,1.9492786230,2.8155515152,-0.0475626586,0.0394449375,0.0352136216,-0.1202908706,-0.0713302011,-0.1202674869,Control
