@relation data

@attribute id string
@attribute 10002 numeric
@attribute 10062 numeric
@attribute 126382 numeric
@attribute 190 numeric
@attribute 2063 numeric
@attribute 2099 numeric
@attribute 2100 numeric
@attribute 2101 numeric
@attribute 2103 numeric
@attribute 2104 numeric
@attribute 2494 numeric
@attribute 2649 numeric
@attribute 2908 numeric
@attribute 29959 numeric
@attribute 3164 numeric
@attribute 3172 numeric
@attribute 3174 numeric
@attribute 367 numeric
@attribute 4306 numeric
@attribute 4929 numeric
@attribute 5241 numeric
@attribute 5465 numeric
@attribute 5467 numeric
@attribute 5468 numeric
@attribute 5469 numeric
@attribute 5914 numeric
@attribute 5915 numeric
@attribute 5916 numeric
@attribute 6095 numeric
@attribute 6096 numeric
@attribute 6097 numeric
@attribute 6256 numeric
@attribute 6257 numeric
@attribute 6258 numeric
@attribute 7025 numeric
@attribute 7067 numeric
@attribute 7068 numeric
@attribute 7101 numeric
@attribute 7181 numeric
@attribute 7182 numeric
@attribute 7376 numeric
@attribute 7421 numeric
@attribute 8013 numeric
@attribute 8431 numeric
@attribute 8856 numeric
@attribute 9572 numeric
@attribute 9970 numeric
@attribute 9971 numeric
@attribute 9975 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.0007279773,0.0679556582,0.6559134219,-0.2084282387,1.0136691530,-0.0500378042,-0.1107574296,-0.1285060868,-0.1422396945,-0.0532318751,-0.1178969406,-0.0556269110,1.0852201263,0.7146691471,0.2150108077,-0.0540252427,-0.0687389574,0.2240965476,-0.0141516670,0.0412477399,-0.2079624134,0.0811142552,0.9156794252,-0.0268281737,0.4483436473,0.0054718762,0.1794720214,0.0250852062,0.1273152672,-0.0876992094,-0.0174624827,0.9204617303,0.1394931379,-0.0908828420,1.5987285319,0.5132870998,-0.0299611713,-0.1062372568,0.1451748886,0.3135799191,-0.1419035596,0.6552747667,0.1921900038,-0.0308835172,-0.1803925141,1.6706726850,-0.0551467193,-0.1271112382,0.3103880614,BRCA
GSM481003,-0.0357046297,0.0939167341,0.8579421189,-0.1596801812,1.0904129723,-0.0135831958,-0.1135081987,-0.0095561128,-0.1291996552,-0.0221808056,-0.1156133561,-0.0632468051,0.4994106914,0.6473258994,0.2470431466,-0.0381113659,-0.0376166542,0.4605023923,-0.0107944397,-0.0356338793,-0.1378956134,-0.0336124844,1.0483523456,0.0039922826,0.2599448327,0.0321289996,0.1931424167,0.0740000962,0.0297603233,-0.0953399830,-0.0905285949,0.8595386953,0.1447411300,-0.1735356701,1.4078034368,0.3944252556,0.0930587498,-0.1152281046,0.1021666944,0.1458135277,0.0149383806,0.4504145374,0.2305270352,0.2475586996,-0.0824138257,1.5114900794,-0.0177626915,-0.0327526896,0.3054606122,BRCA
GSM481004,0.0155897025,0.2374550350,0.8189283452,-0.1564082553,1.0181035875,-0.0493888761,-0.1134862563,0.0623952200,-0.1502789653,-0.0461724485,-0.0682210265,-0.0796631496,1.0419496804,0.8788718936,0.2174914059,-0.0404655946,-0.0497757959,0.6189843491,0.0882501108,-0.0244640751,-0.1163933523,0.1161531197,1.1945232449,0.0969326167,0.2862602367,-0.0550780728,0.1178290655,0.1421011616,0.0767567800,-0.0644971510,-0.0759429928,1.2359945222,0.1645341302,-0.1753190602,2.0552911423,0.5449784905,0.0393373517,-0.1083971323,0.1378410849,0.2796823055,0.0231552955,0.7514510169,0.3355090244,0.0174989201,-0.1232699739,1.9199404021,-0.0160012100,-0.0676382837,0.3812722496,BRCA
GSM481005,0.0595228559,0.1229930610,0.6284989467,-0.1914321076,0.9678871086,-0.0244838560,-0.0942410289,-0.0344129107,-0.1088150891,-0.0405692893,-0.0783891289,-0.0324499249,1.2151286847,0.5809389091,0.2191770812,-0.0175874930,-0.1335481676,0.4073604598,0.0702515530,-0.0501169727,-0.1257513716,0.0135936726,0.9474653263,-0.1103467516,0.4605513912,0.0193623169,0.1629151567,0.0417747206,0.1690266515,-0.1284159379,-0.0642147148,1.0320280119,0.1038166952,-0.1130130112,1.5355468815,0.4561960839,0.0171683441,-0.1343180574,0.1924613612,0.3126168670,-0.0543169192,0.8498359532,0.2301785682,0.0527477580,-0.1500123257,1.5266352644,-0.0080379117,-0.1225230885,0.5458865089,BRCA
GSM481006,-0.0303138793,0.2433422953,0.9207146697,-0.1448178365,0.9025131782,-0.0420083555,-0.0999319342,-0.0234240927,-0.1845329870,-0.0409079403,-0.0956894551,-0.0021135052,1.0561964754,0.7816635836,0.2907139877,-0.0348611116,-0.1159940616,0.5746684543,0.0591147147,0.0070625813,-0.0619165477,0.0575395885,0.8009999103,-0.0297037756,0.3869081511,0.0438292581,0.1540397706,0.1046920585,0.0909011913,-0.0827621583,-0.0976564482,0.9341763254,0.1221815940,-0.1720994541,1.7926358079,0.3525535757,0.0687113779,-0.1304171218,0.1721975772,0.3891774555,-0.0107405906,0.7820273716,0.1985369691,0.0300441004,-0.1204293389,1.3029789280,-0.0336334393,-0.1306302099,0.4737704791,BRCA
GSM481007,-0.0107008057,0.3503816303,0.9689474206,-0.1146257303,1.1013915724,-0.0416219144,-0.0553009656,0.0032935497,-0.0398358144,-0.0341315528,-0.0620306796,-0.0043788413,0.6686652427,0.8137570880,0.3265193482,-0.0323060215,-0.0583986117,0.6638245449,0.3181995099,0.0728725715,-0.1413943146,0.0524622256,1.0537320631,-0.0465172961,0.3350658032,0.0882056575,0.0903971914,0.1577545070,-0.0233798355,-0.0744528979,-0.0683631588,0.8169288688,0.1739355451,-0.1234912112,1.9700048194,0.4137745261,0.3015167219,-0.0857408413,0.1233894654,0.2508034806,0.2445350924,0.4453185778,0.4927252273,0.0528153585,-0.0966550627,1.8848369122,-0.0502942201,-0.0954442723,0.5421513320,BRCA
GSM481008,0.0471819539,0.5146495854,1.4328735073,-0.1592599561,1.1478145582,-0.0229573666,-0.1069971076,-0.0740274048,-0.1100637798,-0.0211886270,-0.1105561872,-0.0632282003,1.4468982525,0.4602400643,0.2930997753,-0.0294312826,-0.0835818496,0.6201076406,-0.0797969156,0.2639383743,-0.0962549831,0.0173403844,1.3008506936,0.0050298271,0.5888522878,0.0870531864,0.1345428101,0.0872346964,0.1025006843,-0.1170377263,-0.1004273331,1.1870108308,0.1148476552,-0.1657277777,1.4320127025,0.4533112129,0.0106452028,-0.0900590859,0.3290617359,0.3139415529,0.0444962256,0.9540980851,0.5004157009,0.0751927796,-0.1682926597,1.6148717775,-0.0019835165,-0.0650927652,0.4886645837,Control
GSM481009,-0.1423096233,-0.1071274894,0.3782478988,-0.2094760227,0.7619274142,-0.0586994613,-0.0260739288,-0.2101716645,-0.1604667161,-0.0231473189,-0.1117331304,-0.0441137765,1.2078128061,0.3635600674,-0.0037192791,-0.0154632309,-0.0487965783,0.3997561478,-0.0137426458,-0.0994489579,-0.1077070117,-0.0757152603,0.7895660317,-0.0006016035,0.2705595644,-0.1141318615,0.1211590604,-0.1232352265,0.0175695763,-0.1233406711,-0.1927285997,0.6041149985,0.0113450711,-0.0891072829,1.4515449013,0.2209626986,-0.0072874223,-0.1201704526,0.1660201785,0.1623716534,-0.5509649292,0.2772126171,0.0325209123,0.0757519919,-0.2764912676,1.4347846433,-0.0774752280,-0.1102470486,0.5134625013,Control
GSM481010,0.0316881610,0.1561175644,0.7102785739,-0.1263184753,0.9488081927,-0.0613070246,-0.1014239345,-0.0006407883,-0.0988803627,-0.1025485546,-0.0850730266,-0.0821659012,1.3786530198,0.6349474601,0.1394916174,-0.0056934981,-0.1023175618,0.5882746430,-0.0198062965,-0.0446011616,-0.0844379765,0.0166037419,0.9473898024,0.0958241794,0.5331177983,0.0060520500,0.3249415243,0.0539912569,0.2560102917,-0.0999257069,-0.1179997982,0.9438281523,0.0656245318,-0.1894112473,1.4655127591,0.3607524621,-0.0045611495,-0.1036934710,0.1490421222,0.3303145721,0.0313940141,0.4624910445,0.2285248397,0.0100868653,-0.1183703715,1.1802838307,-0.0270676720,-0.0850852254,0.5791512316,Control
GSM481011,-0.0015320099,0.1678060964,0.7654095788,-0.1310819477,1.2134456703,-0.0281850353,-0.0861743807,-0.0180121190,-0.0740448381,-0.0529918928,-0.0769424837,-0.0431721382,0.7238893732,0.7713352554,0.3450707688,-0.0430602731,-0.0303572296,0.4328563801,-0.0051133738,0.0593581805,-0.1631584788,-0.0444032069,1.1376254112,-0.0447484494,0.2163122512,0.0494356066,0.0311421399,0.1538303245,0.0485239627,0.0174859760,-0.0216595566,1.0993553696,0.2414784023,-0.1206308194,1.7311405969,0.4717650682,0.0338476386,-0.0382328113,0.1776433559,0.2129321835,0.1198573382,0.5007772822,0.2501661636,0.1032072871,-0.1405588111,1.4523907490,-0.0264171878,-0.0873314330,0.3245432089,Control
GSM481012,-0.0104046233,0.3070889529,0.7131712653,-0.1171501688,0.9072112702,-0.0198401626,-0.0725835662,-0.0838129922,-0.1204354609,-0.1174935361,-0.0947183151,-0.0586592288,1.1106280430,0.7187978027,0.1354108711,-0.0295637081,-0.0782988301,0.6440494340,0.0507541936,-0.0739497487,-0.1465326975,0.0284044987,1.1353855986,0.0881863124,0.4176340931,-0.0119034234,0.1534031145,0.1271507826,0.0021060158,-0.0877723191,-0.0378309762,1.0789767382,0.0937730919,-0.1694765613,1.6621866282,0.3872448963,0.0360067291,-0.1302890921,0.2865888763,0.3520592769,-0.0192894590,0.7656646863,0.1490234990,0.0189581511,-0.1467195013,1.3949852411,-0.0441154229,-0.0989646282,0.6616268484,Control
GSM481013,0.0191449655,0.8531318507,1.6993283829,-0.1462552061,1.3491659032,-0.0300102164,-0.0658685759,0.0485203033,-0.0882694535,-0.0078965017,-0.0585977327,-0.0544416342,1.0610614752,0.9619865604,0.2270208453,-0.0203715457,-0.0193263703,0.5249006015,0.0063431322,0.0616367022,-0.1058698629,0.0336771792,1.4134164264,-0.0357743004,0.3762602561,0.0679759015,0.0419911254,0.1678053209,-0.0229613095,-0.0991483251,-0.0823909646,1.1169746970,0.2143259642,-0.2345596486,1.2478265960,0.4332902287,-0.0463067980,-0.1891238681,0.1377982181,0.3634693865,0.1773999499,0.6919552723,0.1904004076,0.1416929567,-0.1234170822,1.8126231160,0.0149237307,-0.0887489123,0.2494186244,Control
GSM481014,0.2999359002,0.2484512673,1.3267270261,-0.0922002384,0.9030543661,-0.0006801086,-0.0751185381,0.0468612837,-0.0573200862,0.0468937364,-0.0888151280,-0.0683790247,1.5484345604,0.7615952344,0.1853694615,-0.0051369306,-0.1142918741,0.5460774356,0.2591267467,0.0943130904,-0.0942558273,0.0194119894,1.0470499021,-0.0458655143,0.3562572732,0.0934995478,0.1845710663,0.1228632040,0.2983711910,-0.0854001699,-0.0938617100,1.0617745398,0.2307480330,-0.1113321521,1.1179761454,0.4180917037,0.0834615854,-0.1106334316,0.2234722364,0.4792544878,0.0127891041,0.7625035588,0.2700802858,0.0695792576,-0.1357332610,2.1657226856,0.0122214449,-0.0436485903,0.8798058082,BRCA
GSM481015,-0.0096580741,0.9187809328,1.2138536539,-0.0884964215,1.1800360952,-0.0440997287,-0.0837852577,-0.0236120828,-0.0888931852,-0.0464118664,-0.1187370169,-0.0529767816,0.7159040990,0.7409860026,0.3042195517,-0.0125736636,-0.0601387642,0.8287434372,-0.1438634226,0.2220595604,-0.0498009493,0.0470344089,1.2005679142,-0.0310142401,0.4470305193,0.1600088173,-0.0396448822,0.1844302473,-0.0743533615,-0.1332893469,-0.0115445470,1.1480176262,0.2776826409,-0.1983147855,1.9665511941,0.6139884568,0.3031281084,-0.0697363181,0.3185814581,0.2632519090,0.1641951726,0.5648581018,0.3155727655,0.0547757263,-0.1612076885,1.2605477050,-0.0306361822,-0.1141878793,0.6390864146,BRCA
